time/time_elapsed,time/total_timesteps,time/iterations,time/fps,train/clip_range,train/entropy_loss,train/policy_gradient_loss,train/loss,train/value_loss,train/learning_rate,train/explained_variance,train/clip_fraction,train/approx_kl,train/n_updates,rollout/ep_rew_mean,rollout/ep_len_mean,eval/mean_object_ep_length,eval/mean_object_reward,eval/mean_score_reward,eval/mean_score_ep_length
3265,1483776,1449,454,0.07034496,-1.352070115506649,-0.0029132865311112255,0.0014140503481030464,0.03388392459601164,0.00017586240000000002,0.9318169355392456,0.172607421875,0.0015474807,5792,6.95,8751.48,,,,
3266,1484800,1450,454,0.07032448000000001,-1.3750094175338745,-0.006142426573205739,-0.00788344070315361,0.04624159261584282,0.00017581120000000002,0.8805915713310242,0.132080078125,0.002306588,5796,7.11,8710.94,,,,
3267,1485824,1451,454,0.070304,-1.3702880293130875,-0.005590374697931111,-0.013506706804037094,0.02632765076123178,0.00017576,0.9000939130783081,0.13037109375,0.0022776024,5800,7.11,8710.94,,,,
3269,1486848,1452,454,0.07028352,-1.3477965593338013,-0.004605592344887555,-0.009278353303670883,0.03289684490300715,0.0001757088,0.8730866312980652,0.12548828125,0.0020573554,5804,7.11,8710.94,,,,
3270,1487872,1453,454,0.07026304,-1.3625656440854073,-0.0038103978149592876,-0.0153144346550107,0.02290741552133113,0.0001756576,0.9193972945213318,0.137451171875,0.0017772198,5808,6.93,8715.45,,,,
3271,1488896,1454,455,0.07024256,-1.4054272547364235,-0.004519218520727009,-0.018229033797979355,0.014398164581507444,0.0001756064,0.9633328318595886,0.15283203125,0.0022065751,5812,6.93,8715.45,,,,
3272,1489920,1455,455,0.07022208,-1.3842032253742218,-0.0054248644737526774,-0.018339674919843674,0.0157537495251745,0.0001755552,0.9703983664512634,0.10302734375,0.0015667081,5816,6.98,8730.57,,,,
3273,1490944,1456,455,0.0702016,-1.384155310690403,-0.005155865801498294,-0.015780726447701454,0.01893482299055904,0.000175504,0.9568244814872742,0.152587890625,0.0025063045,5820,6.98,8730.57,,,,
3274,1491968,1457,455,0.07018112000000001,-1.3773306384682655,-0.004323510802350938,-0.0163419246673584,0.02212457894347608,0.00017545280000000002,0.9583889842033386,0.151123046875,0.0022890489,5824,6.99,8731.65,,,,
3275,1492992,1458,455,0.07016064,-1.4108783528208733,-0.00670449883909896,-0.015205791220068932,0.023353368509560823,0.00017540159999999998,0.9537363052368164,0.15966796875,0.002894877,5828,6.99,8731.65,,,,
3276,1494016,1459,456,0.07014016000000001,-1.392678663134575,-0.006595360056962818,-0.015987742692232132,0.022249549627304077,0.0001753504,0.9635942578315735,0.11376953125,0.0015846714,5832,6.99,8731.65,,,,
3277,1495040,1460,456,0.07011968,-1.3998325690627098,-0.004645148874260485,-0.0008634142577648163,0.049341944977641106,0.0001752992,0.9242058396339417,0.15966796875,0.0019877236,5836,6.77,8781.17,,,,
3278,1496064,1461,456,0.07009920000000001,-1.4196139499545097,-0.005498033075127751,-0.006429415196180344,0.03478411689866334,0.00017524800000000003,0.9454488754272461,0.144775390625,0.0023132053,5840,6.78,8781.84,,,,
3279,1497088,1462,456,0.07007872,-1.4168738350272179,-0.004524136689724401,-0.01252338569611311,0.02530247683171183,0.0001751968,0.951773464679718,0.12255859375,0.001997511,5844,6.84,8762.84,,,,
3280,1498112,1463,456,0.07005824000000001,-1.4176853895187378,-0.005192261713091284,-0.015626663342118263,0.030953646637499332,0.00017514560000000002,0.9248033165931702,0.114013671875,0.0017068831,5848,6.84,8762.84,,,,
3281,1499136,1464,456,0.07003775999999999,-1.4062332659959793,-0.006431458983570337,-0.009349513798952103,0.04897707048803568,0.0001750944,0.8672314286231995,0.163818359375,0.002741596,5852,6.84,8762.84,,,,
,1500000,,,0.07001728,-1.4218696281313896,-0.0057389207649976015,-0.009938837960362434,0.03131833439692855,0.0001750432,0.9029195308685303,0.123779296875,0.001987902,5856,,,10699.2,-743.8266666,4.2,10699.2
3326,1500160,1465,450,,,,,,,,,,,6.84,8769.26,,,,
3327,1501184,1466,451,0.0699968,-1.4275131225585938,-0.005249352834653109,-0.011632099747657776,0.0274642197182402,0.00017499199999999998,0.9101334810256958,0.113037109375,0.0020122223,5860,6.84,8769.26,,,,
3328,1502208,1467,451,0.06997632000000001,-1.4155688881874084,-0.00506881921319291,-0.0076696062460541725,0.035217572934925556,0.0001749408,0.8969976902008057,0.115234375,0.0018921859,5864,6.84,8769.26,,,,
3330,1503232,1468,451,0.06995584,-1.4444004073739052,-0.004571954486891627,-0.0001695137470960617,0.050165713066235185,0.0001748896,0.7625697255134583,0.165283203125,0.002302412,5868,6.84,8769.26,,,,
3331,1504256,1469,451,0.06993536,-1.4224957376718521,-0.005248715984635055,-0.00967961922287941,0.03815387235954404,0.0001748384,0.8330919742584229,0.11669921875,0.0018755902,5872,6.84,8769.26,,,,
3332,1505280,1470,451,0.06991488,-1.4265972077846527,-0.006075866869650781,-0.007323119789361954,0.04409727896563709,0.00017478720000000002,0.808495819568634,0.135009765625,0.0017960744,5876,6.84,8769.26,,,,
3333,1506304,1471,451,0.06989440000000001,-1.4174372479319572,-0.004937315243296325,-0.010720549151301384,0.026456976076588035,0.00017473600000000002,0.8862515091896057,0.11962890625,0.0018270704,5880,6.84,8769.26,,,,
3334,1507328,1472,452,0.06987392,-1.44505874812603,-0.004553123464575037,-0.01179626863449812,0.024339377065189183,0.0001746848,0.8969930410385132,0.123779296875,0.0017969832,5884,6.84,8769.26,,,,
3335,1508352,1473,452,0.06985344,-1.4327287673950195,-0.005614958645310253,-0.019290227442979813,0.024174995603971183,0.0001746336,0.905737578868866,0.1240234375,0.002356209,5888,6.84,8769.26,,,,
3336,1509376,1474,452,0.06983296,-1.433408074080944,-0.0057127284817397594,-0.00849003903567791,0.03442803584039211,0.0001745824,0.8767997622489929,0.1123046875,0.0017662623,5892,6.84,8769.26,,,,
3337,1510400,1475,452,0.06981248,-1.4623746797442436,-0.005629892199067399,-0.016272123903036118,0.02451857179403305,0.0001745312,0.9198563098907471,0.114501953125,0.0022824276,5896,6.84,8769.26,,,,
3338,1511424,1476,452,0.069792,-1.427830271422863,-0.005612892273347825,-0.0137002719566226,0.02386227564420551,0.00017448,0.937633752822876,0.14306640625,0.0022581902,5900,6.44,8856.08,,,,
3339,1512448,1477,452,0.06977152,-1.4260657951235771,-0.005185958812944591,-0.0160452239215374,0.02726479957345873,0.0001744288,0.8889282941818237,0.13818359375,0.0018770153,5904,6.44,8856.08,,,,
3340,1513472,1478,453,0.06975104,-1.4489501118659973,-0.006286055489908904,-0.011010956019163132,0.036460531991906464,0.0001743776,0.8461063504219055,0.143310546875,0.0018573476,5908,6.44,8856.08,,,,
3341,1514496,1479,453,0.06973056,-1.4343321099877357,-0.006157250376418233,-0.01002784539014101,0.032074638991616666,0.00017432639999999998,0.8892821669578552,0.133544921875,0.0020154903,5912,6.6,8837.33,,,,
3342,1515520,1480,453,0.06971008000000001,-1.4479025527834892,-0.005678628338500857,-0.006569858640432358,0.03356252459343523,0.00017427520000000004,0.8868926167488098,0.126953125,0.0018242878,5916,6.5,8860.96,,,,
3343,1516544,1481,453,0.0696896,-1.428525149822235,-0.0052171198185533285,-0.005283838137984276,0.04612729721702635,0.000174224,0.8484584093093872,0.147705078125,0.0022343514,5920,6.16,8904.73,,,,
3344,1517568,1482,453,0.06966912000000001,-1.457552120089531,-0.005615560105070472,-0.014885411597788334,0.030375246074981987,0.00017417280000000003,0.9038889408111572,0.16796875,0.0018866328,5924,6.16,8904.73,,,,
3345,1518592,1483,453,0.06964864,-1.4477540403604507,-0.006050810683518648,-0.013323331251740456,0.035329956910572946,0.0001741216,0.9023020267486572,0.123291015625,0.002386508,5928,6.16,8904.73,,,,
3346,1519616,1484,454,0.06962816000000001,-1.4365581274032593,-0.004680297104641795,-0.0022723451256752014,0.03994422743562609,0.00017407040000000002,0.8474274277687073,0.1669921875,0.001560994,5932,6.15,8902.77,,,,
3347,1520640,1485,454,0.06960767999999999,-1.4695035517215729,-0.003663859359221533,-0.0171278677880764,0.022693246137350798,0.0001740192,0.9168594479560852,0.176025390625,0.0023900357,5936,6.15,8902.77,,,,
3348,1521664,1486,454,0.0695872,-1.4605743065476418,-0.006607954972423613,-0.02477467805147171,0.012564790609758347,0.000173968,0.9565313458442688,0.122802734375,0.0015109259,5940,6.15,8902.77,,,,
3349,1522688,1487,454,0.06956672,-1.4587287604808807,-0.005216012767050415,-0.02101902849972248,0.012070464727003127,0.00017391679999999998,0.9636560678482056,0.166015625,0.0019844477,5944,5.94,8955.96,,,,
3350,1523712,1488,454,0.06954624000000001,-1.4643408954143524,-0.005709056567866355,-0.0195738784968853,0.010201581957517192,0.0001738656,0.977581799030304,0.111328125,0.0020123285,5948,6.19,8914.9,,,,
3351,1524736,1489,454,0.06952575999999999,-1.4625457748770714,-0.007032406923826784,-0.022265275940299034,0.018999404390342534,0.00017381439999999997,0.9383782148361206,0.128662109375,0.0019804528,5952,6.19,8914.9,,,,
,1525000,,,0.06950528,-1.4688604399561882,-0.006434721581172198,-0.019998900592327118,0.022664612624794245,0.0001737632,0.9442883133888245,0.16552734375,0.0017984535,5956,,,8480.0,-806.4133334,11.4,8480.0
3387,1525760,1490,450,,,,,,,,,,,6.19,8914.9,,,,
3388,1526784,1491,450,0.0694848,-1.4748998880386353,-0.004958699573762715,-0.00777817890048027,0.020251046400517225,0.00017371200000000002,0.9295685291290283,0.0869140625,0.0019386287,5960,6.19,8914.9,,,,
3390,1527808,1492,450,0.06946432000000001,-1.4946683794260025,-0.006065598805435002,-0.01985733024775982,0.017517937056254596,0.00017366080000000002,0.937054455280304,0.15380859375,0.0020572685,5964,6.19,8914.9,,,,
3391,1528832,1493,450,0.06944384,-1.4773005470633507,-0.00581089174374938,-0.009243285283446312,0.041620975360274315,0.0001736096,0.8602330684661865,0.109130859375,0.0018259708,5968,6.39,8863.85,,,,
3392,1529856,1494,451,0.06942336,-1.467834234237671,-0.006621590116992593,-0.01897377148270607,0.02000148972729221,0.0001735584,0.9412540793418884,0.16455078125,0.0022491324,5972,6.58,8828.82,,,,
3393,1530880,1495,451,0.06940288,-1.4602414444088936,-0.006480511219706386,-0.02028466947376728,0.018405979324597865,0.0001735072,0.9520804286003113,0.162841796875,0.0019311686,5976,6.83,8792.55,,,,
3394,1531904,1496,451,0.0693824,-1.4619832932949066,-0.00692037635599263,-0.014838743954896927,0.01854484633076936,0.000173456,0.9606557488441467,0.137939453125,0.0021676228,5980,6.83,8792.55,,,,
3395,1532928,1497,451,0.06936192000000001,-1.4688153266906738,-0.005701536370906979,-0.015872027724981308,0.021611515141557902,0.0001734048,0.9301489591598511,0.187255859375,0.0018731668,5984,7.06,8749.86,,,,
3396,1533952,1498,451,0.06934144,-1.4400066584348679,-0.005829747184179723,-0.020140431821346283,0.028551429510116577,0.0001733536,0.9154625535011292,0.107666015625,0.0015814358,5988,7.06,8749.98,,,,
3397,1534976,1499,451,0.06932096,-1.4657183438539505,-0.007544485561084002,-0.014400269836187363,0.02551511488854885,0.0001733024,0.9281449913978577,0.176513671875,0.0020315852,5992,7.06,8749.98,,,,
3398,1536000,1500,451,0.06930048,-1.4810465574264526,-0.0037122846115380526,-0.012205887585878372,0.024074686458334327,0.00017325119999999999,0.9156641364097595,0.136474609375,0.0014416445,5996,7.06,8749.98,,,,
3399,1537024,1501,452,0.06928000000000001,-1.4746968373656273,-0.004793778643943369,-0.004144469276070595,0.05962689407169819,0.00017320000000000004,0.8233351707458496,0.16064453125,0.0016087149,6000,7.24,8710.81,,,,
3400,1538048,1502,452,0.06925952,-1.4329853951931,-0.006262678827624768,-0.016024012118577957,0.023723483202047646,0.0001731488,0.935988187789917,0.21142578125,0.002674528,6004,7.24,8715.17,,,,
3401,1539072,1503,452,0.06923904000000002,-1.4526506215333939,-0.006301499321125448,-0.016718553379178047,0.017011990828905255,0.00017309760000000003,0.9509974718093872,0.183837890625,0.0023063389,6008,7.24,8715.17,,,,
3402,1540096,1504,452,0.06921856,-1.4604741483926773,-0.007057025795802474,-0.02281177043914795,0.015357142663560808,0.0001730464,0.9435715079307556,0.16357421875,0.0017918847,6012,7.24,8715.17,,,,
3403,1541120,1505,452,0.06919808000000001,-1.46538657695055,-0.006774104491341859,-0.02822232060134411,0.018095569335855544,0.00017299520000000002,0.935495138168335,0.170654296875,0.0028602586,6016,7.24,8715.17,,,,
3404,1542144,1506,452,0.06917759999999999,-1.4452208578586578,-0.00599406793480739,-0.017253663390874863,0.019476396148093045,0.000172944,0.9489232301712036,0.1474609375,0.0021549454,6020,7.24,8715.17,,,,
3405,1543168,1507,453,0.06915712,-1.450313776731491,-0.003802882565651089,-0.019090015441179276,0.014185780077241361,0.0001728928,0.9702996611595154,0.10302734375,0.0012430255,6024,7.43,8668.52,,,,
3406,1544192,1508,453,0.06913664,-1.4530154168605804,-0.007575748837552965,-0.024459533393383026,0.01439105294412002,0.00017284159999999998,0.9660228490829468,0.142333984375,0.002174718,6028,7.46,8668.63,,,,
3407,1545216,1509,453,0.06911616000000001,-1.4363194778561592,-0.005683300259988755,-0.005794212222099304,0.022238779929466546,0.0001727904,0.9548270106315613,0.164306640625,0.002134493,6032,7.71,8636.16,,,,
3408,1546240,1510,453,0.06909567999999999,-1.4395196586847305,-0.005797089863335714,-0.011320453137159348,0.029942482360638678,0.00017273919999999997,0.9309805631637573,0.156982421875,0.0034097733,6036,7.71,8636.16,,,,
3409,1547264,1511,453,0.0690752,-1.444354087114334,-0.006703476421535015,-0.011371009051799774,0.03408781148027629,0.00017268800000000002,0.9229404330253601,0.144775390625,0.001996053,6040,7.72,8631.86,,,,
3410,1548288,1512,453,0.06905472,-1.4799488186836243,-0.004122623708099127,-0.010162150487303734,0.038197943940758705,0.00017263680000000002,0.926186740398407,0.145751953125,0.0023599851,6044,7.72,8631.86,,,,
3411,1549312,1513,454,0.06903424000000001,-1.4662130549550056,-0.006412526068743318,-0.019469644874334335,0.022793244454078376,0.00017258560000000002,0.9565120935440063,0.111083984375,0.0015546684,6048,7.72,8631.86,,,,
,1550000,,,0.06901376000000001,-1.4493797570466995,-0.005035022215452045,-0.01406700536608696,0.03040886379312724,0.0001725344,0.9475414752960205,0.13720703125,0.0018038754,6052,,,7640.2,-235.48000000000002,15.2,7640.2
3444,1550336,1514,450,,,,,,,,,,,7.72,8631.86,,,,
3445,1551360,1515,450,0.06899328,-1.4533633440732956,-0.0063372692675329745,-0.023317495360970497,0.01789766817819327,0.0001724832,0.9690720438957214,0.125732421875,0.0020676558,6056,8.16,8551.73,,,,
3446,1552384,1516,450,0.0689728,-1.4509242996573448,-0.006736537499818951,-0.012812904082238674,0.03656788915395737,0.000172432,0.9240098595619202,0.13671875,0.0025714026,6060,7.93,8597.5,,,,
3447,1553408,1517,450,0.06895232,-1.432009518146515,-0.006762278499081731,-0.015290466137230396,0.02854189765639603,0.0001723808,0.942781925201416,0.14404296875,0.0036462413,6064,7.72,8649.97,,,,
3448,1554432,1518,450,0.06893184000000001,-1.4274903014302254,-0.00470007149851881,-0.01207150612026453,0.032361809513531625,0.0001723296,0.9346536993980408,0.15576171875,0.001657143,6068,7.72,8649.97,,,,
3449,1555456,1519,450,0.06891136,-1.502650409936905,-0.005145441100466996,-0.012522276490926743,0.03143585042562336,0.0001722784,0.9233443140983582,0.133056640625,0.0016779762,6072,7.72,8649.97,,,,
3450,1556480,1520,451,0.06889088,-1.4533037543296814,-0.00453932851087302,-0.013735721819102764,0.02316508605144918,0.0001722272,0.9502919316291809,0.08203125,0.0021687658,6076,7.72,8649.97,,,,
3451,1557504,1521,451,0.0688704,-1.4472682923078537,-0.006248764926567674,-0.011069603264331818,0.046423986670561135,0.00017217599999999999,0.8923097848892212,0.13134765625,0.0022763773,6080,7.73,8644.81,,,,
3452,1558528,1522,451,0.06884992,-1.4228468090295792,-0.004385631385957822,-0.014988568611443043,0.023789285798557103,0.0001721248,0.9315081834793091,0.11474609375,0.0012898566,6084,7.73,8644.81,,,,
3453,1559552,1523,451,0.06882944,-1.422849141061306,-0.007017760770395398,-0.021297281607985497,0.02197824453469366,0.0001720736,0.9417119026184082,0.15771484375,0.0017018052,6088,7.91,8593.46,,,,
3454,1560576,1524,451,0.06880896000000002,-1.4290798902511597,-0.005637847643811256,-0.019969027489423752,0.02624474244657904,0.00017202240000000003,0.9246611595153809,0.134033203125,0.0014689558,6092,7.91,8593.46,,,,
3456,1561600,1525,451,0.06878848,-1.4193019196391106,-0.005168568401131779,-0.020109452307224274,0.018911500636022538,0.0001719712,0.9500148892402649,0.11865234375,0.0019968783,6096,7.91,8593.46,,,,
3457,1562624,1526,452,0.06876800000000001,-1.4080407619476318,-0.004395520023535937,-0.018637288361787796,0.01914162700995803,0.00017192000000000002,0.955765426158905,0.1220703125,0.0016601321,6100,7.91,8593.46,,,,
3458,1563648,1527,452,0.06874751999999999,-1.4421700462698936,-0.005487026559421793,-0.018098823726177216,0.014430495852138847,0.0001718688,0.9700325131416321,0.16796875,0.0018069635,6104,7.91,8593.46,,,,
3459,1564672,1528,452,0.06872704,-1.4283228516578674,-0.004322572407545522,-0.014016536064445972,0.011377954971976578,0.0001718176,0.9796411991119385,0.129638671875,0.0018143237,6108,7.93,8580.14,,,,
3460,1565696,1529,452,0.06870656,-1.4252428710460663,-0.005270949128316715,-0.009201502427458763,0.032848525093868375,0.00017176639999999998,0.9059304594993591,0.103515625,0.0016277868,6112,7.93,8580.14,,,,
3461,1566720,1530,452,0.06868608000000001,-1.4181365221738815,-0.0057651857496239245,-0.01669619418680668,0.029550279723480344,0.0001717152,0.9394986629486084,0.077880859375,0.0013708917,6116,7.93,8580.14,,,,
3462,1567744,1531,452,0.0686656,-1.4207345619797707,-0.005267438769806176,-0.015366756357252598,0.02606911223847419,0.00017166399999999997,0.928823709487915,0.1171875,0.0019436271,6120,8.14,8543.99,,,,
3463,1568768,1532,452,0.06864512,-1.4003524035215378,-0.005988348624669015,-0.01051186490803957,0.02809532021638006,0.00017161280000000002,0.9407421350479126,0.139404296875,0.0022892084,6124,8.16,8557.31,,,,
3464,1569792,1533,453,0.06862464,-1.4170822873711586,-0.00522086035925895,-0.011357413604855537,0.031312518985942006,0.0001715616,0.9310427308082581,0.109619140625,0.0013446021,6128,8.16,8557.31,,,,
3465,1570816,1534,453,0.06860416000000001,-1.4286628514528275,-0.005971314152702689,-0.019094642251729965,0.03110093518625945,0.00017151040000000002,0.9303292632102966,0.165283203125,0.0019620862,6132,8.16,8557.31,,,,
3466,1571840,1535,453,0.06858368000000001,-1.4443618580698967,-0.005018658353947103,-0.02274322509765625,0.019423326943069696,0.0001714592,0.9439247846603394,0.146728515625,0.0021610628,6136,8.44,8549.19,,,,
3467,1572864,1536,453,0.0685632,-1.3873471543192863,-0.004581162007525563,-0.012848710641264915,0.029044403112493455,0.000171408,0.9180348515510559,0.125,0.0018275251,6140,8.27,8569.58,,,,
3468,1573888,1537,453,0.06854272,-1.3995739072561264,-0.005978895293083042,-0.0165521539747715,0.01836695719975978,0.0001713568,0.9473207592964172,0.1513671875,0.0021919797,6144,8.27,8569.58,,,,
