time/iterations,time/total_timesteps,time/time_elapsed,time/fps,train/loss,train/policy_gradient_loss,train/approx_kl,train/explained_variance,train/entropy_loss,train/value_loss,train/clip_fraction,train/learning_rate,train/n_updates,train/clip_range,rollout/ep_len_mean,rollout/ep_rew_mean,eval/mean_object_ep_length,eval/mean_score_ep_length,eval/mean_object_reward,eval/mean_score_reward
1610,1648640,20883,78,-0.011987624689936638,-0.007139310735510662,0.001969895,0.8492648601531982,-1.4297335669398308,0.041444614762440324,0.148193359375,0.0001676192,6436,0.06704768,8296.78,12.49,,,,
1611,1649664,20893,78,-0.012211643159389496,-0.006267165299504995,0.0021533258,0.887758731842041,-1.430829480290413,0.0414014789275825,0.12841796875,0.000167568,6440,0.0670272,8296.78,12.49,,,,
,1650000,,,-0.010587971657514572,-0.0058477798593230546,0.0017487247,0.8668824434280396,-1.43533343821764,0.04016464785672724,0.1533203125,0.0001675168,6444,0.06700672,,,7493.6,7493.6,-0.49000000000000005,16.0
1612,1650688,20978,78,,,,,,,,,,,8304.22,12.46,,,,
1613,1651712,20988,78,-0.013291402719914913,-0.00586237563402392,0.002179311,0.8861231803894043,-1.4236442744731903,0.03309760056436062,0.173583984375,0.00016746559999999998,6448,0.06698624,8341.74,12.3,,,,
1614,1652736,20998,78,-0.006479764357209206,-0.005093539977679029,0.0018988121,0.8188634514808655,-1.4153681695461273,0.05566981993615627,0.178955078125,0.00016741440000000003,6452,0.06696576000000001,8391.68,12.14,,,,
1615,1653760,21008,78,-0.019787268713116646,-0.006040537351509556,0.0016366034,0.9140117764472961,-1.4344858899712563,0.029371875571087003,0.11572265625,0.0001673632,6456,0.06694528,8432.24,12.0,,,,
1616,1654784,21019,78,-0.010533081367611885,-0.006674137097434141,0.0029667236,0.7923996448516846,-1.4023081883788109,0.05073816631920636,0.231201171875,0.00016731200000000003,6460,0.0669248,8432.24,12.0,,,,
1617,1655808,21028,78,0.003225581720471382,-0.0051201235328335315,0.0017990947,0.7371149063110352,-1.4470512196421623,0.054992212913930416,0.163330078125,0.0001672608,6464,0.06690432,8432.24,12.0,,,,
1618,1656832,21038,78,-0.015064599923789501,-0.00540310206997674,0.001757364,0.8908429145812988,-1.393952526152134,0.027388422866351902,0.152587890625,0.00016720960000000002,6468,0.06688384000000001,8432.24,12.0,,,,
1619,1657856,21048,78,0.004762813448905945,-0.005023199424613267,0.0017037933,0.7790794372558594,-1.392666719853878,0.06280104466713965,0.105712890625,0.0001671584,6472,0.06686336,8432.24,12.0,,,,
1620,1658880,21058,78,-0.009324315935373306,-0.0049232142919208854,0.0012970925,0.8345993757247925,-1.4212780892848969,0.03851122362539172,0.108642578125,0.0001671072,6476,0.06684288000000001,8432.24,12.0,,,,
1621,1659904,21068,78,-0.0077829137444496155,-0.003676043765153736,0.001336788,0.8708478212356567,-1.4332905188202858,0.03036858537234366,0.095703125,0.00016705599999999998,6480,0.06682239999999999,8432.24,12.0,,,,
1622,1660928,21078,78,-0.010135116055607796,-0.0066912687179865316,0.0019450337,0.8582766056060791,-1.4132827445864677,0.04162158421240747,0.13525390625,0.0001670048,6484,0.06680192,8432.24,12.0,,,,
1623,1661952,21088,78,-0.01833043247461319,-0.005551824637223035,0.0015387884,0.9413745999336243,-1.4118898436427116,0.01951687759719789,0.12841796875,0.00016695359999999997,6488,0.06678144,8431.78,12.01,,,,
1624,1662976,21098,78,-0.019513573497533798,-0.0071444577479269356,0.0017006155,0.9376732707023621,-1.413963794708252,0.019530740042682737,0.133544921875,0.0001669024,6492,0.06676096000000001,8431.78,12.01,,,,
1625,1664000,21108,78,-0.015872875228524208,-0.006971092807361856,0.0014161941,0.935397744178772,-1.4259047731757164,0.023679384030401707,0.10009765625,0.00016685120000000002,6496,0.06674048,8431.78,12.01,,,,
1626,1665024,21117,78,-0.010917173698544502,-0.006823174742748961,0.0020391322,0.871779203414917,-1.4130311384797096,0.0387781384633854,0.14892578125,0.00016680000000000002,6500,0.06672,8422.55,12.14,,,,
1627,1666048,21127,78,-0.01027672179043293,-0.008033174002775922,0.0018288812,0.89629065990448,-1.401870146393776,0.03278299723751843,0.1650390625,0.0001667488,6504,0.06669952,8422.55,12.14,,,,
1628,1667072,21137,78,-0.012503363192081451,-0.005886147555429488,0.0019907807,0.8837926983833313,-1.4411170929670334,0.037960423855111,0.15869140625,0.0001666976,6508,0.06667904000000001,8422.55,12.14,,,,
1629,1668096,21148,78,-0.014222538098692894,-0.006075452722143382,0.0014705281,0.8805335164070129,-1.3904916197061539,0.037081876187585294,0.10693359375,0.0001666464,6512,0.06665856,8444.84,12.06,,,,
1630,1669120,21158,78,-0.017012380063533783,-0.006370179704390466,0.0015716427,0.9272826910018921,-1.3879417777061462,0.024402657174505293,0.150146484375,0.0001665952,6516,0.06663808,8444.84,12.06,,,,
1631,1670144,21168,78,0.0005032215267419815,-0.005889815598493442,0.0014786359,0.769534170627594,-1.4225929751992226,0.05511121661402285,0.1337890625,0.000166544,6520,0.0666176,8444.84,12.06,,,,
1632,1671168,21178,78,-0.006048291921615601,-0.005530722206458449,0.00162109,0.8429419994354248,-1.3951178714632988,0.03940493043046445,0.166259765625,0.0001664928,6524,0.06659712,8444.84,12.06,,,,
1633,1672192,21188,78,-0.010307026095688343,-0.005126640942762606,0.0011358075,0.879155158996582,-1.3727975189685822,0.032913360628299415,0.154052734375,0.0001664416,6528,0.06657664,8482.99,11.93,,,,
1634,1673216,21197,78,-0.008734156377613544,-0.005249718320555985,0.0014352335,0.870615541934967,-1.3952877968549728,0.03502657008357346,0.185302734375,0.00016639039999999998,6532,0.06655616,8488.88,11.8,,,,
1635,1674240,21208,78,-0.011595039628446102,-0.005930226965574548,0.002195204,0.8855736255645752,-1.4029429405927658,0.03659818007145077,0.14697265625,0.00016633920000000004,6536,0.06653568000000001,8491.76,11.8,,,,
,1675000,,,-0.018505919724702835,-0.006523868069052696,0.0028216431,0.9132215976715088,-1.3719328418374062,0.02785675600171089,0.211181640625,0.000166288,6540,0.0665152,,,8566.6,8566.6,-0.45,11.8
1636,1675264,21303,78,,,,,,,,,,,8491.76,11.8,,,,
1637,1676288,21313,78,-0.011760570108890533,-0.004708093620138243,0.0016563713,0.8922784328460693,-1.360072523355484,0.03170106990728527,0.162109375,0.00016623680000000003,6544,0.06649472000000001,8491.76,11.8,,,,
1638,1677312,21324,78,-0.013219050131738186,-0.00557351391762495,0.0015441019,0.931915819644928,-1.3410042151808739,0.025535519584082067,0.119140625,0.0001661856,6548,0.06647424,8491.76,11.8,,,,
1639,1678336,21334,78,-0.008716743439435959,-0.0056969506840687245,0.001981199,0.88840252161026,-1.364604875445366,0.03962305560708046,0.137939453125,0.00016613440000000002,6552,0.06645376000000001,8491.76,11.8,,,,
1640,1679360,21344,78,-0.0137419318780303,-0.005238152865786105,0.002093263,0.915338397026062,-1.38321952521801,0.026249020593240857,0.17138671875,0.0001660832,6556,0.06643328,8491.76,11.8,,,,
1641,1680384,21354,78,-0.012235849164426327,-0.003337875590659678,0.0014534551,0.918470561504364,-1.3720717951655388,0.027045926661230624,0.13330078125,0.000166032,6560,0.06641280000000001,8487.91,11.81,,,,
1642,1681408,21364,78,-0.008731626905500889,-0.005354263412300497,0.0019501424,0.8889954090118408,-1.3519404456019402,0.037248216685839,0.119384765625,0.00016598079999999998,6564,0.06639231999999999,8489.53,11.8,,,,
1643,1682432,21374,78,-0.01424487866461277,-0.005805555003462359,0.0015121347,0.9129545092582703,-1.361380286514759,0.02658360288478434,0.13720703125,0.0001659296,6568,0.06637184,8489.53,11.8,,,,
1644,1683456,21384,78,-0.008403226733207703,-0.00602405090467073,0.0012868539,0.8719873428344727,-1.3280725106596947,0.03569084429182112,0.137939453125,0.00016587839999999997,6572,0.06635136,8489.53,11.8,,,,
1645,1684480,21394,78,-0.017855115234851837,-0.005836726355482824,0.0012785285,0.9335862398147583,-1.3659236878156662,0.024474879493936896,0.104248046875,0.00016582720000000002,6576,0.06633088000000001,8489.53,11.8,,,,
1646,1685504,21404,78,-0.008683155290782452,-0.005450817974633537,0.0019546698,0.9164973497390747,-1.3541033789515495,0.03004336601588875,0.15234375,0.00016577600000000002,6580,0.0663104,8489.53,11.8,,,,
1647,1686528,21414,78,-0.01743929088115692,-0.006689715271932073,0.0027592895,0.9298899173736572,-1.3548614606261253,0.028082773787900805,0.188720703125,0.00016572480000000002,6584,0.06628992,8503.84,11.68,,,,
1648,1687552,21424,78,-0.00914501491934061,-0.003747368129552342,0.0013999515,0.9269904494285583,-1.3596441075205803,0.026865326100960374,0.170654296875,0.0001656736,6588,0.06626944,8551.19,11.51,,,,
1649,1688576,21434,78,-0.01573045179247856,-0.006123219180153683,0.0019032013,0.9423446655273438,-1.3352072089910507,0.024183103814721107,0.17236328125,0.0001656224,6592,0.06624896000000001,8551.19,11.51,,,,
1650,1689600,21444,78,-0.00895204208791256,-0.005901312048081309,0.0020829842,0.9197500944137573,-1.3297823667526245,0.029593125102110207,0.131591796875,0.0001655712,6596,0.06622848,8575.85,11.41,,,,
1651,1690624,21454,78,-0.007217390462756157,-0.004193419386865571,0.0015767163,0.9212318062782288,-1.3215202689170837,0.02976924367249012,0.15625,0.00016552,6600,0.066208,8575.85,11.41,,,,
1652,1691648,21464,78,-0.014736135490238667,-0.006879278575070202,0.0019039917,0.9464847445487976,-1.3685982525348663,0.02296130289323628,0.166015625,0.0001654688,6604,0.06618752,8623.96,11.24,,,,
1653,1692672,21474,78,-0.018298624083399773,-0.005713956634281203,0.0018413863,0.9498396515846252,-1.3263433575630188,0.016223376791458577,0.1533203125,0.0001654176,6608,0.06616704,8623.96,11.24,,,,
1654,1693696,21484,78,-0.01596105471253395,-0.005248003755696118,0.0015612566,0.9594596028327942,-1.3749977052211761,0.018487631459720433,0.119140625,0.0001653664,6612,0.06614656000000001,8621.98,11.27,,,,
1655,1694720,21494,78,-0.014615466818213463,-0.006715216732118279,0.0018795973,0.9341839551925659,-1.3503732532262802,0.031691437819972634,0.1455078125,0.00016531519999999999,6616,0.06612608,8621.98,11.27,,,,
1656,1695744,21504,78,-0.014819147065281868,-0.0071380178414983675,0.0020788973,0.9550243020057678,-1.3187074437737465,0.019735621521249413,0.153564453125,0.000165264,6620,0.0661056,8622.02,11.26,,,,
1657,1696768,21514,78,-0.016549425199627876,-0.005282378289848566,0.0017619623,0.9269727468490601,-1.321576677262783,0.027118082740344107,0.11083984375,0.0001652128,6624,0.06608512,8622.02,11.26,,,,
1658,1697792,21524,78,-0.012357735075056553,-0.007413737796014175,0.0019402073,0.9356475472450256,-1.3643234446644783,0.025499152368865907,0.199951171875,0.00016516160000000003,6628,0.06606464000000001,8622.02,11.26,,,,
1659,1698816,21535,78,-0.012648510746657848,-0.006474890520621557,0.0015694837,0.9579383730888367,-1.3628253936767578,0.020752975367940962,0.152587890625,0.0001651104,6632,0.06604416,8622.02,11.26,,,,
1660,1699840,21545,78,-0.016295261681079865,-0.0045186629286035895,0.0021459684,0.9551226496696472,-1.3787099868059158,0.022264523897320032,0.1845703125,0.00016505920000000002,6636,0.06602368000000002,8623.49,11.28,,,,
,1700000,,,-0.018260160461068153,-0.0068134376051602885,0.0017344159,0.9364582896232605,-1.3387192264199257,0.023662118008360267,0.162841796875,0.000165008,6640,0.0660032,,,7940.0,7940.0,-0.45,14.4
1661,1700864,21637,78,,,,,,,,,,,8623.49,11.28,,,,
1662,1701888,21647,78,-0.009164679795503616,-0.004838136024773121,0.00087401486,0.9396586418151855,-1.3661253899335861,0.02658270939718932,0.066650390625,0.0001649568,6644,0.06598272000000001,8623.49,11.28,,,,
1663,1702912,21657,78,-0.016475167125463486,-0.006185945050674491,0.001981786,0.9368935227394104,-1.3685258626937866,0.018249270389787853,0.14453125,0.00016490559999999998,6648,0.06596223999999999,8592.85,11.4,,,,
1664,1703936,21667,78,-0.00893489085137844,-0.004932033363729715,0.0015762986,0.899248480796814,-1.3477142602205276,0.0313959491904825,0.127197265625,0.0001648544,6652,0.06594176,8592.85,11.4,,,,
1665,1704960,21677,78,-0.01418296154588461,-0.006153101217932999,0.0017477392,0.8568471670150757,-1.3925128653645515,0.029945986228995025,0.13623046875,0.00016480319999999997,6656,0.06592128,8592.85,11.4,,,,
1666,1705984,21688,78,-0.00426228903234005,-0.0049581670318730175,0.0015798877,0.8151903748512268,-1.397537223994732,0.04967324039898813,0.127197265625,0.00016475200000000002,6660,0.06590080000000001,8592.85,11.4,,,,
1667,1707008,21698,78,-0.01065799780189991,-0.0056760980223771185,0.0020588385,0.8934884071350098,-1.3867971524596214,0.034787533804774284,0.138427734375,0.0001647008,6664,0.06588031999999999,8592.85,11.4,,,,
1668,1708032,21708,78,-0.006948081776499748,-0.005899973068153486,0.0015889243,0.8690577745437622,-1.3480730056762695,0.0457546622492373,0.123046875,0.00016464960000000002,6668,0.06585984,8592.85,11.4,,,,
1669,1709056,21718,78,-0.011271638795733452,-0.0047161059628706425,0.0012289463,0.9142336845397949,-1.3827537074685097,0.02995022793766111,0.1484375,0.0001645984,6672,0.06583936,8592.85,11.4,,,,
1670,1710080,21728,78,-0.004460565745830536,-0.005532266397494823,0.0019775848,0.9075038433074951,-1.3868320062756538,0.03644616808742285,0.14599609375,0.0001645472,6676,0.06581888000000001,8623.64,11.27,,,,
1671,1711104,21738,78,-0.01841505989432335,-0.0075231847004033625,0.0021552183,0.9594869017601013,-1.3613066747784615,0.017522567533887923,0.1669921875,0.000164496,6680,0.0657984,8623.64,11.27,,,,
1672,1712128,21748,78,-0.017305094748735428,-0.007794940407620743,0.002067372,0.9520900249481201,-1.3669785484671593,0.021897995262406766,0.160888671875,0.0001644448,6684,0.06577792,8601.74,11.34,,,,
1673,1713152,21758,78,-0.011810683645308018,-0.005442747147753835,0.0013886201,0.8920167088508606,-1.3507586643099785,0.038946262444369495,0.1103515625,0.0001643936,6688,0.06575744,8624.46,11.26,,,,
1674,1714176,21768,78,-0.015237645246088505,-0.005584597529377788,0.0018720292,0.9340623617172241,-1.357373207807541,0.02336526964791119,0.14111328125,0.0001643424,6692,0.06573696,8624.46,11.26,,,,
1675,1715200,21778,78,-0.009963488206267357,-0.006987669476075098,0.0019671835,0.8988951444625854,-1.3546292930841446,0.03434120968449861,0.2529296875,0.0001642912,6696,0.06571648000000001,8599.96,11.38,,,,
1676,1716224,21788,78,-0.01020301878452301,-0.005581517121754587,0.0012247872,0.8792883157730103,-1.3573411330580711,0.03327202005311847,0.11083984375,0.00016424,6700,0.065696,8604.43,11.36,,,,
1677,1717248,21798,78,-0.012661621905863285,-0.00685537132085301,0.002042165,0.8768916726112366,-1.3717483654618263,0.030946346814744174,0.156494140625,0.0001641888,6704,0.06567552,8604.43,11.36,,,,
1678,1718272,21808,78,-0.017098883166909218,-0.006798783550038934,0.0019343449,0.8958227038383484,-1.359429992735386,0.030948593048378825,0.1845703125,0.0001641376,6708,0.06565504,8620.82,11.3,,,,
1679,1719296,21818,78,-0.014354536309838295,-0.007405472453683615,0.0016978491,0.8877502679824829,-1.3501781225204468,0.035538802738301456,0.13525390625,0.0001640864,6712,0.06563456,8620.82,11.3,,,,
1680,1720320,21828,78,-0.019504893571138382,-0.00670195376733318,0.0023618178,0.9476268291473389,-1.3672505766153336,0.019468480080831796,0.142333984375,0.0001640352,6716,0.06561408,8620.82,11.3,,,,
1681,1721344,21838,78,-0.007504822686314583,-0.004791757470229641,0.0016910066,0.8412399291992188,-1.3756152018904686,0.05396167002618313,0.119873046875,0.00016398400000000002,6720,0.06559360000000002,8620.82,11.3,,,,
1682,1722368,21848,78,-0.010856229811906815,-0.00574448675615713,0.0022468322,0.8897944688796997,-1.3727573528885841,0.03692771540954709,0.154296875,0.0001639328,6724,0.06557312,8669.81,11.07,,,,
1683,1723392,21858,78,-0.002285618335008621,-0.006399396748747677,0.001681204,0.8727056384086609,-1.3642644137144089,0.05149277485907078,0.130859375,0.0001638816,6728,0.06555264000000001,8641.42,11.17,,,,
1684,1724416,21868,78,-0.01369250938296318,-0.005870488821528852,0.0018190831,0.8671523928642273,-1.354375772178173,0.036821477697230875,0.138916015625,0.00016383039999999998,6732,0.06553215999999999,8641.42,11.17,,,,
,1725000,,,-0.01242604199796915,-0.005089597718324512,0.0016746264,0.9248459339141846,-1.3699757754802704,0.02908656606450677,0.126953125,0.0001637792,6736,0.06551168,,,7494.8,7494.8,-0.49000000000000005,16.0
1685,1725440,21955,78,,,,,,,,,,,8641.42,11.17,,,,
1686,1726464,21965,78,-0.016532052308321,-0.005081917697680183,0.001832722,0.9457516670227051,-1.3551080077886581,0.02180608967319131,0.178466796875,0.00016372799999999997,6740,0.0654912,8641.42,11.17,,,,
1687,1727488,21976,78,-0.02562510035932064,-0.0070234696904663,0.0024683545,0.9644647240638733,-1.3626016825437546,0.01430209813406691,0.150634765625,0.00016367680000000003,6744,0.06547072000000001,8641.42,11.17,,,,
1688,1728512,21986,78,-0.019925221800804138,-0.006517610694572795,0.0019994252,0.9357232451438904,-1.3449411913752556,0.027236951980739832,0.15673828125,0.0001636256,6748,0.06545023999999999,8629.67,11.22,,,,
1689,1729536,21996,78,-0.018539080396294594,-0.0058304634294472635,0.0014606706,0.9531970024108887,-1.3657256960868835,0.017787159187719226,0.122314453125,0.00016357440000000002,6752,0.06542976,8629.67,11.22,,,,
1690,1730560,22006,78,-0.019426394253969193,-0.005876406095921993,0.0015527615,0.9581003785133362,-1.3135930821299553,0.018195957818534225,0.131591796875,0.00016352319999999999,6756,0.06540928,8629.67,11.22,,,,
1691,1731584,22016,78,-0.016800524666905403,-0.00607444578781724,0.0018344685,0.955400824546814,-1.292029246687889,0.020243504433892667,0.1240234375,0.000163472,6760,0.06538880000000001,8663.39,11.1,,,,
1692,1732608,22026,78,-0.017701465636491776,-0.006724730890709907,0.002399383,0.9640414714813232,-1.3423983007669449,0.02013744250871241,0.181640625,0.0001634208,6764,0.06536832000000001,8707.34,10.95,,,,
1693,1733632,22036,78,-0.02029510959982872,-0.006574295024620369,0.0014211155,0.9660720825195312,-1.3730920255184174,0.01584921934409067,0.19140625,0.0001633696,6768,0.06534784,8707.34,10.95,,,,
1694,1734656,22046,78,-0.01673283614218235,-0.005376407643780112,0.0016420193,0.9530912637710571,-1.367777906358242,0.022536689299158752,0.154052734375,0.0001633184,6772,0.06532736,8695.92,11.0,,,,
1695,1735680,22056,78,-0.008148634806275368,-0.0044498767965706065,0.0017993188,0.9305405616760254,-1.3455309346318245,0.03355645702686161,0.134033203125,0.0001632672,6776,0.06530688,8656.82,11.15,,,,
1696,1736704,22067,78,-0.00708022341132164,-0.004606628557667136,0.0014098915,0.9279533624649048,-1.3736314997076988,0.03269411809742451,0.12109375,0.000163216,6780,0.06528640000000001,8656.82,11.15,,,,
1697,1737728,22077,78,-0.01272603590041399,-0.005325380421709269,0.0016958863,0.91873699426651,-1.34617480635643,0.03277930186595768,0.141845703125,0.00016316480000000001,6784,0.06526592,8651.92,11.17,,,,
1698,1738752,22087,78,-0.010565066710114479,-0.005543454928556457,0.0021511654,0.8912171721458435,-1.352067917585373,0.045683520613238215,0.102294921875,0.0001631136,6788,0.06524544,8651.92,11.17,,,,
1699,1739776,22097,78,-0.011489897966384888,-0.006404677988030016,0.0016743734,0.8977190256118774,-1.3757784068584442,0.03822737012524158,0.140869140625,0.0001630624,6792,0.06522496,8651.92,11.17,,,,
1700,1740800,22107,78,-0.004936199635267258,-0.004700758814578876,0.0023342436,0.8831903338432312,-1.3357060700654984,0.04216080182231963,0.18603515625,0.0001630112,6796,0.06520448,8682.08,11.04,,,,
1701,1741824,22117,78,-0.008382868021726608,-0.0055852324003353715,0.0014186478,0.8738547563552856,-1.380007766187191,0.04791672248393297,0.138916015625,0.00016296,6800,0.065184,8685.54,11.03,,,,
1702,1742848,22127,78,-0.01407092809677124,-0.0072243340546265244,0.0016366215,0.8685474395751953,-1.3890737295150757,0.033618452260270715,0.17431640625,0.00016290880000000002,6804,0.06516352000000002,8685.54,11.03,,,,
1703,1743872,22137,78,-0.01627061516046524,-0.005204558401601389,0.0015734943,0.9131103157997131,-1.353972151875496,0.027165598003193736,0.104248046875,0.0001628576,6808,0.06514304,8685.54,11.03,,,,
1704,1744896,22147,78,0.003944689407944679,-0.0039014606445562094,0.0013565174,0.763717770576477,-1.3492616787552834,0.06201197439804673,0.1435546875,0.00016280640000000001,6812,0.06512256000000001,8685.54,11.03,,,,
1705,1745920,22157,78,-0.011628944426774979,-0.00543363974429667,0.0017950741,0.8665148019790649,-1.3916832357645035,0.046305474010296166,0.135498046875,0.00016275519999999998,6816,0.06510207999999999,8685.54,11.03,,,,
1706,1746944,22168,78,-0.005431501194834709,-0.004483817348955199,0.0024258748,0.8244379758834839,-1.3666676133871078,0.04774655611254275,0.146484375,0.000162704,6820,0.0650816,8685.54,11.03,,,,
1707,1747968,22178,78,-0.008988851681351662,-0.006575747829629108,0.0014439181,0.860751748085022,-1.3745587542653084,0.04132470698095858,0.13671875,0.0001626528,6824,0.06506112,8685.54,11.03,,,,
1708,1748992,22188,78,-0.007754294201731682,-0.004811165941646323,0.0013777001,0.9033860564231873,-1.356591984629631,0.022950735525228083,0.1337890625,0.00016260160000000003,6828,0.06504064000000001,8685.54,11.03,,,,
,1750000,,,-0.011408720165491104,-0.005218925929511897,0.0014561622,0.9099079966545105,-1.3652752861380577,0.02544444298837334,0.1376953125,0.0001625504,6832,0.06502016,,,8011.0,8011.0,-0.49000000000000005,13.8
1709,1750016,22279,78,,,,,,,,,,,8685.54,11.03,,,,
1710,1751040,22289,78,-0.003457697108387947,-0.005100450354802888,0.0017845149,0.8339813947677612,-1.3727229461073875,0.0501277893781662,0.13232421875,0.00016249920000000002,6836,0.06499968,8733.54,10.82,,,,
1711,1752064,22299,78,-0.014376119710505009,-0.0062448141688946635,0.0018875999,0.9405792355537415,-1.3783453330397606,0.017911688599269837,0.129638671875,0.000162448,6840,0.0649792,8781.85,10.65,,,,
1712,1753088,22309,78,-0.018540024757385254,-0.006587411815416999,0.0013529297,0.9464132189750671,-1.4048183634877205,0.01799690822372213,0.173828125,0.0001623968,6844,0.06495872000000001,8812.58,10.54,,,,
1713,1754112,22320,78,-0.016146495938301086,-0.007112023391528055,0.0018091544,0.9223179221153259,-1.3673072531819344,0.02423859015107155,0.15576171875,0.0001623456,6848,0.06493824000000001,8812.58,10.54,,,,
1714,1755136,22331,78,-0.01235378161072731,-0.005971537611912936,0.0017907895,0.900671660900116,-1.3681946471333504,0.030059186276048422,0.128173828125,0.0001622944,6852,0.06491776,8772.77,10.69,,,,
1715,1756160,22341,78,-0.0024543851613998413,-0.005430777324363589,0.0012881489,0.7933717966079712,-1.3900390416383743,0.06315955193713307,0.09521484375,0.0001622432,6856,0.06489728,8783.69,10.65,,,,
1716,1757184,22351,78,-0.008787067607045174,-0.005526839959202334,0.0019342229,0.8790489435195923,-1.3612566143274307,0.03401307121384889,0.1611328125,0.000162192,6860,0.0648768,8783.69,10.65,,,,
1717,1758208,22361,78,-0.007744738832116127,-0.00507444585673511,0.0012450579,0.8652101159095764,-1.3834459111094475,0.03480411390773952,0.119140625,0.00016214080000000002,6864,0.06485632000000001,8783.69,10.65,,,,
1718,1759232,22370,78,-0.007333479821681976,-0.0043086881341878325,0.0011220525,0.9138278365135193,-1.3849093914031982,0.02761465043295175,0.091064453125,0.00016208960000000001,6868,0.06483584,8812.64,10.55,,,,
1719,1760256,22381,78,0.002794647589325905,-0.0042707143293228,0.0015254433,0.8703018426895142,-1.3944060951471329,0.04691999149508774,0.13330078125,0.0001620384,6872,0.06481536,8812.64,10.55,,,,
1720,1761280,22391,78,-0.009428360499441624,-0.006134429655503482,0.0013819863,0.886513352394104,-1.4194262623786926,0.04351418151054531,0.136474609375,0.0001619872,6876,0.06479488,8812.64,10.55,,,,
1721,1762304,22401,78,0.0026548299938440323,-0.0045276235323399305,0.0017484929,0.8093947768211365,-1.4096314832568169,0.06057660607621074,0.13232421875,0.000161936,6880,0.0647744,8812.64,10.55,,,,
1722,1763328,22411,78,0.00023310817778110504,-0.003606471000239253,0.0015566356,0.7592124938964844,-1.4174062833189964,0.07634986261837184,0.1416015625,0.0001618848,6884,0.06475392,8812.64,10.55,,,,
1723,1764352,22422,78,-0.010773121379315853,-0.006410668807802722,0.001665707,0.8823840618133545,-1.3740208372473717,0.03365602437406778,0.127685546875,0.0001618336,6888,0.06473344,8812.7,10.55,,,,
1724,1765376,22432,78,-0.0035136304795742035,-0.004740544536616653,0.0013255219,0.8635319471359253,-1.3577630892395973,0.04182805004529655,0.1025390625,0.0001617824,6892,0.06471296,8812.7,10.55,,,,
1725,1766400,22442,78,-0.01702113449573517,-0.006149920009193011,0.002473369,0.859228253364563,-1.4150471463799477,0.03417167370207608,0.2021484375,0.00016173120000000001,6896,0.06469248000000001,8812.7,10.55,,,,
1726,1767424,22452,78,-0.01445998065173626,-0.004702894890215248,0.001414157,0.9058459401130676,-1.4101313650608063,0.02438193594571203,0.1552734375,0.00016167999999999998,6900,0.064672,8812.7,10.55,,,,
1727,1768448,22463,78,-0.015835752710700035,-0.005216272489633411,0.00173905,0.9321973323822021,-1.406892590224743,0.022872365661896765,0.144287109375,0.00016162880000000003,6904,0.06465152,8812.7,10.55,,,,
1728,1769472,22473,78,-0.013982031494379044,-0.003759137005545199,0.0011639874,0.9481602907180786,-1.3738457038998604,0.019966184976510704,0.08837890625,0.0001615776,6908,0.06463104,8811.08,10.56,,,,
1729,1770496,22483,78,-0.018874507397413254,-0.005892509449040517,0.0012536682,0.9521926641464233,-1.3994001671671867,0.018938917259220034,0.1220703125,0.00016152640000000003,6912,0.06461056000000001,8817.24,10.53,,,,
1730,1771520,22493,78,-0.01623627170920372,-0.005005556857213378,0.0010183918,0.9421374201774597,-1.383398026227951,0.02179849485401064,0.122802734375,0.0001614752,6916,0.06459008,8817.24,10.53,,,,
1731,1772544,22503,78,-0.013284407556056976,-0.004462788492674008,0.0014242332,0.9573939442634583,-1.3678738474845886,0.021285695140250027,0.094970703125,0.00016142400000000002,6920,0.0645696,8817.24,10.53,,,,
1732,1773568,22513,78,-0.01609710417687893,-0.004747332422994077,0.001567706,0.9696442484855652,-1.3870655596256256,0.017740098643116653,0.129150390625,0.0001613728,6924,0.06454912,8853.88,10.39,,,,
1733,1774592,22523,78,-0.01383506041020155,-0.004903863416984677,0.0014964658,0.9566273093223572,-1.394895724952221,0.022205581655725837,0.1083984375,0.0001613216,6928,0.06452864000000001,8902.1,10.22,,,,
,1775000,,,-0.020789699628949165,-0.006148368353024125,0.00158204,0.9628899097442627,-1.4063795655965805,0.015014287550002337,0.0947265625,0.00016127039999999998,6932,0.06450816,,,8511.8,8511.8,-0.49000000000000005,11.8
1734,1775616,22620,78,,,,,,,,,,,8902.1,10.22,,,,
1735,1776640,22630,78,-0.01818712241947651,-0.006037873332388699,0.0017298395,0.9603513479232788,-1.3712665289640427,0.014903030241839588,0.179443359375,0.0001612192,6936,0.06448768,8902.1,10.22,,,,
1736,1777664,22640,78,-0.004842987284064293,-0.005350533640012145,0.0019205557,0.8946871161460876,-1.3679164499044418,0.04423131060320884,0.16015625,0.000161168,6940,0.0644672,8861.92,10.35,,,,
1737,1778688,22650,78,-0.0248411912471056,-0.005839518562424928,0.0014922998,0.9618757367134094,-1.3867151215672493,0.016843872843310237,0.13720703125,0.0001611168,6944,0.06444672,8840.24,10.27,,,,
1738,1779712,22660,78,-0.01669042371213436,-0.006064104207325727,0.0017221933,0.9679628014564514,-1.3937459737062454,0.016916288645006716,0.125732421875,0.00016106560000000002,6948,0.06442624000000001,8840.24,10.27,,,,
1739,1780736,22670,78,-0.014571811072528362,-0.0045011736219748855,0.0012708823,0.947507381439209,-1.3737005442380905,0.0188742185709998,0.12744140625,0.00016101440000000001,6952,0.06440576,8840.24,10.27,,,,
