time/time_elapsed,time/iterations,time/total_timesteps,time/fps,train/loss,train/approx_kl,train/explained_variance,train/policy_gradient_loss,train/clip_range,train/clip_fraction,train/value_loss,train/n_updates,train/entropy_loss,train/learning_rate,rollout/ep_rew_mean,rollout/ep_len_mean,eval/mean_object_reward,eval/mean_score_reward,eval/mean_object_ep_length,eval/mean_score_ep_length
11192,874,894976,79,0.014983437955379486,0.003986422,0.6794819831848145,-0.0052334824576973915,0.08212096,0.133056640625,0.07063415483571589,3492,-0.9580118730664253,0.0002053024,-4.37,8908.58,,,,
11203,875,896000,79,-0.012959439307451248,0.0035874336,0.8419060707092285,-0.007191383105237037,0.08210048,0.19140625,0.03348855080548674,3496,-0.9579712115228176,0.0002052512,-4.31,8925.02,,,,
11214,876,897024,79,0.008553434163331985,0.0022795957,0.7482631802558899,-0.004097600758541375,0.08208,0.132080078125,0.05554103828035295,3500,-0.9198969416320324,0.0002052,-4.31,8925.02,,,,
11225,877,898048,80,0.001865612342953682,0.0031146859,0.8123010993003845,-0.005292742629535496,0.08205952,0.134521484375,0.04687461908906698,3504,-0.9430697113275528,0.0002051488,-4.31,8925.02,,,,
11236,878,899072,80,0.0007115043699741364,0.0035144505,0.8075709342956543,-0.0064062438905239105,0.08203904000000001,0.145263671875,0.04409509291872382,3508,-0.910503763705492,0.0002050976,-4.31,8931.0,,,,
,,900000,,0.013737366534769535,0.004337814,0.7202649712562561,-0.00536436284892261,0.08201856,0.18701171875,0.06267581111751497,3512,-0.9995760172605515,0.0002050464,,,-2501.3900000000003,-18.6,3933.4,3933.4
11287,879,900096,79,,,,,,,,,,,-4.31,8931.0,,,,
11298,880,901120,79,-0.0025856606662273407,0.0030506367,0.8376345038414001,-0.005198258004384115,0.08199808,0.123779296875,0.041255726013332605,3516,-0.9463467039167881,0.00020499519999999999,-4.25,8954.81,,,,
11309,881,902144,79,0.019216053187847137,0.002900534,0.6803460121154785,-0.0033655778970569372,0.08197760000000001,0.11572265625,0.06893606553785503,3520,-0.9371227845549583,0.000204944,-4.25,8954.81,,,,
11319,882,903168,79,0.01049896888434887,0.0032863382,0.6433713436126709,-0.00584531101048924,0.08195712,0.13330078125,0.07434087968431413,3524,-0.9757255837321281,0.00020489279999999998,-4.25,8954.81,,,,
11329,883,904192,79,0.008670415729284286,0.004274193,0.7423639297485352,-0.005309789296006784,0.08193664,0.125,0.05603289417922497,3528,-0.9218194745481014,0.00020484160000000003,-4.25,8954.81,,,,
11340,884,905216,79,0.0007445067167282104,0.0019627777,0.8232685923576355,-0.002160171134164557,0.08191616,0.12548828125,0.04335660603828728,3532,-0.958283293992281,0.0002047904,-4.16,8971.54,,,,
11351,885,906240,79,0.0020285993814468384,0.0017579787,0.8407056331634521,-0.004070358932949603,0.08189568000000001,0.10009765625,0.044967242050915956,3536,-0.9624249413609505,0.00020473920000000002,-4.16,8971.54,,,,
11361,886,907264,79,0.017751503735780716,0.002543972,0.74992835521698,-0.0023362574429484084,0.08187520000000001,0.107666015625,0.06375591806136072,3540,-0.9218425713479519,0.00020468800000000002,-4.16,8971.54,,,,
11372,887,908288,79,0.02288934960961342,0.0042602345,0.6839122772216797,-0.004287965828552842,0.08185472,0.13623046875,0.07817428791895509,3544,-0.9556893520057201,0.0002046368,-4.14,8986.21,,,,
11382,888,909312,79,-0.0001460537314414978,0.003153259,0.8298593759536743,-0.004516097760642879,0.08183424,0.15283203125,0.04026164347305894,3548,-0.9911751970648766,0.0002045856,-4.14,8986.21,,,,
11393,889,910336,79,-0.0017964988946914673,0.003331858,0.7797647714614868,-0.0030925032624509186,0.08181376000000001,0.167724609375,0.047820704290643334,3552,-0.9817345961928368,0.0002045344,-4.14,8986.21,,,,
11404,890,911360,79,0.005163494497537613,0.0031035023,0.8429181575775146,-0.005516843171790242,0.08179328000000001,0.135498046875,0.04074381431564689,3556,-0.9744571559131145,0.0002044832,-4.14,8986.21,,,,
11415,891,912384,79,0.003478778526186943,0.0032848935,0.6962856650352478,-0.003607612961786799,0.0817728,0.121826171875,0.06913360417820513,3560,-1.0135532990098,0.000204432,-4.14,8986.21,,,,
11426,892,913408,79,0.013731000013649464,0.003503638,0.6808583736419678,-0.0038913120806682855,0.08175232,0.123779296875,0.06334251863881946,3564,-1.0013027898967266,0.0002043808,-4.04,9002.64,,,,
11437,893,914432,79,-0.006262999959290028,0.0040489556,0.853584885597229,-0.003555491552106105,0.08173184,0.154296875,0.035544618614949286,3568,-0.9348305650055408,0.00020432960000000002,-3.89,9044.83,,,,
11449,894,915456,79,0.006866294890642166,0.0032570953,0.7633688449859619,-0.004018504929263145,0.08171136000000001,0.11962890625,0.05850392743013799,3572,-1.0167686715722084,0.0002042784,-3.89,9044.83,,,,
11460,895,916480,79,0.002792099490761757,0.00178234,0.8438898324966431,-0.0037273788184393197,0.08169088000000001,0.09912109375,0.0436290071811527,3576,-0.9388955943286419,0.0002042272,-3.75,9078.07,,,,
11471,896,917504,79,0.019842732697725296,0.0040685,0.6465722322463989,-0.0030099416617304087,0.0816704,0.18310546875,0.07256074622273445,3580,-0.9790956750512123,0.000204176,-3.75,9078.07,,,,
11482,897,918528,79,0.007264567539095879,0.0026806057,0.7662012577056885,-0.0031253549095708877,0.08164992,0.098876953125,0.05547923222184181,3584,-0.9516762383282185,0.0002041248,-3.69,9101.32,,,,
11493,898,919552,80,0.0029731588438153267,0.0033718692,0.8515836000442505,-0.004402688849950209,0.08162944,0.130859375,0.04149272991344333,3588,-0.9618374221026897,0.0002040736,-3.56,9109.93,,,,
11503,899,920576,80,0.0015225373208522797,0.0034680099,0.8072589039802551,-0.004626902344170958,0.08160896000000001,0.141357421875,0.0457599691580981,3592,-1.0013480819761753,0.0002040224,-3.56,9109.93,,,,
11513,900,921600,80,0.011677475646138191,0.0034241967,0.7035984992980957,-0.004295152582926676,0.08158848,0.17041015625,0.06666357163339853,3596,-1.01620202511549,0.0002039712,-3.56,9109.93,,,,
11523,901,922624,80,0.01221269741654396,0.0022773035,0.747506856918335,-0.0035523545229807496,0.081568,0.120361328125,0.05864338134415448,3600,-1.0288421586155891,0.00020391999999999999,-3.56,9109.93,,,,
11533,902,923648,80,0.006193510256707668,0.0034178584,0.7653013467788696,-0.004503049291088246,0.08154752000000001,0.1513671875,0.04818793199956417,3604,-1.0073147118091583,0.0002038688,-3.57,9113.63,,,,
11544,903,924672,80,0.01827610656619072,0.005518497,0.7188743352890015,-0.003496576886391267,0.08152704,0.204345703125,0.0677919015288353,3608,-1.020235899835825,0.0002038176,-3.59,9111.52,,,,
,,925000,,0.0025091860443353653,0.0037877972,0.8320759534835815,-0.004726530285552144,0.08150656,0.153076171875,0.041341987904161215,3612,-1.0422956123948097,0.00020376640000000003,,,-4377.179999999999,-11.8,7330.8,7330.8
11629,904,925696,79,,,,,,,,,,,-3.59,9111.52,,,,
11639,905,926720,79,0.0074562132358551025,0.0038658972,0.7255218029022217,-0.006046499533113092,0.08148608,0.127685546875,0.07319683209061623,3616,-1.0358262583613396,0.0002037152,-3.59,9111.52,,,,
11649,906,927744,79,-0.002866731956601143,0.0024307843,0.8019958138465881,-0.004939563412335701,0.08146560000000001,0.121337890625,0.044179792515933514,3620,-1.0410192646086216,0.00020366400000000002,-3.59,9111.52,,,,
11659,907,928768,79,0.0041738469153642654,0.003197888,0.7840632200241089,-0.005932946383836679,0.08144512,0.168701171875,0.04775189212523401,3624,-1.0483909472823143,0.0002036128,-3.59,9111.52,,,,
11671,908,929792,79,0.011077181436121464,0.0030503452,0.8463252782821655,-0.0042197500297334045,0.08142464,0.12353515625,0.043125064577907324,3628,-1.018961351364851,0.0002035616,-3.59,9111.52,,,,
11682,909,930816,79,0.01419147290289402,0.0035941117,0.7742581963539124,-0.0029255217814352363,0.08140416,0.130126953125,0.06204663310199976,3632,-1.0713745281100273,0.0002035104,-3.59,9111.52,,,,
11692,910,931840,79,0.0036040041595697403,0.0027674856,0.7563561797142029,-0.004422451835125685,0.08138368000000001,0.0986328125,0.062452638521790504,3636,-1.0247632041573524,0.0002034592,-3.47,9121.82,,,,
11703,911,932864,79,0.013464895077049732,0.0021318973,0.7917172312736511,-0.0016882626805454493,0.08136320000000001,0.11865234375,0.05827157595194876,3640,-1.0590389370918274,0.000203408,-3.47,9121.82,,,,
11714,912,933888,79,-0.011625168845057487,0.0021982815,0.8744359612464905,-0.006839922280050814,0.08134272000000001,0.137939453125,0.03352698450908065,3644,-0.9789167940616608,0.0002033568,-3.44,9136.63,,,,
11725,913,934912,79,0.006624426692724228,0.002813785,0.7587505578994751,-0.004070725830388255,0.08132224,0.146484375,0.059164215344935656,3648,-1.042462058365345,0.00020330560000000002,-3.41,9144.63,,,,
11735,914,935936,79,0.028638921678066254,0.0036243089,0.683122992515564,-0.0030181377951521426,0.08130176,0.129638671875,0.07763522258028388,3652,-1.0349101722240448,0.00020325440000000002,-3.41,9144.63,,,,
11746,915,936960,79,0.004774255678057671,0.0031542263,0.7914292216300964,-0.003146162664052099,0.08128128000000001,0.16259765625,0.04535159328952432,3656,-1.0274649187922478,0.0002032032,-3.35,9165.08,,,,
11757,916,937984,79,0.0089675672352314,0.001943944,0.7380235195159912,-0.003647075645858422,0.08126080000000001,0.113037109375,0.06388853304088116,3660,-1.0235289372503757,0.000203152,-3.35,9165.08,,,,
11768,917,939008,79,0.0024602487683296204,0.0026002456,0.7770712971687317,-0.004119123972486705,0.08124032,0.158203125,0.0526424590498209,3664,-1.0058028474450111,0.0002031008,-3.35,9165.08,,,,
11779,918,940032,79,0.012142637744545937,0.0023518112,0.7513707280158997,-0.0033229272230528295,0.08121984,0.159423828125,0.05954726226627827,3668,-1.02098922803998,0.0002030496,-3.27,9176.29,,,,
11790,919,941056,79,0.00399249792098999,0.0022833454,0.7745465040206909,-0.004470966698136181,0.08119936,0.12646484375,0.05665638856589794,3672,-1.0334229171276093,0.0002029984,-3.27,9176.29,,,,
11800,920,942080,79,0.004226351156830788,0.002256418,0.8081053495407104,-0.0037688593147322536,0.08117888000000001,0.107421875,0.04776763799600303,3676,-1.0391096137464046,0.0002029472,-3.27,9176.29,,,,
11811,921,943104,79,-0.0006018877029418945,0.002949465,0.7998302578926086,-0.004329879113356583,0.0811584,0.1123046875,0.048333222046494484,3680,-1.0105325803160667,0.000202896,-3.13,9190.31,,,,
11822,922,944128,79,0.011520838364958763,0.0032250516,0.8148472905158997,-0.004216758708935231,0.08113792,0.1396484375,0.04851129092276096,3684,-1.021745439618826,0.00020284479999999999,-3.0,9215.8,,,,
11833,923,945152,79,-0.004009026102721691,0.0022545021,0.890923798084259,-0.004696829579188488,0.08111744,0.165771484375,0.031518309260718524,3688,-0.9739100858569145,0.00020279359999999998,-3.0,9215.8,,,,
11844,924,946176,79,0.006795080378651619,0.0030041044,0.6981183290481567,-0.004380216676509008,0.08109696,0.146240234375,0.07148224045522511,3692,-1.0454394593834877,0.0002027424,-3.0,9215.8,,,,
11854,925,947200,79,0.022044802084565163,0.0022360191,0.6937456130981445,-0.0010365273046772927,0.08107648,0.166259765625,0.07674908451735973,3696,-0.9848734773695469,0.00020269120000000003,-3.0,9215.8,,,,
11864,926,948224,79,0.0009058080613613129,0.002231806,0.805081844329834,-0.0054846073617227376,0.081056,0.12841796875,0.046243525110185146,3700,-1.005815826356411,0.00020264,-3.0,9215.8,,,,
11874,927,949248,79,0.016285868361592293,0.002333982,0.7072010636329651,-0.00370774109615013,0.08103552000000001,0.12060546875,0.0673944444861263,3704,-1.0437724813818932,0.00020258880000000002,-3.0,9215.8,,,,
,,950000,,0.0069542862474918365,0.0028367704,0.7805355787277222,-0.003796660719672218,0.08101504,0.12548828125,0.05571837490424514,3708,-1.0057766810059547,0.0002025376,,,-5591.11,-7.0,9657.2,9657.2
11982,928,950272,79,,,,,,,,,,,-3.04,9208.44,,,,
11992,929,951296,79,0.002948351204395294,0.0040036286,0.7058702111244202,-0.0042478796385694295,0.08099456000000001,0.142333984375,0.058656830340623856,3712,-1.0353060364723206,0.0002024864,-3.12,9196.7,,,,
12002,930,952320,79,-0.0004848279058933258,0.0040405467,0.7787888646125793,-0.004956930788466707,0.08097408,0.17724609375,0.047146732453256845,3716,-1.0619911029934883,0.0002024352,-3.11,9207.61,,,,
12013,931,953344,79,0.0002983901649713516,0.0021142818,0.8344171047210693,-0.0022687056771246716,0.08095360000000001,0.18212890625,0.041130009572952986,3720,-1.0125116035342216,0.000202384,-3.11,9207.61,,,,
12024,932,954368,79,0.006532924249768257,0.0028588448,0.7318630218505859,-0.005794919154141098,0.08093312000000001,0.152587890625,0.06736792949959636,3724,-1.02247991040349,0.0002023328,-3.11,9207.61,,,,
12034,933,955392,79,0.02027077227830887,0.0027882527,0.6520568132400513,-0.00281409002491273,0.08091264000000001,0.14306640625,0.07645372161641717,3728,-1.0555898994207382,0.0002022816,-3.11,9209.93,,,,
12044,934,956416,79,0.010751934722065926,0.003019406,0.7438318133354187,-0.004850410827202722,0.08089216,0.1279296875,0.06121310265734792,3732,-1.0516040623188019,0.00020223040000000002,-3.11,9209.93,,,,
12054,935,957440,79,-0.0011912696063518524,0.0048644994,0.8190481662750244,-0.005173971119802445,0.08087168,0.18359375,0.04354469059035182,3736,-1.0137045197188854,0.00020217920000000002,-2.98,9214.74,,,,
12064,936,958464,79,0.0006677191704511642,0.004256849,0.806183397769928,-0.004103121696971357,0.08085120000000001,0.15576171875,0.043914773501455784,3740,-1.0191766023635864,0.00020212800000000001,-2.98,9214.74,,,,
12075,937,959488,79,0.0021316595375537872,0.0024417078,0.82485032081604,0.0001112807949539274,0.08083072000000001,0.222412109375,0.04871178534813225,3744,-1.0271159149706364,0.0002020768,-2.98,9214.74,,,,
12085,938,960512,79,0.004056250676512718,0.0028232092,0.7586899995803833,-0.005599988100584596,0.08081024,0.1494140625,0.06528322538360953,3748,-1.0210402756929398,0.0002020256,-2.98,9214.74,,,,
12095,939,961536,79,0.008982839994132519,0.0024871314,0.8262231349945068,-0.0034567764669191092,0.08078976,0.1298828125,0.0494528622366488,3752,-1.0260086245834827,0.0002019744,-2.99,9218.04,,,,
12105,940,962560,79,0.0152125284075737,0.0028875626,0.6731014847755432,-0.003822134342044592,0.08076928,0.1201171875,0.07100472250021994,3756,-1.040804736316204,0.0002019232,-2.99,9218.04,,,,
12115,941,963584,79,0.0012303683906793594,0.002969544,0.7729803323745728,-0.003682230832055211,0.08074880000000001,0.1064453125,0.052637751679867506,3760,-1.0357172079384327,0.000201872,-2.92,9231.39,,,,
12126,942,964608,79,0.004994146525859833,0.0036927587,0.7010351419448853,-0.005133479804499075,0.08072832,0.17138671875,0.06285520130768418,3764,-1.0449606254696846,0.0002018208,-2.92,9231.39,,,,
12136,943,965632,79,0.00300503708422184,0.0027346406,0.6728278398513794,-0.004672670416766778,0.08070784,0.14208984375,0.06934284721501172,3768,-1.0012558661401272,0.0002017696,-2.92,9231.39,,,,
12146,944,966656,79,0.0021865926682949066,0.0027360995,0.8102301359176636,-0.003931007406208664,0.08068736,0.120849609375,0.049935640301555395,3772,-1.0103284642100334,0.00020171839999999998,-2.92,9231.39,,,,
12157,945,967680,79,0.007698539644479752,0.001929143,0.7588379383087158,-0.0029076460341457278,0.08066688,0.133544921875,0.056722645880654454,3776,-1.0395765826106071,0.0002016672,-2.74,9241.92,,,,
12167,946,968704,79,0.014422424137592316,0.0030396625,0.7202930450439453,-0.003714526246767491,0.08064640000000001,0.156005859375,0.06863954104483128,3780,-0.9938658624887466,0.000201616,-2.74,9241.92,,,,
12177,947,969728,79,-0.001494377851486206,0.0025074172,0.8596546649932861,-0.004276575928088278,0.08062592,0.142822265625,0.03700313519220799,3784,-0.9936237260699272,0.0002015648,-2.74,9241.92,,,,
12188,948,970752,79,0.009566515684127808,0.0033789065,0.6643959283828735,-0.0041068726786761545,0.08060544000000001,0.16552734375,0.06698731845244765,3788,-1.0696611404418945,0.00020151360000000002,-2.69,9256.97,,,,
12198,949,971776,79,0.015311317518353462,0.0047950405,0.7414897084236145,-0.004121872480027378,0.08058496,0.171142578125,0.05936243641190231,3792,-1.0405095033347607,0.0002014624,-2.61,9260.1,,,,
12209,950,972800,79,-0.005350874736905098,0.0033925516,0.7804173827171326,-0.005236779397819191,0.08056448000000001,0.1298828125,0.04984640586189926,3796,-1.0095246881246567,0.00020141120000000001,-2.58,9274.74,,,,
12219,951,973824,79,0.002495020627975464,0.0037742986,0.7719348669052124,-0.004564465838484466,0.080544,0.156982421875,0.058049938175827265,3800,-1.0219904333353043,0.00020135999999999998,-2.58,9274.74,,,,
12230,952,974848,79,0.00862538069486618,0.0028317901,0.768083393573761,-0.005380807939218357,0.08052352000000002,0.151611328125,0.05352798127569258,3804,-1.0761052668094635,0.0002013088,-2.58,9274.74,,,,
,,975000,,-0.004236577078700066,0.0025278921,0.8158323168754578,-0.0038363980129361153,0.08050304000000001,0.112060546875,0.04363433760590851,3808,-0.9756414778530598,0.0002012576,,,-5097.129999999999,6.4,7318.0,7318.0
12316,953,975872,79,,,,,,,,,,,-2.45,9279.59,,,,
12326,954,976896,79,1.3630837202072144e-05,0.002670161,0.7659058570861816,-0.0037057954468764365,0.08048256000000001,0.157958984375,0.04722387529909611,3812,-1.0225487053394318,0.0002012064,-2.45,9279.59,,,,
12337,955,977920,79,0.0030133146792650223,0.0030886964,0.7980314493179321,-0.004716308758361265,0.08046208,0.15478515625,0.0445392393739894,3816,-1.0292071029543877,0.00020115520000000002,-2.45,9279.59,,,,
12347,956,978944,79,0.0009490884840488434,0.003347587,0.7432363033294678,-0.0038406072126235813,0.0804416,0.159423828125,0.052137849386781454,3820,-1.075018547475338,0.00020110400000000002,-2.45,9279.59,,,,
12357,957,979968,79,0.007082076743245125,0.0016527463,0.6829043030738831,-0.004029676965728868,0.08042112000000001,0.161865234375,0.07204993907362223,3824,-1.0725778117775917,0.00020105280000000001,-2.45,9279.59,,,,
12367,958,980992,79,-0.006110437214374542,0.0038503644,0.8220543265342712,-0.004832877777516842,0.08040064000000001,0.134765625,0.040904603665694594,3828,-1.0380477011203766,0.0002010016,-2.45,9279.59,,,,
12377,959,982016,79,-0.008559894748032093,0.0033134301,0.850177526473999,-0.0036805036070290953,0.08038016,0.139404296875,0.036873652250505984,3832,-1.0056739300489426,0.0002009504,-2.44,9289.19,,,,
12388,960,983040,79,-0.0028524864464998245,0.002454676,0.837731659412384,-0.005403019298682921,0.08035968,0.14697265625,0.04277540952898562,3836,-0.9939477853477001,0.0002008992,-2.44,9289.19,,,,
12398,961,984064,79,0.0026264265179634094,0.0023255986,0.81842440366745,-0.005335016176104546,0.0803392,0.1162109375,0.04635144257918,3840,-0.985398393124342,0.000200848,-2.44,9289.19,,,,
12408,962,985088,79,0.008873295038938522,0.0023192044,0.7245126962661743,-0.00622173203737475,0.08031872000000001,0.108642578125,0.06008960981853306,3844,-1.0331161990761757,0.0002007968,-2.36,9308.03,,,,
12419,963,986112,79,0.012455707415938377,0.0041504535,0.7802779674530029,-0.0042868698365055025,0.08029824,0.190185546875,0.05823723413050175,3848,-0.9811680018901825,0.0002007456,-2.36,9308.03,,,,
12429,964,987136,79,0.009820051491260529,0.0026814863,0.7101219892501831,-0.004942640254739672,0.08027776,0.16357421875,0.07001521810889244,3852,-1.0439493469893932,0.0002006944,-2.36,9308.03,,,,
12439,965,988160,79,0.0036154016852378845,0.0021381998,0.7501554489135742,-0.0042153206741204485,0.08025728,0.121826171875,0.04984873509965837,3856,-1.0549401119351387,0.0002006432,-2.36,9308.03,,,,
12449,966,989184,79,9.19681042432785e-05,0.0028762806,0.7683718204498291,-0.0035068796132691205,0.0802368,0.120849609375,0.046338364598341286,3860,-1.0459410026669502,0.000200592,-2.28,9305.49,,,,
12460,967,990208,79,0.0019319672137498856,0.002914406,0.8141099214553833,-0.004234140185872093,0.08021632000000001,0.1884765625,0.04552470694761723,3864,-1.0357752405107021,0.0002005408,-2.28,9305.49,,,,
12470,968,991232,79,0.007214700803160667,0.0027568128,0.7219570875167847,-0.0038345690263668075,0.08019584,0.144287109375,0.059868200682103634,3868,-1.0590219348669052,0.0002004896,-2.36,9307.94,,,,
12480,969,992256,79,0.01773841306567192,0.004693419,0.6017496585845947,-0.005893203750019893,0.08017536000000001,0.1181640625,0.08301413338631392,3872,-1.0638700351119041,0.00020043840000000002,-2.36,9307.94,,,,
12491,970,993280,79,-0.00335068441927433,0.0027085713,0.7957457900047302,-0.0047244016313925385,0.08015488,0.11865234375,0.03995357151143253,3876,-1.041863039135933,0.0002003872,-2.28,9332.14,,,,
12501,971,994304,79,0.01136193796992302,0.0022733614,0.7687376737594604,-0.0035052182793151587,0.08013440000000001,0.07861328125,0.06085729459300637,3880,-1.1064488217234612,0.00020033600000000001,-2.28,9332.14,,,,
12511,972,995328,79,-0.005145104601979256,0.0028079546,0.8530979156494141,-0.0060264472995186225,0.08011392,0.164306640625,0.03727347089443356,3884,-1.0804168432950974,0.00020028479999999998,-2.27,9338.55,,,,
12521,973,996352,79,0.013121126219630241,0.00272502,0.7215832471847534,-0.004125909734284505,0.08009344000000002,0.168701171875,0.06808053376153111,3888,-1.1038268953561783,0.0002002336,-2.27,9338.55,,,,
12531,974,997376,79,0.004840283654630184,0.0025216972,0.8447355031967163,-0.0038546184077858925,0.08007296000000001,0.12841796875,0.039075955748558044,3892,-1.1006649807095528,0.0002001824,-2.27,9338.55,,,,
12542,975,998400,79,0.0022287126630544662,0.0027014907,0.8279334306716919,-0.005921155650867149,0.08005248000000001,0.1064453125,0.042886757059022784,3896,-1.0415989309549332,0.00020013120000000003,-2.27,9338.55,,,,
12552,976,999424,79,-0.003108680248260498,0.0035242722,0.8125973343849182,-0.005785867339000106,0.080032,0.138427734375,0.048022703966125846,3900,-1.0571274235844612,0.00020008000000000002,-2.27,9338.55,,,,
,,1000000,,0.00475553423166275,0.0020715217,0.7482673525810242,-0.004762895667226985,0.08001152,0.13427734375,0.056727043353021145,3904,-1.1038099378347397,0.00020002880000000002,,,-4565.78,-6.2,9550.8,9550.8
12661,977,1000448,79,,,,,,,,,,,-2.27,9343.64,,,,
12672,978,1001472,79,0.010206856764853,0.0030430572,0.822883129119873,-0.005191952106542885,0.07999104000000001,0.169677734375,0.04795818217098713,3908,-1.0797765627503395,0.00019997760000000001,-2.27,9343.64,,,,
12682,979,1002496,79,-0.004285205155611038,0.0027206847,0.8481648564338684,-0.005244743049843237,0.07997056000000001,0.163818359375,0.039137339568696916,3912,-1.0784946009516716,0.0001999264,-2.27,9343.64,,,,
12692,980,1003520,79,0.005189167335629463,0.00295806,0.7608052492141724,-0.004957806668244302,0.07995008,0.083984375,0.05816145474091172,3916,-1.0579839795827866,0.0001998752,-2.27,9343.64,,,,
12703,981,1004544,79,0.004934269934892654,0.0037380718,0.6689185500144958,-0.00355967775976751,0.0799296,0.1767578125,0.06090633990243077,3920,-1.069363795220852,0.000199824,-2.27,9343.64,,,,
12713,982,1005568,79,0.009944183751940727,0.002536668,0.6831366419792175,-0.003888134378939867,0.07990912,0.171630859375,0.06045268219895661,3924,-1.0682634487748146,0.0001997728,-2.24,9349.56,,,,
12723,983,1006592,79,0.0022705532610416412,0.0025436329,0.681187629699707,-0.004814051586436108,0.07988864000000001,0.087890625,0.06131840543821454,3928,-1.07736187428236,0.0001997216,-2.24,9349.56,,,,
12734,984,1007616,79,-0.0023132991045713425,0.00236364,0.7950174808502197,-0.005652849795296788,0.07986816000000001,0.146240234375,0.04653572244569659,3932,-1.0798430666327477,0.0001996704,-2.29,9346.25,,,,
12744,985,1008640,79,-0.003859100863337517,0.0019959009,0.8411141037940979,-0.0038228975608944893,0.07984768,0.114501953125,0.03813287441153079,3936,-1.0552634745836258,0.0001996192,-2.29,9346.25,,,,
12755,986,1009664,79,-0.00028200820088386536,0.0030700387,0.8709942698478699,-0.0034337556280661374,0.0798272,0.12109375,0.03797238657716662,3940,-1.046328455209732,0.000199568,-2.29,9346.25,,,,
12765,987,1010688,79,0.017325714230537415,0.002313064,0.6439106464385986,-0.004187369384453632,0.07980672,0.10400390625,0.08151373453438282,3944,-1.0815870836377144,0.0001995168,-2.18,9358.9,,,,
12775,988,1011712,79,-0.004294672980904579,0.0018736022,0.8160204887390137,-0.004875085025560111,0.07978624000000001,0.09716796875,0.04236291185952723,3948,-1.1309066265821457,0.0001994656,-2.18,9358.9,,,,
12786,989,1012736,79,-0.004452716559171677,0.0026560305,0.8081001043319702,-0.0060444389237090945,0.07976576,0.199462890625,0.0472278802189976,3952,-1.1044493839144707,0.0001994144,-2.21,9353.31,,,,
12797,990,1013760,79,0.007425222545862198,0.002897865,0.7370472550392151,-0.006273008388234302,0.07974528,0.138427734375,0.05660137673839927,3956,-1.0806526392698288,0.0001993632,-2.11,9347.82,,,,
12807,991,1014784,79,0.002177722752094269,0.0023780123,0.8161846399307251,-0.005159957683645189,0.0797248,0.122802734375,0.04958850773982704,3960,-1.0877363085746765,0.000199312,-2.11,9347.82,,,,
12818,992,1015808,79,0.009537262842059135,0.00271597,0.7288662195205688,-0.004471021209610626,0.07970432000000001,0.097412109375,0.06067077163606882,3964,-1.108341783285141,0.00019926080000000002,-2.11,9347.82,,,,
12829,993,1016832,79,0.004207734018564224,0.0025503193,0.6896056532859802,-0.004500716881011613,0.07968384,0.117919921875,0.06341532641090453,3968,-1.1112779006361961,0.00019920959999999998,-2.11,9347.82,,,,
12839,994,1017856,79,-0.005285615101456642,0.0028920588,0.8141114711761475,-0.006055131554603577,0.07966336000000002,0.126220703125,0.05011461861431599,3972,-1.1128529086709023,0.0001991584,-2.11,9347.82,,,,
12850,995,1018880,79,-1.6003847122192383e-05,0.0024715434,0.8284410238265991,-0.004453244808246382,0.07964288,0.12158203125,0.048316552536562085,3976,-1.0822031050920486,0.00019910719999999998,-2.11,9347.82,,,,
12860,996,1019904,79,-0.0017977282404899597,0.0011737617,0.8408382534980774,-0.005738303734688088,0.07962240000000001,0.08203125,0.04218583321198821,3980,-1.0999405682086945,0.00019905600000000003,-2.11,9347.82,,,,
12871,997,1020928,79,0.009998200461268425,0.0026656333,0.8017001748085022,-0.004463758959900588,0.07960192,0.110107421875,0.058380222180858254,3984,-1.0607515200972557,0.00019900480000000002,-2.09,9356.31,,,,
12881,998,1021952,79,-0.0053458623588085175,0.0022344622,0.866657018661499,-0.0041818348108790815,0.07958144,0.1181640625,0.03535358654335141,3988,-1.1244127452373505,0.00019895360000000002,-2.09,9356.31,,,,
12891,999,1022976,79,0.006141968071460724,0.003176736,0.8137784004211426,-0.004082695813849568,0.07956096000000001,0.155517578125,0.05180292762815952,3992,-1.0850418135523796,0.00019890240000000002,-2.09,9356.31,,,,
12902,1000,1024000,79,0.007167000323534012,0.0026772206,0.7595839500427246,-0.005215766097535379,0.07954048000000001,0.181396484375,0.05589327611960471,3996,-1.042301919311285,0.0001988512,-2.2,9332.69,,,,
,,1025000,,-0.0009233113378286362,0.003678667,0.7663721442222595,-0.006035268626874313,0.07952000000000001,0.171875,0.050603843526914716,4000,-1.1014388054609299,0.0001988,,,-4718.51,-2.4,8976.2,8976.2
13008,1001,1025024,78,,,,,,,,,,,-2.2,9332.69,,,,
13018,1002,1026048,78,-0.0031662210822105408,0.0025580435,0.7764984965324402,-0.005097104891319759,0.07949952,0.1376953125,0.04668970894999802,4004,-1.1009673178195953,0.0001987488,-2.12,9360.93,,,,
13029,1003,1027072,78,0.0035395268350839615,0.0026111323,0.8333373069763184,-0.005178072198759764,0.07947904,0.166015625,0.044528206810355186,4008,-1.0454329028725624,0.0001986976,-2.12,9360.93,,,,
13039,1004,1028096,78,0.007607681676745415,0.0022997418,0.7354933023452759,-0.004470711923204362,0.07945856000000001,0.117919921875,0.06213055760599673,4012,-1.0879589766263962,0.0001986464,-1.97,9367.47,,,,
