time/total_timesteps,time/iterations,time/fps,time/time_elapsed,train/n_updates,train/learning_rate,train/entropy_loss,train/clip_fraction,train/value_loss,train/loss,train/policy_gradient_loss,train/approx_kl,train/explained_variance,train/clip_range,rollout/ep_len_mean,rollout/ep_rew_mean,eval/mean_object_reward,eval/mean_score_ep_length,eval/mean_object_ep_length,eval/mean_score_reward
3530752,3448,428,8236,13788,7.351360000000001e-05,-1.522850476205349,0.1572265625,0.03734666935633868,-0.009295891039073467,-0.004731782391900197,0.00055278343,0.7956793308258057,0.029405440000000005,7882.98,18.22,,,,
3531776,3449,428,8237,13792,7.346240000000001e-05,-1.4997041746973991,0.119384765625,0.03866543516051024,-0.005699307657778263,-0.0032374012807849795,0.00040197268,0.7054061889648438,0.029384960000000005,7882.98,18.22,,,,
3532800,3450,428,8238,13796,7.34112e-05,-1.5164660662412643,0.21630859375,0.027922034030780196,-0.011075201444327831,-0.004092405783012509,0.0004862449,0.8161581754684448,0.029364480000000005,7882.98,18.22,,,,
3533824,3451,428,8239,13800,7.336000000000002e-05,-1.5149749368429184,0.128662109375,0.019899616774637252,-0.010094495490193367,-0.0025380803272128105,0.0004400073,0.8397258520126343,0.029344000000000005,7831.4,18.4,,,,
3534848,3452,428,8240,13804,7.330880000000001e-05,-1.522521734237671,0.1533203125,0.01964541745837778,-0.014307932928204536,-0.00384882147773169,0.0004211227,0.8960418701171875,0.029323520000000006,7831.4,18.4,,,,
3535872,3453,429,8241,13808,7.325760000000001e-05,-1.5200794041156769,0.21337890625,0.011787456169258803,-0.018373873084783554,-0.004313516081310809,0.00044969737,0.9116171002388,0.029303040000000002,7832.52,18.4,,,,
3536896,3454,429,8242,13812,7.32064e-05,-1.54299745708704,0.156494140625,0.030052493675611913,-0.010712927207350731,-0.003926759585738182,0.00052849745,0.8686493635177612,0.029282560000000003,7832.52,18.4,,,,
3537920,3455,429,8243,13816,7.31552e-05,-1.5273128971457481,0.1337890625,0.026547957910224795,-0.008116662502288818,-0.0043119838228449225,0.00042925985,0.8738516569137573,0.029262080000000003,7832.52,18.4,,,,
3538944,3456,429,8244,13820,7.310400000000001e-05,-1.5102142319083214,0.126220703125,0.014814423047937453,-0.01695120334625244,-0.0034541775821708143,0.0003643153,0.8817092776298523,0.029241600000000003,7817.49,18.39,,,,
3539968,3457,429,8245,13824,7.30528e-05,-1.5113810747861862,0.13916015625,0.00884802095242776,-0.017407044768333435,-0.003084506868617609,0.00035818596,0.9358802437782288,0.029221120000000003,7817.49,18.39,,,,
3540992,3458,429,8246,13828,7.30016e-05,-1.5289895981550217,0.1298828125,0.013640097284223884,-0.0177239291369915,-0.003262407786678523,0.00032757473,0.907719612121582,0.02920064,7822.24,18.33,,,,
3542016,3459,429,8247,13832,7.29504e-05,-1.5187423005700111,0.134521484375,0.01728246221318841,-0.01751115173101425,-0.004311240278184414,0.00039132597,0.9205467700958252,0.02918016,7822.24,18.33,,,,
3543040,3460,429,8248,13836,7.28992e-05,-1.5150504410266876,0.118408203125,0.01814340305281803,-0.01295284740626812,-0.0034324970765737817,0.00040768663,0.8714882731437683,0.02915968,7822.24,18.33,,,,
3544064,3461,429,8249,13840,7.284799999999999e-05,-1.5391885116696358,0.148681640625,0.020863560202997178,-0.013506081886589527,-0.003132294921670109,0.0004042831,0.8636236190795898,0.0291392,7822.24,18.33,,,,
3545088,3462,429,8250,13844,7.27968e-05,-1.5146316885948181,0.089111328125,0.014782898128032684,-0.015835322439670563,-0.0034442978212609887,0.00038869184,0.8724005222320557,0.02911872,7820.99,18.34,,,,
3546112,3463,429,8251,13848,7.27456e-05,-1.5022341385483742,0.15478515625,0.02956351055763662,-0.007080987095832825,-0.0028999756032135338,0.00042449386,0.8699653148651123,0.029098239999999997,7794.78,18.43,,,,
3547136,3464,429,8252,13852,7.269439999999999e-05,-1.5008707642555237,0.13818359375,0.025086998473852873,-0.009547842666506767,-0.0024416196392849088,0.0004283946,0.8523705005645752,0.029077759999999998,7794.78,18.43,,,,
3548160,3465,429,8253,13856,7.264319999999999e-05,-1.5178002417087555,0.162353515625,0.010293461760738865,-0.019247351214289665,-0.004390028741909191,0.00045087852,0.945223331451416,0.029057279999999998,7786.94,18.42,,,,
3549184,3466,429,8254,13860,7.259199999999999e-05,-1.5480116978287697,0.199462890625,0.023333478427957743,-0.016870200634002686,-0.0037112454301677644,0.00053015066,0.8409020900726318,0.029036799999999998,7786.94,18.42,,,,
3550000,,,,13864,7.25408e-05,-1.5268543288111687,0.1865234375,0.016375209612306207,-0.015726901590824127,-0.0032859924831427634,0.0005006376,0.8854519724845886,0.029016319999999998,,,-2167.7266668,11200.2,11200.2,16.2
3550208,3467,427,8302,,,,,,,,,,,7786.94,18.42,,,,
3551232,3468,427,8303,13868,7.248959999999999e-05,-1.5267411023378372,0.189208984375,0.01770727423718199,-0.01584303379058838,-0.003989399294368923,0.0006867861,0.88570636510849,0.028995839999999995,7793.49,18.37,,,,
3552256,3469,427,8304,13872,7.243839999999999e-05,-1.5458374097943306,0.172607421875,0.009325909923063591,-0.020675182342529297,-0.004368304100353271,0.000497745,0.945796012878418,0.028975359999999995,7793.49,18.37,,,,
3553280,3470,427,8305,13876,7.238720000000001e-05,-1.5214177817106247,0.136474609375,0.02896108035929501,-0.0071253702044487,-0.002967686392366886,0.0004392927,0.8095300197601318,0.028954880000000006,7826.59,18.35,,,,
3554304,3471,427,8306,13880,7.2336e-05,-1.5144638195633888,0.1318359375,0.03198079008143395,-0.004176907241344452,-0.003638427151599899,0.00046466832,0.8490408062934875,0.028934400000000006,7826.59,18.35,,,,
3555328,3472,427,8307,13884,7.228480000000002e-05,-1.5071763470768929,0.165771484375,0.018902945041190833,-0.011665884405374527,-0.0038184285222087055,0.0004396694,0.8856470584869385,0.028913920000000006,7826.59,18.35,,,,
3556352,3473,428,8308,13888,7.223360000000001e-05,-1.5417270958423615,0.21826171875,0.00948706580675207,-0.01890837401151657,-0.0036715350579470396,0.00053228246,0.9293408393859863,0.028893440000000006,7826.59,18.35,,,,
3557376,3474,428,8309,13892,7.218240000000001e-05,-1.5252776592969894,0.11962890625,0.01406392065109685,-0.01663978397846222,-0.003225620894227177,0.000438014,0.8995330929756165,0.028872960000000003,7838.96,18.36,,,,
3558400,3475,428,8310,13896,7.21312e-05,-1.5451490357518196,0.137939453125,0.011772092431783676,-0.01812458410859108,-0.0036972560337744653,0.00045626122,0.9398471713066101,0.028852480000000003,7838.96,18.36,,,,
3559424,3476,428,8311,13900,7.208e-05,-1.5400890931487083,0.1533203125,0.00807603049906902,-0.019247189164161682,-0.0037600488285534084,0.00042133773,0.9301252365112305,0.028832000000000003,7838.96,18.36,,,,
3560448,3477,428,8312,13904,7.202880000000001e-05,-1.5367601737380028,0.12109375,0.023279612185433507,-0.010449280962347984,-0.0028950806008651853,0.0003659171,0.8869031667709351,0.028811520000000004,7840.4,18.35,,,,
3561472,3478,428,8313,13908,7.197760000000001e-05,-1.52633685618639,0.149169921875,0.021590611548162997,-0.014342582784593105,-0.004064357024617493,0.00039216725,0.8954080939292908,0.028791040000000004,7840.4,18.35,,,,
3562496,3479,428,8314,13912,7.19264e-05,-1.5518512651324272,0.152099609375,0.018163076019845903,-0.016378074884414673,-0.003935961984097958,0.0005951824,0.910403311252594,0.02877056,7841.44,18.36,,,,
3563520,3480,428,8315,13916,7.18752e-05,-1.5157109200954437,0.1337890625,0.01766263658646494,-0.013452037237584591,-0.004399323079269379,0.00036835612,0.9189296364784241,0.02875008,7848.91,18.34,,,,
3564544,3481,428,8316,13920,7.1824e-05,-1.554980993270874,0.158203125,0.033679826417937875,-0.011075659655034542,-0.003643211326561868,0.0003479065,0.841529369354248,0.0287296,7848.91,18.34,,,,
3565568,3482,428,8317,13924,7.17728e-05,-1.5182606801390648,0.1689453125,0.0246664856094867,-0.013100974261760712,-0.0046222470118664205,0.00060333544,0.909385085105896,0.02870912,7848.91,18.34,,,,
3566592,3483,428,8318,13928,7.17216e-05,-1.545489326119423,0.146484375,0.012866671255324036,-0.015522344037890434,-0.0039545982726849616,0.0004161186,0.9338579773902893,0.02868864,7848.91,18.34,,,,
3567616,3484,428,8319,13932,7.16704e-05,-1.5457004234194756,0.2060546875,0.025399367208592594,-0.012916810810565948,-0.00420762924477458,0.00063171587,0.8985595703125,0.028668159999999998,7848.91,18.34,,,,
3568640,3485,428,8320,13936,7.16192e-05,-1.5144345611333847,0.1279296875,0.013221463304944336,-0.01442788541316986,-0.003401150752324611,0.00042585266,0.9455526471138,0.02864768,7848.91,18.34,,,,
3569664,3486,428,8321,13940,7.156799999999999e-05,-1.5344600602984428,0.1416015625,0.009656751761212945,-0.019100409001111984,-0.003699417633470148,0.00037182838,0.9484120011329651,0.0286272,7886.37,18.32,,,,
3570688,3487,429,8322,13944,7.15168e-05,-1.5132654532790184,0.126220703125,0.008666608133353293,-0.0191495418548584,-0.003751664189621806,0.00043002795,0.9554082751274109,0.02860672,7886.37,18.32,,,,
3571712,3488,429,8323,13948,7.14656e-05,-1.5501409396529198,0.1630859375,0.02108010125812143,-0.013665679842233658,-0.0036844016576651484,0.0003431962,0.9284524321556091,0.02858624,7886.37,18.32,,,,
3572736,3489,429,8324,13952,7.141439999999999e-05,-1.5254889279603958,0.173095703125,0.027477160561829805,-0.009856493212282658,-0.0033848879393190145,0.00051415677,0.9063571691513062,0.028565759999999996,7886.37,18.32,,,,
3573760,3490,429,8325,13956,7.136319999999999e-05,-1.5412460342049599,0.15087890625,0.03338810009881854,-0.008738448843359947,-0.003918858681572601,0.00044677878,0.885360598564148,0.028545279999999996,7912.65,18.24,,,,
3574784,3491,429,8326,13960,7.131199999999998e-05,-1.5143489614129066,0.157958984375,0.0182914825854823,-0.011307155713438988,-0.0037770444178022444,0.00050263264,0.8747683763504028,0.028524799999999996,7900.6,18.23,,,,
3575000,,,,13964,7.126080000000002e-05,-1.5107435882091522,0.15185546875,0.03073732857592404,-0.007450824603438377,-0.003256790863815695,0.00058957946,0.8672603368759155,0.028504320000000007,,,-1753.113333,10046.0,10046.0,16.6
3575808,3492,427,8369,,,,,,,,,,,7902.7,18.23,,,,
3576832,3493,427,8370,13968,7.120960000000002e-05,-1.5488494038581848,0.1240234375,0.014639025961514562,-0.016237812116742134,-0.0031506011728197336,0.00046457787,0.875587522983551,0.028483840000000007,7911.88,18.18,,,,
3577856,3494,427,8371,13972,7.115840000000001e-05,-1.5290179327130318,0.13671875,0.012011927901767194,-0.019209668040275574,-0.0037727091112174094,0.0003936916,0.9449074864387512,0.028463360000000007,7911.88,18.18,,,,
3578880,3495,427,8372,13976,7.110720000000001e-05,-1.538419634103775,0.150390625,0.02342687570489943,-0.01140898559242487,-0.003288349194917828,0.0004652512,0.8817121386528015,0.028442880000000004,7925.53,18.19,,,,
3579904,3496,427,8373,13980,7.1056e-05,-1.5227447375655174,0.164794921875,0.017629413632676005,-0.013781946152448654,-0.0032855821773409843,0.00045471947,0.9101541638374329,0.028422400000000004,7925.53,18.19,,,,
3580928,3497,427,8374,13984,7.10048e-05,-1.52433280646801,0.15234375,0.018083767616190016,-0.014809487387537956,-0.0031748843612149358,0.0004275033,0.9183551669120789,0.028401920000000004,7925.53,18.19,,,,
3581952,3498,427,8375,13988,7.095360000000001e-05,-1.5315825790166855,0.116455078125,0.014339809538796544,-0.016498608514666557,-0.003643142757937312,0.00051229715,0.910585880279541,0.028381440000000004,7925.53,18.19,,,,
3582976,3499,427,8376,13992,7.090240000000001e-05,-1.5138837397098541,0.1728515625,0.022114994120784104,-0.011798663064837456,-0.004142429737839848,0.00032261998,0.862440824508667,0.028360960000000004,7925.53,18.19,,,,
3584000,3500,427,8377,13996,7.08512e-05,-1.538634642958641,0.21533203125,0.0062923572259023786,-0.01767563819885254,-0.0033651625853963196,0.00043140625,0.9287790060043335,0.02834048,7925.53,18.19,,,,
3585024,3501,427,8378,14000,7.08e-05,-1.5367418825626373,0.18212890625,0.0037504164793062955,-0.018215974792838097,-0.003932503430405632,0.0003420745,0.9606133103370667,0.02832,7923.34,18.16,,,,
3586048,3502,427,8379,14004,7.07488e-05,-1.530967928469181,0.14892578125,0.003295713890111074,-0.019117269665002823,-0.0037325488519854844,0.00046539435,0.9771581888198853,0.02829952,7923.34,18.16,,,,
3587072,3503,428,8380,14008,7.06976e-05,-1.5167042687535286,0.120361328125,0.006151190114906058,-0.017358584329485893,-0.003146497212583199,0.00033836375,0.9501782655715942,0.028279040000000002,7923.34,18.16,,,,
3588096,3504,428,8381,14012,7.06464e-05,-1.5729288756847382,0.107666015625,0.006659814884187654,-0.018704429268836975,-0.0034790796344168484,0.0002730714,0.9587796926498413,0.028258560000000002,7923.34,18.16,,,,
3589120,3505,428,8382,14016,7.05952e-05,-1.5284729599952698,0.119384765625,0.021669142006430775,-0.010834798216819763,-0.003136389685096219,0.00039591582,0.8787614107131958,0.02823808,7910.91,18.14,,,,
3590144,3506,428,8383,14020,7.0544e-05,-1.4928453415632248,0.168212890625,0.008015216182684526,-0.017710434272885323,-0.0034429701627232134,0.00054674415,0.9699960947036743,0.0282176,7904.3,18.11,,,,
3591168,3507,428,8384,14024,7.049279999999999e-05,-1.5230934172868729,0.16162109375,0.014010314887855202,-0.015124454163014889,-0.0031824268808122724,0.00045115472,0.9145984649658203,0.02819712,7904.3,18.11,,,,
3592192,3508,428,8385,14028,7.04416e-05,-1.5272723659873009,0.154541015625,0.011109761195257306,-0.01742549240589142,-0.0031534599838778377,0.00046606013,0.9428693056106567,0.02817664,7909.64,18.11,,,,
3593216,3509,428,8386,14032,7.03904e-05,-1.5677717477083206,0.14013671875,0.015785810886882246,-0.015329387970268726,-0.0033146989881061018,0.0004319619,0.9346120357513428,0.02815616,7903.32,18.13,,,,
3594240,3510,428,8387,14036,7.033919999999999e-05,-1.5415633469820023,0.15771484375,0.012605848314706236,-0.01447337307035923,-0.003253394737839699,0.00040445838,0.9277510643005371,0.028135679999999996,7903.32,18.13,,,,
3595264,3511,428,8388,14040,7.028799999999999e-05,-1.531353585422039,0.109619140625,0.01506841165246442,-0.015930112451314926,-0.003367271914612502,0.00037501042,0.8503700494766235,0.028115199999999996,7903.32,18.13,,,,
3596288,3512,428,8389,14044,7.023679999999998e-05,-1.555275373160839,0.15185546875,0.016576139896642417,-0.016692226752638817,-0.0033867420279420912,0.00047157146,0.864920973777771,0.028094719999999997,7903.32,18.13,,,,
3597312,3513,428,8390,14048,7.01856e-05,-1.5574618428945541,0.142822265625,0.004696511939982884,-0.0181135181337595,-0.0028667300939559937,0.0002584196,0.9509648680686951,0.028074239999999997,7903.32,18.13,,,,
3598336,3514,428,8391,14052,7.013440000000002e-05,-1.5501348227262497,0.1396484375,0.014186320477165282,-0.012923827394843102,-0.0025891413679346442,0.00022203289,0.8660852909088135,0.028053760000000007,7904.9,18.12,,,,
3599360,3515,428,8392,14056,7.008320000000001e-05,-1.5561354383826256,0.1357421875,0.01117381441872567,-0.018885891884565353,-0.003815125615801662,0.00029045378,0.9278512597084045,0.028033280000000008,7904.9,18.12,,,,
3600000,,,,14060,7.003200000000001e-05,-1.5504136011004448,0.138427734375,0.02568577555939555,-0.009230376221239567,-0.0024330956512130797,0.0004113259,0.8618700504302979,0.028012800000000004,,,-2943.1866664000004,7852.8,7852.8,20.2
3600384,3516,427,8426,,,,,,,,,,,7904.9,18.12,,,,
3601408,3517,427,8427,14064,6.99808e-05,-1.5539500191807747,0.1689453125,0.010569626610958949,-0.01787639409303665,-0.003624793724156916,0.00069928955,0.9122734069824219,0.027992320000000005,7904.9,18.12,,,,
3602432,3518,427,8428,14068,6.992960000000002e-05,-1.5476683154702187,0.173583984375,0.005118410917930305,-0.01914132758975029,-0.004086352069862187,0.0004730128,0.934802234172821,0.027971840000000005,7904.9,18.12,,,,
3603456,3519,427,8429,14072,6.987840000000001e-05,-1.5597465857863426,0.169921875,0.0037334324297262356,-0.022476118057966232,-0.003721926419530064,0.00037866645,0.9586071968078613,0.027951360000000005,7904.9,18.12,,,,
3604480,3520,427,8430,14076,6.982720000000001e-05,-1.5627844110131264,0.154541015625,0.004470643470995128,-0.020518871024250984,-0.003675993444630876,0.00040387298,0.9485985636711121,0.027930880000000005,7917.11,18.14,,,,
3605504,3521,427,8431,14080,6.9776e-05,-1.541001670062542,0.1416015625,0.004590000404277816,-0.022592751309275627,-0.003548673033947125,0.00040500355,0.9762578010559082,0.027910400000000002,7925.59,18.15,,,,
3606528,3522,427,8432,14084,6.97248e-05,-1.5336351692676544,0.176513671875,0.022415089537389576,-0.012215951457619667,-0.003583574842195958,0.00040341844,0.9145923256874084,0.027889920000000002,7934.11,18.13,,,,
3607552,3523,427,8433,14088,6.967360000000001e-05,-1.5377298891544342,0.151611328125,0.017122470075264573,-0.013333961367607117,-0.003494400007184595,0.00041566684,0.9380415678024292,0.027869440000000002,7923.58,18.17,,,,
3608576,3524,427,8434,14092,6.96224e-05,-1.5596612989902496,0.13525390625,0.01641773706069216,-0.014004955068230629,-0.0037215863703750074,0.000446585,0.9194970726966858,0.027848960000000002,7923.58,18.17,,,,
3609600,3525,427,8435,14096,6.95712e-05,-1.5366498827934265,0.113037109375,0.014898703142534941,-0.015545723959803581,-0.003336117195431143,0.0004184494,0.9274828433990479,0.027828480000000003,7939.99,18.18,,,,
3610624,3526,427,8436,14100,6.952e-05,-1.5048891305923462,0.200927734375,0.021629357477650046,-0.010768325999379158,-0.0034285452857147902,0.0004750227,0.8986775279045105,0.027808,7939.99,18.18,,,,
3611648,3527,428,8437,14104,6.94688e-05,-1.5223161578178406,0.14794921875,0.021100352809298784,-0.011150123551487923,-0.0035891389998141676,0.0004706839,0.8343001008033752,0.02778752,7925.11,18.17,,,,
3612672,3528,428,8438,14108,6.941759999999999e-05,-1.546492300927639,0.14453125,0.0119192706188187,-0.01661408506333828,-0.0041759133455343544,0.00042487675,0.9246178865432739,0.02776704,7925.11,18.17,,,,
3613696,3529,428,8439,14112,6.93664e-05,-1.5366061925888062,0.181640625,0.013913089234847575,-0.017053693532943726,-0.0036472711944952607,0.00039534917,0.9195756912231445,0.02774656,7925.11,18.17,,,,
3614720,3530,428,8440,14116,6.93152e-05,-1.5159502774477005,0.115234375,0.043028929620049894,-0.008662565611302853,-0.0029076719656586647,0.00042167882,0.8211501836776733,0.02772608,7925.11,18.17,,,,
3615744,3531,428,8441,14120,6.926399999999999e-05,-1.5362966358661652,0.182373046875,0.014655602222774178,-0.015190426260232925,-0.0030910393979866058,0.00046766974,0.8955778479576111,0.027705599999999997,7925.11,18.17,,,,
3616768,3532,428,8442,14124,6.921279999999999e-05,-1.539564199745655,0.1328125,0.03680982906371355,-0.00766002107411623,-0.0032929806620813906,0.00045391993,0.8025578260421753,0.027685119999999997,7925.11,18.17,,,,
3617792,3533,428,8443,14128,6.916159999999999e-05,-1.5368090718984604,0.1943359375,0.017989790067076683,-0.014620945788919926,-0.0036530436773318797,0.000403598,0.8969354033470154,0.027664639999999997,7927.51,18.17,,,,
3618816,3534,428,8444,14132,6.91104e-05,-1.545363001525402,0.208251953125,0.024790514609776437,-0.012712094932794571,-0.0030456088425125927,0.00062843476,0.907883882522583,0.027644159999999997,7927.51,18.17,,,,
3619840,3535,428,8445,14136,6.905919999999999e-05,-1.5511003285646439,0.12255859375,0.018901659117545933,-0.014776593074202538,-0.003488016896881163,0.00029381458,0.8827089071273804,0.027623679999999998,7926.46,18.14,,,,
3620864,3536,428,8446,14140,6.900800000000001e-05,-1.5350051373243332,0.14208984375,0.025444328377489,-0.012776773422956467,-0.0038141848344821483,0.0004328877,0.8647285103797913,0.02760320000000001,7926.46,18.14,,,,
3621888,3537,428,8447,14144,6.895680000000001e-05,-1.5301534458994865,0.189697265625,0.02032937528565526,-0.015015700832009315,-0.003998934233095497,0.0005099548,0.9292559623718262,0.027582720000000005,7946.21,18.13,,,,
3622912,3538,428,8448,14148,6.89056e-05,-1.5356786772608757,0.130126953125,0.019187662517651916,-0.015143608674407005,-0.003620704897912219,0.00035014725,0.8962487578392029,0.027562240000000005,7946.21,18.13,,,,
3623936,3539,428,8449,14152,6.885440000000002e-05,-1.5272567719221115,0.15380859375,0.020483884261921048,-0.013354490511119366,-0.003614230692619458,0.00034866907,0.889294445514679,0.027541760000000005,7946.21,18.13,,,,
3624960,3540,428,8450,14156,6.880320000000001e-05,-1.5218695178627968,0.1669921875,0.027238699491135776,-0.008513422682881355,-0.00360015535261482,0.00039191556,0.8773627877235413,0.027521280000000006,7902.05,18.25,,,,
3625000,,,,14160,6.875200000000001e-05,-1.5312929823994637,0.155029296875,0.03059858246706426,-0.013627367094159126,-0.0035056958731729537,0.00040378876,0.8116734027862549,0.027500800000000006,,,-3110.2266666,7723.6,7723.6,20.6
3625984,3541,427,8483,,,,,,,,,,,7890.97,18.28,,,,
3627008,3542,427,8484,14164,6.87008e-05,-1.5127419009804726,0.14013671875,0.020761770196259022,-0.014116166159510612,-0.00396031909622252,0.0003455488,0.9029152393341064,0.027480320000000003,7890.97,18.28,,,,
3628032,3543,427,8485,14168,6.86496e-05,-1.5008727386593819,0.161376953125,0.022849165135994554,-0.01134845893830061,-0.004170243992120959,0.00038111844,0.9028328657150269,0.027459840000000003,7940.78,18.19,,,,
3629056,3544,427,8486,14172,6.859840000000001e-05,-1.4951848834753036,0.1162109375,0.024077134730760008,-0.01201515644788742,-0.0034355068346485496,0.0003241051,0.878978431224823,0.027439360000000003,7958.0,18.18,,,,
3630080,3545,427,8487,14176,6.85472e-05,-1.5106692090630531,0.16162109375,0.014664410846307874,-0.017794746905565262,-0.003997455729404464,0.0005011162,0.9390307664871216,0.027418880000000003,7958.0,18.18,,,,
3631104,3546,427,8488,14180,6.8496e-05,-1.5252729654312134,0.139404296875,0.017151952779386193,-0.01688806712627411,-0.004107261018361896,0.00042606948,0.9312571287155151,0.027398400000000003,7958.0,18.18,,,,
3632128,3547,427,8489,14184,6.84448e-05,-1.4788940697908401,0.124755859375,0.015268799907062203,-0.014576813206076622,-0.003465117246378213,0.0003299737,0.9358788132667542,0.02737792,7958.0,18.18,,,,
3633152,3548,427,8490,14188,6.83936e-05,-1.5099487528204918,0.1513671875,0.019456042093224823,-0.015318223275244236,-0.004060440056491643,0.00038250023,0.9427309632301331,0.02735744,7958.0,18.18,,,,
3634176,3549,427,8491,14192,6.83424e-05,-1.5055667161941528,0.10888671875,0.022123491042293608,-0.013283404521644115,-0.0036887970636598766,0.00029377575,0.8637539148330688,0.02733696,7955.3,18.19,,,,
3635200,3550,428,8492,14196,6.82912e-05,-1.5213188827037811,0.135498046875,0.025855433545075357,-0.011509638279676437,-0.00312678751652129,0.00038968358,0.8583751320838928,0.02731648,7942.82,18.18,,,,
3636224,3551,428,8493,14200,6.824e-05,-1.5083999335765839,0.197998046875,0.01584871334489435,-0.014556429348886013,-0.0032624909945297986,0.0003789675,0.9182610511779785,0.027296,7942.82,18.18,,,,
3637248,3552,428,8495,14204,6.81888e-05,-1.5098287835717201,0.133056640625,0.01652163953986019,-0.016238855198025703,-0.0037462093168869615,0.00029758457,0.9242691993713379,0.027275519999999998,7942.82,18.18,,,,
3638272,3553,428,8496,14208,6.813759999999999e-05,-1.5235342755913734,0.123046875,0.01360388076864183,-0.015634896233677864,-0.0034545675152912736,0.00040000898,0.9097601175308228,0.027255039999999998,7943.96,18.18,,,,
3639296,3554,428,8497,14212,6.80864e-05,-1.521966464817524,0.18310546875,0.010885378113016486,-0.018747668713331223,-0.0040635239565745,0.00036907784,0.9396774172782898,0.027234559999999998,7941.78,18.18,,,,
3640320,3555,428,8498,14216,6.80352e-05,-1.4948170185089111,0.205810546875,0.024161287234164774,-0.012029259465634823,-0.004182327538728714,0.0005150564,0.8950452208518982,0.027214079999999998,7963.95,18.12,,,,
3641344,3556,428,8499,14220,6.798399999999999e-05,-1.555479258298874,0.154541015625,0.020216106320731342,-0.010370410978794098,-0.0035625861200969666,0.0003041724,0.9125109314918518,0.0271936,7963.95,18.12,,,,
3642368,3557,428,8500,14224,6.793279999999999e-05,-1.4938502460718155,0.117919921875,0.027515328605659306,-0.006817735731601715,-0.0033287387632299215,0.0002805594,0.8887185454368591,0.027173119999999995,7963.95,18.12,,,,
3643392,3558,428,8501,14228,6.788159999999998e-05,-1.525424763560295,0.1455078125,0.009651875530835241,-0.018658515065908432,-0.0035829031257890165,0.00042184832,0.9567242860794067,0.027152639999999995,7952.14,18.11,,,,
3644416,3559,428,8502,14232,6.783040000000002e-05,-1.5043083727359772,0.2099609375,0.022099643130786717,-0.010166889056563377,-0.00295599817764014,0.00041117187,0.8968278765678406,0.027132160000000006,7952.14,18.11,,,,
3645440,3560,428,8503,14236,6.777920000000002e-05,-1.5362088084220886,0.093017578125,0.014361200097482651,-0.015883363783359528,-0.0029293645347934216,0.00030056987,0.9221620559692383,0.027111680000000006,7952.14,18.11,,,,
3646464,3561,428,8504,14240,6.772800000000001e-05,-1.5259647816419601,0.138427734375,0.015635584655683488,-0.012839030474424362,-0.0034732380881905556,0.00033384922,0.8978921175003052,0.027091200000000006,7959.44,18.1,,,,
3647488,3562,428,8505,14244,6.767680000000001e-05,-1.538168027997017,0.150146484375,0.03639756690245122,-0.005439266562461853,-0.0024683763622306287,0.0003416243,0.8333183526992798,0.027070720000000006,7948.58,18.08,,,,
3648512,3563,428,8506,14248,6.76256e-05,-1.4778382405638695,0.133544921875,0.029612379730679095,-0.011967798694968224,-0.0034710930776782334,0.00038421224,0.874487042427063,0.027050240000000003,7948.58,18.08,,,,
3649536,3564,428,8507,14252,6.75744e-05,-1.5156228318810463,0.165283203125,0.026415294618345797,-0.008572380989789963,-0.003177023434545845,0.00041032222,0.879218578338623,0.027029760000000003,7948.58,18.08,,,,
3650000,,,,14256,6.752320000000001e-05,-1.5283541977405548,0.172119140625,0.03359094122424722,-0.007793194614350796,-0.0037063679192215204,0.0003923106,0.8063029050827026,0.027009280000000004,,,-897.0600001999999,6849.4,6849.4,20.0
3650560,3565,427,8536,,,,,,,,,,,7948.58,18.08,,,,
3651584,3566,427,8537,14260,6.747200000000001e-05,-1.5080609917640686,0.188232421875,0.027685355860739946,-0.00662994384765625,-0.003656413173303008,0.00037734822,0.8681719303131104,0.026988800000000004,7947.42,18.08,,,,
3652608,3567,427,8538,14264,6.74208e-05,-1.51924067735672,0.12939453125,0.011425922391936183,-0.015194582752883434,-0.0032260625739581883,0.00027890288,0.9476712346076965,0.026968320000000004,7947.42,18.08,,,,
3653632,3568,427,8539,14268,6.73696e-05,-1.4985463917255402,0.158447265625,0.012180321151390672,-0.016751114279031754,-0.0030624964565504342,0.00047294417,0.9524818658828735,0.02694784,7947.42,18.08,,,,
3654656,3569,427,8540,14272,6.73184e-05,-1.5101317390799522,0.158935546875,0.014507065061479807,-0.016905972734093666,-0.0037143207737244666,0.00034918252,0.9466804265975952,0.02692736,7963.85,18.07,,,,
3655680,3570,427,8541,14276,6.72672e-05,-1.510686106979847,0.139892578125,0.01227460231166333,-0.015393701381981373,-0.0037266958970576525,0.0003896231,0.9575902223587036,0.02690688,8027.88,17.9,,,,
3656704,3571,428,8542,14280,6.7216e-05,-1.5100924298167229,0.163818359375,0.012084100628271699,-0.01636369712650776,-0.003762453910894692,0.00035743287,0.948278546333313,0.0268864,8045.23,17.88,,,,
3657728,3572,428,8543,14284,6.71648e-05,-1.4967087432742119,0.144287109375,0.022073346364777535,-0.012033777311444283,-0.0031753138755448163,0.0003249877,0.9000983834266663,0.02686592,8045.23,17.88,,,,
3658752,3573,428,8544,14288,6.71136e-05,-1.5482804030179977,0.1884765625,0.011680147610604763,-0.016940727829933167,-0.00362942588981241,0.00040590507,0.9538138508796692,0.026845439999999998,8045.23,17.88,,,,
