time/total_timesteps,time/fps,time/iterations,time/time_elapsed,train/entropy_loss,train/clip_fraction,train/explained_variance,train/loss,train/approx_kl,train/n_updates,train/clip_range,train/learning_rate,train/value_loss,train/policy_gradient_loss,rollout/ep_len_mean,rollout/ep_rew_mean,eval/mean_score_reward,eval/mean_object_ep_length,eval/mean_score_ep_length,eval/mean_object_reward
816128,82,797,9855,-0.9475333578884602,0.1298828125,0.8368717432022095,-0.005484450608491898,0.0032189682,3184,0.08369792000000001,0.0002092448,0.034801195724867284,-0.004496759924222715,8402.02,-6.53,,,,
817152,82,798,9866,-0.8853425309062004,0.102783203125,0.8307262659072876,0.006839664652943611,0.0019395208,3188,0.08367744,0.0002091936,0.05044369585812092,-0.003289683852926828,8402.02,-6.53,,,,
818176,82,799,9876,-0.9104606136679649,0.123046875,0.7949807047843933,0.0064301881939172745,0.0033492784,3192,0.08365696,0.0002091424,0.052311023231595755,-0.004434326634509489,8402.02,-6.53,,,,
819200,82,800,9885,-0.9205356873571873,0.091064453125,0.7836667895317078,0.012328638695180416,0.0017309998,3196,0.08363648000000001,0.00020909120000000002,0.052545079961419106,-0.0021890065108891577,8427.38,-6.47,,,,
820224,82,801,9896,-0.8778112418949604,0.1484375,0.8573058247566223,-0.004452535882592201,0.0025438443,3200,0.08361600000000001,0.00020904000000000002,0.036478805472142994,-0.006474291440099478,8430.98,-6.45,,,,
821248,82,802,9906,-0.9112318679690361,0.1103515625,0.7595995664596558,0.008674202486872673,0.002684621,3204,0.08359552,0.00020898880000000001,0.06461038021370769,-0.004305321053834632,8430.98,-6.45,,,,
822272,82,803,9916,-0.933612510561943,0.12744140625,0.5987028479576111,0.015994993969798088,0.0033169673,3208,0.08357504,0.0002089376,0.08143249107524753,-0.00389370447373949,8452.79,-6.39,,,,
823296,82,804,9926,-0.9556876383721828,0.092529296875,0.665631115436554,0.016626913100481033,0.0024641387,3212,0.08355456,0.0002088864,0.07404435193166137,-0.0034628244175110012,8477.49,-6.3,,,,
824320,82,805,9936,-0.912485908716917,0.1064453125,0.7290393114089966,-0.0020475946366786957,0.0022067425,3216,0.08353408000000001,0.0002088352,0.05310567538253963,-0.004102927923668176,8477.49,-6.3,,,,
825000,,,,-0.9526268877089024,0.211181640625,0.7748082876205444,0.0011966712772846222,0.0048546507,3220,0.08351360000000001,0.000208784,0.05069911223836243,-0.0028934042202308774,,,3.4,7787.2,7787.2,-5050.68
825344,82,806,10025,,,,,,,,,,,8477.49,-6.3,,,,
826368,82,807,10035,-0.9659947343170643,0.12451171875,0.6269924640655518,0.009202087298035622,0.0027152572,3224,0.08349312,0.0002087328,0.06704978388734162,-0.0030221252382034436,8477.49,-6.3,,,,
827392,82,808,10045,-0.882456835359335,0.149658203125,0.7181638479232788,0.00835411250591278,0.0040192893,3228,0.08347264,0.0002086816,0.0641935239546001,-0.0033008503523888066,8477.49,-6.3,,,,
828416,82,809,10055,-0.9455915503203869,0.11572265625,0.8154773116111755,-0.008307701908051968,0.002541076,3232,0.08345216,0.0002086304,0.03680822055321187,-0.004602524859365076,8508.65,-6.19,,,,
829440,82,810,10065,-0.9195693209767342,0.1455078125,0.6188896894454956,0.029934223741292953,0.0027127233,3236,0.08343168000000001,0.00020857919999999998,0.08323261654004455,-0.005623690958600491,8508.65,-6.19,,,,
830464,82,811,10076,-0.8967106007039547,0.173828125,0.8467517495155334,-0.00379911158233881,0.004006059,3240,0.0834112,0.000208528,0.03217443416360766,-0.0066899957600981,8544.79,-6.08,,,,
831488,82,812,10086,-0.8977087736129761,0.14501953125,0.7754023671150208,0.019964968785643578,0.004520335,3244,0.08339072,0.0002084768,0.06386960693635046,-0.0032033736642915756,8544.79,-6.08,,,,
832512,82,813,10096,-0.98598812520504,0.1767578125,0.6684783697128296,0.007233358919620514,0.0023635726,3248,0.08337024,0.0002084256,0.06639719125814736,-0.004230791964801028,8544.79,-6.08,,,,
833536,82,814,10106,-0.9693096540868282,0.09521484375,0.7474587559700012,0.008687933906912804,0.0023397154,3252,0.08334976000000001,0.00020837440000000002,0.06317496043629944,-0.004382366925710812,8544.79,-6.08,,,,
834560,82,815,10116,-0.9592339098453522,0.17578125,0.6101036071777344,0.024380121380090714,0.0028546585,3256,0.08332928,0.0002083232,0.08541877148672938,-0.004734329675557092,8544.79,-6.08,,,,
835584,82,816,10126,-0.94496775791049,0.123046875,0.8153919577598572,-0.005232313647866249,0.0028956705,3260,0.08330880000000002,0.00020827200000000001,0.04810875072143972,-0.004493609128985554,8544.79,-6.08,,,,
836608,82,817,10137,-0.9709728322923183,0.126220703125,0.6719756722450256,0.017876040190458298,0.0029081407,3264,0.08328832,0.00020822079999999998,0.0742286539170891,-0.002799503447022289,8550.38,-6.08,,,,
837632,82,818,10147,-1.0099312886595726,0.150634765625,0.7233235239982605,0.011190898716449738,0.002380749,3268,0.08326784000000001,0.0002081696,0.05582965770736337,-0.0038127294392324984,8550.38,-6.08,,,,
838656,82,819,10157,-0.9233486354351044,0.148681640625,0.8295987844467163,0.005296878516674042,0.0035387776,3272,0.08324736,0.0002081184,0.04238071839790791,-0.005269011177006178,8578.77,-5.98,,,,
839680,82,820,10167,-0.9998061954975128,0.131103515625,0.8089642524719238,-0.005167735740542412,0.0022477843,3276,0.08322688,0.0002080672,0.03975375113077462,-0.004038518061861396,8578.77,-5.98,,,,
840704,82,821,10178,-0.9702742919325829,0.12548828125,0.766146183013916,0.009788880124688148,0.0037749833,3280,0.08320640000000001,0.00020801600000000002,0.06011065375059843,-0.004279281274648383,8596.4,-5.91,,,,
841728,82,822,10188,-0.9587331153452396,0.099609375,0.8079653978347778,-0.0014646034687757492,0.0032441712,3284,0.08318592000000001,0.00020796480000000002,0.04421738721430302,-0.004063662461703643,8596.4,-5.91,,,,
842752,82,823,10198,-0.958817470818758,0.1103515625,0.7823089361190796,0.0031552333384752274,0.0031654097,3288,0.08316544000000001,0.00020791360000000001,0.04943648655898869,-0.004905852198135108,8619.6,-5.83,,,,
843776,82,824,10208,-0.9814619645476341,0.109130859375,0.7760449051856995,0.015997275710105896,0.0024155285,3292,0.08314496,0.0002078624,0.05662613362073898,-0.003508520749164745,8619.6,-5.83,,,,
844800,82,825,10219,-1.018448494374752,0.139404296875,0.8189423680305481,0.004336349666118622,0.0017739866,3296,0.08312448,0.0002078112,0.044307387666776776,-0.0017760032787919044,8619.6,-5.83,,,,
845824,82,826,10229,-0.965117484331131,0.142578125,0.8030329942703247,0.006462182849645615,0.0025996817,3300,0.08310400000000001,0.00020776,0.053822873160243034,-0.003764518565731123,8619.6,-5.83,,,,
846848,82,827,10239,-0.9963575266301632,0.120849609375,0.8872085809707642,-0.006969191133975983,0.0025807025,3304,0.08308352000000001,0.0002077088,0.03088153526186943,-0.005939986323937774,8621.56,-5.83,,,,
847872,82,828,10249,-1.0383945778012276,0.16796875,0.8038736581802368,0.009959282353520393,0.0042793616,3308,0.08306304,0.0002076576,0.05016803811304271,-0.002328904258320108,8632.21,-5.79,,,,
848896,82,829,10260,-0.9440420642495155,0.139404296875,0.7752243280410767,0.008509131148457527,0.0021342915,3312,0.08304256,0.0002076064,0.06173997651785612,-0.0036066739121451974,8674.49,-5.59,,,,
849920,82,830,10270,-1.0089162550866604,0.1279296875,0.87803053855896,-0.00477311946451664,0.003160988,3316,0.08302208,0.0002075552,0.029153515002690256,-0.0029322731134016067,8674.49,-5.59,,,,
850000,,,,-0.9243186265230179,0.150146484375,0.8985852599143982,-0.006435129791498184,0.00281189,3320,0.08300160000000001,0.000207504,0.030946159036830068,-0.005978113564196974,,,-1.8,10227.6,10227.6,-5631.008
850944,81,831,10383,,,,,,,,,,,8674.49,-5.59,,,,
851968,81,832,10393,-1.007655542343855,0.175048828125,0.7162655591964722,0.014925867319107056,0.0026878025,3324,0.08298112,0.0002074528,0.06768658198416233,-0.0025356807454954833,8674.49,-5.59,,,,
852992,81,833,10404,-0.9644612148404121,0.0869140625,0.7857803106307983,0.0009242501109838486,0.0027237416,3328,0.08296064,0.0002074016,0.05278886388987303,-0.004465439531486481,8674.49,-5.59,,,,
854016,82,834,10414,-0.9954118654131889,0.15966796875,0.7152493000030518,0.0007635392248630524,0.0035712428,3332,0.08294016,0.0002073504,0.05880068684928119,-0.006138614233350381,8674.49,-5.59,,,,
855040,82,835,10424,-0.9345880001783371,0.142822265625,0.8407057523727417,0.001800747588276863,0.003487429,3336,0.08291968000000001,0.00020729920000000002,0.03800463967490941,-0.0037572620494756848,8674.49,-5.59,,,,
856064,82,836,10435,-1.0142979174852371,0.184814453125,0.56362384557724,0.020601840689778328,0.0034898738,3340,0.0828992,0.000207248,0.07998247421346605,-0.003940124122891575,8690.12,-5.47,,,,
857088,82,837,10445,-1.0361734069883823,0.10205078125,0.7311916351318359,0.0070839524269104,0.0036206504,3344,0.08287872000000002,0.00020719680000000001,0.05705053871497512,-0.004978238343028352,8694.97,-5.44,,,,
858112,82,838,10455,-1.0465935692191124,0.18115234375,0.7081007957458496,0.0079057477414608,0.0033932673,3348,0.08285824,0.00020714559999999998,0.06861572875641286,-0.005702518021280412,8707.6,-5.39,,,,
859136,82,839,10465,-1.0470329523086548,0.12451171875,0.8224923610687256,-0.004644596949219704,0.0025734643,3352,0.08283776000000001,0.0002070944,0.04272242123261094,-0.005765213689301163,8707.6,-5.39,,,,
860160,82,840,10476,-1.0263696610927582,0.157470703125,0.8850178122520447,-0.007315369322896004,0.0033155866,3356,0.08281728,0.00020704319999999998,0.03030430432409048,-0.006365229768562131,8707.6,-5.39,,,,
861184,82,841,10486,-1.0485494434833527,0.1611328125,0.8427121043205261,0.000704687088727951,0.0027725974,3360,0.0827968,0.00020699200000000003,0.04385965573601425,-0.002444629615638405,8707.6,-5.39,,,,
862208,82,842,10496,-1.0548284277319908,0.15234375,0.8885868787765503,-0.002814442850649357,0.0031909484,3364,0.08277632000000001,0.00020694080000000002,0.029523967648856342,-0.004593261633999646,8707.6,-5.39,,,,
863232,82,843,10507,-1.0636400133371353,0.1201171875,0.8002357482910156,-0.0002549178898334503,0.0035803183,3368,0.08275584000000001,0.00020688960000000002,0.046249616192653775,-0.003343568656418938,8718.76,-5.36,,,,
864256,82,844,10517,-1.015594057738781,0.11669921875,0.8407584428787231,-0.007759528234601021,0.007234778,3372,0.08273536000000001,0.00020683840000000002,0.04121188260614872,-0.006180156924529001,8718.76,-5.36,,,,
865280,82,845,10527,-1.0132995955646038,0.1357421875,0.7828472852706909,0.0035723894834518433,0.0029295462,3376,0.08271488,0.0002067872,0.05576909240335226,-0.004747289669467136,8740.92,-5.29,,,,
866304,82,846,10537,-1.0165904834866524,0.17333984375,0.6574661731719971,0.008937027305364609,0.0024171404,3380,0.0826944,0.000206736,0.06581557495519519,-0.0036943641025573015,8740.92,-5.29,,,,
867328,82,847,10547,-0.9829025380313396,0.0986328125,0.7433146238327026,0.012838577851653099,0.002292917,3384,0.08267392000000001,0.0002066848,0.06087376503273845,-0.0022739601554349065,8752.67,-5.26,,,,
868352,82,848,10557,-0.9758738055825233,0.123779296875,0.8018316626548767,0.002696448937058449,0.0022672238,3388,0.08265344000000001,0.0002066336,0.04750146553851664,-0.0060217741120141,8768.39,-5.13,,,,
869376,82,849,10568,-1.012912280857563,0.108154296875,0.8130930066108704,0.0032349396497011185,0.0023623218,3392,0.08263296,0.0002065824,0.04381599277257919,-0.004672874667448923,8768.39,-5.13,,,,
870400,82,850,10578,-1.011360764503479,0.077880859375,0.8004331588745117,0.011185450479388237,0.002169073,3396,0.08261248,0.0002065312,0.05701700388453901,-0.0033198790915776044,8768.39,-5.13,,,,
871424,82,851,10589,-1.0160434693098068,0.1533203125,0.8061891794204712,-0.0008409563452005386,0.0037539147,3400,0.082592,0.00020648,0.05539039382711053,-0.0041920120565919206,8768.39,-5.13,,,,
872448,82,852,10599,-0.9670884236693382,0.152587890625,0.8789571523666382,-0.006085895001888275,0.002446259,3404,0.08257152000000001,0.0002064288,0.030070835608057678,-0.00469545868691057,8768.39,-5.13,,,,
873472,82,853,10609,-0.987275741994381,0.1669921875,0.7955087423324585,0.00882839597761631,0.002861781,3408,0.08255104,0.0002063776,0.050704617984592915,-0.003120523237157613,8768.39,-5.13,,,,
874496,82,854,10620,-0.9733287654817104,0.11572265625,0.8348883390426636,-0.008413625881075859,0.0024791092,3412,0.08253056,0.0002063264,0.03543336479924619,-0.004326226480770856,8768.39,-5.13,,,,
875000,,,,-0.9465739242732525,0.15869140625,0.8924256563186646,-0.0005570156499743462,0.0029584111,3416,0.08251008,0.0002062752,0.030140748363919556,-0.0033286128018517047,,,0.6,10332.6,10332.6,-6016.0560000000005
875520,81,855,10737,,,,,,,,,,,8807.19,-4.93,,,,
876544,81,856,10747,-0.9562898837029934,0.12841796875,0.8988322615623474,0.005311827175319195,0.002449763,3420,0.0824896,0.000206224,0.031317701446823776,-0.0007486295507987961,8807.19,-4.93,,,,
877568,81,857,10757,-0.9886249229311943,0.1552734375,0.7734009623527527,0.0028610602021217346,0.004452749,3424,0.08246912,0.0002061728,0.0564185930415988,-0.0073476870893500745,8825.52,-4.83,,,,
878592,81,858,10768,-0.9761457182466984,0.14013671875,0.8707937002182007,0.004908843897283077,0.0029629187,3428,0.08244864000000002,0.00020612160000000002,0.03396373277064413,-0.005071222156402655,8825.52,-4.83,,,,
879616,81,859,10778,-1.00713050365448,0.118408203125,0.836834192276001,-0.0029011424630880356,0.0035400921,3432,0.08242816,0.00020607039999999998,0.040899218642152846,-0.005637269467115402,8825.52,-4.83,,,,
880640,81,860,10788,-0.9979187771677971,0.13916015625,0.699305534362793,0.020701367408037186,0.0022929278,3436,0.08240768000000001,0.0002060192,0.07162459404207766,-0.0026970914332196116,8825.52,-4.83,,,,
881664,81,861,10799,-0.9881778731942177,0.1083984375,0.6986120939254761,0.022053208202123642,0.002550123,3440,0.0823872,0.00020596799999999998,0.068059126380831,-0.005195901496335864,8863.2,-4.63,,,,
882688,81,862,10809,-0.9821384139358997,0.12109375,0.6937398910522461,0.01677916944026947,0.0061591296,3444,0.08236672,0.00020591680000000003,0.07208976661786437,-0.0027899961569346488,8863.2,-4.63,,,,
883712,81,863,10819,-0.946973629295826,0.10546875,0.7406772375106812,0.010088711977005005,0.00229261,3448,0.08234624000000001,0.00020586560000000002,0.06806353759020567,-0.0033237698662560433,8863.2,-4.63,,,,
884736,81,864,10830,-1.0129360519349575,0.122314453125,0.6722097992897034,0.012948712334036827,0.002415032,3452,0.08232576000000001,0.00020581440000000002,0.0597742663230747,-0.004590594791807234,8863.2,-4.63,,,,
885760,81,865,10840,-0.9598212949931622,0.115478515625,0.8725898265838623,0.0030287345871329308,0.003424548,3456,0.08230528000000001,0.00020576320000000002,0.03634843765757978,-0.005097229004604742,8887.55,-4.54,,,,
886784,81,866,10850,-1.0013831555843353,0.100830078125,0.8079884052276611,-0.004424836486577988,0.0027283444,3460,0.0822848,0.000205712,0.04473935207352042,-0.004698024029494263,8887.55,-4.54,,,,
887808,81,867,10860,-0.9542404972016811,0.12353515625,0.9065488576889038,-0.004619849845767021,0.0027143997,3464,0.08226432,0.0002056608,0.025948416558094323,-0.004830617952393368,8903.17,-4.48,,,,
888832,81,868,10870,-0.9762487411499023,0.1435546875,0.8024217486381531,0.019958684220910072,0.003976438,3468,0.08224384000000001,0.0002056096,0.04958545649424195,-0.0038898982165846974,8903.17,-4.48,,,,
889856,81,869,10881,-0.9900167919695377,0.121337890625,0.6195535659790039,0.021073881536722183,0.0023980944,3472,0.08222336000000001,0.0002055584,0.09312638035044074,-0.005878966534510255,8903.17,-4.48,,,,
890880,81,870,10891,-0.9513076953589916,0.141357421875,0.7491579055786133,0.01463301107287407,0.0027377096,3476,0.08220288,0.0002055072,0.06612859782762825,-0.004293042089557275,8903.17,-4.48,,,,
891904,81,871,10901,-1.0174680948257446,0.096435546875,0.678993821144104,0.011786265298724174,0.0022850146,3480,0.0821824,0.000205456,0.07003311393782496,-0.004765579447848722,8878.81,-4.52,,,,
892928,81,872,10912,-0.9210934601724148,0.1162109375,0.8073415756225586,-0.001349855214357376,0.0023807841,3484,0.08216192,0.00020540480000000002,0.045727856922894716,-0.003920511924661696,8878.81,-4.52,,,,
893952,81,873,10922,-0.9530702643096447,0.136962890625,0.6670193672180176,0.011685069650411606,0.0050532124,3488,0.08214144000000001,0.0002053536,0.07344010774977505,-0.006563689297763631,8892.16,-4.48,,,,
894976,81,874,10932,-0.9580118730664253,0.133056640625,0.6794819831848145,0.014983437955379486,0.003986422,3492,0.08212096,0.0002053024,0.07063415483571589,-0.0052334824576973915,8908.58,-4.37,,,,
896000,81,875,10943,-0.9579712115228176,0.19140625,0.8419060707092285,-0.012959439307451248,0.0035874336,3496,0.08210048,0.0002052512,0.03348855080548674,-0.007191383105237037,8925.02,-4.31,,,,
897024,81,876,10953,-0.9198969416320324,0.132080078125,0.7482631802558899,0.008553434163331985,0.0022795957,3500,0.08208,0.0002052,0.05554103828035295,-0.004097600758541375,8925.02,-4.31,,,,
898048,81,877,10963,-0.9430697113275528,0.134521484375,0.8123010993003845,0.001865612342953682,0.0031146859,3504,0.08205952,0.0002051488,0.04687461908906698,-0.005292742629535496,8925.02,-4.31,,,,
899072,81,878,10974,-0.910503763705492,0.145263671875,0.8075709342956543,0.0007115043699741364,0.0035144505,3508,0.08203904000000001,0.0002050976,0.04409509291872382,-0.0064062438905239105,8931.0,-4.31,,,,
900000,,,,-0.9995760172605515,0.18701171875,0.7202649712562561,0.013737366534769535,0.004337814,3512,0.08201856,0.0002050464,0.06267581111751497,-0.00536436284892261,,,-18.6,3933.4,3933.4,-2593.808
900096,81,879,11024,,,,,,,,,,,8931.0,-4.31,,,,
901120,81,880,11035,-0.9463467039167881,0.123779296875,0.8376345038414001,-0.0025856606662273407,0.0030506367,3516,0.08199808,0.00020499519999999999,0.041255726013332605,-0.005198258004384115,8954.81,-4.25,,,,
902144,81,881,11045,-0.9371227845549583,0.11572265625,0.6803460121154785,0.019216053187847137,0.002900534,3520,0.08197760000000001,0.000204944,0.06893606553785503,-0.0033655778970569372,8954.81,-4.25,,,,
903168,81,882,11055,-0.9757255837321281,0.13330078125,0.6433713436126709,0.01049896888434887,0.0032863382,3524,0.08195712,0.00020489279999999998,0.07434087968431413,-0.00584531101048924,8954.81,-4.25,,,,
904192,81,883,11065,-0.9218194745481014,0.125,0.7423639297485352,0.008670415729284286,0.004274193,3528,0.08193664,0.00020484160000000003,0.05603289417922497,-0.005309789296006784,8954.81,-4.25,,,,
905216,81,884,11076,-0.958283293992281,0.12548828125,0.8232685923576355,0.0007445067167282104,0.0019627777,3532,0.08191616,0.0002047904,0.04335660603828728,-0.002160171134164557,8971.54,-4.16,,,,
906240,81,885,11086,-0.9624249413609505,0.10009765625,0.8407056331634521,0.0020285993814468384,0.0017579787,3536,0.08189568000000001,0.00020473920000000002,0.044967242050915956,-0.004070358932949603,8971.54,-4.16,,,,
907264,81,886,11096,-0.9218425713479519,0.107666015625,0.74992835521698,0.017751503735780716,0.002543972,3540,0.08187520000000001,0.00020468800000000002,0.06375591806136072,-0.0023362574429484084,8971.54,-4.16,,,,
908288,81,887,11107,-0.9556893520057201,0.13623046875,0.6839122772216797,0.02288934960961342,0.0042602345,3544,0.08185472,0.0002046368,0.07817428791895509,-0.004287965828552842,8986.21,-4.14,,,,
909312,81,888,11117,-0.9911751970648766,0.15283203125,0.8298593759536743,-0.0001460537314414978,0.003153259,3548,0.08183424,0.0002045856,0.04026164347305894,-0.004516097760642879,8986.21,-4.14,,,,
910336,81,889,11127,-0.9817345961928368,0.167724609375,0.7797647714614868,-0.0017964988946914673,0.003331858,3552,0.08181376000000001,0.0002045344,0.047820704290643334,-0.0030925032624509186,8986.21,-4.14,,,,
911360,81,890,11137,-0.9744571559131145,0.135498046875,0.8429181575775146,0.005163494497537613,0.0031035023,3556,0.08179328000000001,0.0002044832,0.04074381431564689,-0.005516843171790242,8986.21,-4.14,,,,
912384,81,891,11147,-1.0135532990098,0.121826171875,0.6962856650352478,0.003478778526186943,0.0032848935,3560,0.0817728,0.000204432,0.06913360417820513,-0.003607612961786799,8986.21,-4.14,,,,
913408,81,892,11157,-1.0013027898967266,0.123779296875,0.6808583736419678,0.013731000013649464,0.003503638,3564,0.08175232,0.0002043808,0.06334251863881946,-0.0038913120806682855,9002.64,-4.04,,,,
914432,81,893,11168,-0.9348305650055408,0.154296875,0.853584885597229,-0.006262999959290028,0.0040489556,3568,0.08173184,0.00020432960000000002,0.035544618614949286,-0.003555491552106105,9044.83,-3.89,,,,
915456,81,894,11178,-1.0167686715722084,0.11962890625,0.7633688449859619,0.006866294890642166,0.0032570953,3572,0.08171136000000001,0.0002042784,0.05850392743013799,-0.004018504929263145,9044.83,-3.89,,,,
916480,81,895,11189,-0.9388955943286419,0.09912109375,0.8438898324966431,0.002792099490761757,0.00178234,3576,0.08169088000000001,0.0002042272,0.0436290071811527,-0.0037273788184393197,9078.07,-3.75,,,,
917504,81,896,11199,-0.9790956750512123,0.18310546875,0.6465722322463989,0.019842732697725296,0.0040685,3580,0.0816704,0.000204176,0.07256074622273445,-0.0030099416617304087,9078.07,-3.75,,,,
918528,81,897,11209,-0.9516762383282185,0.098876953125,0.7662012577056885,0.007264567539095879,0.0026806057,3584,0.08164992,0.0002041248,0.05547923222184181,-0.0031253549095708877,9101.32,-3.69,,,,
919552,81,898,11220,-0.9618374221026897,0.130859375,0.8515836000442505,0.0029731588438153267,0.0033718692,3588,0.08162944,0.0002040736,0.04149272991344333,-0.004402688849950209,9109.93,-3.56,,,,
920576,81,899,11230,-1.0013480819761753,0.141357421875,0.8072589039802551,0.0015225373208522797,0.0034680099,3592,0.08160896000000001,0.0002040224,0.0457599691580981,-0.004626902344170958,9109.93,-3.56,,,,
921600,81,900,11240,-1.01620202511549,0.17041015625,0.7035984992980957,0.011677475646138191,0.0034241967,3596,0.08158848,0.0002039712,0.06666357163339853,-0.004295152582926676,9109.93,-3.56,,,,
922624,81,901,11251,-1.0288421586155891,0.120361328125,0.747506856918335,0.01221269741654396,0.0022773035,3600,0.081568,0.00020391999999999999,0.05864338134415448,-0.0035523545229807496,9109.93,-3.56,,,,
923648,82,902,11261,-1.0073147118091583,0.1513671875,0.7653013467788696,0.006193510256707668,0.0034178584,3604,0.08154752000000001,0.0002038688,0.04818793199956417,-0.004503049291088246,9113.63,-3.57,,,,
924672,82,903,11272,-1.020235899835825,0.204345703125,0.7188743352890015,0.01827610656619072,0.005518497,3608,0.08152704,0.0002038176,0.0677919015288353,-0.003496576886391267,9111.52,-3.59,,,,
925000,,,,-1.0422956123948097,0.153076171875,0.8320759534835815,0.0025091860443353653,0.0037877972,3612,0.08150656,0.00020376640000000003,0.041341987904161215,-0.004726530285552144,,,-11.8,7330.8,7330.8,-4542.568000000001
925696,81,904,11355,,,,,,,,,,,9111.52,-3.59,,,,
926720,81,905,11365,-1.0358262583613396,0.127685546875,0.7255218029022217,0.0074562132358551025,0.0038658972,3616,0.08148608,0.0002037152,0.07319683209061623,-0.006046499533113092,9111.52,-3.59,,,,
927744,81,906,11375,-1.0410192646086216,0.121337890625,0.8019958138465881,-0.002866731956601143,0.0024307843,3620,0.08146560000000001,0.00020366400000000002,0.044179792515933514,-0.004939563412335701,9111.52,-3.59,,,,
928768,81,907,11386,-1.0483909472823143,0.168701171875,0.7840632200241089,0.0041738469153642654,0.003197888,3624,0.08144512,0.0002036128,0.04775189212523401,-0.005932946383836679,9111.52,-3.59,,,,
929792,81,908,11396,-1.018961351364851,0.12353515625,0.8463252782821655,0.011077181436121464,0.0030503452,3628,0.08142464,0.0002035616,0.043125064577907324,-0.0042197500297334045,9111.52,-3.59,,,,
930816,81,909,11406,-1.0713745281100273,0.130126953125,0.7742581963539124,0.01419147290289402,0.0035941117,3632,0.08140416,0.0002035104,0.06204663310199976,-0.0029255217814352363,9111.52,-3.59,,,,
931840,81,910,11416,-1.0247632041573524,0.0986328125,0.7563561797142029,0.0036040041595697403,0.0027674856,3636,0.08138368000000001,0.0002034592,0.062452638521790504,-0.004422451835125685,9121.82,-3.47,,,,
932864,81,911,11426,-1.0590389370918274,0.11865234375,0.7917172312736511,0.013464895077049732,0.0021318973,3640,0.08136320000000001,0.000203408,0.05827157595194876,-0.0016882626805454493,9121.82,-3.47,,,,
933888,81,912,11436,-0.9789167940616608,0.137939453125,0.8744359612464905,-0.011625168845057487,0.0021982815,3644,0.08134272000000001,0.0002033568,0.03352698450908065,-0.006839922280050814,9136.63,-3.44,,,,
934912,81,913,11446,-1.042462058365345,0.146484375,0.7587505578994751,0.006624426692724228,0.002813785,3648,0.08132224,0.00020330560000000002,0.059164215344935656,-0.004070725830388255,9144.63,-3.41,,,,
935936,81,914,11456,-1.0349101722240448,0.129638671875,0.683122992515564,0.028638921678066254,0.0036243089,3652,0.08130176,0.00020325440000000002,0.07763522258028388,-0.0030181377951521426,9144.63,-3.41,,,,
936960,81,915,11466,-1.0274649187922478,0.16259765625,0.7914292216300964,0.004774255678057671,0.0031542263,3656,0.08128128000000001,0.0002032032,0.04535159328952432,-0.003146162664052099,9165.08,-3.35,,,,
937984,81,916,11476,-1.0235289372503757,0.113037109375,0.7380235195159912,0.0089675672352314,0.001943944,3660,0.08126080000000001,0.000203152,0.06388853304088116,-0.003647075645858422,9165.08,-3.35,,,,
939008,81,917,11486,-1.0058028474450111,0.158203125,0.7770712971687317,0.0024602487683296204,0.0026002456,3664,0.08124032,0.0002031008,0.0526424590498209,-0.004119123972486705,9165.08,-3.35,,,,
940032,81,918,11497,-1.02098922803998,0.159423828125,0.7513707280158997,0.012142637744545937,0.0023518112,3668,0.08121984,0.0002030496,0.05954726226627827,-0.0033229272230528295,9176.29,-3.27,,,,
941056,81,919,11507,-1.0334229171276093,0.12646484375,0.7745465040206909,0.00399249792098999,0.0022833454,3672,0.08119936,0.0002029984,0.05665638856589794,-0.004470966698136181,9176.29,-3.27,,,,
942080,81,920,11517,-1.0391096137464046,0.107421875,0.8081053495407104,0.004226351156830788,0.002256418,3676,0.08117888000000001,0.0002029472,0.04776763799600303,-0.0037688593147322536,9176.29,-3.27,,,,
943104,81,921,11527,-1.0105325803160667,0.1123046875,0.7998302578926086,-0.0006018877029418945,0.002949465,3680,0.0811584,0.000202896,0.048333222046494484,-0.004329879113356583,9190.31,-3.13,,,,
944128,81,922,11537,-1.021745439618826,0.1396484375,0.8148472905158997,0.011520838364958763,0.0032250516,3684,0.08113792,0.00020284479999999999,0.04851129092276096,-0.004216758708935231,9215.8,-3.0,,,,
945152,81,923,11548,-0.9739100858569145,0.165771484375,0.890923798084259,-0.004009026102721691,0.0022545021,3688,0.08111744,0.00020279359999999998,0.031518309260718524,-0.004696829579188488,9215.8,-3.0,,,,
946176,81,924,11558,-1.0454394593834877,0.146240234375,0.6981183290481567,0.006795080378651619,0.0030041044,3692,0.08109696,0.0002027424,0.07148224045522511,-0.004380216676509008,9215.8,-3.0,,,,
947200,81,925,11568,-0.9848734773695469,0.166259765625,0.6937456130981445,0.022044802084565163,0.0022360191,3696,0.08107648,0.00020269120000000003,0.07674908451735973,-0.0010365273046772927,9215.8,-3.0,,,,
948224,81,926,11578,-1.005815826356411,0.12841796875,0.805081844329834,0.0009058080613613129,0.002231806,3700,0.081056,0.00020264,0.046243525110185146,-0.0054846073617227376,9215.8,-3.0,,,,
949248,81,927,11588,-1.0437724813818932,0.12060546875,0.7072010636329651,0.016285868361592293,0.002333982,3704,0.08103552000000001,0.00020258880000000002,0.0673944444861263,-0.00370774109615013,9215.8,-3.0,,,,
950000,,,,-1.0057766810059547,0.12548828125,0.7805355787277222,0.0069542862474918365,0.0028367704,3708,0.08101504,0.0002025376,0.05571837490424514,-0.003796660719672218,,,-7.0,9657.2,9657.2,-5805.64
