time/fps,time/total_timesteps,time/iterations,time/time_elapsed,train/clip_range,train/approx_kl,train/explained_variance,train/value_loss,train/policy_gradient_loss,train/n_updates,train/clip_fraction,train/entropy_loss,train/learning_rate,train/loss,rollout/ep_rew_mean,rollout/ep_len_mean,eval/mean_object_ep_length,eval/mean_score_ep_length,eval/mean_score_reward,eval/mean_object_reward
366,4303872,4203,11746,0.013943039999999997,9.945739e-05,0.8920769691467285,0.009933654684573412,-0.0014355260063894093,16808,0.185302734375,-1.5302487686276436,3.485759999999999e-05,-0.01540540624409914,19.75,9753.88,,,,
366,4304896,4204,11747,0.013922559999999995,0.00012912037,0.9010680317878723,0.011711138882674277,-0.0012197060277685523,16812,0.13427734375,-1.4783980399370193,3.4806399999999986e-05,-0.011279153637588024,19.75,9753.88,,,,
366,4305920,4205,11748,0.013902080000000006,0.00010653143,0.9170178174972534,0.008071762684267014,-0.0017361901118420064,16816,0.143310546875,-1.4302005544304848,3.4755200000000016e-05,-0.01522496622055769,19.75,9753.88,,,,
366,4306944,4206,11750,0.013881600000000006,0.00011367147,0.9081961512565613,0.006762603064998984,-0.0014502172416541725,16820,0.174072265625,-1.5318130999803543,3.470400000000001e-05,-0.013852767646312714,19.75,9781.69,,,,
366,4307968,4207,11751,0.013861120000000005,9.7800454e-05,0.9539611339569092,0.004872722725849599,-0.002132845314918086,16824,0.172607421875,-1.4923380240797997,3.4652800000000015e-05,-0.016868729144334793,19.75,9781.69,,,,
366,4308992,4208,11752,0.013840640000000005,0.00010327349,0.9739312529563904,0.003035153029486537,-0.00206000852631405,16828,0.1591796875,-1.485854223370552,3.460160000000001e-05,-0.01731526292860508,19.75,9781.69,,,,
366,4310016,4209,11753,0.013820160000000005,0.00018209883,0.8528553247451782,0.020154272788204253,-0.0016884547367226332,16832,0.117431640625,-1.4948887005448341,3.455040000000001e-05,-0.009915651753544807,19.76,9844.01,,,,
366,4311040,4210,11754,0.013799680000000003,9.1315014e-05,0.9289274215698242,0.00823896800284274,-0.0014833526511210948,16836,0.157958984375,-1.5204811915755272,3.449920000000001e-05,-0.012732595205307007,19.76,9844.01,,,,
366,4312064,4211,11755,0.013779200000000004,0.000105927815,0.888068437576294,0.014736847777385265,-0.0017210339428856969,16840,0.142578125,-1.4778571873903275,3.4448000000000006e-05,-0.011708356440067291,19.74,9873.58,,,,
366,4313088,4212,11756,0.013758720000000002,9.4475225e-05,0.949755847454071,0.0044397744932211936,-0.0019711607601493597,16844,0.16650390625,-1.5065318271517754,3.439680000000001e-05,-0.01612362265586853,19.74,9873.58,,,,
366,4314112,4213,11757,0.013738240000000002,0.00014118536,0.8083352446556091,0.028901259414851665,-0.0014323927025543526,16848,0.125244140625,-1.5119816809892654,3.4345600000000005e-05,-0.004734829068183899,19.74,9873.58,,,,
366,4315136,4214,11758,0.013717760000000002,7.2321855e-05,0.9503676891326904,0.004534709296422079,-0.0013725975586567074,16852,0.123046875,-1.5028636306524277,3.42944e-05,-0.01535702683031559,19.74,9873.58,,,,
367,4316160,4215,11759,0.013697280000000001,0.00013330544,0.8977469205856323,0.013201660331105813,-0.001393702084897086,16856,0.14404296875,-1.5164760276675224,3.4243200000000004e-05,-0.011785689741373062,19.75,9842.81,,,,
367,4317184,4216,11760,0.013676800000000001,8.652336e-05,0.9566491842269897,0.005507830443093553,-0.0016890487750060856,16860,0.14404296875,-1.5067419931292534,3.4192e-05,-0.01612250506877899,19.77,9848.88,,,,
367,4318208,4217,11761,0.01365632,0.00010137621,0.954819917678833,0.004673665767768398,-0.0018478008569218218,16864,0.1220703125,-1.489725723862648,3.41408e-05,-0.016488363966345787,19.79,9881.03,,,,
367,4319232,4218,11762,0.01363584,0.00013304822,0.827735960483551,0.026496966485865414,-0.001777598838089034,16868,0.12451171875,-1.4895778819918633,3.40896e-05,-0.006993323564529419,19.79,9881.03,,,,
367,4320256,4219,11763,0.01361536,9.194919e-05,0.8374457955360413,0.034854083438403904,-0.0016582992393523455,16872,0.12939453125,-1.447350524365902,3.4038399999999996e-05,-0.004865244030952454,19.79,9881.03,,,,
367,4321280,4220,11764,0.013594879999999998,0.00010208611,0.8198484182357788,0.019234993727877736,-0.0006869378848932683,16876,0.12109375,-1.4671171307563782,3.39872e-05,-0.004712779074907303,19.79,9881.03,,,,
367,4322304,4221,11765,0.013574399999999999,9.610865e-05,0.9432429075241089,0.006625733221881092,-0.0014637458079960197,16880,0.175048828125,-1.534336045384407,3.3935999999999995e-05,-0.013964245095849037,19.79,9881.03,,,,
367,4323328,4222,11766,0.013553919999999997,0.00010020344,0.9504415392875671,0.004288109659682959,-0.0016715304809622467,16884,0.153564453125,-1.5165235698223114,3.388479999999999e-05,-0.016682591289281845,19.77,9883.13,,,,
367,4324352,4223,11767,0.013533439999999997,9.526807e-05,0.9466425776481628,0.009759279666468501,-0.0019694902875926346,16888,0.13623046875,-1.4887755289673805,3.3833599999999994e-05,-0.014687078073620796,19.77,9883.13,,,,
,4325000,,,0.013512959999999997,8.512178e-05,0.9498596787452698,0.004666353721404448,-0.0016386681818403304,16892,0.1337890625,-1.5381779745221138,3.378239999999999e-05,-0.017012009397149086,,,9028.8,9028.8,21.0,-159.41333319999998
366,4325376,4224,11806,,,,,,,,,,,19.77,9883.13,,,,
366,4326400,4225,11807,0.013492479999999996,0.00011836365,0.9573603272438049,0.00375434169836808,-0.00177411746699363,16896,0.174072265625,-1.5068519338965416,3.3731199999999986e-05,-0.017044611275196075,19.79,9816.61,,,,
366,4327424,4226,11808,0.013471999999999996,7.4465876e-05,0.9589060544967651,0.0037860321172047406,-0.0017482793191447854,16900,0.171630859375,-1.5193618014454842,3.367999999999999e-05,-0.01666543446481228,19.79,9816.61,,,,
366,4328448,4227,11809,0.013451519999999995,9.252614e-05,0.9634572267532349,0.004005050926934928,-0.0016473251162096858,16904,0.13916015625,-1.5466070845723152,3.3628799999999985e-05,-0.01625460758805275,19.79,9816.61,,,,
366,4329472,4228,11810,0.013431040000000005,8.6430926e-05,0.9435719847679138,0.005174717953195795,-0.0016917659086175263,16908,0.1416015625,-1.498694010078907,3.3577600000000015e-05,-0.016041021794080734,19.79,9816.61,,,,
366,4330496,4229,11811,0.013410560000000005,9.5197174e-05,0.9399129748344421,0.007575227995403111,-0.0016825849597807974,16912,0.136962890625,-1.5020725280046463,3.352640000000001e-05,-0.014660246670246124,19.79,9806.85,,,,
366,4331520,4230,11812,0.013390080000000006,9.673758e-05,0.9713420271873474,0.00277350730902981,-0.0018405441369395703,16916,0.1611328125,-1.533811755478382,3.3475200000000015e-05,-0.01689968816936016,19.79,9806.85,,,,
366,4332544,4231,11813,0.013369600000000004,9.412272e-05,0.9051485061645508,0.010904535185545683,-0.0013949268031865358,16920,0.125,-1.4894837066531181,3.342400000000001e-05,-0.013837144710123539,19.83,9804.06,,,,
366,4333568,4232,11814,0.013349120000000004,0.000112833804,0.96384197473526,0.004392555347294547,-0.0020703391055576503,16924,0.177001953125,-1.4875639751553535,3.337280000000001e-05,-0.01618889346718788,19.83,9804.06,,,,
366,4334592,4233,11815,0.013328640000000003,7.972127e-05,0.9498950242996216,0.005942834919551387,-0.0015445714525412768,16928,0.159912109375,-1.528112806379795,3.332160000000001e-05,-0.015028385445475578,19.87,9791.57,,,,
366,4335616,4234,11816,0.013308160000000003,0.00011492206,0.9317240715026855,0.008279063826194033,-0.0015822040004422888,16932,0.16064453125,-1.4788793697953224,3.3270400000000006e-05,-0.01342613622546196,19.82,9782.52,,,,
366,4336640,4235,11817,0.013287680000000003,0.00020988949,0.8842805027961731,0.01839768944773823,-0.0016083881491795182,16936,0.15234375,-1.4704687744379044,3.32192e-05,-0.006377076730132103,19.82,9782.52,,,,
367,4337664,4236,11818,0.013267200000000002,0.00012241083,0.8663386702537537,0.0180837640655227,-0.0016085983661469072,16940,0.156982421875,-1.4805559143424034,3.3168000000000005e-05,-0.00925454217940569,19.82,9782.52,,,,
367,4338688,4237,11819,0.013246720000000002,7.739442e-05,0.945746123790741,0.007000873796641827,-0.0016947302501648664,16944,0.1318359375,-1.47756327688694,3.31168e-05,-0.015004312619566917,19.82,9782.52,,,,
367,4339712,4238,11820,0.01322624,8.028117e-05,0.9554361701011658,0.005847707710927352,-0.0018413806683383882,16948,0.134521484375,-1.5014870911836624,3.3065600000000004e-05,-0.015445279888808727,19.82,9782.52,,,,
367,4340736,4239,11821,0.01320576,8.4763335e-05,0.9415469169616699,0.006651243689702824,-0.0017920603859238327,16952,0.14111328125,-1.4883830398321152,3.30144e-05,-0.014907783828675747,19.82,9782.52,,,,
367,4341760,4240,11822,0.01318528,8.9056906e-05,0.9618703126907349,0.004918211401673034,-0.0018315325723960996,16956,0.140380859375,-1.4924479275941849,3.2963199999999996e-05,-0.016003502532839775,19.82,9782.52,,,,
367,4342784,4241,11823,0.013164799999999999,0.00010687276,0.9138019680976868,0.010519811243284494,-0.0014694016426801682,16960,0.145263671875,-1.5514115691184998,3.2912e-05,-0.014371149241924286,19.83,9784.78,,,,
367,4343808,4242,11824,0.01314432,9.246892e-05,0.9581398367881775,0.0054145641915965825,-0.0017594752716831863,16964,0.14990234375,-1.4823226109147072,3.2860799999999995e-05,-0.01623748615384102,19.83,9784.78,,,,
367,4344832,4243,11825,0.013123839999999998,7.764815e-05,0.9731548428535461,0.0038335331046255305,-0.0016456448356620967,16968,0.109375,-1.4766008481383324,3.28096e-05,-0.01565338484942913,19.83,9784.78,,,,
367,4345856,4244,11826,0.013103359999999998,8.531497e-05,0.9534109234809875,0.005204173721722327,-0.0016716855752747506,16972,0.146240234375,-1.4828988164663315,3.2758399999999995e-05,-0.015228732489049435,19.83,9784.78,,,,
367,4346880,4245,11827,0.013082879999999998,8.152885e-05,0.9593687057495117,0.005026861879741773,-0.0018482930609025061,16976,0.166259765625,-1.5035118535161018,3.270719999999999e-05,-0.01571541279554367,19.99,9750.98,,,,
367,4347904,4246,11828,0.013062399999999997,9.3415496e-05,0.9084334373474121,0.010608566459268332,-0.0017339180631097406,16980,0.13232421875,-1.4804131910204887,3.2655999999999994e-05,-0.014565304853022099,19.99,9750.98,,,,
367,4348928,4247,11829,0.013041919999999997,8.7432796e-05,0.9359978437423706,0.007383513118838891,-0.001511235983343795,16984,0.13525390625,-1.4343030750751495,3.260479999999999e-05,-0.0137797174975276,19.99,9750.98,,,,
367,4349952,4248,11830,0.013021439999999995,9.088416e-05,0.9662218689918518,0.004207732068607584,-0.0016880690527614206,16988,0.140625,-1.5175624787807465,3.2553599999999986e-05,-0.016986628994345665,19.99,9750.98,,,,
,4350000,,,0.013000959999999995,0.00010565657,0.8819624185562134,0.015367978892754763,-0.0015473380917683244,16992,0.126708984375,-1.4929132163524628,3.250239999999999e-05,-0.008807191625237465,,,10472.2,10472.2,21.0,-302.37333319999993
366,4350976,4249,11875,,,,,,,,,,,19.99,9749.24,,,,
366,4352000,4250,11876,0.012980480000000006,9.991566e-05,0.9412400722503662,0.0077118551125749946,-0.0017474534397479147,16996,0.170654296875,-1.4603486210107803,3.245120000000001e-05,-0.014817856252193451,19.99,9747.54,,,,
366,4353024,4251,11877,0.012960000000000006,8.702662e-05,0.9224636554718018,0.010740736732259393,-0.001812750197132118,17000,0.12744140625,-1.4808329343795776,3.2400000000000015e-05,-0.013636878691613674,19.99,9747.54,,,,
366,4354048,4252,11878,0.012939520000000005,0.000105105806,0.9326791763305664,0.006863057933514938,-0.0019321181171108037,17004,0.168212890625,-1.45609100908041,3.234880000000001e-05,-0.015300653874874115,19.99,9747.54,,,,
366,4355072,4253,11879,0.012919040000000005,0.00015460991,0.8743126392364502,0.016251703491434455,-0.001106940326280892,17008,0.14404296875,-1.5058369040489197,3.229760000000001e-05,-0.012393505312502384,19.99,9747.54,,,,
366,4356096,4254,11880,0.012898560000000003,8.590345e-05,0.9369717240333557,0.010003321600379422,-0.0013446924276649952,17012,0.155029296875,-1.4682621732354164,3.224640000000001e-05,-0.012557918205857277,19.99,9747.54,,,,
366,4357120,4255,11881,0.012878080000000004,7.814617e-05,0.9475958347320557,0.006338015518849716,-0.0016466319211758673,17016,0.124267578125,-1.4472705572843552,3.2195200000000006e-05,-0.0145809855312109,19.99,9747.54,,,,
366,4358144,4256,11882,0.012857600000000004,6.980257e-05,0.9393328428268433,0.006018120999215171,-0.0014447043649852276,17020,0.135009765625,-1.5175601094961166,3.214400000000001e-05,-0.015475439839065075,19.99,9753.89,,,,
366,4359168,4257,11883,0.012837120000000002,7.401081e-05,0.9600628614425659,0.0060215860430616885,-0.0014823483652435243,17024,0.139404296875,-1.5087489485740662,3.2092800000000006e-05,-0.015743205323815346,19.98,9734.32,,,,
366,4360192,4258,11884,0.012816640000000002,0.00012513931,0.8781514167785645,0.01584887591889128,-0.0014218191499821842,17028,0.158935546875,-1.4231217503547668,3.20416e-05,-0.009118333458900452,19.98,9734.32,,,,
366,4361216,4259,11885,0.01279616,0.00010588032,0.8785916566848755,0.01407874037977308,-0.001614659238839522,17032,0.12353515625,-1.4956860169768333,3.1990400000000005e-05,-0.012142512947320938,19.99,9796.66,,,,
366,4362240,4260,11886,0.012775680000000001,6.674143e-05,0.9441332221031189,0.0070612343843095005,-0.0015550453099422157,17036,0.150146484375,-1.5289111733436584,3.19392e-05,-0.014660054817795753,20.0,9789.6,,,,
367,4363264,4261,11887,0.012755200000000001,0.00011768128,0.9577353000640869,0.00595546214026399,-0.001668046461418271,17040,0.18310546875,-1.4965906217694283,3.1888000000000004e-05,-0.016055714339017868,20.0,9789.6,,,,
367,4364288,4262,11888,0.01273472,9.4761956e-05,0.9452645182609558,0.005225605535088107,-0.001986711286008358,17044,0.170166015625,-1.449303723871708,3.18368e-05,-0.01473722793161869,20.0,9789.6,,,,
367,4365312,4263,11889,0.01271424,8.4244704e-05,0.9445149898529053,0.006171437969896942,-0.0016720751882530749,17048,0.18212890625,-1.5462901294231415,3.1785599999999996e-05,-0.016539888456463814,20.0,9789.6,,,,
367,4366336,4264,11890,0.012693759999999998,8.32926e-05,0.9434899091720581,0.007900419150246307,-0.001418154512066394,17052,0.126220703125,-1.5112738907337189,3.17344e-05,-0.01593778468668461,19.99,9874.84,,,,
367,4367360,4265,11891,0.012673279999999999,0.00010397867,0.9390048980712891,0.0060599412536248565,-0.0018006098689511418,17056,0.1884765625,-1.4931690469384193,3.1683199999999995e-05,-0.015638116747140884,19.99,9874.84,,,,
367,4368384,4266,11892,0.012652799999999999,7.011066e-05,0.9445575475692749,0.006208857492310926,-0.001533567497972399,17060,0.15771484375,-1.4983850046992302,3.163199999999999e-05,-0.014974929392337799,19.99,9874.84,,,,
367,4369408,4267,11894,0.012632319999999997,0.00010540878,0.965599775314331,0.0036386913270689547,-0.0014742062776349485,17064,0.1640625,-1.5372682735323906,3.1580799999999994e-05,-0.016831960529088974,20.02,9798.31,,,,
367,4370432,4268,11895,0.012611839999999997,0.00011883449,0.945460855960846,0.004514486587140709,-0.0014202033780748025,17068,0.13330078125,-1.490303710103035,3.152959999999999e-05,-0.015380525030195713,20.02,9798.31,,,,
367,4371456,4269,11896,0.012591359999999996,7.93208e-05,0.9567582011222839,0.005906708771362901,-0.0017208054196089506,17072,0.16845703125,-1.5072294920682907,3.147839999999999e-05,-0.014970501884818077,20.02,9798.31,,,,
367,4372480,4270,11897,0.012570879999999996,6.487634e-05,0.969901442527771,0.0033908291516127065,-0.001582829951075837,17076,0.146484375,-1.5010964646935463,3.142719999999999e-05,-0.016444271430373192,20.03,9794.37,,,,
367,4373504,4271,11898,0.012550399999999996,8.580624e-05,0.9279354214668274,0.005569050437770784,-0.001509678375441581,17080,0.13330078125,-1.490950807929039,3.1375999999999986e-05,-0.014102069661021233,20.03,9794.37,,,,
367,4374528,4272,11899,0.012529920000000007,8.607918e-05,0.9176612496376038,0.013066415500361472,-0.0012412481009960175,17084,0.120849609375,-1.5304312407970428,3.1324800000000016e-05,-0.01225110050290823,20.05,9792.13,,,,
,4375000,,,0.012509440000000005,6.686972e-05,0.9696468710899353,0.0032620358106214553,-0.0015845990856178105,17088,0.119384765625,-1.5269737541675568,3.127360000000001e-05,-0.0175113957375288,,,11141.4,11141.4,21.0,-276.0933334
366,4375552,4273,11946,,,,,,,,,,,20.05,9792.13,,,,
366,4376576,4274,11947,0.012488960000000006,0.00019617222,0.9136836528778076,0.010718630393967032,-0.0016936494503170252,17092,0.14306640625,-1.501012422144413,3.1222400000000015e-05,-0.013728933408856392,20.05,9843.95,,,,
366,4377600,4275,11948,0.012468480000000004,6.5029075e-05,0.9345799088478088,0.009335998038295656,-0.0014949208125472069,17096,0.102294921875,-1.5029870495200157,3.117120000000001e-05,-0.012760764919221401,20.05,9843.95,,,,
366,4378624,4276,11949,0.012448000000000004,7.594115e-05,0.8849970698356628,0.01350265380460769,-0.0015324490959756076,17100,0.11962890625,-1.484536238014698,3.112000000000001e-05,-0.012223446741700172,20.05,9843.95,,,,
366,4379648,4277,11950,0.012427520000000004,7.9166784e-05,0.9345425963401794,0.008086943242233247,-0.0016094057937152684,17104,0.129638671875,-1.4905004426836967,3.106880000000001e-05,-0.014708824455738068,20.05,9843.95,,,,
366,4380672,4278,11951,0.012407040000000003,6.813533e-05,0.9463356137275696,0.007228999369544908,-0.0018117564904969186,17108,0.10595703125,-1.496752753853798,3.1017600000000006e-05,-0.015473634004592896,20.05,9843.95,,,,
366,4381696,4279,11952,0.012386560000000003,6.709818e-05,0.8982037901878357,0.01164737538783811,-0.0014277131122071296,17112,0.101318359375,-1.492041438817978,3.096640000000001e-05,-0.013839659281075,20.05,9843.95,,,,
366,4382720,4280,11953,0.012366080000000002,9.289454e-05,0.8481230735778809,0.020648902282118797,-0.001463436841731891,17116,0.12158203125,-1.4810005947947502,3.0915200000000005e-05,-0.006900560110807419,20.05,9829.08,,,,
366,4383744,4281,11954,0.012345600000000002,9.121536e-05,0.9587815999984741,0.005293019086821005,-0.001585293997777626,17120,0.15771484375,-1.5174103826284409,3.0864e-05,-0.01622582972049713,20.05,9829.08,,,,
366,4384768,4282,11955,0.012325120000000002,8.796423e-05,0.9318058490753174,0.006767380371456966,-0.0013775055413134396,17124,0.150634765625,-1.4925677701830864,3.0812800000000004e-05,-0.014696902595460415,20.04,9833.0,,,,
366,4385792,4283,11956,0.01230464,0.000100958976,0.8089781403541565,0.023552575265057385,-0.0014454484335146844,17128,0.142578125,-1.4557095170021057,3.07616e-05,-0.0066888537257909775,20.04,9833.0,,,,
366,4386816,4284,11957,0.01228416,8.87434e-05,0.9141716957092285,0.01570628595072776,-0.0014221463934518397,17132,0.121337890625,-1.5222816169261932,3.0710399999999997e-05,-0.010197785682976246,20.04,9833.0,,,,
366,4387840,4285,11958,0.012263679999999999,7.813255e-05,0.9398459196090698,0.005395968270022422,-0.0014977012178860605,17136,0.129150390625,-1.4959420785307884,3.06592e-05,-0.015923134982585907,20.04,9833.0,,,,
366,4388864,4286,11959,0.0122432,8.775602e-05,0.9437381625175476,0.008085397654213011,-0.0014576001558452845,17140,0.14990234375,-1.5055970922112465,3.0607999999999996e-05,-0.013873998075723648,20.04,9833.0,,,,
367,4389888,4287,11960,0.01222272,6.089738e-05,0.9269177317619324,0.009986670629587024,-0.0012772498885169625,17144,0.08642578125,-1.4965790063142776,3.05568e-05,-0.012607041746377945,20.04,9833.0,,,,
367,4390912,4288,11961,0.012202239999999998,9.1126654e-05,0.9102888703346252,0.009765281167346984,-0.0015742879477329552,17148,0.139892578125,-1.478371262550354,3.0505599999999995e-05,-0.01340117771178484,20.05,9841.18,,,,
367,4391936,4289,11962,0.012181759999999998,8.2112325e-05,0.9289424419403076,0.010128978814464062,-0.0014284200442489237,17152,0.10595703125,-1.509454570710659,3.0454399999999994e-05,-0.013101169839501381,20.07,9859.28,,,,
367,4392960,4290,11963,0.012161279999999997,0.00015806174,0.8259973526000977,0.01896113681141287,-0.0009739071247167885,17156,0.116943359375,-1.484516680240631,3.040319999999999e-05,-0.009155805222690105,20.07,9859.28,,,,
367,4393984,4291,11964,0.012140799999999997,9.107898e-05,0.9298454523086548,0.008623745292425156,-0.0014381898508872837,17160,0.1552734375,-1.5144651234149933,3.035199999999999e-05,-0.012544292956590652,20.07,9859.28,,,,
367,4395008,4292,11966,0.012120319999999997,0.000106131134,0.9305750131607056,0.007782530679833144,-0.0012125790235586464,17164,0.16748046875,-1.4663038551807404,3.030079999999999e-05,-0.013435617089271545,20.09,9851.14,,,,
367,4396032,4293,11967,0.012099839999999995,6.1926025e-05,0.9116443991661072,0.00865173147758469,-0.0014403937966562808,17168,0.1279296875,-1.4980910494923592,3.024959999999999e-05,-0.013838171027600765,20.09,9851.14,,,,
367,4397056,4294,11968,0.012079359999999996,8.440198e-05,0.9512566328048706,0.006779004354029894,-0.0015352954505942762,17172,0.16015625,-1.529260478913784,3.019839999999999e-05,-0.015583813190460205,20.09,9851.14,,,,
367,4398080,4295,11969,0.012058880000000006,7.626932e-05,0.8878422379493713,0.012972794094821438,-0.0009759216627571732,17176,0.1396484375,-1.429419755935669,3.0147200000000012e-05,-0.009370594285428524,20.09,9851.14,,,,
367,4399104,4296,11970,0.012038400000000005,6.7646324e-05,0.8537346124649048,0.014936808089260012,-0.001601257623406127,17180,0.12841796875,-1.5197558179497719,3.009600000000001e-05,-0.009329058229923248,20.09,9851.14,,,,
,4400000,,,0.012017920000000005,7.031462e-05,0.9460045099258423,0.008464025479042903,-0.0017606611363589764,17184,0.173095703125,-1.5243562385439873,3.004480000000001e-05,-0.015477092936635017,,,9697.6,9697.6,21.0,-141.2933334
366,4400128,4297,12011,,,,,,,,,,,20.11,9848.4,,,,
366,4401152,4298,12012,0.011997440000000005,7.829507e-05,0.9585457444190979,0.004029998803162016,-0.0014548071776516736,17188,0.148681640625,-1.4688241556286812,2.999360000000001e-05,-0.01715702749788761,20.11,9848.4,,,,
366,4402176,4299,12013,0.011976960000000004,5.76647e-05,0.9345101118087769,0.007199454732472077,-0.0013565172848757356,17192,0.129638671875,-1.5117960274219513,2.994240000000001e-05,-0.014196528121829033,20.12,9810.26,,,,
366,4403200,4300,12014,0.011956480000000004,9.762554e-05,0.9473887085914612,0.007090757571859285,-0.0013999466900713742,17196,0.145263671875,-1.5393834561109543,2.9891200000000006e-05,-0.014210192486643791,20.12,9810.26,,,,
366,4404224,4301,12015,0.011936000000000002,0.00010016735,0.9596032500267029,0.0036679317709058523,-0.0018352467741351575,17200,0.16064453125,-1.4402242004871368,2.9840000000000006e-05,-0.01652516983449459,20.11,9788.92,,,,
366,4405248,4302,12016,0.011915520000000002,6.817357e-05,0.9380823969841003,0.006291302270255983,-0.0012493865215219557,17204,0.144287109375,-1.5107146129012108,2.9788800000000005e-05,-0.015327025204896927,20.11,9788.92,,,,
366,4406272,4303,12017,0.011895040000000003,7.818639e-05,0.9643614292144775,0.005099422414787114,-0.0015598744212184101,17208,0.151611328125,-1.4909845292568207,2.9737600000000005e-05,-0.01549692265689373,20.11,9788.92,,,,
366,4407296,4304,12018,0.011874560000000001,8.4618456e-05,0.9653683304786682,0.0035401702189119533,-0.0018335990607738495,17212,0.148681640625,-1.448018379509449,2.96864e-05,-0.016143007203936577,20.1,9937.78,,,,
366,4408320,4305,12019,0.011854080000000001,6.625941e-05,0.8867049813270569,0.014338848064653575,-0.0013135942863300443,17216,0.115234375,-1.4921563565731049,2.96352e-05,-0.010044573806226254,20.12,9922.27,,,,
366,4409344,4306,12020,0.0118336,8.514256e-05,0.9598532319068909,0.0046112667478155345,-0.0018978557782247663,17220,0.16064453125,-1.472241036593914,2.9584e-05,-0.016354059800505638,20.12,9922.27,,,,
366,4410368,4307,12022,0.01181312,7.496041e-05,0.9599306583404541,0.004391943526570685,-0.0015999862516764551,17224,0.170654296875,-1.4773426428437233,2.95328e-05,-0.016585513949394226,20.12,9922.27,,,,
366,4411392,4308,12023,0.01179264,7.033162e-05,0.9606978893280029,0.0041313689143862575,-0.0015055040421430022,17228,0.13427734375,-1.4901971369981766,2.9481599999999996e-05,-0.014554111286997795,20.12,9922.27,,,,
366,4412416,4309,12024,0.011772159999999999,7.326534e-05,0.9637749791145325,0.004639754566596821,-0.0014842189266346395,17232,0.14404296875,-1.4790166690945625,2.9430399999999995e-05,-0.015510937198996544,20.1,9928.59,,,,
367,4413440,4310,12025,0.011751679999999999,9.831705e-05,0.8288379907608032,0.026045969454571605,-0.0009640595526434481,17236,0.112060546875,-1.4570738524198532,2.9379199999999995e-05,-0.004540236666798592,20.1,9928.59,,,,
367,4414464,4311,12026,0.011731199999999997,0.00015664985,0.8063679933547974,0.029648775700479746,-0.0012367204180918634,17240,0.108154296875,-1.4550964161753654,2.9327999999999994e-05,-0.006229972466826439,20.1,9928.59,,,,
367,4415488,4312,12027,0.011710719999999997,0.00010477047,0.797134518623352,0.03434082120656967,-0.0008139460405800492,17244,0.115234375,-1.4237473458051682,2.9276799999999994e-05,-0.0049270763993263245,20.1,9928.59,,,,
367,4416512,4313,12028,0.011690239999999998,7.620937e-05,0.8719356656074524,0.029063763446174562,-0.0010510962456464767,17248,0.113037109375,-1.4082097858190536,2.922559999999999e-05,-0.0034171994775533676,20.1,9928.59,,,,
367,4417536,4314,12029,0.011669759999999996,5.393842e-05,0.8757092356681824,0.020815923169720918,-0.0009600865887477994,17252,0.074462890625,-1.4493775069713593,2.917439999999999e-05,-0.007431535050272942,20.1,9931.07,,,,
367,4418560,4315,12030,0.011649279999999996,6.453699e-05,0.8811897039413452,0.013197258929722011,-0.0011573703959584236,17256,0.109375,-1.4586925506591797,2.912319999999999e-05,-0.01239206362515688,20.1,9931.07,,,,
367,4419584,4316,12031,0.011628799999999995,6.306346e-05,0.9156322479248047,0.011325562663841993,-0.0014908048033248633,17260,0.154296875,-1.4947048425674438,2.907199999999999e-05,-0.013838488608598709,20.1,9931.07,,,,
367,4420608,4317,12032,0.011608320000000005,5.08941e-05,0.9455833435058594,0.007421365793561563,-0.0014045430580154061,17264,0.1279296875,-1.4784106090664864,2.9020800000000015e-05,-0.01407050434499979,20.09,9939.68,,,,
367,4421632,4318,12033,0.011587840000000005,4.9184484e-05,0.9197961091995239,0.008720076235476881,-0.001108960888814181,17268,0.09619140625,-1.4630056396126747,2.896960000000001e-05,-0.01215460803359747,20.09,9939.68,,,,
367,4422656,4319,12034,0.011567360000000006,6.2720035e-05,0.9356650710105896,0.008625328104244545,-0.001348974445136264,17272,0.107177734375,-1.5115647315979004,2.891840000000001e-05,-0.013101167976856232,20.1,10002.78,,,,
367,4423680,4320,12035,0.011546880000000004,5.3711352e-05,0.9376217722892761,0.007474602083675563,-0.0014438365760724992,17276,0.123291015625,-1.4837364703416824,2.886720000000001e-05,-0.012806195765733719,20.1,10002.78,,,,
367,4424704,4321,12036,0.011526400000000004,6.7256275e-05,0.9307070970535278,0.009111905179452151,-0.001386057527270168,17280,0.137451171875,-1.4940258115530014,2.881600000000001e-05,-0.01266729086637497,20.1,10002.78,,,,
,4425000,,,0.011505920000000003,9.878125e-05,0.9057114124298096,0.013525719929020852,-0.0015829997137188911,17284,0.13427734375,-1.4764817282557487,2.8764800000000006e-05,-0.01179282832890749,,,9363.0,9363.0,21.0,-152.0
366,4425728,4322,12076,,,,,,,,,,,20.1,10002.78,,,,
366,4426752,4323,12077,0.011485440000000003,5.541375e-05,0.9302202463150024,0.008028314216062427,-0.0013135361368767917,17288,0.13037109375,-1.5169377699494362,2.8713600000000006e-05,-0.01492062583565712,20.1,10003.42,,,,
366,4427776,4324,12078,0.011464960000000003,6.412511e-05,0.9033706784248352,0.012470855959691107,-0.0013579085643868893,17292,0.15869140625,-1.4675717875361443,2.8662400000000005e-05,-0.010985024273395538,20.1,10003.42,,,,
