time/fps,time/time_elapsed,time/total_timesteps,time/iterations,train/value_loss,train/explained_variance,train/learning_rate,train/approx_kl,train/n_updates,train/loss,train/policy_gradient_loss,train/entropy_loss,train/clip_fraction,train/clip_range,rollout/ep_len_mean,rollout/ep_rew_mean,eval/mean_object_ep_length,eval/mean_object_reward,eval/mean_score_ep_length,eval/mean_score_reward
79,17077,1361920,1330,0.008704044797923416,0.9393871426582336,0.0001819552,0.0025470264,5316,-0.01710483431816101,-0.0050169356691185385,-1.1982141807675362,0.158447265625,0.07278208,8917.35,7.5,,,,
79,17087,1362944,1331,0.03020494180964306,0.6690011024475098,0.000181904,0.0023729636,5320,-0.014516206458210945,-0.004075881006428972,-1.1850673407316208,0.110107421875,0.07276160000000001,8890.09,7.66,,,,
79,17097,1363968,1332,0.022789865150116384,0.8553004264831543,0.00018185279999999998,0.003258447,5324,-0.016110800206661224,-0.006753507332177833,-1.2329086288809776,0.113525390625,0.07274111999999999,8883.23,7.71,,,,
79,17107,1364992,1333,0.047940380172804,0.7646546363830566,0.0001818016,0.002645601,5328,-0.005122337490320206,-0.004527257493464276,-1.2305331453680992,0.105224609375,0.07272064,8883.23,7.71,,,,
79,17117,1366016,1334,0.032003540778532624,0.6938033103942871,0.0001817504,0.0022971611,5332,-0.007286413572728634,-0.004319852858316153,-1.1448050662875175,0.142333984375,0.07270016,8883.23,7.71,,,,
79,17127,1367040,1335,0.04007172165438533,0.786698043346405,0.0001816992,0.0030081372,5336,-0.0023430362343788147,-0.004556951942504384,-1.2103129923343658,0.177734375,0.07267968000000001,8883.23,7.71,,,,
79,17137,1368064,1336,0.030675663729198277,0.8438079357147217,0.00018164800000000002,0.003793979,5340,-0.013492968864738941,-0.0044839161564596,-1.2760442569851875,0.161865234375,0.07265920000000001,8866.76,7.88,,,,
79,17148,1369088,1337,0.044267982011660933,0.7309513688087463,0.00018159680000000002,0.0035384356,5344,0.0008051171898841858,-0.0034856723505072296,-1.1522841453552246,0.148681640625,0.07263872,8866.76,7.88,,,,
79,17158,1370112,1338,0.04709908738732338,0.79624342918396,0.0001815456,0.00412276,5348,0.004101691767573357,-0.002846487972419709,-1.218710072338581,0.187744140625,0.07261824,8866.76,7.88,,,,
79,17168,1371136,1339,0.0398127029184252,0.726348340511322,0.0001814944,0.004841968,5352,-0.010529300197958946,-0.004549370292806998,-1.2023827955126762,0.165283203125,0.07259776,8864.51,7.91,,,,
79,17178,1372160,1340,0.027689963462762535,0.8528282046318054,0.0001814432,0.0034482952,5356,-0.012241336517035961,-0.005819760117447004,-1.2194685861468315,0.132080078125,0.07257728000000001,8837.53,8.09,,,,
79,17188,1373184,1341,0.04065454110968858,0.8288169503211975,0.000181392,0.0030042485,5360,-0.0014160163700580597,-0.005870633292943239,-1.215429849922657,0.11279296875,0.0725568,8821.26,8.17,,,,
79,17198,1374208,1342,0.07568235439248383,0.6359241604804993,0.0001813408,0.0025470979,5364,0.011701000854372978,-0.0036588610673788935,-1.160248652100563,0.091796875,0.07253632,8794.89,8.3,,,,
,,1375000,,0.03813696501310915,0.739310085773468,0.0001812896,0.0026083798,5368,0.0008245576173067093,-0.005140350491274148,-1.2438273280858994,0.164794921875,0.07251584,,,6683.2,-4916.3466666,6683.2,20.0
79,17276,1375232,1343,,,,,,,,,,,8771.52,8.53,,,,
79,17286,1376256,1344,0.07105029374361038,0.7550206184387207,0.0001812384,0.003831028,5372,0.004230288788676262,-0.0035746386274695396,-1.1845675259828568,0.098876953125,0.07249536,8771.52,8.53,,,,
