time/fps,time/iterations,time/time_elapsed,time/total_timesteps,train/value_loss,train/learning_rate,train/approx_kl,train/entropy_loss,train/loss,train/n_updates,train/explained_variance,train/clip_range,train/policy_gradient_loss,train/clip_fraction,rollout/ep_rew_mean,rollout/ep_len_mean,eval/mean_object_ep_length,eval/mean_object_reward,eval/mean_score_ep_length,eval/mean_score_reward
355,1949,5620,1995776,0.02935751318000257,0.00015026240000000002,0.0013489337,-1.4369375333189964,-0.014528635889291763,7792,0.8425665497779846,0.06010496000000001,-0.005772561707999557,0.13623046875,17.37,8669.54,,,,
355,1950,5621,1996800,0.024702527793124318,0.0001502112,0.0012370737,-1.4284817278385162,-0.01680389791727066,7796,0.8772964477539062,0.060084479999999996,-0.005669644073350355,0.137939453125,17.37,8669.54,,,,
355,1951,5622,1997824,0.02646058110985905,0.00015016,0.0016718268,-1.4453309252858162,-0.015526890754699707,7800,0.8732438087463379,0.060064000000000006,-0.005646467616315931,0.12548828125,17.37,8669.54,,,,
355,1952,5623,1998848,0.035836955066770315,0.00015010879999999998,0.001479129,-1.4274520874023438,-0.007886625826358795,7804,0.8508105278015137,0.060043519999999996,-0.0060002050013281405,0.104248046875,17.37,8669.54,,,,
355,1953,5624,1999872,0.022383633302524686,0.0001500576,0.001501923,-1.3993752002716064,-0.020080475136637688,7808,0.9035079479217529,0.06002304000000001,-0.0065109493443742394,0.147216796875,17.37,8669.54,,,,
,,,2000000,0.021554838865995407,0.00015000639999999997,0.0014862013,-1.4524979293346405,-0.015139279887080193,7812,0.9301349520683289,0.060002559999999996,-0.006694011390209198,0.12890625,,,10118.6,-69.72,10118.6,16.4
353,1954,5667,2000896,,,,,,,,,,,17.37,8669.54,,,,
353,1955,5668,2001920,0.022823971579782665,0.00014995520000000002,0.0013786261,-1.4241635203361511,-0.020701948553323746,7816,0.9195159673690796,0.05998208000000001,-0.007499029772588983,0.142822265625,17.37,8669.54,,,,
353,1956,5669,2002944,0.018966232251841575,0.000149904,0.0024286483,-1.43340203166008,-0.01918182149529457,7820,0.9386436939239502,0.0599616,-0.006491977663245052,0.117431640625,17.37,8669.54,,,,
353,1957,5670,2003968,0.018108786665834486,0.00014985280000000002,0.0022579883,-1.4346122071146965,-0.023989707231521606,7824,0.9299860000610352,0.05994112000000001,-0.0054429262527264655,0.14599609375,17.37,8669.54,,,,
353,1958,5671,2004992,0.017945666215382516,0.00014980159999999999,0.0016665477,-1.4467625319957733,-0.023005753755569458,7828,0.9174675941467285,0.05992064,-0.007273524679476395,0.1728515625,17.37,8668.98,,,,
353,1959,5672,2006016,0.03901740035507828,0.0001497504,0.0013737606,-1.4098508208990097,-0.007844667881727219,7832,0.8223124742507935,0.05990016000000001,-0.005037060007452965,0.126953125,17.41,8657.4,,,,
353,1960,5673,2007040,0.026675227214582264,0.0001496992,0.002777716,-1.4153434857726097,-0.012336227111518383,7836,0.8793805837631226,0.059879680000000005,-0.007457949570380151,0.13818359375,17.49,8618.75,,,,
353,1961,5674,2008064,0.05546234408393502,0.000149648,0.0019259371,-1.373507373034954,-0.004360206425189972,7840,0.7413432598114014,0.0598592,-0.00812722701812163,0.203857421875,17.49,8618.75,,,,
353,1962,5675,2009088,0.025984748266637325,0.0001495968,0.0015849867,-1.4265894070267677,-0.017543472349643707,7844,0.8715159893035889,0.059838720000000005,-0.006981704267673194,0.165771484375,17.49,8618.75,,,,
354,1963,5676,2010112,0.03387950570322573,0.0001495456,0.0020385582,-1.4242370203137398,-0.014652431011199951,7848,0.8390889167785645,0.05981824,-0.006435206567402929,0.144287109375,17.49,8618.75,,,,
354,1964,5677,2011136,0.027523586293682456,0.0001494944,0.001689137,-1.4510475397109985,-0.012049330398440361,7852,0.8582097291946411,0.059797760000000005,-0.00527211808366701,0.122802734375,17.49,8618.75,,,,
354,1965,5678,2012160,0.023715832852758467,0.0001494432,0.0014958348,-1.4429295435547829,-0.012249629944562912,7856,0.842434287071228,0.05977728,-0.005227703135460615,0.09521484375,17.49,8618.75,,,,
354,1966,5680,2013184,0.03297156258486211,0.000149392,0.0011579515,-1.4398377314209938,-0.011968865990638733,7860,0.8433519601821899,0.0597568,-0.0059095872566103935,0.0791015625,17.44,8638.06,,,,
354,1967,5681,2014208,0.024468795279972255,0.0001493408,0.0018991105,-1.4448186084628105,-0.017259735614061356,7864,0.9102528095245361,0.05973632,-0.0065552761079743505,0.173583984375,17.44,8638.06,,,,
354,1968,5682,2015232,0.03403671213891357,0.0001492896,0.0023718057,-1.4131618663668633,-0.011411279439926147,7868,0.8777172565460205,0.05971584,-0.007744826783891767,0.1357421875,17.44,8638.06,,,,
354,1969,5683,2016256,0.03680751461070031,0.0001492384,0.0019347946,-1.415124073624611,-0.01002668309956789,7872,0.8831655383110046,0.05969536,-0.0050371180404908955,0.103759765625,17.44,8638.06,,,,
354,1970,5684,2017280,0.026616905815899372,0.00014918720000000002,0.0015000904,-1.4182243645191193,-0.01790822111070156,7876,0.8821262717247009,0.05967488000000001,-0.00626153199118562,0.154296875,17.44,8638.06,,,,
355,1971,5685,2018304,0.02321912453044206,0.000149136,0.0011190464,-1.4535218700766563,-0.019511349499225616,7880,0.887911856174469,0.059654399999999996,-0.006236676359549165,0.125244140625,17.44,8638.06,,,,
355,1972,5686,2019328,0.027950195013545454,0.0001490848,0.0013112673,-1.4338057190179825,-0.017095575109124184,7884,0.8940330743789673,0.05963392000000001,-0.0071304793818853796,0.115478515625,17.27,8665.86,,,,
355,1973,5687,2020352,0.023377531324513257,0.00014903359999999998,0.0014915562,-1.4327574744820595,-0.01751130074262619,7888,0.8747692108154297,0.05961344,-0.007050223066471517,0.105224609375,17.36,8604.74,,,,
355,1974,5688,2021376,0.03648746898397803,0.0001489824,0.0011552235,-1.4311510249972343,-0.016036976128816605,7892,0.838571310043335,0.05959296000000001,-0.006599496497074142,0.1044921875,17.36,8604.74,,,,
355,1975,5689,2022400,0.03407071658875793,0.0001489312,0.001351303,-1.460973598062992,-0.011449508368968964,7896,0.7722700834274292,0.05957248,-0.005559083190746605,0.119384765625,17.53,8523.46,,,,
355,1976,5690,2023424,0.02034438564442098,0.00014888000000000002,0.0014661397,-1.4202051311731339,-0.01908382959663868,7900,0.8599846959114075,0.05955200000000001,-0.006059591250959784,0.10107421875,17.53,8523.46,,,,
355,1977,5691,2024448,0.04408657015301287,0.0001488288,0.0021567335,-1.458046443760395,-0.014462808147072792,7904,0.7788787484169006,0.05953152,-0.006688874156679958,0.178466796875,17.53,8523.46,,,,
,,,2025000,0.030810112482868135,0.00014877760000000002,0.0021367432,-1.4287189617753029,-0.014871561899781227,7908,0.7268194556236267,0.05951104000000001,-0.006569558929186314,0.185302734375,,,7420.6,-80.07,7420.6,20.0
353,1978,5722,2025472,,,,,,,,,,,17.55,8539.73,,,,
354,1979,5723,2026496,0.02715091744903475,0.00014872639999999999,0.0019974376,-1.4282752498984337,-0.014240983873605728,7912,0.8884621858596802,0.05949056,-0.007520256331190467,0.16162109375,17.55,8539.73,,,,
354,1980,5724,2027520,0.03738152445293963,0.0001486752,0.0011886592,-1.4085302576422691,-0.011115854606032372,7916,0.8407597541809082,0.05947008000000001,-0.005411994236055762,0.091064453125,17.55,8539.73,,,,
354,1981,5725,2028544,0.041353719658218324,0.000148624,0.002730896,-1.4373959824442863,-0.014764741994440556,7920,0.7656142115592957,0.059449600000000005,-0.006801569485105574,0.109375,17.55,8539.73,,,,
354,1982,5726,2029568,0.029424268868751824,0.0001485728,0.0010395685,-1.428927257657051,-0.015749560669064522,7924,0.8144568800926208,0.05942912,-0.0054153098608367145,0.10791015625,17.55,8539.73,,,,
354,1983,5727,2030592,0.01929356949403882,0.0001485216,0.0014682487,-1.4546286016702652,-0.01790080964565277,7928,0.8942890167236328,0.059408640000000006,-0.0053255121456459165,0.1240234375,17.55,8539.73,,,,
354,1984,5728,2031616,0.03119406965561211,0.0001484704,0.0011134604,-1.4012687876820564,-0.014058345928788185,7932,0.8715817928314209,0.05938816,-0.0058793438074644655,0.134765625,17.55,8539.73,,,,
354,1985,5729,2032640,0.01970459264703095,0.00014841920000000002,0.0020746,-1.430379495024681,-0.014880566857755184,7936,0.9184953570365906,0.059367680000000006,-0.0054699372267350554,0.13720703125,17.55,8539.73,,,,
354,1986,5730,2033664,0.0362956200260669,0.000148368,0.0013239882,-1.4189074859023094,-0.010267549194395542,7940,0.8202899098396301,0.0593472,-0.004830630496144295,0.0830078125,17.55,8539.73,,,,
354,1987,5731,2034688,0.03032487106975168,0.0001483168,0.0014250767,-1.4247492775321007,-0.014996783807873726,7944,0.8907039165496826,0.05932672,-0.006744992278981954,0.120849609375,17.48,8567.15,,,,
355,1988,5732,2035712,0.017909691319800913,0.0001482656,0.0011459666,-1.4307216554880142,-0.02390122413635254,7948,0.8996138572692871,0.05930624,-0.005953826301265508,0.122314453125,17.47,8555.71,,,,
355,1989,5733,2036736,0.028058586991392076,0.0001482144,0.0020620036,-1.425763614475727,-0.019689088687300682,7952,0.8493430018424988,0.05928576,-0.0052484890329651535,0.105712890625,17.47,8555.71,,,,
355,1990,5734,2037760,0.022449871175922453,0.0001481632,0.0014687288,-1.453330509364605,-0.015925776213407516,7956,0.8494142889976501,0.059265280000000004,-0.0043340715928934515,0.11279296875,17.45,8563.2,,,,
355,1991,5735,2038784,0.022056882735341787,0.000148112,0.0015964666,-1.420648418366909,-0.020189575850963593,7960,0.9002585411071777,0.0592448,-0.006621314329095185,0.159423828125,17.45,8563.2,,,,
355,1992,5736,2039808,0.04306406364776194,0.0001480608,0.0011583344,-1.4568763002753258,-0.012227125465869904,7964,0.7595815658569336,0.05922432,-0.006257345405174419,0.093505859375,17.43,8567.14,,,,
355,1993,5737,2040832,0.01674341893522069,0.0001480096,0.0009880316,-1.4381730407476425,-0.019593309611082077,7968,0.8461145758628845,0.05920384000000001,-0.0059769583167508245,0.1171875,17.43,8567.14,,,,
355,1994,5738,2041856,0.022861951030790806,0.00014795839999999998,0.0019892997,-1.456015095114708,-0.016466379165649414,7972,0.855663537979126,0.05918336,-0.0069594422820955515,0.149658203125,17.39,8582.54,,,,
355,1995,5739,2042880,0.024583223625086248,0.00014790720000000003,0.0009228188,-1.4419063851237297,-0.01723646931350231,7976,0.8349708318710327,0.05916288000000001,-0.005954600521363318,0.09521484375,17.39,8582.54,,,,
356,1996,5741,2043904,0.026354496832937002,0.000147856,0.0011872535,-1.411207675933838,-0.013343709520995617,7980,0.882042407989502,0.0591424,-0.006221038522198796,0.137939453125,17.39,8582.54,,,,
356,1997,5742,2044928,0.032026616390794516,0.00014780480000000003,0.0017560096,-1.4489372670650482,-0.01446724683046341,7984,0.80433189868927,0.05912192000000001,-0.006038433581124991,0.121826171875,17.39,8582.54,,,,
356,1998,5743,2045952,0.05777104781009257,0.0001477536,0.0021262735,-1.453255534172058,3.5742297768592834e-05,7988,0.7656499147415161,0.05910144,-0.0053384986822493374,0.11376953125,17.39,8582.54,,,,
356,1999,5744,2046976,0.04835543246008456,0.00014770240000000002,0.0019428488,-1.4222630336880684,-0.008740762248635292,7992,0.7285902500152588,0.05908096000000001,-0.0057147494808305055,0.11669921875,17.26,8629.5,,,,
356,2000,5745,2048000,0.019481150375213474,0.0001476512,0.0015768136,-1.4741870164871216,-0.018141672015190125,7996,0.796882688999176,0.05906048,-0.00516488665016368,0.10400390625,17.26,8629.5,,,,
356,2001,5746,2049024,0.02335131587460637,0.0001476,0.001528362,-1.4361640959978104,-0.01640406623482704,8000,0.8385435342788696,0.05904000000000001,-0.006599229265702888,0.171630859375,17.26,8629.5,,,,
,,,2050000,0.023091604351066053,0.00014754879999999998,0.0021164562,-1.434231385588646,-0.015182901173830032,8004,0.8605701923370361,0.05901951999999999,-0.004430858651176095,0.13720703125,,,7347.6,-142.20999999999998,7347.6,19.8
354,2002,5777,2050048,,,,,,,,,,,17.3,8585.46,,,,
354,2003,5778,2051072,0.02991934702731669,0.0001474976,0.0012654043,-1.4502712488174438,-0.015866240486502647,8008,0.8579236268997192,0.05899904,-0.006629710958804935,0.12353515625,17.3,8585.46,,,,
355,2004,5779,2052096,0.024477954139001667,0.0001474464,0.0015641076,-1.4187724888324738,-0.01788896881043911,8012,0.9105197787284851,0.058978560000000006,-0.00802544126054272,0.133056640625,17.3,8585.46,,,,
355,2005,5780,2053120,0.02821618935558945,0.0001473952,0.0010687466,-1.4301552549004555,-0.018557855859398842,8016,0.8872358202934265,0.05895808,-0.006636480684392154,0.100341796875,17.3,8585.46,,,,
355,2006,5781,2054144,0.0314019164070487,0.00014734400000000002,0.0012618252,-1.4702655673027039,-0.005892478860914707,8020,0.8484345078468323,0.05893760000000001,-0.00505455830716528,0.117919921875,17.3,8585.46,,,,
355,2007,5782,2055168,0.01343651459319517,0.00014729280000000001,0.0012435368,-1.443604789674282,-0.021875474601984024,8024,0.8751383423805237,0.05891712,-0.005798702361062169,0.1083984375,17.27,8600.84,,,,
355,2008,5783,2056192,0.010609504766762257,0.0001472416,0.0016135613,-1.4495012760162354,-0.01804206520318985,8028,0.8930399417877197,0.05889664,-0.005109451129101217,0.131591796875,17.27,8593.1,,,,
355,2009,5784,2057216,0.0188555927015841,0.0001471904,0.0012655377,-1.4270039349794388,-0.01719081774353981,8032,0.8352982997894287,0.058876160000000004,-0.005111625068821013,0.064697265625,17.27,8593.1,,,,
355,2010,5785,2058240,0.018983105779625475,0.0001471392,0.0014535962,-1.4587564393877983,-0.022919125854969025,8036,0.9122386574745178,0.05885568,-0.007121649105101824,0.127197265625,17.27,8593.1,,,,
355,2011,5786,2059264,0.015322728897444904,0.000147088,0.0014906032,-1.4584285765886307,-0.016295094043016434,8040,0.8848954439163208,0.058835200000000004,-0.005710261291824281,0.128173828125,17.27,8593.1,,,,
355,2012,5787,2060288,0.02655342814978212,0.0001470368,0.0015564284,-1.4439527988433838,-0.015563005581498146,8044,0.8913980722427368,0.05881472,-0.006033595884218812,0.111083984375,17.27,8593.1,,,,
356,2013,5788,2061312,0.028219090774655342,0.0001469856,0.0018375458,-1.4485247656702995,-0.017678435891866684,8048,0.8161287307739258,0.05879424,-0.0074090754496864974,0.131591796875,17.27,8593.1,,,,
356,2014,5789,2062336,0.024019793956540525,0.00014693440000000001,0.001255171,-1.4571615904569626,-0.01900283806025982,8052,0.8772527575492859,0.05877376000000001,-0.007211427146103233,0.117919921875,17.27,8593.1,,,,
356,2015,5790,2063360,0.015303229505661875,0.00014688319999999998,0.0011770563,-1.4719357267022133,-0.021661806851625443,8056,0.8929640054702759,0.05875328,-0.006587694369954988,0.10693359375,17.31,8564.37,,,,
356,2016,5791,2064384,0.024494635639712214,0.00014683200000000003,0.0016357121,-1.4363474994897842,-0.01875143311917782,8060,0.8486776351928711,0.05873280000000001,-0.006637852027779445,0.12890625,17.31,8564.37,,,,
356,2017,5792,2065408,0.02747940458357334,0.0001467808,0.0016529858,-1.4532955959439278,-0.016934741288423538,8064,0.8064477443695068,0.05871232,-0.006714147690217942,0.217529296875,17.31,8564.37,,,,
356,2018,5793,2066432,0.013170068617910147,0.00014672960000000003,0.0009773171,-1.4693755060434341,-0.020328551530838013,8068,0.88373202085495,0.05869184000000001,-0.004677775432355702,0.11572265625,17.31,8564.37,,,,
356,2019,5794,2067456,0.018885633908212185,0.0001466784,0.0011696047,-1.4463712945580482,-0.015490220859646797,8072,0.8989459276199341,0.05867136,-0.004774815897690132,0.111328125,17.31,8564.37,,,,
356,2020,5795,2068480,0.021243443829007447,0.00014662720000000002,0.0014479628,-1.4515655860304832,-0.014566747471690178,8076,0.8966013789176941,0.05865088000000001,-0.006028539530234411,0.12451171875,17.42,8522.27,,,,
357,2021,5796,2069504,0.026585204992443323,0.000146576,0.0011295795,-1.4442275911569595,-0.019392898306250572,8080,0.8887594938278198,0.0586304,-0.006139667879324406,0.107666015625,17.42,8522.27,,,,
357,2022,5797,2070528,0.029615358682349324,0.0001465248,0.0017148026,-1.4411684274673462,-0.01731160841882229,8084,0.8787026405334473,0.05860992000000001,-0.007357877562753856,0.148681640625,17.42,8522.27,,,,
357,2023,5798,2071552,0.035106778144836426,0.00014647359999999998,0.0016232722,-1.467194989323616,-0.014880579896271229,8088,0.7995035648345947,0.05858943999999999,-0.006886232702527195,0.17138671875,17.42,8522.25,,,,
357,2024,5799,2072576,0.018392814497929066,0.0001464224,0.0014255422,-1.4450265541672707,-0.02025425061583519,8092,0.908058226108551,0.05856896,-0.006296558247413486,0.1728515625,17.42,8522.25,,,,
357,2025,5800,2073600,0.02273955848067999,0.0001463712,0.0018161947,-1.4377316236495972,-0.02023804560303688,8096,0.8414720296859741,0.05854848000000001,-0.006977510027354583,0.15966796875,17.5,8491.1,,,,
357,2026,5801,2074624,0.024586806655861437,0.00014632000000000002,0.0014598963,-1.4586850255727768,-0.018585508689284325,8100,0.8599767684936523,0.058528000000000004,-0.006735860661137849,0.108154296875,17.5,8491.1,,,,
,,,2075000,0.014150299888569862,0.00014626880000000002,0.0012064483,-1.4568182677030563,-0.02192727103829384,8104,0.9223271012306213,0.05850752000000001,-0.006940621824469417,0.1669921875,,,8204.0,-152.45,8204.0,20.0
355,2027,5836,2075648,,,,,,,,,,,17.5,8486.44,,,,
355,2028,5837,2076672,0.02281783672515303,0.00014621760000000001,0.0014541021,-1.4195827767252922,-0.012336976826190948,8108,0.8589764833450317,0.058487040000000004,-0.005704850365873426,0.109619140625,17.47,8517.25,,,,
355,2029,5838,2077696,0.028768741292878985,0.0001461664,0.001561702,-1.4396792873740196,-0.017967533320188522,8112,0.8604848384857178,0.05846656,-0.007018584234174341,0.124755859375,17.47,8517.25,,,,
355,2030,5839,2078720,0.03307227895129472,0.0001461152,0.0012403865,-1.4590220227837563,-0.012337915599346161,8116,0.8744544386863708,0.058446080000000004,-0.004623784683644772,0.118896484375,17.47,8517.25,,,,
356,2031,5840,2079744,0.0267741676652804,0.000146064,0.0017025148,-1.448989748954773,-0.013109813444316387,8120,0.8642870187759399,0.0584256,-0.005539304460398853,0.166259765625,17.47,8517.25,,,,
356,2032,5841,2080768,0.017617984383832663,0.0001460128,0.0010577254,-1.4567409232258797,-0.020190853625535965,8124,0.8691331744194031,0.058405120000000005,-0.0037519059260375798,0.0869140625,17.47,8517.25,,,,
356,2033,5842,2081792,0.010403726540971547,0.0001459616,0.0013948436,-1.439046025276184,-0.02380581572651863,8128,0.8875629305839539,0.05838464,-0.006504387361928821,0.165283203125,17.44,8524.87,,,,
356,2034,5843,2082816,0.007554368785349652,0.0001459104,0.0012841304,-1.4769281968474388,-0.022204536944627762,8132,0.9434632062911987,0.05836416,-0.00545716006308794,0.12646484375,17.44,8524.87,,,,
356,2035,5844,2083840,0.009370335872517899,0.0001458592,0.0010073674,-1.4567847773432732,-0.02840385213494301,8136,0.9382004141807556,0.05834368,-0.005640095216222107,0.097900390625,17.47,8504.07,,,,
356,2036,5845,2084864,0.009518439444946125,0.00014580799999999998,0.0010903168,-1.4355854094028473,-0.022847315296530724,8140,0.9284038543701172,0.0583232,-0.006318702886346728,0.10595703125,17.48,8513.26,,,,
356,2037,5846,2085888,0.02262144989799708,0.00014575680000000003,0.0013941146,-1.4659620597958565,-0.01986784115433693,8144,0.8920567035675049,0.05830272000000001,-0.0076730260625481606,0.1328125,17.48,8513.26,,,,
356,2038,5847,2086912,0.02812977007124573,0.0001457056,0.0020510955,-1.443510226905346,-0.013843271881341934,8148,0.8774590492248535,0.05828224,-0.005650739709381014,0.125,17.48,8513.26,,,,
356,2039,5848,2087936,0.019795708416495472,0.00014565440000000003,0.0015733482,-1.4520408734679222,-0.015051895752549171,8152,0.867925226688385,0.05826176000000001,-0.00465317239286378,0.113037109375,17.47,8516.42,,,,
357,2040,5849,2088960,0.01447615446522832,0.0001456032,0.0014592757,-1.4521886631846428,-0.025456571951508522,8156,0.9311860203742981,0.05824128,-0.007616345887072384,0.142822265625,17.47,8516.42,,,,
357,2041,5850,2089984,0.018201074213720858,0.00014555200000000002,0.0014079632,-1.4551877304911613,-0.018361937254667282,8160,0.9106396436691284,0.05822080000000001,-0.00601255358196795,0.126220703125,17.45,8534.42,,,,
357,2042,5851,2091008,0.018442576460074633,0.0001455008,0.0010519336,-1.4656169563531876,-0.018899912014603615,8164,0.8746548891067505,0.05820032,-0.005419087887275964,0.148193359375,17.45,8534.42,,,,
357,2043,5852,2092032,0.01576783141354099,0.0001454496,0.0021460343,-1.4574065878987312,-0.018824541941285133,8168,0.898401141166687,0.05817984000000001,-0.006776665570214391,0.164306640625,17.45,8534.42,,,,
357,2044,5853,2093056,0.02314350486267358,0.00014539839999999998,0.0012211251,-1.4510722011327744,-0.020418450236320496,8172,0.8815361857414246,0.05815935999999999,-0.007063158991513774,0.15185546875,17.45,8552.43,,,,
357,2045,5855,2094080,0.022287763888016343,0.0001453472,0.0011034335,-1.4860924705863,-0.017281508073210716,8176,0.9104126691818237,0.058138880000000004,-0.0053660854464396834,0.121337890625,17.45,8555.1,,,,
357,2046,5856,2095104,0.033221130492165685,0.00014529599999999997,0.0012515469,-1.4467232748866081,-0.013672206550836563,8180,0.8801441192626953,0.058118399999999994,-0.004977889591827989,0.135009765625,17.45,8555.1,,,,
357,2047,5857,2096128,0.02469973044935614,0.00014524480000000002,0.0018118066,-1.461161583662033,-0.0193967092782259,8184,0.8540089726448059,0.058097920000000004,-0.0069857943744864315,0.127685546875,17.45,8555.1,,,,
357,2048,5858,2097152,0.009357392729725689,0.00014519360000000002,0.0013276871,-1.4709906354546547,-0.0231071375310421,8188,0.9432567358016968,0.05807744000000001,-0.005923255899688229,0.169921875,17.45,8555.1,,,,
358,2049,5859,2098176,0.012054791441187263,0.00014514240000000001,0.0015802286,-1.4816559851169586,-0.028013981878757477,8192,0.896655797958374,0.058056960000000005,-0.006621296284720302,0.155517578125,17.46,8548.76,,,,
358,2050,5860,2099200,0.011963128170464188,0.0001450912,0.0009088023,-1.477023109793663,-0.021292440593242645,8196,0.9380335211753845,0.05803648,-0.006270445184782147,0.12841796875,17.46,8548.76,,,,
,,,2100000,0.02559906104579568,0.00014504,0.001564191,-1.492690496146679,-0.012843217700719833,8200,0.8441124558448792,0.058016000000000005,-0.005756111728260294,0.15234375,,,17263.6,-423.7700000000001,17263.6,13.6
354,2051,5932,2100224,,,,,,,,,,,17.46,8548.76,,,,
354,2052,5933,2101248,0.023362018982879817,0.0001449888,0.0019859816,-1.4971233755350113,-0.019266799092292786,8204,0.8840588927268982,0.05799552,-0.0066329557448625565,0.14501953125,17.48,8534.95,,,,
354,2053,5934,2102272,0.016948052507359535,0.0001449376,0.0012634662,-1.5035846754908562,-0.021224576979875565,8208,0.945917546749115,0.057975040000000005,-0.006175201735459268,0.14501953125,17.48,8534.95,,,,
354,2054,5935,2103296,0.05327782896347344,0.0001448864,0.0015382995,-1.5010540634393692,-0.0072875916957855225,8212,0.8031957149505615,0.05795456,-0.005881918594241142,0.166259765625,17.46,8562.32,,,,
354,2055,5936,2104320,0.0386177395703271,0.0001448352,0.001264598,-1.4703033789992332,-0.010020715184509754,8216,0.8894686102867126,0.05793408,-0.00442193285562098,0.14111328125,17.46,8562.32,,,,
354,2056,5937,2105344,0.04078716901130974,0.000144784,0.0013914305,-1.508773796260357,-0.016895100474357605,8220,0.8436837196350098,0.0579136,-0.006229905120562762,0.12353515625,17.46,8562.32,,,,
354,2057,5938,2106368,0.0707185307983309,0.0001447328,0.0027636704,-1.4982821717858315,0.00765606202185154,8224,0.8008776903152466,0.05789312,-0.005356064619263634,0.1884765625,17.45,8563.92,,,,
354,2058,5939,2107392,0.028670141589827836,0.0001446816,0.0017341925,-1.4890287145972252,-0.011203087866306305,8228,0.8460497856140137,0.05787264,-0.005214509495999664,0.132568359375,17.45,8563.92,,,,
354,2059,5940,2108416,0.04378000379074365,0.0001446304,0.0015501307,-1.502484180033207,-0.011694502085447311,8232,0.8241137862205505,0.05785216,-0.004512635350693017,0.118408203125,17.44,8593.76,,,,
355,2060,5941,2109440,0.024703227449208498,0.00014457920000000003,0.0012974127,-1.556580364704132,-0.018592702224850655,8236,0.8573533296585083,0.05783168000000001,-0.005981516151223332,0.088623046875,17.44,8593.76,,,,
355,2061,5942,2110464,0.051483714021742344,0.000144528,0.001176271,-1.4888309389352798,-0.00916638970375061,8240,0.7849738597869873,0.0578112,-0.00611358170863241,0.140625,17.39,8631.57,,,,
355,2062,5943,2111488,0.036018684040755033,0.00014447680000000002,0.0010418561,-1.5010986924171448,-0.013316198252141476,8244,0.7911620736122131,0.05779072000000001,-0.00515102906501852,0.114990234375,17.39,8631.57,,,,
355,2063,5944,2112512,0.030768641619943082,0.0001444256,0.0024873042,-1.499709852039814,-0.017239892855286598,8248,0.8550987243652344,0.05777024,-0.00714539922773838,0.161376953125,17.39,8631.57,,,,
355,2064,5945,2113536,0.049660664750263095,0.0001443744,0.0020186969,-1.503370963037014,-0.012096220627427101,8252,0.7095319032669067,0.05774976000000001,-0.006918578990735114,0.17724609375,17.39,8631.57,,,,
355,2065,5946,2114560,0.0676968670450151,0.00014432319999999998,0.0013474554,-1.4976461678743362,0.00014977902173995972,8256,0.6828745603561401,0.057729279999999994,-0.005957743152976036,0.098876953125,17.39,8631.57,,,,
355,2066,5947,2115584,0.027848801924847066,0.000144272,0.0011758655,-1.4998936504125595,-0.015281766653060913,8260,0.8360100388526917,0.057708800000000005,-0.005626094818580896,0.121826171875,17.39,8631.57,,,,
355,2067,5948,2116608,0.013661958742886782,0.00014422079999999997,0.0018199945,-1.510194554924965,-0.018760718405246735,8264,0.8717770576477051,0.057688319999999994,-0.0057684388011693954,0.146728515625,17.39,8631.57,,,,
355,2068,5949,2117632,0.013555834768339992,0.00014416960000000002,0.0015434886,-1.5305881351232529,-0.019807662814855576,8268,0.87546706199646,0.057667840000000005,-0.006056459445971996,0.114013671875,17.3,8670.99,,,,
356,2069,5950,2118656,0.0295828718226403,0.0001441184,0.0017007367,-1.5077464431524277,-0.018796490505337715,8272,0.8192046880722046,0.057647359999999995,-0.0072727438528090715,0.1474609375,17.3,8670.99,,,,
356,2070,5951,2119680,0.019832182733807713,0.00014406720000000002,0.0013162675,-1.4915731102228165,-0.01994420401751995,8276,0.8621881604194641,0.057626880000000005,-0.007112270046491176,0.13037109375,17.37,8667.23,,,,
356,2071,5952,2120704,0.019586115959100425,0.000144016,0.0013346372,-1.508652701973915,-0.017082925885915756,8280,0.8943994045257568,0.0576064,-0.007179080101195723,0.15087890625,17.37,8667.23,,,,
356,2072,5953,2121728,0.03687414794694632,0.0001439648,0.0014762685,-1.5181495621800423,-0.008551069535315037,8284,0.8141851425170898,0.057585920000000006,-0.0064451893558725715,0.129150390625,17.37,8667.23,,,,
356,2073,5954,2122752,0.023161922697909176,0.0001439136,0.00148533,-1.4942403733730316,-0.018276460468769073,8288,0.8831089735031128,0.05756544,-0.0061786676524207,0.17529296875,17.24,8680.42,,,,
356,2074,5955,2123776,0.03036886255722493,0.0001438624,0.0011342654,-1.499377466738224,-0.012859784066677094,8292,0.8538654446601868,0.057544960000000006,-0.006241392518859357,0.094970703125,17.24,8680.42,,,,
356,2075,5956,2124800,0.024716644547879696,0.0001438112,0.0021437856,-1.5025917440652847,-0.020311696454882622,8296,0.8655922412872314,0.05752448,-0.007169365475419909,0.17919921875,17.24,8680.42,,,,
,,,2125000,0.03265165979973972,0.00014376,0.0014753297,-1.4736441522836685,-0.014480678364634514,8300,0.7876404523849487,0.057504,-0.005507732974365354,0.127685546875,,,11373.4,-123.8,11373.4,19.6
354,2076,6004,2125824,,,,,,,,,,,17.27,8696.57,,,,
354,2077,6005,2126848,0.019330564769916236,0.0001437088,0.0014848087,-1.5269672274589539,-0.01996437832713127,8304,0.8933818340301514,0.05748352,-0.006927787966560572,0.117431640625,17.27,8696.57,,,,
