time/fps,time/total_timesteps,time/time_elapsed,time/iterations,train/approx_kl,train/entropy_loss,train/clip_range,train/loss,train/value_loss,train/learning_rate,train/policy_gradient_loss,train/n_updates,train/explained_variance,train/clip_fraction,rollout/ep_len_mean,rollout/ep_rew_mean,eval/mean_object_ep_length,eval/mean_score_reward,eval/mean_score_ep_length,eval/mean_object_reward
430,4112384,9545,4016,0.00013991265,-1.4842267110943794,0.017772800000000002,-0.016405606642365456,0.0062045092054177076,4.4432e-05,-0.001644311094423756,16060,0.9603356719017029,0.1591796875,9094.4,18.2,,,,
430,4113408,9546,4017,0.00017175701,-1.538471207022667,0.01775232,-0.01646466925740242,0.006232881831238046,4.43808e-05,-0.0019430621177889407,16064,0.9513188600540161,0.175537109375,9094.4,18.2,,,,
430,4114432,9547,4018,0.00010168122,-1.5053360983729362,0.01773184,-0.016793159767985344,0.005773704528110102,4.4329599999999997e-05,-0.0020874974434264004,16068,0.9621241092681885,0.145263671875,9094.4,18.2,,,,
431,4115456,9548,4019,0.00011843775,-1.5308357700705528,0.01771136,-0.013351155444979668,0.01250149606494233,4.42784e-05,-0.0019040679617319256,16072,0.8813682198524475,0.125244140625,9116.24,18.22,,,,
431,4116480,9549,4020,0.00019708544,-1.4743072837591171,0.01769088,-0.01168882381170988,0.011750177131034434,4.4227199999999996e-05,-0.0017081053811125457,16076,0.8847403526306152,0.15966796875,9116.24,18.22,,,,
431,4117504,9550,4021,0.00018206978,-1.5406870022416115,0.0176704,-0.015323893167078495,0.010821749456226826,4.417599999999999e-05,-0.002461718220729381,16080,0.902442991733551,0.146728515625,9116.24,18.22,,,,
431,4118528,9551,4022,0.00018705748,-1.5152009353041649,0.017649919999999996,-0.008260213769972324,0.015851821401156485,4.4124799999999995e-05,-0.0014409797731786966,16084,0.8573451638221741,0.151123046875,9116.24,18.22,,,,
431,4119552,9552,4023,0.00015948212,-1.511982001364231,0.017629439999999996,-0.00999323558062315,0.01455531275132671,4.407359999999999e-05,-0.0015499585715588182,16088,0.9205520749092102,0.152099609375,9116.24,18.22,,,,
431,4120576,9553,4024,0.00012143492,-1.5465646982192993,0.017608959999999996,-0.014203543774783611,0.011104191071353853,4.402239999999999e-05,-0.0020374241285026073,16092,0.9135961532592773,0.09130859375,9116.24,18.22,,,,
431,4121600,9554,4025,0.00017945055,-1.5271765440702438,0.017588479999999997,-0.010183713398873806,0.015547740738838911,4.397119999999999e-05,-0.0018845919985324144,16096,0.8819283843040466,0.164794921875,9110.05,18.27,,,,
431,4122624,9555,4026,0.00018660072,-1.5294471383094788,0.017567999999999997,-0.016260763630270958,0.006487313250545412,4.3919999999999986e-05,-0.0022118035703897476,16100,0.9249585270881653,0.193359375,9110.05,18.27,,,,
431,4123648,9556,4027,0.00012604072,-1.530408151447773,0.017547520000000007,-0.014958876185119152,0.01016328445984982,4.3868800000000016e-05,-0.0017547821043990552,16104,0.9317157864570618,0.12841796875,9110.05,18.27,,,,
431,4124672,9557,4028,0.00014465046,-1.5614228546619415,0.017527040000000004,-0.014316929504275322,0.013502134883310646,4.381760000000001e-05,-0.002447000559186563,16108,0.9053807854652405,0.123291015625,9110.05,18.27,,,,
,4125000,,,0.000200079,-1.5255411714315414,0.017506560000000004,-0.012349424883723259,0.014826820057351142,4.376640000000001e-05,-0.0019261206616647542,16112,0.9192747473716736,0.17529296875,,,8891.6,17.0,8891.6,-57.096000000000004
429,4125696,9596,4029,,,,,,,,,,,9110.05,18.27,,,,
429,4126720,9597,4030,0.0001382014,-1.5541227385401726,0.017486080000000005,-0.018038302659988403,0.004500645081861876,4.371520000000001e-05,-0.0020953947387170047,16116,0.9579614400863647,0.117919921875,9109.39,18.28,,,,
430,4127744,9598,4031,0.00011938781,-1.5316195860505104,0.017465600000000005,-0.015744978561997414,0.006214891764102504,4.366400000000001e-05,-0.0018488533096387982,16120,0.9632418751716614,0.08349609375,9088.39,18.36,,,,
430,4128768,9599,4032,0.00015571772,-1.5302121341228485,0.017445120000000005,-0.019569741562008858,0.004179662675596774,4.361280000000001e-05,-0.002365902066230774,16124,0.9519882202148438,0.123779296875,9048.87,18.34,,,,
430,4129792,9600,4033,0.0001291025,-1.547270990908146,0.01742464,-0.01582978293299675,0.009781857777852565,4.3561600000000007e-05,-0.002361539169214666,16128,0.9398838877677917,0.117919921875,9048.87,18.34,,,,
430,4130816,9601,4034,0.00017474976,-1.5387574285268784,0.017404160000000002,-0.015355327166616917,0.007389780861558393,4.35104e-05,-0.0020015664922539145,16132,0.94039386510849,0.208740234375,9048.87,18.34,,,,
430,4131840,9602,4035,9.857316e-05,-1.5133961588144302,0.017383680000000002,-0.01356311235576868,0.0135908019146882,4.3459200000000006e-05,-0.001958365028258413,16136,0.9436141848564148,0.1142578125,9048.87,18.34,,,,
430,4132864,9603,4036,0.00012161455,-1.5345704704523087,0.017363200000000002,-0.018423769623041153,0.00501902267569676,4.3408e-05,-0.0020384463714435697,16140,0.9466962218284607,0.1259765625,9048.87,18.34,,,,
430,4133888,9605,4037,0.00013904332,-1.5410626605153084,0.017342720000000002,-0.015112536959350109,0.010874256055103615,4.3356800000000005e-05,-0.0014638036955147982,16144,0.9515609741210938,0.1328125,9021.34,18.47,,,,
430,4134912,9606,4038,0.00016707648,-1.53490549325943,0.01732224,-0.01808791421353817,0.003966082105762325,4.33056e-05,-0.002168271515984088,16148,0.9599074125289917,0.13427734375,9021.34,18.47,,,,
430,4135936,9607,4039,0.00018148875,-1.5094789043068886,0.01730176,-0.01503256056457758,0.010105794033734128,4.32544e-05,-0.002214385021943599,16152,0.9410126805305481,0.1796875,9021.34,18.47,,,,
430,4136960,9608,4040,0.000120490266,-1.550390213727951,0.01728128,-0.01646549440920353,0.0053417500166688114,4.32032e-05,-0.0018321839452255517,16156,0.9584532380104065,0.120361328125,9046.24,18.39,,,,
430,4137984,9609,4041,0.00012233743,-1.5494040846824646,0.0172608,-0.01769903674721718,0.005297528696246445,4.3151999999999996e-05,-0.0016500477213412523,16160,0.9686822891235352,0.094970703125,9046.24,18.39,,,,
430,4139008,9610,4042,0.00012284768,-1.5077948421239853,0.01724032,-0.01712239906191826,0.0055447946360800415,4.310079999999999e-05,-0.002027879178058356,16164,0.9486164450645447,0.119873046875,9051.04,18.39,,,,
430,4140032,9611,4043,0.00014398171,-1.551400512456894,0.017219839999999997,-0.017258385196328163,0.0050609749159775674,4.3049599999999995e-05,-0.00217711238656193,16168,0.9752181172370911,0.1220703125,9051.04,18.39,,,,
430,4141056,9612,4044,0.0001237808,-1.5318529233336449,0.017199359999999997,-0.016340073198080063,0.004587750343489461,4.299839999999999e-05,-0.00175823166500777,16172,0.9525778293609619,0.162109375,9051.04,18.39,,,,
430,4142080,9613,4045,0.00016887579,-1.529319554567337,0.017178879999999997,-0.016946639865636826,0.0070085506595205516,4.2947199999999994e-05,-0.002580299274995923,16176,0.9622633457183838,0.172607421875,9051.04,18.39,,,,
430,4143104,9614,4046,0.00019032834,-1.536001019179821,0.017158399999999997,-0.012868832796812057,0.011325593804940581,4.289599999999999e-05,-0.0014859638176858425,16180,0.9237563014030457,0.138427734375,9051.04,18.39,,,,
430,4144128,9615,4047,0.00010967872,-1.5340748503804207,0.017137919999999997,-0.016552846878767014,0.005325268881279044,4.2844799999999987e-05,-0.001904911026940681,16184,0.9696962833404541,0.12548828125,9051.04,18.39,,,,
431,4145152,9616,4048,0.00018642662,-1.5208116695284843,0.017117439999999994,-0.016641154885292053,0.008134672039886937,4.279359999999999e-05,-0.0021309020230546594,16188,0.9423468708992004,0.118408203125,9051.04,18.39,,,,
431,4146176,9617,4049,0.00015970913,-1.5448003336787224,0.017096960000000005,-0.016597449779510498,0.00515772876678966,4.274240000000001e-05,-0.0018289071740582585,16192,0.9742222428321838,0.116943359375,9009.55,18.48,,,,
431,4147200,9618,4050,0.00015902938,-1.5322615653276443,0.017076480000000005,-0.01692396029829979,0.005861655023181811,4.2691200000000016e-05,-0.0015331596659962088,16196,0.960223913192749,0.14453125,9009.55,18.48,,,,
431,4148224,9619,4051,0.0001219596,-1.5168031230568886,0.017056000000000005,-0.01648648828268051,0.00602045637788251,4.264000000000001e-05,-0.0017912643088493496,16200,0.965211033821106,0.12646484375,9009.55,18.48,,,,
431,4149248,9620,4052,0.00016362389,-1.534307636320591,0.017035520000000005,-0.013315204530954361,0.014290075516328216,4.258880000000001e-05,-0.0022711633355356753,16204,0.9385921359062195,0.1494140625,9071.37,18.46,,,,
,4150000,,,0.00014065986,-1.5419245958328247,0.017015040000000006,-0.01725930906832218,0.0048334932362195104,4.253760000000001e-05,-0.002426920982543379,16208,0.9671397805213928,0.13427734375,,,8994.2,15.6,8994.2,-46.648
429,4150272,9659,4053,,,,,,,,,,,9071.37,18.46,,,,
429,4151296,9660,4054,0.00011636218,-1.5262393727898598,0.016994560000000002,-0.015889057889580727,0.006341531901853159,4.248640000000001e-05,-0.00200586105347611,16212,0.9607250690460205,0.12255859375,9071.37,18.46,,,,
429,4152320,9661,4055,0.00010205386,-1.5393509268760681,0.016974080000000002,-0.0167838167399168,0.00817727338289842,4.243520000000001e-05,-0.0022215755889192224,16216,0.9440845847129822,0.096435546875,9023.81,18.56,,,,
429,4153344,9662,4056,0.00017439906,-1.5263342931866646,0.016953600000000003,-0.007615592330694199,0.01809259841684252,4.2384000000000006e-05,-0.001696519524557516,16220,0.8966522812843323,0.141357421875,9023.81,18.56,,,,
429,4154368,9663,4057,0.00017449143,-1.52081648260355,0.016933120000000003,-0.007304384373128414,0.0168498398270458,4.23328e-05,-0.0015605745138600469,16224,0.9150106310844421,0.1240234375,9023.81,18.56,,,,
429,4155392,9664,4058,0.00016078504,-1.5516482666134834,0.016912640000000003,-0.012146968394517899,0.015744589967653155,4.2281600000000005e-05,-0.001529899367596954,16228,0.8881595134735107,0.1552734375,9023.81,18.56,,,,
430,4156416,9665,4059,0.00017931324,-1.525178849697113,0.01689216,-0.016050662845373154,0.006123525614384562,4.22304e-05,-0.001971125166164711,16232,0.9670144319534302,0.17529296875,9064.97,18.57,,,,
430,4157440,9666,4060,0.00013041327,-1.5556133314967155,0.01687168,-0.011617371812462807,0.010594365652650595,4.21792e-05,-0.0016587009304203093,16236,0.9323264360427856,0.1103515625,9064.97,18.57,,,,
430,4158464,9667,4061,0.00014348654,-1.5361857190728188,0.0168512,-0.007668019272387028,0.01856721908552572,4.2128e-05,-0.0014005139819346368,16240,0.9222450256347656,0.123291015625,9068.21,18.66,,,,
430,4159488,9668,4062,0.000113351794,-1.5203089267015457,0.01683072,-0.013854793272912502,0.014233198191504925,4.20768e-05,-0.0015042290033306926,16244,0.9228495359420776,0.123291015625,9068.21,18.66,,,,
430,4160512,9669,4063,0.00013504468,-1.5517591536045074,0.01681024,-0.01210042368620634,0.016160315310116857,4.20256e-05,-0.0020309837418608367,16248,0.9329662919044495,0.102783203125,9074.45,18.65,,,,
430,4161536,9670,4064,0.00016272359,-1.5373207926750183,0.016789759999999997,-0.011912855319678783,0.016340530652087182,4.1974399999999996e-05,-0.0016940958594204858,16252,0.928392231464386,0.1083984375,9102.63,18.56,,,,
430,4162560,9671,4065,0.00015442108,-1.5300750955939293,0.016769279999999998,-0.009161718189716339,0.018188930058386177,4.192319999999999e-05,-0.0013364136102609336,16256,0.8915695548057556,0.141845703125,9102.63,18.56,,,,
430,4163584,9672,4066,0.00017503189,-1.5296711027622223,0.016748799999999998,-0.01694410666823387,0.008365176734514534,4.1871999999999995e-05,-0.0020437416969798505,16260,0.9477684497833252,0.128173828125,9109.85,18.54,,,,
430,4164608,9673,4067,0.00014390174,-1.5438868775963783,0.016728319999999998,-0.016369106248021126,0.007168094802182168,4.182079999999999e-05,-0.002171382133383304,16264,0.9580000042915344,0.13671875,9061.89,18.54,,,,
430,4165632,9674,4068,0.00011918612,-1.5241808667778969,0.016707839999999998,-0.015928341075778008,0.007344855985138565,4.1769599999999994e-05,-0.001919083035318181,16268,0.9260739684104919,0.13330078125,9061.89,18.54,,,,
430,4166656,9675,4069,0.00018195645,-1.5427752509713173,0.016687359999999995,-0.008127106353640556,0.025292440899647772,4.171839999999999e-05,-0.0017036950448527932,16272,0.8714571595191956,0.15869140625,9061.89,18.54,,,,
430,4167680,9676,4070,0.00012259971,-1.5261272490024567,0.016666879999999995,-0.009469804354012012,0.01856237737229094,4.1667199999999986e-05,-0.0016769672511145473,16276,0.8925647735595703,0.126220703125,9061.89,18.54,,,,
430,4168704,9677,4071,0.00014096644,-1.5113949179649353,0.016646399999999995,-0.011792846024036407,0.014858556562103331,4.161599999999999e-05,-0.00189377527567558,16280,0.9372139573097229,0.143310546875,9061.89,18.54,,,,
430,4169728,9678,4072,0.00026567443,-1.5640001818537712,0.016625920000000006,-0.01443684846162796,0.010550825158134103,4.156480000000001e-05,-0.0021351943723857403,16284,0.9245561361312866,0.20849609375,9061.89,18.54,,,,
430,4170752,9679,4073,0.00013135717,-1.5039164647459984,0.016605440000000006,-0.01493507158011198,0.009724274394102395,4.1513600000000015e-05,-0.0017762132920324802,16288,0.9490732550621033,0.10400390625,9073.42,18.46,,,,
430,4171776,9680,4074,0.00013601134,-1.5387593731284142,0.016584960000000006,-0.015322785824537277,0.0087078390060924,4.146240000000001e-05,-0.0017880571249406785,16292,0.9455763697624207,0.16259765625,9073.42,18.46,,,,
430,4172800,9681,4075,0.00013497705,-1.519885279238224,0.016564480000000003,-0.012201127596199512,0.013053872622549534,4.141120000000001e-05,-0.0018649581907084212,16296,0.9177560210227966,0.1298828125,9033.01,18.51,,,,
431,4173824,9682,4076,0.00012763147,-1.533642627298832,0.016544000000000003,-0.0138044198974967,0.012692943506408483,4.136000000000001e-05,-0.001920673908898607,16300,0.9173861145973206,0.11181640625,9033.01,18.51,,,,
431,4174848,9683,4077,8.8275934e-05,-1.5051059946417809,0.016523520000000003,-0.012151345610618591,0.015080780431162566,4.130880000000001e-05,-0.0016868164530023932,16304,0.9196293950080872,0.147705078125,9033.01,18.51,,,,
,4175000,,,0.00015042583,-1.537013202905655,0.016503040000000004,-0.017851058393716812,0.007644682453246787,4.12576e-05,-0.0025209829909726977,16308,0.9629444479942322,0.13330078125,,,8627.8,20.8,8627.8,-41.8
429,4175872,9720,4078,,,,,,,,,,,9033.01,18.51,,,,
429,4176896,9721,4079,0.00012839242,-1.5294984877109528,0.016482560000000004,-0.01166720874607563,0.01700772444019094,4.1206400000000006e-05,-0.0018532752874307334,16312,0.9242465496063232,0.1201171875,9033.01,18.51,,,,
429,4177920,9722,4080,0.00012374623,-1.5368939936161041,0.01646208,-0.013020350597798824,0.01426968036685139,4.11552e-05,-0.001778922334779054,16316,0.9312171339988708,0.11279296875,9033.01,18.51,,,,
429,4178944,9723,4081,0.00013159733,-1.5475046783685684,0.0164416,-0.015355102717876434,0.010756306815892458,4.1104000000000005e-05,-0.0017646580818109214,16320,0.9496268033981323,0.142578125,9033.01,18.51,,,,
429,4179968,9724,4082,9.691296e-05,-1.5182166621088982,0.01642112,-0.016557855531573296,0.005700734007405117,4.10528e-05,-0.001907113939523697,16324,0.9724868535995483,0.0908203125,9033.01,18.51,,,,
429,4180992,9725,4083,0.0001938392,-1.5329311937093735,0.01640064,-0.0017108004540205002,0.02731466491241008,4.10016e-05,-0.0012695603363681585,16328,0.8778523206710815,0.173095703125,9055.75,18.54,,,,
429,4182016,9727,4084,0.00010360789,-1.5061916038393974,0.01638016,-0.012930952943861485,0.012604392133653164,4.09504e-05,-0.0015990000101737678,16332,0.9422022700309753,0.096435546875,9055.75,18.54,,,,
429,4183040,9728,4085,0.00014551927,-1.5554331168532372,0.016359679999999998,-0.014896911568939686,0.009838359866989776,4.0899199999999996e-05,-0.001951206912053749,16336,0.9448754787445068,0.11474609375,9055.75,18.54,,,,
430,4184064,9729,4086,8.9697656e-05,-1.5351325944066048,0.016339199999999998,-0.016111258417367935,0.010282406612532213,4.0848e-05,-0.001707863761112094,16340,0.9482215046882629,0.184814453125,9105.57,18.52,,,,
430,4185088,9730,4087,0.00014748104,-1.5396215841174126,0.01631872,-0.015666529536247253,0.007686305965762585,4.0796799999999995e-05,-0.0021562809124588966,16344,0.9566117525100708,0.151123046875,9128.61,18.46,,,,
430,4186112,9731,4088,0.00014671485,-1.530698612332344,0.01629824,-0.016411621123552322,0.008658295904751867,4.074559999999999e-05,-0.002390941954217851,16348,0.9558350443840027,0.143798828125,9156.29,18.5,,,,
430,4187136,9732,4089,0.00023198006,-1.5220681801438332,0.01627776,-0.006205802783370018,0.029280195361934602,4.0694399999999994e-05,-0.0018570130341686308,16352,0.8604058623313904,0.231689453125,9197.58,18.42,,,,
430,4188160,9733,4090,0.00015294866,-1.4906472116708755,0.016257279999999995,-0.013494818471372128,0.010266385565046221,4.064319999999999e-05,-0.0019073474686592817,16356,0.945705235004425,0.1484375,9197.58,18.42,,,,
430,4189184,9734,4091,0.000147201,-1.5525154024362564,0.016236799999999996,-0.015641171485185623,0.010135903372429311,4.059199999999999e-05,-0.0022399986046366394,16360,0.9472277164459229,0.16064453125,9197.58,18.42,,,,
430,4190208,9735,4092,0.000117557356,-1.5618317425251007,0.016216319999999996,-0.01615004986524582,0.009003091516206041,4.054079999999999e-05,-0.002197198336943984,16364,0.9492769837379456,0.129150390625,9197.58,18.42,,,,
430,4191232,9736,4093,0.00010083144,-1.4826861172914505,0.016195839999999996,-0.010716494172811508,0.027831476414576173,4.0489599999999986e-05,-0.0013691199128516018,16368,0.8873502612113953,0.1396484375,9205.07,18.39,,,,
430,4192256,9737,4094,0.00011273718,-1.5428615733981133,0.016175360000000007,-0.017063487321138382,0.0063739245815668255,4.0438400000000016e-05,-0.001928205310832709,16372,0.9689110517501831,0.1298828125,9205.07,18.39,,,,
430,4193280,9738,4095,0.00014259113,-1.5501887202262878,0.016154880000000007,-0.015285623259842396,0.010006632335716859,4.038720000000001e-05,-0.001788007328286767,16376,0.9450486898422241,0.18994140625,9193.52,18.36,,,,
430,4194304,9739,4096,0.000103466446,-1.5008693933486938,0.016134400000000004,-0.016060056164860725,0.00753480289131403,4.033600000000001e-05,-0.001403396512614563,16380,0.9527375102043152,0.115478515625,9238.19,18.27,,,,
430,4195328,9740,4097,0.00012825342,-1.5590989962220192,0.016113920000000004,-0.017144616693258286,0.006984701700275764,4.028480000000001e-05,-0.002115156181389466,16384,0.9593859910964966,0.134765625,9238.19,18.27,,,,
430,4196352,9741,4098,8.7158e-05,-1.5261546447873116,0.016093440000000004,-0.016137415543198586,0.00636366315302439,4.023360000000001e-05,-0.001600246672751382,16388,0.9458393454551697,0.144287109375,9238.19,18.27,,,,
430,4197376,9742,4099,0.00012498838,-1.541438989341259,0.016072960000000004,-0.01723134145140648,0.00495624469476752,4.018240000000001e-05,-0.0017854048637673259,16392,0.9750678539276123,0.13134765625,9238.19,18.27,,,,
430,4198400,9743,4100,0.00016215618,-1.5452078804373741,0.016052480000000004,-0.013799706473946571,0.010857093962840736,4.0131200000000006e-05,-0.001880461655673571,16396,0.9396131038665771,0.108642578125,9238.19,18.27,,,,
430,4199424,9744,4101,0.00011342263,-1.5521289631724358,0.016032,-0.018070178106427193,0.004256316911778413,4.008e-05,-0.0019460384792182595,16400,0.9824572801589966,0.121826171875,9238.19,18.27,,,,
,4200000,,,0.0001640062,-1.5306477472186089,0.01601152,-0.011546270921826363,0.020384678849950433,4.0028800000000005e-05,-0.0020228747744113207,16404,0.9173638820648193,0.165771484375,,,8496.2,17.2,8496.2,-47.768
429,4200448,9781,4102,,,,,,,,,,,9238.58,18.29,,,,
429,4201472,9782,4103,0.00016237842,-1.5555804818868637,0.01599104,-0.013784438371658325,0.013130658131558448,3.99776e-05,-0.002238203363958746,16408,0.9475827217102051,0.142822265625,9210.39,18.28,,,,
429,4202496,9783,4104,0.00016253849,-1.5057508945465088,0.01597056,-0.00522669218480587,0.03271837008651346,3.9926400000000005e-05,-0.0014382973895408213,16412,0.8602112531661987,0.12744140625,9210.39,18.28,,,,
429,4203520,9784,4105,0.00015234394,-1.5131506472826004,0.015950080000000002,-0.011020205914974213,0.01970713771879673,3.98752e-05,-0.0020967447198927402,16416,0.9085054993629456,0.142333984375,9161.79,18.3,,,,
429,4204544,9785,4106,0.0001243059,-1.523884356021881,0.0159296,-0.01446185726672411,0.012653227604459971,3.9824e-05,-0.0020439608488231897,16420,0.9462777972221375,0.154541015625,9168.94,18.19,,,,
429,4205568,9786,4107,0.0001246268,-1.5209228247404099,0.01590912,-0.01552397571504116,0.00966033901204355,3.97728e-05,-0.0019341166480444372,16424,0.9461632966995239,0.13916015625,9141.94,18.21,,,,
429,4206592,9787,4108,0.000120483106,-1.5475544184446335,0.01588864,-0.015389513224363327,0.009531736897770315,3.9721599999999996e-05,-0.001612627791473642,16428,0.9577876925468445,0.09814453125,9141.94,18.21,,,,
429,4207616,9788,4109,0.00019000901,-1.5009348839521408,0.01586816,-0.015533295460045338,0.009377428272273391,3.967039999999999e-05,-0.0016784978797659278,16432,0.945980429649353,0.167236328125,9142.73,18.22,,,,
429,4208640,9789,4110,0.000113540504,-1.5398145616054535,0.01584768,-0.016130946576595306,0.008014246704988182,3.9619199999999995e-05,-0.0016483092767884955,16436,0.9657819271087646,0.13134765625,9141.04,18.15,,,,
429,4209664,9790,4111,0.0001447224,-1.5173262432217598,0.015827199999999996,-0.011662083677947521,0.015230593096930534,3.956799999999999e-05,-0.0015195862215477973,16440,0.9291015863418579,0.11962890625,9141.04,18.15,,,,
430,4210688,9791,4112,0.00014546304,-1.5113833844661713,0.015806719999999996,-0.005255984142422676,0.0238561499863863,3.9516799999999994e-05,-0.0016553618479520082,16444,0.9178643822669983,0.141357421875,9141.04,18.15,,,,
430,4211712,9792,4113,0.00010417943,-1.54806487262249,0.015786239999999997,-0.01705242320895195,0.005681443959474564,3.946559999999999e-05,-0.0017472413601353765,16448,0.9770516753196716,0.14794921875,9141.04,18.15,,,,
430,4212736,9793,4114,0.00018396758,-1.525116316974163,0.015765759999999997,-0.012423742562532425,0.012444154475815594,3.9414399999999986e-05,-0.0014505907893180847,16452,0.9605897665023804,0.1494140625,9141.04,18.15,,,,
430,4213760,9794,4115,0.00012825237,-1.5554690510034561,0.015745279999999997,-0.018028676509857178,0.004837016545934603,3.936319999999999e-05,-0.0018889413331635296,16456,0.9834720492362976,0.093017578125,9141.04,18.15,,,,
430,4214784,9795,4116,0.00012933713,-1.5248813331127167,0.015724800000000008,-0.015052171424031258,0.008132062474032864,3.931200000000001e-05,-0.0015483000024687499,16460,0.979181170463562,0.113525390625,9141.04,18.15,,,,
430,4215808,9796,4117,8.802954e-05,-1.5311201810836792,0.015704320000000004,-0.01673426292836666,0.005353600077796727,3.9260800000000015e-05,-0.0018889285274781287,16464,0.9823638796806335,0.089599609375,9141.04,18.15,,,,
430,4216832,9797,4118,9.106827e-05,-1.553402878344059,0.015683840000000004,-0.016863519325852394,0.006449190143030137,3.920960000000001e-05,-0.0016397336730733514,16468,0.9830886125564575,0.1298828125,9141.04,18.15,,,,
430,4217856,9798,4119,8.5272535e-05,-1.530205860733986,0.015663360000000005,-0.017350731417536736,0.005220519698923454,3.915840000000001e-05,-0.0016504366649314761,16472,0.9806311130523682,0.08251953125,9096.73,18.08,,,,
430,4218880,9799,4120,0.00014660705,-1.516639344394207,0.015642880000000005,-0.008040424436330795,0.018888962687924504,3.910720000000001e-05,-0.0016287782927975059,16476,0.9347333312034607,0.110107421875,9096.73,18.08,,,,
430,4219904,9800,4121,0.00018178124,-1.5135682001709938,0.015622400000000003,-0.011331984773278236,0.017895110649988055,3.905600000000001e-05,-0.0017324293439742178,16480,0.9175858497619629,0.126220703125,9096.73,18.08,,,,
430,4220928,9801,4122,0.00015108648,-1.561527892947197,0.015601920000000003,-0.014467665925621986,0.01018035621382296,3.900480000000001e-05,-0.0014314042055048048,16484,0.9482688903808594,0.1572265625,9094.42,18.09,,,,
430,4221952,9802,4123,9.6304924e-05,-1.4947388023138046,0.015581440000000002,-0.006529094651341438,0.02482525771483779,3.8953600000000006e-05,-0.0018644171650521457,16488,0.8990229368209839,0.153564453125,9086.65,18.03,,,,
430,4222976,9803,4124,0.00016636675,-1.529366210103035,0.015560960000000002,-0.00811983086168766,0.023224328411743045,3.89024e-05,-0.0015571595286019146,16492,0.8673494458198547,0.144775390625,9111.59,17.95,,,,
430,4224000,9804,4125,0.00024802447,-1.5089252963662148,0.015540480000000002,-0.014009196311235428,0.012637011473998427,3.8851200000000005e-05,-0.0015806599403731525,16496,0.9156038761138916,0.140869140625,9111.59,17.95,,,,
,4225000,,,0.00012825726,-1.5289567038416862,0.01552,-0.011191733181476593,0.016378975298721343,3.88e-05,-0.0017236003186553717,16500,0.8958289623260498,0.14453125,,,7668.6,20.8,7668.6,-48.983999999999995
429,4225024,9838,4126,,,,,,,,,,,9111.59,17.95,,,,
429,4226048,9839,4127,0.00011055963,-1.5234358832240105,0.015499520000000001,-0.014069248922169209,0.011867586988955736,3.87488e-05,-0.0017785392701625824,16504,0.9267569184303284,0.107421875,9124.71,18.01,,,,
429,4227072,9840,4128,0.000108706765,-1.5384874045848846,0.01547904,-0.014301229268312454,0.008748371357796714,3.86976e-05,-0.0015628573019057512,16508,0.9317783713340759,0.138671875,9124.71,18.01,,,,
429,4228096,9841,4129,9.185466e-05,-1.4968883618712425,0.01545856,-0.011436301283538342,0.012664991460042074,3.8646399999999996e-05,-0.0017800832283683121,16512,0.9371983408927917,0.1025390625,9124.71,18.01,,,,
429,4229120,9842,4130,0.00011805451,-1.5475616976618767,0.01543808,-0.01650850661098957,0.004836024338146672,3.85952e-05,-0.0016731047653593123,16516,0.9599196314811707,0.14599609375,9124.71,18.01,,,,
429,4230144,9843,4131,0.00013129192,-1.5139344781637192,0.015417599999999998,-0.005358188413083553,0.023714271548669785,3.8543999999999996e-05,-0.0010040875349659473,16520,0.8981778025627136,0.156982421875,9143.4,17.93,,,,
429,4231168,9844,4132,0.00012224994,-1.55292858928442,0.015397119999999999,-0.01585683971643448,0.006155294337077066,3.849279999999999e-05,-0.002129788917955011,16524,0.9434800148010254,0.16650390625,9143.4,17.93,,,,
429,4232192,9845,4133,9.703537e-05,-1.5381253138184547,0.015376639999999997,-0.01505828183144331,0.008297010557726026,3.8441599999999995e-05,-0.0019082407234236598,16528,0.9573236107826233,0.096923828125,9143.4,17.93,,,,
429,4233216,9846,4134,8.157239e-05,-1.5384340807795525,0.015356159999999997,-0.015629451721906662,0.0055696661584079266,3.839039999999999e-05,-0.001379750989144668,16532,0.9595955610275269,0.087890625,9143.4,17.93,,,,
429,4234240,9847,4135,9.1392256e-05,-1.5488497093319893,0.015335679999999997,-0.01619664952158928,0.005560854158829898,3.8339199999999994e-05,-0.001696094885119237,16536,0.9727082252502441,0.154052734375,9143.4,17.93,,,,
430,4235264,9848,4136,9.990658e-05,-1.5365630462765694,0.015315199999999996,-0.012745359912514687,0.01062836340861395,3.828799999999999e-05,-0.0013644557329826057,16540,0.9272369742393494,0.0966796875,9102.97,17.95,,,,
430,4236288,9849,4137,0.000121134275,-1.5500418692827225,0.015294719999999996,-0.014788628555834293,0.007075054425513372,3.8236799999999986e-05,-0.0020485824206843972,16544,0.9634043574333191,0.12548828125,9102.97,17.95,,,,
430,4237312,9850,4138,7.9346064e-05,-1.54913180321455,0.015274239999999994,-0.016385480761528015,0.006164119055029005,3.818559999999999e-05,-0.001840767276007682,16548,0.9431348443031311,0.137451171875,9122.74,17.94,,,,
430,4238336,9851,4139,0.00014672702,-1.5483944192528725,0.015253760000000005,-0.010922743938863277,0.013609653571620584,3.813440000000001e-05,-0.0011578774428926408,16552,0.916419506072998,0.14111328125,9122.74,17.94,,,,
