time/time_elapsed,time/total_timesteps,time/fps,time/iterations,train/clip_range,train/learning_rate,train/value_loss,train/clip_fraction,train/entropy_loss,train/policy_gradient_loss,train/explained_variance,train/n_updates,train/approx_kl,train/loss,rollout/ep_rew_mean,rollout/ep_len_mean,eval/mean_score_reward,eval/mean_score_ep_length,eval/mean_object_reward,eval/mean_object_ep_length
6950,2942976,423,2874,0.04116096,0.00010290240000000001,0.0033277006150456145,0.14501953125,-1.4807703122496605,-0.0033616279833950102,0.9557836055755615,11492,0.00084825937,-0.020467715337872505,18.95,7357.76,,,,
6951,2944000,423,2875,0.04114048000000001,0.00010285120000000001,0.01657923898892477,0.165771484375,-1.503106340765953,-0.0031426066998392344,0.8656343817710876,11496,0.0015265553,-0.015937229618430138,18.95,7354.6,,,,
6952,2945024,423,2876,0.041120000000000004,0.0001028,0.010615520004648715,0.14990234375,-1.4782735630869865,-0.006147476611658931,0.9314589500427246,11500,0.0008563542,-0.022464165464043617,18.96,7354.6,,,,
6953,2946048,423,2877,0.04109952,0.0001027488,0.03189651540014893,0.107421875,-1.4677058905363083,-0.00404855256783776,0.8215966820716858,11504,0.00081955496,-0.009803651832044125,18.96,7354.6,,,,
6954,2947072,423,2878,0.041079040000000004,0.0001026976,0.021089329617097974,0.103271484375,-1.5002599284052849,-0.00392685947008431,0.8449082970619202,11508,0.00083929667,-0.012537837959825993,18.96,7354.6,,,,
6955,2948096,423,2879,0.04105856,0.00010264640000000001,0.027823169715702534,0.126220703125,-1.4790709093213081,-0.0032477930653840303,0.8032470345497131,11512,0.00095882785,-0.009439663961529732,18.96,7354.6,,,,
6956,2949120,423,2880,0.041038080000000005,0.0001025952,0.014178041485138237,0.12548828125,-1.5099486261606216,-0.003778598882490769,0.8885277509689331,11516,0.0006626548,-0.019898144528269768,18.96,7354.6,,,,
,2950000,,,0.0410176,0.000102544,0.012112468422856182,0.11083984375,-1.4898954182863235,-0.004207063640933484,0.9133011698722839,11520,0.00065958325,-0.018860740587115288,,,20.4,7292.6,-112.80999999999999,7292.6
6987,2950144,422,2881,,,,,,,,,,,18.96,7354.6,,,,
6988,2951168,422,2882,0.04099712,0.0001024928,0.02431524416897446,0.113037109375,-1.4558396488428116,-0.0034338858968112618,0.8354890942573547,11524,0.00082844554,-0.011024015955626965,18.98,7352.44,,,,
6989,2952192,422,2883,0.04097664,0.00010244159999999999,0.013536466518417,0.134033203125,-1.5205027163028717,-0.004075205768458545,0.9161403775215149,11528,0.0008791803,-0.018143976107239723,19.02,7342.26,,,,
6990,2953216,422,2884,0.04095616,0.0001023904,0.02224014129023999,0.121826171875,-1.4552983865141869,-0.003349650767631829,0.8355052471160889,11532,0.000694352,-0.011265286244452,18.98,7356.47,,,,
6991,2954240,422,2885,0.04093568,0.0001023392,0.01970958663150668,0.15283203125,-1.5092803686857224,-0.004641719511710107,0.902588963508606,11536,0.00086613814,-0.014878228306770325,18.95,7365.81,,,,
6992,2955264,422,2886,0.0409152,0.000102288,0.03448225441388786,0.14599609375,-1.4894812256097794,-0.0043850237561855465,0.7746840715408325,11540,0.0009969916,-0.004171634092926979,18.95,7365.81,,,,
6993,2956288,422,2887,0.040894719999999996,0.00010223679999999999,0.024348484817892313,0.1318359375,-1.501644380390644,-0.004214524175040424,0.8444404006004333,11544,0.00079146266,-0.011389994993805885,18.95,7365.81,,,,
6994,2957312,422,2888,0.04087424,0.00010218559999999999,0.00499417565879412,0.15087890625,-1.5187295824289322,-0.004210066283121705,0.9343547224998474,11548,0.00068371056,-0.022598495706915855,18.97,7361.1,,,,
6995,2958336,422,2889,0.040853759999999996,0.00010213439999999998,0.008314903650898486,0.07568359375,-1.4900291711091995,-0.004433710244484246,0.9419270157814026,11552,0.00060223014,-0.023129558190703392,18.97,7362.2,,,,
6996,2959360,422,2890,0.040833280000000007,0.00010208320000000002,0.03605702822096646,0.10498046875,-1.514478124678135,-0.004278765292838216,0.8004420399665833,11556,0.00088590285,-0.008810941129922867,18.97,7362.2,,,,
6997,2960384,423,2891,0.04081280000000001,0.00010203200000000002,0.01784922106890008,0.084716796875,-1.4810756668448448,-0.004214370448607951,0.8337109088897705,11560,0.00048434478,-0.008167771622538567,18.97,7362.2,,,,
6998,2961408,423,2892,0.04079232000000001,0.00010198080000000001,0.003051998428418301,0.142333984375,-1.4963703006505966,-0.004919410886941478,0.9676416516304016,11564,0.00080965995,-0.02514677122235298,18.93,7371.46,,,,
6999,2962432,423,2893,0.040771840000000004,0.00010192960000000001,0.0056070234277285635,0.14306640625,-1.4784124121069908,-0.00559381049242802,0.9428812265396118,11568,0.0009512568,-0.021418441087007523,18.93,7371.46,,,,
7000,2963456,423,2894,0.04075136000000001,0.0001018784,0.0023285580391529948,0.117919921875,-1.4987627416849136,-0.00422117009293288,0.9710044264793396,11572,0.00067033706,-0.021142372861504555,18.93,7371.46,,,,
7001,2964480,423,2895,0.040730880000000004,0.00010182720000000001,0.0019681182748172432,0.144287109375,-1.4950303733348846,-0.0048031233018264174,0.9775915145874023,11576,0.0010512623,-0.021455712616443634,18.93,7371.46,,,,
7002,2965504,423,2896,0.04071040000000001,0.00010177600000000001,0.0019265468945377506,0.13525390625,-1.4885274544358253,-0.004877011524513364,0.9778090119361877,11580,0.0007005267,-0.02255650795996189,19.01,7346.24,,,,
7003,2966528,423,2897,0.040689920000000004,0.0001017248,0.002650938004080672,0.13037109375,-1.495404191315174,-0.004931233270326629,0.9770362377166748,11584,0.00068097434,-0.02173614129424095,18.98,7351.52,,,,
7004,2967552,423,2898,0.04066944,0.0001016736,0.009214839024934918,0.096923828125,-1.466669149696827,-0.004485682875383645,0.9313520193099976,11588,0.0005654522,-0.018773416057229042,18.98,7351.52,,,,
7005,2968576,423,2899,0.040648960000000005,0.0001016224,0.005589726075413637,0.117919921875,-1.4937659353017807,-0.0048777681950014085,0.9306446313858032,11592,0.0005872742,-0.022887147963047028,18.99,7349.38,,,,
7006,2969600,423,2900,0.04062848,0.00010157120000000001,0.0031381997978314757,0.10791015625,-1.475152887403965,-0.004396012693177909,0.9733594059944153,11596,0.00062103523,-0.023548748344182968,18.99,7349.38,,,,
7007,2970624,423,2901,0.040608000000000005,0.00010152,0.004278630411135964,0.121337890625,-1.4657724276185036,-0.005170992750208825,0.9527233242988586,11600,0.00069633446,-0.023465102538466454,18.99,7349.38,,,,
7008,2971648,423,2902,0.04058752,0.0001014688,0.002658172292285599,0.1455078125,-1.475201390683651,-0.004902635613689199,0.9770714640617371,11604,0.0006315714,-0.026199083775281906,18.96,7356.61,,,,
7009,2972672,424,2903,0.04056704,0.0001014176,0.007925462647108361,0.138671875,-1.4577050432562828,-0.005293096997775137,0.9421219229698181,11608,0.0009667828,-0.02036644145846367,18.96,7356.61,,,,
7010,2973696,424,2904,0.04054656,0.00010136639999999999,0.014986332040280104,0.144775390625,-1.4705704003572464,-0.005290975037496537,0.8931159973144531,11612,0.0007861212,-0.01886170729994774,18.96,7356.61,,,,
7011,2974720,424,2905,0.04052608,0.0001013152,0.0034290604235138744,0.156005859375,-1.4711644873023033,-0.004429364198585972,0.9619669914245605,11616,0.0007618276,-0.02290111593902111,18.99,7348.53,,,,
,2975000,,,0.0405056,0.000101264,0.002919955411925912,0.174072265625,-1.498176485300064,-0.005214823584537953,0.9759038686752319,11620,0.0010025403,-0.02751338481903076,,,10.0,10076.4,-1076.1799999999998,10076.4
7053,2975744,421,2906,,,,,,,,,,,18.99,7348.53,,,,
7054,2976768,421,2907,0.04048512,0.0001012128,0.0046662693785037845,0.134765625,-1.4724102914333344,-0.004555243824142963,0.9478471279144287,11624,0.0006379181,-0.020833903923630714,18.99,7348.53,,,,
7055,2977792,422,2908,0.040464639999999996,0.00010116159999999999,0.019507899356540293,0.111328125,-1.46053896099329,-0.0029352446435950696,0.8053286075592041,11628,0.0006438837,-0.011331931687891483,18.99,7348.53,,,,
7056,2978816,422,2909,0.04044416,0.00010111039999999999,0.0026996045926352963,0.1083984375,-1.5287686884403229,-0.0047200983099173754,0.9732354879379272,11632,0.0006199292,-0.021052662283182144,19.03,7337.74,,,,
7057,2979840,422,2910,0.04042368,0.0001010592,0.01642570225521922,0.109619140625,-1.455874651670456,-0.003232271526940167,0.8710085153579712,11636,0.0006916196,-0.014837207272648811,19.03,7335.29,,,,
7058,2980864,422,2911,0.0404032,0.00010100799999999999,0.008846804586937651,0.1630859375,-1.4836880937218666,-0.004423838283400983,0.9381920099258423,11640,0.00089343777,-0.0198818389326334,19.03,7337.29,,,,
7059,2981888,422,2912,0.04038272000000001,0.00010095680000000002,0.0072632609808351845,0.0947265625,-1.50347151607275,-0.005238839949015528,0.9613637328147888,11644,0.0005093759,-0.023246781900525093,19.03,7337.29,,,,
7060,2982912,422,2913,0.04036224000000001,0.00010090560000000001,0.007503989851102233,0.113037109375,-1.474009484052658,-0.004357515252195299,0.9539740681648254,11648,0.0005200172,-0.01879096031188965,19.08,7323.46,,,,
7061,2983936,422,2914,0.040341760000000004,0.00010085440000000001,0.008306397474370897,0.091796875,-1.501131571829319,-0.0031912276172079146,0.9380251169204712,11652,0.0006276226,-0.020255789160728455,19.08,7323.46,,,,
7062,2984960,422,2915,0.04032128000000001,0.00010080320000000002,0.006235605978872627,0.09228515625,-1.4792125225067139,-0.004476102534681559,0.9641963839530945,11656,0.0006691456,-0.02218572422862053,19.1,7312.14,,,,
7063,2985984,422,2916,0.040300800000000005,0.00010075200000000001,0.017551325261592865,0.23193359375,-1.5015595108270645,-0.004440853605046868,0.9208069443702698,11660,0.0011140935,-0.01701439917087555,19.14,7309.08,,,,
7064,2987008,422,2917,0.04028032000000001,0.00010070080000000001,0.01834733143914491,0.10546875,-1.5190221667289734,-0.004248635319527239,0.911198079586029,11664,0.00095332257,-0.015040023252367973,19.14,7309.08,,,,
7065,2988032,422,2918,0.040259840000000005,0.0001006496,0.008706660679308698,0.184814453125,-1.47441715747118,-0.005220905382884666,0.9489251971244812,11668,0.0008832353,-0.01915987953543663,19.17,7302.22,,,,
7067,2989056,422,2919,0.04023936,0.0001005984,0.01465794030809775,0.135986328125,-1.5088055282831192,-0.003945839911466464,0.9118319749832153,11672,0.0007056541,-0.014939960092306137,19.17,7302.22,,,,
7068,2990080,423,2920,0.040218880000000005,0.00010054720000000001,0.029893963364884257,0.135498046875,-1.4926993548870087,-0.004459468647837639,0.8418381810188293,11676,0.00090545474,-0.012610122561454773,19.17,7302.22,,,,
7069,2991104,423,2921,0.0401984,0.00010049600000000001,0.02064232702832669,0.140869140625,-1.4727199003100395,-0.0035274800029583275,0.8205312490463257,11680,0.0006686968,-0.013672813773155212,19.17,7302.22,,,,
7070,2992128,423,2922,0.040177920000000006,0.0001004448,0.004469021063414402,0.105712890625,-1.4895205944776535,-0.004321946180425584,0.9388682246208191,11684,0.00078356237,-0.021468540653586388,19.17,7302.22,,,,
7071,2993152,423,2923,0.04015744,0.0001003936,0.0029421523067867383,0.12939453125,-1.501070611178875,-0.005019424133934081,0.9657494425773621,11688,0.00074232084,-0.025117095559835434,19.23,7281.61,,,,
7072,2994176,423,2924,0.04013696,0.0001003424,0.0026187274925177917,0.1865234375,-1.488677278161049,-0.004948922316543758,0.9776190519332886,11692,0.0010618586,-0.02302071824669838,19.22,7284.45,,,,
7073,2995200,423,2925,0.04011648,0.00010029119999999999,0.00823176116682589,0.114990234375,-1.4792872369289398,-0.005207816429901868,0.9544523358345032,11696,0.0006937992,-0.021836306899785995,19.23,7289.07,,,,
7074,2996224,423,2926,0.040096,0.00010024,0.004066938970936462,0.09765625,-1.5013877898454666,-0.004538843175396323,0.9547094106674194,11700,0.0005248307,-0.02496475726366043,19.23,7289.07,,,,
7075,2997248,423,2927,0.04007552,0.0001001888,0.005353048603865318,0.11962890625,-1.472998008131981,-0.004979825753252953,0.949123740196228,11704,0.00067729404,-0.02208254113793373,19.23,7289.07,,,,
7076,2998272,423,2928,0.04005504,0.0001001376,0.0018824553917511366,0.11083984375,-1.4855139926075935,-0.00452104932628572,0.9780163764953613,11708,0.00049173116,-0.024505045264959335,19.24,7282.83,,,,
7077,2999296,423,2929,0.04003456,0.00010008639999999999,0.003344723809277639,0.135986328125,-1.4994425177574158,-0.005008479463867843,0.9765506386756897,11712,0.00058262295,-0.022173412144184113,19.3,7258.65,,,,
,3000000,,,0.04001408,0.00010003519999999999,0.017866693262476474,0.16845703125,-1.4554048627614975,-0.004603964160196483,0.9170629382133484,11716,0.00077263586,-0.01789192296564579,,,20.8,7011.4,-31.520000000000003,7011.4
7106,3000320,422,2930,,,,,,,,,,,19.3,7258.65,,,,
7107,3001344,422,2931,0.0399936,9.9984e-05,0.01392640604171902,0.142333984375,-1.5114070400595665,-0.005128379678353667,0.942950427532196,11720,0.0012036976,-0.019319748505949974,19.32,7258.74,,,,
7108,3002368,422,2932,0.03997312,9.993279999999999e-05,0.026170704048126936,0.170166015625,-1.4793607369065285,-0.004973535891622305,0.8692033290863037,11724,0.00080859655,-0.014586862176656723,19.32,7258.74,,,,
7109,3003392,422,2933,0.03995264,9.988159999999999e-05,0.022530636051669717,0.086669921875,-1.4625278487801552,-0.00433858233736828,0.9028378129005432,11728,0.0005508868,-0.010740815661847591,19.32,7258.74,,,,
7110,3004416,422,2934,0.03993216000000001,9.983040000000001e-05,0.023964972351677716,0.146484375,-1.4903453066945076,-0.0034435969428159297,0.7818830013275146,11732,0.00072911935,-0.011298979632556438,19.32,7258.74,,,,
7111,3005440,422,2935,0.039911680000000005,9.977920000000001e-05,0.012254686444066465,0.140625,-1.4790975525975227,-0.0029090077441651374,0.8802887201309204,11736,0.0008209481,-0.015637945383787155,19.32,7258.74,,,,
7112,3006464,422,2936,0.03989120000000001,9.972800000000002e-05,0.00619111824198626,0.146728515625,-1.4932599663734436,-0.005019053816795349,0.9434393644332886,11740,0.00065161654,-0.02012372761964798,19.32,7258.74,,,,
7113,3007488,422,2937,0.039870720000000005,9.967680000000001e-05,0.002377609685936477,0.156005859375,-1.4828042313456535,-0.004689354740548879,0.9645943641662598,11744,0.00067902124,-0.02368580736219883,19.37,7236.13,,,,
7114,3008512,422,2938,0.03985024000000001,9.962560000000001e-05,0.012372067285468802,0.093017578125,-1.4716608226299286,-0.004402926861075684,0.9134107232093811,11748,0.00053982344,-0.01779210940003395,19.37,7236.13,,,,
7115,3009536,422,2939,0.039829760000000006,9.95744e-05,0.035036863293498755,0.146728515625,-1.4780482053756714,-0.003690504643600434,0.8596445322036743,11752,0.0008143391,-0.010070542804896832,19.38,7232.17,,,,
7116,3010560,423,2940,0.03980928,9.95232e-05,0.015207222080789506,0.12060546875,-1.4879700243473053,-0.005023804842494428,0.9007008075714111,11756,0.0007550073,-0.019135765731334686,19.38,7232.17,,,,
7117,3011584,423,2941,0.039788800000000006,9.947200000000001e-05,0.004599282561684959,0.110595703125,-1.4739560633897781,-0.004868896445259452,0.9420217871665955,11760,0.00069895136,-0.02292625606060028,19.38,7232.17,,,,
7118,3012608,423,2942,0.03976832,9.942080000000001e-05,0.007722502457909286,0.126220703125,-1.5078838914632797,-0.003096310858381912,0.9171750545501709,11764,0.00053390174,-0.018462015315890312,19.38,7232.17,,,,
7120,3013632,423,2943,0.039747840000000006,9.93696e-05,0.0027124800835736096,0.12646484375,-1.48875592648983,-0.0040219292568508536,0.9663353562355042,11768,0.0006980694,-0.01993735134601593,19.4,7232.45,,,,
7121,3014656,423,2944,0.03972736,9.93184e-05,0.0026881854137172922,0.146240234375,-1.4693559035658836,-0.005702567839762196,0.9783150553703308,11772,0.000725277,-0.023856952786445618,19.45,7227.85,,,,
7122,3015680,423,2945,0.03970688,9.92672e-05,0.006052594093489461,0.1103515625,-1.5040609613060951,-0.004386054904898629,0.942330002784729,11776,0.000641871,-0.021073494106531143,19.45,7240.95,,,,
7123,3016704,423,2946,0.039686400000000004,9.921600000000001e-05,0.012649322568904608,0.143310546875,-1.493147537112236,-0.005699302826542407,0.950767993927002,11780,0.0007313667,-0.01785092242062092,19.46,7238.89,,,,
7124,3017728,423,2947,0.03966592,9.91648e-05,0.017930919479113072,0.12646484375,-1.482125148177147,-0.0045210310781840235,0.9075571298599243,11784,0.00061435776,-0.012296644039452076,19.46,7238.89,,,,
7125,3018752,423,2948,0.039645440000000004,9.91136e-05,0.010144888976356015,0.152099609375,-1.5226095914840698,-0.005556180170970038,0.9492059350013733,11788,0.00097252073,-0.019588368013501167,19.46,7238.89,,,,
7126,3019776,423,2949,0.03962496,9.90624e-05,0.02243115077726543,0.13671875,-1.4951861947774887,-0.0032569324248470366,0.844322681427002,11792,0.000745157,-0.011774255894124508,19.46,7238.89,,,,
7127,3020800,423,2950,0.03960448,9.901119999999999e-05,0.013886867265682667,0.13916015625,-1.4963029697537422,-0.004777658265084028,0.9100069403648376,11796,0.00079032854,-0.018160458654165268,19.46,7238.89,,,,
7128,3021824,423,2951,0.039584,9.896e-05,0.013953287212643772,0.141357421875,-1.507149487733841,-0.004275161161785945,0.9040372967720032,11800,0.00096663495,-0.013290963135659695,19.44,7244.3,,,,
7129,3022848,424,2952,0.03956352,9.89088e-05,0.00415078409423586,0.138671875,-1.4897691383957863,-0.004661942017264664,0.9719459414482117,11804,0.0007152438,-0.023842711001634598,19.44,7246.8,,,,
7130,3023872,424,2953,0.03954304,9.88576e-05,0.01211003604112193,0.17529296875,-1.5045799985527992,-0.004574786784360185,0.9345818758010864,11808,0.00093128375,-0.017293376848101616,19.44,7246.8,,,,
7131,3024896,424,2954,0.03952256,9.880639999999999e-05,0.017818662628997117,0.113525390625,-1.4806475266814232,-0.0036275782622396946,0.8733668923377991,11812,0.00071425195,-0.014003443531692028,19.44,7246.8,,,,
,3025000,,,0.039502079999999995,9.875519999999999e-05,0.013763231865596026,0.115478515625,-1.4967086985707283,-0.004413960850797594,0.9066593647003174,11816,0.0006730303,-0.01802138052880764,,,20.6,6815.4,-45.92,6815.4
7159,3025920,422,2955,,,,,,,,,,,19.44,7246.8,,,,
7161,3026944,422,2956,0.0394816,9.870399999999998e-05,0.015207400487270206,0.13671875,-1.4821066036820412,-0.0038961798418313265,0.8839478492736816,11820,0.0007966623,-0.018544835969805717,19.48,7236.01,,,,
7162,3027968,422,2957,0.03946112000000001,9.865280000000002e-05,0.003232812334317714,0.15673828125,-1.492657132446766,-0.004963241517543793,0.9638460874557495,11824,0.0007089995,-0.023526962846517563,19.48,7236.01,,,,
7163,3028992,422,2958,0.039440640000000006,9.860160000000001e-05,0.004856948595261201,0.142822265625,-1.516188770532608,-0.005226958834100515,0.9739894270896912,11828,0.0006399127,-0.02327106148004532,19.51,7229.77,,,,
7164,3030016,422,2959,0.03942016000000001,9.855040000000001e-05,0.006266081298235804,0.15966796875,-1.4771665930747986,-0.004558428656309843,0.93574059009552,11832,0.00065045955,-0.01839403808116913,19.57,7214.0,,,,
7165,3031040,423,2960,0.039399680000000006,9.849920000000001e-05,0.0024896749964682385,0.119384765625,-1.4939769431948662,-0.004534110514214262,0.9743524789810181,11836,0.00070849294,-0.023547060787677765,19.57,7221.69,,,,
7166,3032064,423,2961,0.0393792,9.8448e-05,0.00572177700814791,0.1337890625,-1.4672886803746223,-0.005069629463832825,0.9582446813583374,11840,0.00075776264,-0.02211138792335987,19.58,7226.73,,,,
7167,3033088,423,2962,0.03935872000000001,9.839680000000001e-05,0.009461123932851478,0.0888671875,-1.454472340643406,-0.004134560527745634,0.9045814275741577,11844,0.00052874116,-0.01814761385321617,19.58,7226.73,,,,
7168,3034112,423,2963,0.039338240000000003,9.834560000000001e-05,0.0032415723253507167,0.1220703125,-1.4961473271250725,-0.004146549152210355,0.9641878604888916,11848,0.00063227984,-0.02049359679222107,19.58,7226.73,,,,
7169,3035136,423,2964,0.03931776000000001,9.82944e-05,0.011507007293403149,0.1650390625,-1.4746866673231125,-0.004152468405663967,0.9100620746612549,11852,0.00091109105,-0.020309964194893837,19.58,7226.73,,,,
7170,3036160,423,2965,0.039297280000000004,9.82432e-05,0.0038016142207197845,0.12109375,-1.4784581512212753,-0.004176447750069201,0.9541049003601074,11856,0.00053779886,-0.0226164348423481,19.58,7225.41,,,,
7171,3037184,423,2966,0.0392768,9.8192e-05,0.002772234598523937,0.14501953125,-1.4898130670189857,-0.004918017337331548,0.976302981376648,11860,0.0006772718,-0.022907249629497528,19.57,7230.23,,,,
7172,3038208,423,2967,0.039256320000000004,9.814080000000001e-05,0.00874308543279767,0.114501953125,-1.471606805920601,-0.005130514909978956,0.9456669688224792,11864,0.0007642591,-0.021335525438189507,19.59,7233.48,,,,
7173,3039232,423,2968,0.03923584,9.80896e-05,0.006333046098006889,0.12060546875,-1.4825953468680382,-0.004918309656204656,0.9528205990791321,11868,0.0007054058,-0.0241207554936409,19.59,7233.48,,,,
7174,3040256,423,2969,0.039215360000000005,9.80384e-05,0.005110065481858328,0.1455078125,-1.4728647023439407,-0.004843022441491485,0.9413266777992249,11872,0.0007281253,-0.02208590693771839,19.59,7233.48,,,,
7175,3041280,423,2970,0.03919488,9.79872e-05,0.0021678398406947963,0.157470703125,-1.4726155325770378,-0.005285650084260851,0.9784839749336243,11876,0.00061091105,-0.025342807173728943,19.6,7230.61,,,,
7176,3042304,423,2971,0.0391744,9.793599999999999e-05,0.01743673800956458,0.126220703125,-1.4599061533808708,-0.00399720374844037,0.8975324630737305,11880,0.0007874747,-0.014648419804871082,19.61,7222.0,,,,
7177,3043328,424,2972,0.03915392,9.78848e-05,0.015200840134639293,0.216796875,-1.445923537015915,-0.004462683835299686,0.8817903995513916,11884,0.0010835014,-0.020441260188817978,19.68,7205.1,,,,
7178,3044352,424,2973,0.03913344,9.78336e-05,0.01632251392584294,0.142578125,-1.4676855579018593,-0.004561424575513229,0.8953438997268677,11888,0.00084845844,-0.016263771802186966,19.72,7196.16,,,,
7179,3045376,424,2974,0.03911296,9.77824e-05,0.017333748925011605,0.161376953125,-1.4666720405220985,-0.004371444461867213,0.9155850410461426,11892,0.00088656374,-0.016685787588357925,19.74,7186.05,,,,
7180,3046400,424,2975,0.03909248,9.773119999999999e-05,0.009963880002032965,0.113525390625,-1.4665145874023438,-0.004895011428743601,0.9476737380027771,11896,0.0006705709,-0.01818549633026123,19.74,7186.05,,,,
7181,3047424,424,2976,0.039071999999999996,9.767999999999999e-05,0.030659022508189082,0.13818359375,-1.4701747596263885,-0.004044160188641399,0.868176281452179,11900,0.00069416035,-0.009607353247702122,19.74,7186.05,,,,
7182,3048448,424,2977,0.03905152,9.76288e-05,0.007682842609938234,0.1220703125,-1.4890981689095497,-0.0040207131241913885,0.9138834476470947,11904,0.00067214685,-0.01955924555659294,19.74,7186.05,,,,
7183,3049472,424,2978,0.039031039999999996,9.757759999999999e-05,0.0026211090298602358,0.139404296875,-1.5031853914260864,-0.005359899310860783,0.9678188562393188,11908,0.00064778334,-0.026224924251437187,19.74,7186.05,,,,
,3050000,,,0.03901056000000001,9.752640000000002e-05,0.019763128191698343,0.15625,-1.4390688464045525,-0.0028191217861603945,0.8049755692481995,11912,0.00071514107,-0.014214928261935711,,,21.0,6836.6,-106.42999999999999,6836.6
7212,3050496,422,2979,,,,,,,,,,,19.76,7182.32,,,,
7213,3051520,423,2980,0.03899008000000001,9.747520000000001e-05,0.006695451738778502,0.13427734375,-1.5044946521520615,-0.00440741766942665,0.94828861951828,11916,0.00075518934,-0.02091435343027115,19.76,7182.32,,,,
7214,3052544,423,2981,0.03896960000000001,9.742400000000001e-05,0.007617729599587619,0.147705078125,-1.475056380033493,-0.0052968531381338835,0.9349479675292969,11920,0.0006506799,-0.02172347903251648,19.76,7182.32,,,,
7215,3053568,423,2982,0.038949120000000004,9.737280000000002e-05,0.017277430364629254,0.125732421875,-1.4595243856310844,-0.00195104512386024,0.7999919652938843,11924,0.00082856393,-0.012954042293131351,19.76,7182.32,,,,
7216,3054592,423,2983,0.03892864000000001,9.732160000000001e-05,0.014914558822056279,0.1494140625,-1.4808175712823868,-0.0033985429035965353,0.8980050086975098,11928,0.0007108126,-0.011426696553826332,19.74,7194.46,,,,
7217,3055616,423,2984,0.038908160000000004,9.727040000000001e-05,0.012055375031195581,0.124755859375,-1.442989744246006,-0.0027719236677512527,0.9151232242584229,11932,0.0008468832,-0.019159892573952675,19.78,7187.92,,,,
7218,3056640,423,2985,0.03888768000000001,9.72192e-05,0.009454587852815166,0.182861328125,-1.4833041727542877,-0.004929242597427219,0.9530898928642273,11936,0.0008145686,-0.017981279641389847,19.78,7187.92,,,,
7219,3057664,423,2986,0.038867200000000005,9.7168e-05,0.0165220964117907,0.1298828125,-1.4098038524389267,-0.0048091416247189045,0.8867396116256714,11940,0.0009319153,-0.015385493636131287,19.78,7187.92,,,,
7220,3058688,423,2987,0.03884672,9.711680000000001e-05,0.013757584325503558,0.144775390625,-1.4789455980062485,-0.004486316291149706,0.8935185074806213,11944,0.00067110854,-0.01841779798269272,19.87,7160.94,,,,
7221,3059712,423,2988,0.038826240000000005,9.706560000000001e-05,0.02201021707151085,0.148193359375,-1.4723434075713158,-0.0032194501254707575,0.8708326816558838,11948,0.0011553376,-0.012384271249175072,19.87,7160.94,,,,
7222,3060736,423,2989,0.03880576,9.70144e-05,0.010791218897793442,0.145751953125,-1.43830968439579,-0.0036114123940933496,0.8741445541381836,11952,0.0007169825,-0.0171222947537899,19.81,7180.01,,,,
7223,3061760,423,2990,0.038785280000000005,9.69632e-05,0.0063876988424453884,0.137451171875,-1.5007547587156296,-0.005550009722355753,0.9480962157249451,11956,0.00093075715,-0.022919338196516037,19.81,7180.01,,,,
7224,3062784,423,2991,0.0387648,9.6912e-05,0.0056173855264205486,0.13134765625,-1.443601794540882,-0.004693618568126112,0.9536633491516113,11960,0.0006690637,-0.022421538829803467,19.81,7180.01,,,,
7225,3063808,424,2992,0.03874432,9.686079999999999e-05,0.002378075303568039,0.145751953125,-1.4487935304641724,-0.0036860613035969436,0.967178463935852,11964,0.0005216741,-0.022949226200580597,19.81,7180.01,,,,
7226,3064832,424,2993,0.03872384,9.68096e-05,0.0030477485561277717,0.12353515625,-1.493443176150322,-0.004668604990001768,0.9749044179916382,11968,0.0007448209,-0.023715956136584282,19.81,7180.3,,,,
7227,3065856,424,2994,0.03870336,9.67584e-05,0.008591958525357768,0.161376953125,-1.4489669129252434,-0.0041146191651932895,0.9316773414611816,11972,0.00094133196,-0.018314730376005173,19.81,7180.3,,,,
7228,3066880,424,2995,0.03868288,9.67072e-05,0.0038353452837327495,0.154052734375,-1.481073074042797,-0.004322566237533465,0.9541467428207397,11976,0.000845825,-0.023494970053434372,19.81,7180.3,,,,
7229,3067904,424,2996,0.0386624,9.665599999999999e-05,0.004146895837038755,0.14013671875,-1.470841445028782,-0.0040680033271200955,0.9525958895683289,11980,0.0006974581,-0.024127716198563576,19.82,7176.72,,,,
7230,3068928,424,2997,0.038641919999999996,9.660479999999999e-05,0.0050081740046152845,0.126953125,-1.4669462218880653,-0.004354288976173848,0.9389876127243042,11984,0.0006499876,-0.021114833652973175,19.87,7159.21,,,,
7231,3069952,424,2998,0.03862144,9.65536e-05,0.0023957589000929147,0.143310546875,-1.4603824466466904,-0.005453723453683779,0.9800091981887817,11988,0.0007544914,-0.024046653881669044,19.86,7162.44,,,,
7232,3070976,424,2999,0.03860096,9.650239999999999e-05,0.0037131930876057595,0.135498046875,-1.4735582917928696,-0.004750578198581934,0.9603089094161987,11992,0.0006549553,-0.022682979702949524,19.86,7162.44,,,,
7233,3072000,424,3000,0.03858048,9.645119999999999e-05,0.003723984758835286,0.138916015625,-1.4756046161055565,-0.004487358673941344,0.9649293422698975,11996,0.00077189656,-0.02153429202735424,19.85,7163.55,,,,
