time/time_elapsed,time/fps,time/iterations,time/total_timesteps,train/entropy_loss,train/learning_rate,train/explained_variance,train/policy_gradient_loss,train/approx_kl,train/clip_range,train/clip_fraction,train/value_loss,train/loss,train/n_updates,rollout/ep_len_mean,rollout/ep_rew_mean,eval/mean_object_ep_length,eval/mean_score_ep_length,eval/mean_object_reward,eval/mean_score_reward
8344,439,3584,3670016,-1.49978918582201,6.65504e-05,0.9374929666519165,-0.0027856052038259804,0.000372516,0.026620160000000004,0.134033203125,0.011538488033693284,-0.014889713376760483,14332,9278.13,17.99,,,,
8345,439,3585,3671040,-1.4873103499412537,6.649920000000002e-05,0.9579126238822937,-0.0031580901704728603,0.0004305276,0.026599680000000004,0.16748046875,0.00963802688056603,-0.01765451207756996,14336,9272.24,17.92,,,,
8346,439,3586,3672064,-1.5024440735578537,6.644800000000001e-05,0.9577630162239075,-0.003142562956782058,0.00031280267,0.026579200000000004,0.0966796875,0.007359772105701268,-0.01979576051235199,14340,9272.24,17.92,,,,
8347,439,3587,3673088,-1.4828173518180847,6.639680000000001e-05,0.9243589639663696,-0.0027652521384879947,0.00027932052,0.026558720000000004,0.09765625,0.011432230123318732,-0.01385676022619009,14344,9272.24,17.92,,,,
8348,440,3588,3674112,-1.503941386938095,6.63456e-05,0.9596307873725891,-0.002513014303985983,0.00023405929,0.026538240000000005,0.104248046875,0.008935264690080658,-0.017498238012194633,14348,9272.24,17.92,,,,
,,,3675000,-1.4885106608271599,6.62944e-05,0.961368978023529,-0.0023156441166065633,0.00032748742,0.02651776,0.146484375,0.0076649409893434495,-0.017321139574050903,14352,,,8562.0,8562.0,-64.42666679999999,19.0
8385,438,3589,3675136,,,,,,,,,,,9253.66,17.84,,,,
8386,438,3590,3676160,-1.480932243168354,6.624320000000001e-05,0.9258310198783875,-0.0024739799846429378,0.00029657723,0.02649728,0.095947265625,0.009967558144126087,-0.016772018745541573,14356,9235.63,17.91,,,,
8387,438,3591,3677184,-1.4692758992314339,6.6192e-05,0.8715986013412476,-0.002899015205912292,0.00040976057,0.0264768,0.121826171875,0.014775421819649637,-0.014571867883205414,14360,9235.63,17.91,,,,
8388,438,3592,3678208,-1.4813087806105614,6.61408e-05,0.8598330020904541,-0.0027689208218362182,0.0003771651,0.026456320000000002,0.105224609375,0.021341902669519186,-0.01230674423277378,14364,9235.63,17.91,,,,
8389,438,3593,3679232,-1.4946007058024406,6.60896e-05,0.9358723163604736,-0.003336699301144108,0.00033989578,0.026435840000000002,0.104248046875,0.013282800267916173,-0.016006730496883392,14368,9235.63,17.91,,,,
8390,438,3594,3680256,-1.47752083837986,6.60384e-05,0.9352540969848633,-0.00290866571594961,0.0002777775,0.02641536,0.160400390625,0.00799227788229473,-0.017590872943401337,14372,9235.63,17.91,,,,
8391,438,3595,3681280,-1.4899041503667831,6.598719999999999e-05,0.9626290202140808,-0.0028013291594106704,0.00025664392,0.02639488,0.120361328125,0.00652953892131336,-0.0183548666536808,14376,9263.82,17.92,,,,
8392,438,3596,3682304,-1.5106277465820312,6.5936e-05,0.9430467486381531,-0.0031981689389795065,0.0003579631,0.0263744,0.13037109375,0.007561623468063772,-0.018490739166736603,14380,9263.82,17.92,,,,
8393,438,3597,3683328,-1.488037183880806,6.58848e-05,0.9715423583984375,-0.0023360504128504544,0.00034099404,0.02635392,0.112548828125,0.006347436865326017,-0.01671510562300682,14384,9296.12,17.93,,,,
8394,438,3598,3684352,-1.4816187396645546,6.583359999999999e-05,0.9520828127861023,-0.0029386255191639066,0.00032461958,0.02633344,0.1201171875,0.005223727464908734,-0.017916368320584297,14388,9296.12,17.93,,,,
8395,438,3599,3685376,-1.482618123292923,6.578239999999999e-05,0.9514468908309937,-0.003258277487475425,0.00032916578,0.026312959999999996,0.122314453125,0.009113878099014983,-0.017187567427754402,14392,9296.12,17.93,,,,
8396,439,3600,3686400,-1.5041538178920746,6.573119999999998e-05,0.9550220966339111,-0.003290151304099709,0.00027720316,0.026292479999999997,0.125732421875,0.005829324683872983,-0.021115396171808243,14396,9296.12,17.93,,,,
8397,439,3601,3687424,-1.487806260585785,6.568e-05,0.9740586876869202,-0.0029262262396514416,0.00032268936,0.026271999999999997,0.12060546875,0.005277155141811818,-0.019138434901833534,14400,9255.83,17.95,,,,
8398,439,3602,3688448,-1.5037494376301765,6.562879999999999e-05,0.9484416246414185,-0.002851997851394117,0.00031635072,0.026251519999999997,0.11767578125,0.005311834625899792,-0.018473653122782707,14404,9255.83,17.95,,,,
8399,439,3603,3689472,-1.476290300488472,6.557760000000001e-05,0.9079055190086365,-0.002840906090568751,0.00031584484,0.026231040000000008,0.135986328125,0.0153456199914217,-0.010411185212433338,14408,9255.83,17.95,,,,
8400,439,3604,3690496,-1.4910466074943542,6.552640000000001e-05,0.9525063633918762,-0.0025952326832339168,0.00019831368,0.026210560000000008,0.132568359375,0.008136833988828585,-0.016252867877483368,14412,9255.83,17.95,,,,
8401,439,3605,3691520,-1.5368248224258423,6.54752e-05,0.9780501127243042,-0.0033405759022571146,0.00030017958,0.026190080000000004,0.125244140625,0.004213741820422001,-0.02126176469027996,14416,9255.83,17.95,,,,
8402,439,3606,3692544,-1.4770136773586273,6.542400000000002e-05,0.9619962573051453,-0.0037593129673041403,0.00032323098,0.026169600000000005,0.131103515625,0.0034961936762556434,-0.02188817597925663,14420,9232.01,18.03,,,,
8403,439,3607,3693568,-1.4980911016464233,6.537280000000001e-05,0.9604846239089966,-0.003364143369253725,0.00040214404,0.026149120000000005,0.144287109375,0.005006810446502641,-0.019372038543224335,14424,9232.01,18.03,,,,
8404,439,3608,3694592,-1.4789069518446922,6.532160000000001e-05,0.920823335647583,-0.0024610745604149997,0.00038422993,0.026128640000000005,0.18017578125,0.010316046187654138,-0.015169842168688774,14428,9232.01,18.03,,,,
8405,439,3609,3695616,-1.513568438589573,6.52704e-05,0.9182432889938354,-0.002401835983619094,0.00023367145,0.026108160000000005,0.105712890625,0.007040367025183514,-0.01880849152803421,14432,9232.01,18.03,,,,
8406,439,3610,3696640,-1.4991713389754295,6.52192e-05,0.9209979176521301,-0.002314374316483736,0.00028581207,0.026087680000000002,0.10791015625,0.006376331759383902,-0.016723565757274628,14436,9232.01,18.03,,,,
8407,439,3611,3697664,-1.492189221084118,6.516800000000001e-05,0.8512860536575317,-0.0023520124959759414,0.0003067971,0.026067200000000002,0.109619140625,0.015722109121270478,-0.011892417445778847,14440,9232.01,18.03,,,,
8408,439,3612,3698688,-1.502971589565277,6.51168e-05,0.9033574461936951,-0.0029538080852944404,0.00047770725,0.026046720000000002,0.17041015625,0.01285220033605583,-0.017511988058686256,14444,9232.01,18.03,,,,
8409,439,3613,3699712,-1.5270859450101852,6.50656e-05,0.8871781826019287,-0.0020291396067477763,0.00038935867,0.026026240000000003,0.14208984375,0.01126870751613751,-0.01705171726644039,14448,9189.66,18.07,,,,
,,,3700000,-1.489504612982273,6.50144e-05,0.8551578521728516,-0.002457639086060226,0.00027105835,0.026005760000000003,0.14501953125,0.010881972673814744,-0.016552573069930077,14452,,,9455.4,9455.4,-82.75999999999999,17.2
8449,437,3614,3700736,,,,,,,,,,,9189.66,18.07,,,,
8450,438,3615,3701760,-1.5197922363877296,6.49632e-05,0.909383237361908,-0.0023218186397571117,0.00035451952,0.02598528,0.137939453125,0.007838952500605956,-0.01702335849404335,14456,9189.66,18.07,,,,
8451,438,3616,3702784,-1.511647954583168,6.4912e-05,0.871794581413269,-0.0023100628168322146,0.00023628451,0.0259648,0.120361328125,0.01804947474738583,-0.009598656557500362,14460,9236.04,18.06,,,,
8452,438,3617,3703808,-1.502496212720871,6.48608e-05,0.9253162741661072,-0.002773131738649681,0.00030339928,0.02594432,0.119873046875,0.00685437920037657,-0.01573198288679123,14464,9232.86,18.06,,,,
8453,438,3618,3704832,-1.5160707980394363,6.48096e-05,0.930600106716156,-0.003157751343678683,0.0003662486,0.02592384,0.115234375,0.0061472268716897815,-0.018218761309981346,14468,9261.05,18.07,,,,
8454,438,3619,3705856,-1.5071480721235275,6.475839999999999e-05,0.8519991636276245,-0.002444232814013958,0.00023071456,0.02590336,0.0966796875,0.01640526537084952,-0.015001673251390457,14472,9220.6,18.05,,,,
8455,438,3620,3706880,-1.4967372193932533,6.470719999999999e-05,0.8900662660598755,-0.0034515792794991285,0.00037256035,0.025882879999999997,0.1396484375,0.011234716163016856,-0.017720088362693787,14476,9220.6,18.05,,,,
8456,438,3621,3707904,-1.5306939408183098,6.4656e-05,0.8816688656806946,-0.002615685109049082,0.0003652342,0.025862399999999997,0.124755859375,0.008014659892069176,-0.015662875026464462,14480,9220.6,18.05,,,,
8457,438,3622,3708928,-1.5165287777781487,6.46048e-05,0.7723196744918823,-0.0019783196039497852,0.00046887877,0.025841919999999997,0.16796875,0.0234707715571858,-0.010212904773652554,14484,9194.96,18.14,,,,
8458,438,3623,3709952,-1.4684960693120956,6.455359999999999e-05,0.8558111786842346,-0.0019892087148036808,0.0004098949,0.025821439999999998,0.152099609375,0.024210148490965366,-0.00948166474699974,14488,9194.96,18.14,,,,
8459,438,3624,3710976,-1.51046272367239,6.450239999999999e-05,0.7637722492218018,-0.0026059391675516963,0.0003691286,0.025800959999999998,0.1181640625,0.045608346932567656,-0.00724689569324255,14492,9194.96,18.14,,,,
8460,438,3625,3712000,-1.4805649295449257,6.445119999999998e-05,0.8663575649261475,-0.0019241603440605104,0.0003406473,0.025780479999999995,0.123046875,0.022700819768942893,-0.010195356793701649,14496,9194.96,18.14,,,,
8461,438,3626,3713024,-1.4843426048755646,6.440000000000002e-05,0.9446658492088318,-0.0024002841964829713,0.00023860409,0.025760000000000005,0.13525390625,0.011650137195829302,-0.015489015728235245,14500,9194.96,18.14,,,,
8462,438,3627,3714048,-1.5228847414255142,6.434880000000002e-05,0.9428483843803406,-0.0027492943045217544,0.00027103064,0.025739520000000005,0.0947265625,0.008117165067233145,-0.018749769777059555,14504,9194.96,18.14,,,,
8463,438,3628,3715072,-1.5042434632778168,6.429760000000001e-05,0.9452143907546997,-0.0025195688067469746,0.00019746221,0.025719040000000006,0.078857421875,0.015470239974092692,-0.013733230531215668,14508,9194.96,18.14,,,,
8464,438,3629,3716096,-1.5146511271595955,6.424640000000001e-05,0.9537132978439331,-0.0031654926715418696,0.0002453816,0.025698560000000006,0.104736328125,0.0074329880881123245,-0.016283757984638214,14512,9194.96,18.14,,,,
8465,439,3630,3717120,-1.5064142867922783,6.41952e-05,0.9523866772651672,-0.0034470373939257115,0.0003390446,0.025678080000000006,0.155029296875,0.010905793285928667,-0.017347604036331177,14516,9194.96,18.14,,,,
8467,439,3631,3718144,-1.511143445968628,6.4144e-05,0.9533505439758301,-0.003053179825656116,0.00018896675,0.025657600000000003,0.09912109375,0.008360254199942574,-0.018530791625380516,14520,9194.96,18.14,,,,
8468,439,3632,3719168,-1.5345013067126274,6.409280000000001e-05,0.951643168926239,-0.002596679551061243,0.0002600273,0.025637120000000003,0.113525390625,0.010160893143620342,-0.015669139102101326,14524,9194.96,18.14,,,,
8469,439,3633,3720192,-1.507171869277954,6.404160000000001e-05,0.9554294347763062,-0.002233692503068596,0.00020276633,0.025616640000000003,0.077880859375,0.00877381709869951,-0.015123496763408184,14528,9194.96,18.14,,,,
8470,439,3634,3721216,-1.5073306486010551,6.39904e-05,0.967949390411377,-0.003117905493127182,0.0003215833,0.025596160000000003,0.129638671875,0.007825363834854215,-0.01929946057498455,14532,9194.96,18.14,,,,
8471,439,3635,3722240,-1.4969213008880615,6.39392e-05,0.9684436917304993,-0.003130575321847573,0.0003466307,0.025575680000000003,0.156494140625,0.007379510876489803,-0.01760341040790081,14536,9194.96,18.14,,,,
8472,439,3636,3723264,-1.525448240339756,6.3888e-05,0.9721493721008301,-0.002672564674867317,0.00024023722,0.0255552,0.1162109375,0.0069236906711012125,-0.019041331484913826,14540,9194.96,18.14,,,,
8473,439,3637,3724288,-1.4885586872696877,6.38368e-05,0.9724066257476807,-0.0025339848943986,0.00020193489,0.02553472,0.109130859375,0.006645653338637203,-0.01884222775697708,14544,9194.96,18.14,,,,
,,,3725000,-1.5239333733916283,6.37856e-05,0.9465728402137756,-0.002428778214380145,0.0003016967,0.02551424,0.155029296875,0.011988442507572472,-0.013212747871875763,14548,,,8957.4,8957.4,-62.05333340000001,18.8
8510,437,3638,3725312,,,,,,,,,,,9194.96,18.14,,,,
8512,437,3639,3726336,-1.4720386937260628,6.37344e-05,0.9482637047767639,-0.0029577011009678245,0.00035675563,0.02549376,0.126708984375,0.01283756986958906,-0.015880266204476357,14552,9242.07,18.08,,,,
8513,437,3640,3727360,-1.530582457780838,6.36832e-05,0.9509621858596802,-0.0032882210216484964,0.0002992513,0.02547328,0.12353515625,0.008281111426185817,-0.017905885353684425,14556,9235.9,18.04,,,,
8514,437,3641,3728384,-1.4913284704089165,6.363199999999999e-05,0.9514986276626587,-0.0031763987499289215,0.0006077074,0.025452799999999998,0.14892578125,0.008754397509619594,-0.015916289761662483,14560,9243.58,18.0,,,,
8515,437,3642,3729408,-1.5280483216047287,6.35808e-05,0.9257112741470337,-0.0027742279635276645,0.0003921289,0.025432319999999998,0.1337890625,0.011563368258066475,-0.01763022691011429,14564,9205.71,18.08,,,,
8516,438,3643,3730432,-1.519946813583374,6.35296e-05,0.9256079196929932,-0.0019013773708138615,0.0003046727,0.025411839999999998,0.15380859375,0.00900487820035778,-0.01622328907251358,14568,9229.09,18.01,,,,
8517,438,3644,3731456,-1.4615116566419601,6.347839999999999e-05,0.9233643412590027,-0.0024926952610258013,0.00022996112,0.025391359999999998,0.106201171875,0.008497286908095703,-0.017208896577358246,14572,9229.09,18.01,,,,
8518,438,3645,3732480,-1.5249060913920403,6.342719999999999e-05,0.8624162077903748,-0.0023766803205944598,0.00045514596,0.02537088,0.181396484375,0.01509257551515475,-0.014852667227387428,14576,9229.09,18.01,,,,
8519,438,3646,3733504,-1.4627103060483932,6.337599999999998e-05,0.9230083227157593,-0.0027639923500828445,0.00017063326,0.025350399999999995,0.095703125,0.013987674145027995,-0.01396925188601017,14580,9229.09,18.01,,,,
8520,438,3647,3734528,-1.5081423446536064,6.33248e-05,0.9566097259521484,-0.002846899355063215,0.00032666745,0.025329919999999995,0.129638671875,0.009212918259436265,-0.0166974775493145,14584,9229.09,18.01,,,,
8521,438,3648,3735552,-1.4957002103328705,6.327360000000002e-05,0.9553377032279968,-0.0024147347430698574,0.00020376436,0.025309440000000006,0.092041015625,0.009068937477422878,-0.016444586217403412,14588,9229.09,18.01,,,,
8522,438,3649,3736576,-1.4981633573770523,6.322240000000001e-05,0.9703285098075867,-0.003064935910515487,0.00028470508,0.025288960000000006,0.1728515625,0.006646235066000372,-0.017645932734012604,14592,9229.09,18.01,,,,
8523,438,3650,3737600,-1.4829465299844742,6.317120000000001e-05,0.9723032712936401,-0.0029798891046084464,0.00033295457,0.025268480000000006,0.120361328125,0.008616294391686097,-0.017714418470859528,14596,9229.09,18.01,,,,
8524,438,3651,3738624,-1.5104767009615898,6.312e-05,0.9716342091560364,-0.002917878911830485,0.00030099944,0.025248000000000007,0.17138671875,0.006661724968580529,-0.017783455550670624,14600,9230.92,18.11,,,,
8525,438,3652,3739648,-1.50016999989748,6.306880000000002e-05,0.9793224930763245,-0.0023905594716779888,0.0002854509,0.025227520000000003,0.116943359375,0.005883877049200237,-0.01772199012339115,14604,9230.92,18.11,,,,
8526,438,3653,3740672,-1.518128626048565,6.301760000000001e-05,0.9698819518089294,-0.002789341757306829,0.00029476412,0.025207040000000003,0.14453125,0.006432425987441093,-0.01888471469283104,14608,9230.92,18.11,,,,
8527,438,3654,3741696,-1.4877852275967598,6.296640000000001e-05,0.9826715588569641,-0.0025851050158962607,0.00032308273,0.025186560000000004,0.151123046875,0.006677554338239133,-0.01569148525595665,14612,9230.92,18.11,,,,
8528,438,3655,3742720,-1.5279798209667206,6.29152e-05,0.9659629464149475,-0.003215162316337228,0.00027514767,0.025166080000000004,0.15283203125,0.006626915885135531,-0.018762964755296707,14616,9153.49,18.2,,,,
8529,438,3656,3743744,-1.4717819914221764,6.2864e-05,0.9760853052139282,-0.0023206175537779927,0.00028119475,0.025145600000000004,0.132568359375,0.007004947809036821,-0.016430344432592392,14620,9153.49,18.2,,,,
8530,438,3657,3744768,-1.5147823989391327,6.281280000000001e-05,0.9551745057106018,-0.002596123202238232,0.00022430875,0.02512512,0.12060546875,0.007655638706637546,-0.01841742917895317,14624,9153.49,18.2,,,,
8531,439,3658,3745792,-1.5014296621084213,6.27616e-05,0.9754948019981384,-0.00213295198045671,0.00018515321,0.02510464,0.096923828125,0.0067958899307996035,-0.016210224479436874,14628,9153.49,18.2,,,,
8532,439,3659,3746816,-1.5214211717247963,6.27104e-05,0.9292541742324829,-0.0016321311704814434,0.00027260615,0.02508416,0.156982421875,0.01181915117194876,-0.013224726542830467,14632,9153.49,18.2,,,,
8533,439,3660,3747840,-1.4874502122402191,6.26592e-05,0.9781869053840637,-0.002442232391331345,0.00021634082,0.02506368,0.123291015625,0.007159439323004335,-0.016776422038674355,14636,9176.7,18.06,,,,
8534,439,3661,3748864,-1.4926042258739471,6.2608e-05,0.9499083757400513,-0.0032137958332896233,0.00033491378,0.0250432,0.132080078125,0.009229712770320475,-0.018109304830431938,14640,9201.6,17.98,,,,
8535,439,3662,3749888,-1.4960859939455986,6.255679999999999e-05,0.948817253112793,-0.0027872045757248998,0.00028029882,0.02502272,0.11083984375,0.00620715378317982,-0.017976855859160423,14644,9201.6,17.98,,,,
,,,3750000,-1.5118260085582733,6.25056e-05,0.967518150806427,-0.002646673034178093,0.00022107939,0.02500224,0.077392578125,0.00906329759163782,-0.01698758825659752,14648,,,8957.4,8957.4,-47.560000200000005,18.8
8573,437,3663,3750912,,,,,,,,,,,9205.01,17.97,,,,
8574,437,3664,3751936,-1.4798859357833862,6.24544e-05,0.8565850257873535,-0.002223068877356127,0.00018595695,0.02498176,0.085205078125,0.023712385329417884,-0.011112665757536888,14652,9205.01,17.97,,,,
8575,437,3665,3752960,-1.4683073088526726,6.240319999999999e-05,0.962151825428009,-0.0026872604503296316,0.00031826278,0.02496128,0.11572265625,0.009535632852930576,-0.01611592434346676,14656,9205.01,17.97,,,,
8576,437,3666,3753984,-1.4893454164266586,6.235199999999999e-05,0.9156303405761719,-0.002912310475949198,0.0003007775,0.0249408,0.13232421875,0.013535618025343865,-0.013994693756103516,14660,9205.01,17.97,,,,
8577,437,3667,3755008,-1.503751091659069,6.230079999999998e-05,0.9707143902778625,-0.0029976210207678378,0.0002790001,0.024920319999999996,0.17041015625,0.007672820007428527,-0.017507394775748253,14664,9205.01,17.97,,,,
8578,437,3668,3756032,-1.469557709991932,6.22496e-05,0.9537890553474426,-0.0028691452462226152,0.00034125894,0.024899839999999996,0.15966796875,0.011862287588883191,-0.01628130115568638,14668,9205.01,17.97,,,,
8579,437,3669,3757056,-1.4830121546983719,6.219839999999999e-05,0.8848645687103271,-0.0025600368389859796,0.00032423914,0.024879359999999996,0.1435546875,0.03843710746150464,-0.005387290380895138,14672,9205.01,17.97,,,,
8580,437,3670,3758080,-1.4995320588350296,6.214720000000001e-05,0.9657831192016602,-0.002361628576181829,0.00027762674,0.024858880000000007,0.123779296875,0.009426272416021675,-0.01701834239065647,14676,9205.01,17.97,,,,
8581,438,3671,3759104,-1.512614980340004,6.209600000000001e-05,0.9718481302261353,-0.002616863406728953,0.00021529046,0.024838400000000007,0.126953125,0.008246059995144606,-0.017852192744612694,14680,9205.01,17.97,,,,
8582,438,3672,3760128,-1.5039439648389816,6.20448e-05,0.9700690507888794,-0.0032355274306610227,0.00028884393,0.024817920000000007,0.139892578125,0.008474682923406363,-0.016395628452301025,14684,9155.35,17.97,,,,
8583,438,3673,3761152,-1.503640577197075,6.199360000000002e-05,0.9124447107315063,-0.0026964819408021867,0.00031853607,0.024797440000000004,0.16943359375,0.01790947251720354,-0.01556068193167448,14688,9155.35,17.97,,,,
8584,438,3674,3762176,-1.5183007419109344,6.194240000000001e-05,0.9022765159606934,-0.0024214492295868695,0.00018769212,0.024776960000000004,0.08251953125,0.016670542128849775,-0.015293571166694164,14692,9155.35,17.97,,,,
8585,438,3675,3763200,-1.4818625524640083,6.189120000000001e-05,0.9436277151107788,-0.003128643787931651,0.00036650168,0.024756480000000004,0.146240234375,0.010783747246023268,-0.017164364457130432,14696,9155.35,17.97,,,,
8586,438,3676,3764224,-1.5315364375710487,6.184e-05,0.9333494305610657,-0.0018786365981213748,0.00022556598,0.024736000000000005,0.085693359375,0.011681738455081359,-0.014473107643425465,14700,9230.15,17.8,,,,
8587,438,3677,3765248,-1.47925665974617,6.17888e-05,0.9646584391593933,-0.0025333515950478613,0.00023931073,0.024715520000000005,0.12451171875,0.006450739543652162,-0.01726296916604042,14704,9220.12,17.8,,,,
8588,438,3678,3766272,-1.529791235923767,6.173760000000001e-05,0.8652517795562744,-0.002707080275285989,0.00020814844,0.02469504,0.076416015625,0.015927211847156286,-0.014638292603194714,14708,9220.12,17.8,,,,
8589,438,3679,3767296,-1.5107857137918472,6.16864e-05,0.9612005949020386,-0.0032681053271517158,0.0003004445,0.02467456,0.140625,0.00800160804647021,-0.01913207396864891,14712,9220.12,17.8,,,,
8590,438,3680,3768320,-1.5107333436608315,6.16352e-05,0.9461768269538879,-0.0028993860469199717,0.0002193622,0.024654080000000002,0.091064453125,0.008718285243958235,-0.01685592532157898,14716,9220.12,17.8,,,,
8591,438,3681,3769344,-1.5021317303180695,6.1584e-05,0.9420270323753357,-0.0022355261899065226,0.00025467627,0.024633600000000002,0.125732421875,0.01458262134110555,-0.013487162999808788,14720,9216.83,17.71,,,,
8592,438,3682,3770368,-1.4933647736907005,6.15328e-05,0.9477444291114807,-0.002907052228692919,0.0004678307,0.024613120000000002,0.115234375,0.009339007548987865,-0.016181979328393936,14724,9261.5,17.62,,,,
8593,438,3683,3771392,-1.5060722380876541,6.14816e-05,0.9522936940193176,-0.0028538238839246333,0.00020364556,0.02459264,0.119384765625,0.007759865169646218,-0.019320432096719742,14728,9261.5,17.62,,,,
8594,438,3684,3772416,-1.5028664618730545,6.14304e-05,0.9080490469932556,-0.0030627470987383276,0.00026338216,0.02457216,0.12060546875,0.01919854327570647,-0.013892039656639099,14732,9281.22,17.62,,,,
8595,438,3685,3773440,-1.5091994926333427,6.13792e-05,0.9355873465538025,-0.0023819843772798777,0.0002140617,0.02455168,0.0859375,0.012212798232212663,-0.015318728052079678,14736,9280.02,17.63,,,,
8596,439,3686,3774464,-1.517683207988739,6.132799999999999e-05,0.8633346557617188,-0.003140127460937947,0.00033626048,0.0245312,0.14453125,0.023511068080551922,-0.009363636374473572,14740,9280.02,17.63,,,,
,,,3775000,-1.4751246869564056,6.127679999999999e-05,0.939319372177124,-0.0026768043753691018,0.00025750243,0.02451072,0.102783203125,0.01133996737189591,-0.01551507506519556,14744,,,8957.4,8957.4,-40.8933336,18.8
8634,437,3687,3775488,,,,,,,,,,,9280.02,17.63,,,,
8635,437,3688,3776512,-1.536470077931881,6.12256e-05,0.966413140296936,-0.003132335899863392,0.00033842435,0.024490239999999996,0.136474609375,0.005899038020288572,-0.019393540918827057,14748,9280.02,17.63,,,,
8636,437,3689,3777536,-1.495779074728489,6.11744e-05,0.9627140164375305,-0.0021295411861501634,0.00025225582,0.024469759999999997,0.142822265625,0.00767067089327611,-0.017141399905085564,14752,9280.02,17.63,,,,
8637,437,3690,3778560,-1.5083513706922531,6.112319999999999e-05,0.9072648882865906,-0.0018577649898361415,0.00039116322,0.024449279999999997,0.15185546875,0.021584785543382168,-0.013043493963778019,14756,9280.02,17.63,,,,
8638,437,3691,3779584,-1.5037766098976135,6.107199999999999e-05,0.9351242780685425,-0.0024616451119072735,0.00020242698,0.024428799999999997,0.07861328125,0.015984965139068663,-0.012611350044608116,14760,9280.02,17.63,,,,
8639,437,3692,3780608,-1.535208098590374,6.102079999999999e-05,0.9600411057472229,-0.003117736428976059,0.00022717786,0.024408319999999997,0.125244140625,0.00586732680676505,-0.019854173064231873,14764,9280.02,17.63,,,,
8640,437,3693,3781632,-1.5175829827785492,6.096960000000001e-05,0.9682365655899048,-0.0028057628660462797,0.00030813774,0.024387840000000008,0.126220703125,0.008068350289249793,-0.017390653491020203,14768,9280.02,17.63,,,,
8641,437,3694,3782656,-1.5301418229937553,6.091840000000001e-05,0.9454700350761414,-0.002732222026679665,0.00030178588,0.024367360000000005,0.093994140625,0.011154063860885799,-0.01711430773139,14772,9283.14,17.62,,,,
8642,437,3695,3783680,-1.49127446860075,6.086720000000001e-05,0.9337669610977173,-0.0028321979916654527,0.00021275633,0.024346880000000005,0.172607421875,0.012651485565584153,-0.015848906710743904,14776,9283.14,17.62,,,,
8643,437,3696,3784704,-1.5213771238923073,6.081600000000001e-05,0.9023550152778625,-0.0026999253896065056,0.0002296213,0.024326400000000005,0.103759765625,0.01796971680596471,-0.013495240360498428,14780,9283.14,17.62,,,,
8644,437,3697,3785728,-1.510419338941574,6.076480000000001e-05,0.9353804588317871,-0.002283293317304924,0.00020186143,0.024305920000000005,0.10205078125,0.014147758367471397,-0.012187107466161251,14784,9263.37,17.63,,,,
8645,438,3698,3786752,-1.5154742375016212,6.071360000000001e-05,0.946094274520874,-0.002956864016596228,0.0005105444,0.024285440000000005,0.161376953125,0.007068230508593842,-0.01961364969611168,14788,9271.4,17.64,,,,
8646,438,3699,3787776,-1.4939414709806442,6.0662400000000004e-05,0.8774670362472534,-0.0026961008552461863,0.000318798,0.024264960000000002,0.1220703125,0.013241442269645631,-0.014344746246933937,14792,9278.87,17.72,,,,
8647,438,3700,3788800,-1.4882130473852158,6.061120000000001e-05,0.8343371748924255,-0.002288058094563894,0.00027264323,0.024244480000000002,0.082763671875,0.03199336735997349,-0.0019413232803344727,14796,9295.07,17.67,,,,
8648,438,3701,3789824,-1.4967374205589294,6.056e-05,0.8740678429603577,-0.002688618202228099,0.00032064447,0.024224000000000002,0.116455078125,0.020098573004361242,-0.009648684412240982,14800,9295.07,17.67,,,,
8649,438,3702,3790848,-1.525442935526371,6.0508800000000006e-05,0.8394898176193237,-0.0021888097980991006,0.00034266087,0.024203520000000003,0.14013671875,0.018438289407640696,-0.009929110296070576,14804,9295.07,17.67,,,,
8650,438,3703,3791872,-1.5404028445482254,6.04576e-05,0.918556809425354,-0.002477406174875796,0.00020340952,0.024183040000000003,0.109375,0.010115494078490883,-0.01572336256504059,14808,9295.07,17.67,,,,
8651,438,3704,3792896,-1.5215134918689728,6.04064e-05,0.9156315922737122,-0.0027071012591477484,0.00026954862,0.02416256,0.15234375,0.007562671788036823,-0.018618345260620117,14812,9295.07,17.67,,,,
8652,438,3705,3793920,-1.5284235775470734,6.03552e-05,0.9437924027442932,-0.0028660003445111215,0.00029479206,0.02414208,0.107421875,0.005371862120227888,-0.017851360142230988,14816,9295.07,17.67,,,,
8653,438,3706,3794944,-1.5487191826105118,6.0304e-05,0.9511667490005493,-0.0029094665951561183,0.00022828253,0.0241216,0.1162109375,0.005159414387890138,-0.017762210220098495,14820,9284.01,17.81,,,,
8654,438,3707,3795968,-1.5342665687203407,6.0252799999999993e-05,0.9165415167808533,-0.0023830471909604967,0.00020328962,0.02410112,0.087890625,0.008998383913422003,-0.017465054988861084,14824,9284.01,17.81,,,,
8655,438,3708,3796992,-1.5173496901988983,6.0201599999999996e-05,0.9343932867050171,-0.002901099156588316,0.0002613219,0.02408064,0.1171875,0.006630927440710366,-0.019287746399641037,14828,9284.01,17.81,,,,
8656,438,3709,3798016,-1.5337686240673065,6.015039999999999e-05,0.8332304954528809,-0.002531360602006316,0.00026378914,0.024060159999999997,0.113037109375,0.02398184093181044,-0.010131867602467537,14832,9284.01,17.81,,,,
