time/fps,time/time_elapsed,time/total_timesteps,time/iterations,train/entropy_loss,train/clip_fraction,train/explained_variance,train/n_updates,train/approx_kl,train/policy_gradient_loss,train/clip_range,train/value_loss,train/learning_rate,train/loss,rollout/ep_rew_mean,rollout/ep_len_mean,eval/mean_object_ep_length,eval/mean_score_ep_length,eval/mean_object_reward,eval/mean_score_reward
65,10221,665600,650,-1.146687775850296,0.080078125,0.7634323239326477,2596,0.0015171419,-0.003109070734353736,0.08670848,0.060047949431464076,0.0002167712,0.007987190037965775,-15.17,7635.71,,,,
65,10233,666624,651,-1.1616342291235924,0.110107421875,0.8227148652076721,2600,0.0014275768,-0.003002247765834909,0.086688,0.03968907310627401,0.00021672,-0.0036852452903985977,-15.14,7626.89,,,,
65,10245,667648,652,-1.1255303397774696,0.10595703125,0.7850955724716187,2604,0.0026144243,-0.004262964881490916,0.08666752,0.042749420972540975,0.0002166688,0.0024205967783927917,-15.08,7654.66,,,,
65,10256,668672,653,-1.1508621722459793,0.088134765625,0.8074502944946289,2608,0.0022055027,-0.003152960358420387,0.08664704000000001,0.048442175379022956,0.0002166176,0.0017842203378677368,-15.08,7654.66,,,,
65,10267,669696,654,-1.1181220188736916,0.0791015625,0.7287576794624329,2612,0.0019723016,-0.002974491741042584,0.08662656,0.07436603750102222,0.0002165664,0.0196976400911808,-15.08,7654.66,,,,
65,10278,670720,655,-1.1512914821505547,0.112060546875,0.7396501302719116,2616,0.0020144305,-0.0037838473508600146,0.08660608,0.06284529692493379,0.00021651519999999998,0.005915787070989609,-14.97,7709.84,,,,
65,10289,671744,656,-1.1391986906528473,0.1103515625,0.6744987368583679,2620,0.0019468238,-0.004618531034793705,0.0865856,0.06544883921742439,0.000216464,0.010050399228930473,-14.97,7709.84,,,,
65,10300,672768,657,-1.127167783677578,0.158447265625,0.7538633942604065,2624,0.0023197338,-0.0042655300931073725,0.08656512000000001,0.05878160265274346,0.00021641280000000003,0.006319450214505196,-14.97,7709.84,,,,
65,10311,673792,658,-1.1489668563008308,0.132080078125,0.6939886808395386,2628,0.0021583936,-0.0020576892129611224,0.08654464,0.070944769307971,0.0002163616,0.006938319653272629,-14.87,7725.71,,,,
65,10322,674816,659,-1.1931617110967636,0.14501953125,0.8664759993553162,2632,0.0029183635,-0.005152593657840043,0.08652416000000002,0.034559115301817656,0.00021631040000000002,-0.008140255697071552,-14.87,7739.82,,,,
,,675000,,-1.1567065566778183,0.12451171875,0.6560089588165283,2636,0.0022716464,-0.004672046343330294,0.08650368,0.07715790579095483,0.0002162592,0.01464955136179924,,,9460.0,9460.0,-2417.48,-3.4
64,10445,675840,660,,,,,,,,,,,-14.73,7796.78,,,,
64,10459,676864,661,-1.1790436506271362,0.121826171875,0.7793692946434021,2640,0.0023391098,-0.0017730769468471408,0.08648320000000001,0.05537686124444008,0.00021620800000000001,0.010815444402396679,-14.73,7796.78,,,,
64,10472,677888,662,-1.1718537956476212,0.103271484375,0.7269610166549683,2644,0.0020695464,-0.004745416052173823,0.08646272,0.047916627023369074,0.0002161568,0.0060754697769880295,-14.61,7818.49,,,,
64,10485,678912,663,-1.1512883752584457,0.150634765625,0.7834455370903015,2648,0.0025787065,-0.0058391552593093365,0.08644224,0.05006557935848832,0.0002161056,0.001811908558011055,-14.61,7818.49,,,,
64,10499,679936,664,-1.1245876774191856,0.1494140625,0.7111713886260986,2652,0.002081559,-0.003929084952687845,0.08642176000000001,0.06780181522481143,0.0002160544,0.013684965670108795,-14.61,7818.49,,,,
64,10514,680960,665,-1.1003098785877228,0.076904296875,0.7721060514450073,2656,0.0022010473,-0.004419338089064695,0.08640128000000001,0.06648171111010015,0.0002160032,0.006579143926501274,-14.55,7826.06,,,,
64,10527,681984,666,-1.1255463361740112,0.142822265625,0.7949435710906982,2660,0.0022848782,0.00023152487119659781,0.08638080000000001,0.04766062297858298,0.00021595200000000002,0.0011749938130378723,-14.55,7826.06,,,,
64,10539,683008,667,-1.1088610887527466,0.150634765625,0.7198065519332886,2664,0.0029476518,-0.004018647348857485,0.08636032,0.059756971430033445,0.00021590080000000002,0.005026593804359436,-14.55,7826.06,,,,
64,10550,684032,668,-1.0921059846878052,0.18212890625,0.7564337849617004,2668,0.002213271,-0.0012026781914755702,0.08633984,0.04673219216056168,0.00021584960000000001,0.011623541824519634,-14.55,7826.06,,,,
64,10561,685056,669,-1.0942591279745102,0.117919921875,0.6612007021903992,2672,0.0021495342,-0.002618806523969397,0.08631936000000001,0.07160865422338247,0.0002157984,0.005415165796875954,-14.55,7826.06,,,,
64,10571,686080,670,-1.1104778423905373,0.07080078125,0.6806415319442749,2676,0.0019733375,-0.0035394708393141627,0.08629888000000001,0.06926609110087156,0.0002157472,0.00906023383140564,-14.55,7826.06,,,,
64,10582,687104,671,-1.1107773631811142,0.1494140625,0.8021866083145142,2680,0.0017769949,-0.0012491198431234807,0.0862784,0.06829537241719663,0.000215696,0.02505960687994957,-14.33,7872.15,,,,
64,10592,688128,672,-1.091146506369114,0.104248046875,0.7089146971702576,2684,0.0029162006,-0.0030366635764949024,0.08625792,0.05580290174111724,0.0002156448,0.0038868561387062073,-14.33,7872.15,,,,
64,10604,689152,673,-1.0618028044700623,0.12353515625,0.5945545434951782,2688,0.001884985,-0.003241458354750648,0.08623744,0.07266752514988184,0.0002155936,0.01577552780508995,-14.33,7872.15,,,,
65,10614,690176,674,-1.0716026276350021,0.168701171875,0.8241050243377686,2692,0.002774923,-0.004453612637007609,0.08621696000000001,0.047322520753368735,0.0002155424,-0.0024340301752090454,-14.25,7901.59,,,,
65,10625,691200,675,-1.103285275399685,0.099365234375,0.6874487996101379,2696,0.0013946341,-0.0023881033703219146,0.08619648,0.05017732339911163,0.0002154912,0.0043032411485910416,-14.25,7901.59,,,,
65,10636,692224,676,-1.0987335741519928,0.088134765625,0.797230064868927,2700,0.0018600278,-0.002289189287694171,0.086176,0.04843478905968368,0.00021543999999999998,0.005089682526886463,-14.25,7901.59,,,,
65,10646,693248,677,-1.1344004347920418,0.214111328125,0.571675717830658,2704,0.0025506658,-0.00374989393458236,0.08615552,0.1011539539322257,0.0002153888,0.025194406509399414,-14.25,7901.59,,,,
65,10657,694272,678,-1.08361404389143,0.08935546875,0.7597098350524902,2708,0.001963481,-0.0015179136535152793,0.08613504,0.05765288253314793,0.0002153376,0.012742753140628338,-14.25,7901.59,,,,
65,10668,695296,679,-1.073738969862461,0.112060546875,0.6490319967269897,2712,0.0024014693,-0.002687986649107188,0.08611456,0.07638460909947753,0.0002152864,0.018949180841445923,-14.11,7916.22,,,,
65,10680,696320,680,-1.1086190566420555,0.133056640625,0.7115334272384644,2716,0.0034734623,-0.0024553893599659204,0.08609408000000002,0.06407515169121325,0.00021523520000000002,0.01634943298995495,-14.11,7916.22,,,,
65,10690,697344,681,-1.117964819073677,0.16015625,0.6578397154808044,2720,0.002449668,-0.004307205468649045,0.0860736,0.07099876319989562,0.000215184,0.010227661579847336,-13.95,7962.14,,,,
65,10702,698368,682,-1.1009219214320183,0.126220703125,0.7964527606964111,2724,0.003173564,-0.0056055664317682385,0.08605312000000001,0.05235541914589703,0.00021513280000000001,0.006966223940253258,-13.95,7962.14,,,,
65,10713,699392,683,-1.100449450314045,0.10498046875,0.8034382462501526,2728,0.0018923688,-0.002294349833391607,0.08603264,0.05157512566074729,0.00021508159999999998,0.005827371031045914,-13.95,7962.14,,,,
,,700000,,-1.1072852239012718,0.12255859375,0.7575242519378662,2732,0.0020235474,-0.002234698797110468,0.08601216,0.0625506192445755,0.0002150304,0.008600873872637749,,,9957.2,9957.2,-1262.5120000000002,-5.0
64,10846,700416,684,,,,,,,,,,,-13.95,7962.14,,,,
64,10859,701440,685,-1.092149943113327,0.101318359375,0.713356614112854,2736,0.0024802086,-0.004345110908616334,0.08599168000000001,0.06555246794596314,0.0002149792,0.011809119954705238,-13.95,7967.26,,,,
64,10871,702464,686,-1.0859631597995758,0.13427734375,0.8061343431472778,2740,0.002567722,-0.0013869695831090212,0.08597120000000001,0.057413161965087056,0.000214928,-0.001223115250468254,-13.95,7967.26,,,,
64,10884,703488,687,-1.0569784045219421,0.122314453125,0.8177433013916016,2744,0.0026338915,-0.0042409081652294844,0.08595072000000001,0.03583515074569732,0.00021487680000000002,0.0030451295897364616,-13.95,7967.26,,,,
64,10896,704512,688,-1.1318238377571106,0.124755859375,0.6451733112335205,2748,0.003029432,-0.003576329705538228,0.08593024,0.06281270342878997,0.00021482560000000002,0.009119901806116104,-13.95,7967.26,,,,
64,10909,705536,689,-1.0773140266537666,0.1669921875,0.693561315536499,2752,0.0023870957,-0.001153702090959996,0.08590976,0.05998663487844169,0.00021477440000000002,0.010575762018561363,-13.95,7967.26,,,,
64,10922,706560,690,-1.111415222287178,0.119384765625,0.857342004776001,2756,0.00247652,-0.003249854315072298,0.08588928000000001,0.04058897984214127,0.0002147232,0.0006371475756168365,-13.95,7967.26,,,,
64,10933,707584,691,-1.1283499747514725,0.162109375,0.7616641521453857,2760,0.0019966653,-0.004128483938984573,0.08586880000000001,0.06117892521433532,0.000214672,0.008473090827465057,-13.81,8017.51,,,,
64,10944,708608,692,-1.1412828862667084,0.094482421875,0.8280194401741028,2764,0.0014204653,-0.004428576270584017,0.08584832,0.039416291285306215,0.0002146208,-0.00242440402507782,-13.73,8041.13,,,,
64,10955,709632,693,-1.153957687318325,0.134521484375,0.7786091566085815,2768,0.0018464399,-0.004576821345835924,0.08582784,0.040861478075385094,0.0002145696,-0.0017574634402990341,-13.53,8106.18,,,,
64,10967,710656,694,-1.1164681166410446,0.12158203125,0.6282336711883545,2772,0.0026347833,-0.002808561999700032,0.08580736,0.07581943250261247,0.0002145184,0.013515331782400608,-13.53,8093.82,,,,
64,10981,711680,695,-1.0928942263126373,0.1279296875,0.7092505693435669,2776,0.0026101128,-0.002480221097357571,0.08578688000000001,0.062428689328953624,0.0002144672,0.011335551738739014,-13.53,8093.82,,,,
64,10993,712704,696,-1.1209067776799202,0.15869140625,0.8630169034004211,2780,0.0019959633,-0.0044691942748613656,0.0857664,0.0414620409719646,0.000214416,-0.0033108890056610107,-13.53,8093.82,,,,
64,11005,713728,697,-1.0802319571375847,0.086181640625,0.7885159254074097,2784,0.0016611461,-0.0038227738405112177,0.08574592,0.05928100598976016,0.0002143648,0.011710066348314285,-13.53,8093.82,,,,
64,11018,714752,698,-1.075851485133171,0.07470703125,0.8514872789382935,2788,0.0016235976,-0.0036331619776319712,0.08572544,0.04074559570290148,0.0002143136,-0.0019511990249156952,-13.53,8093.82,,,,
64,11030,715776,699,-1.064702257514,0.09619140625,0.7920148968696594,2792,0.0024038525,-0.003292716297437437,0.08570496,0.054692239267751575,0.0002142624,0.013682162389159203,-13.53,8093.82,,,,
64,11043,716800,700,-1.1034488081932068,0.213623046875,0.7592324018478394,2796,0.002801966,-0.004022930283099413,0.08568448000000001,0.060961946146562696,0.0002142112,0.016394704580307007,-13.53,8093.82,,,,
64,11056,717824,701,-1.0925339236855507,0.08935546875,0.7414956092834473,2800,0.002307194,-0.0030876115488354117,0.08566400000000002,0.06175969820469618,0.00021416000000000002,0.01012565940618515,-13.37,8130.6,,,,
64,11069,718848,702,-1.086848832666874,0.15771484375,0.7289056777954102,2804,0.0043227663,-0.003535231458954513,0.08564352,0.06154917273670435,0.0002141088,0.007681645452976227,-13.37,8130.6,,,,
64,11081,719872,703,-1.0935507267713547,0.123291015625,0.6975196003913879,2808,0.0024715778,-0.004190834850305691,0.08562304000000001,0.0530877101700753,0.00021405760000000002,0.0003398861736059189,-13.2,8171.02,,,,
64,11094,720896,704,-1.057923562824726,0.156982421875,0.7327171564102173,2812,0.001957381,-0.0035374592116568238,0.08560256,0.06673544272780418,0.00021400639999999998,0.009627360850572586,-13.11,8198.96,,,,
64,11107,721920,705,-1.0788698196411133,0.1376953125,0.7394872903823853,2816,0.0025955627,-0.004568271873722551,0.08558208,0.05913548427633941,0.0002139552,0.0024690646678209305,-13.11,8198.96,,,,
65,11120,722944,706,-1.1050561666488647,0.099609375,0.7703040838241577,2820,0.0014238297,-0.002306644310010597,0.0855616,0.04766096780076623,0.00021390399999999998,0.002591158263385296,-13.11,8187.17,,,,
65,11133,723968,707,-1.092277742922306,0.1142578125,0.6643203496932983,2824,0.002111286,-0.004308472038246691,0.08554112000000001,0.07444680691696703,0.00021385280000000003,0.009443908929824829,-13.11,8187.17,,,,
65,11146,724992,708,-1.0969025641679764,0.098388671875,0.7966247797012329,2828,0.0024968137,-0.003518678538966924,0.08552064000000001,0.04744982742704451,0.00021380160000000002,-0.00018528103828430176,-13.11,8187.17,,,,
,,725000,,-1.0695385411381721,0.096923828125,0.7994555234909058,2832,0.0023432404,-0.0037777046964038163,0.08550016,0.04575011343695223,0.00021375040000000002,0.0018844064325094223,,,8697.6,8697.6,-2334.92,-8.8
64,11264,726016,709,,,,,,,,,,,-13.11,8187.17,,,,
64,11277,727040,710,-1.0845921412110329,0.1279296875,0.8158383369445801,2836,0.0018990411,-0.004084822256118059,0.08547968,0.047653009882196784,0.00021369920000000002,-0.0011366400867700577,-13.11,8187.17,,,,
64,11290,728064,711,-1.0934652462601662,0.140380859375,0.7978246212005615,2840,0.0030871334,-0.0028387969796312973,0.08545920000000001,0.05327744549140334,0.000213648,0.006514480337500572,-13.11,8187.17,,,,
64,11303,729088,712,-1.0796488225460052,0.13671875,0.7773117423057556,2844,0.0027511586,-0.0022290178458206356,0.08543872000000001,0.05769013240933418,0.0002135968,0.0056686848402023315,-13.11,8187.17,,,,
64,11316,730112,713,-1.0773523077368736,0.201416015625,0.7953975200653076,2848,0.001347526,-0.0009204547968693078,0.08541824,0.06135146412998438,0.0002135456,0.001803915947675705,-12.87,8228.56,,,,
64,11328,731136,714,-1.0723661482334137,0.1845703125,0.6513096690177917,2852,0.0023203124,-0.003066824603592977,0.08539776,0.07259211060591042,0.0002134944,0.017535746097564697,-12.7,8278.16,,,,
64,11339,732160,715,-1.0500043407082558,0.08349609375,0.620431661605835,2856,0.0012935048,-0.0033734170137904584,0.08537728,0.06424599117599428,0.0002134432,0.006060909479856491,-12.49,8317.75,,,,
64,11350,733184,716,-1.041064091026783,0.095703125,0.7480149865150452,2860,0.002695152,-0.00309634703444317,0.08535680000000001,0.05568674230016768,0.000213392,0.0109955333173275,-12.28,8361.34,,,,
64,11361,734208,717,-1.0674009770154953,0.158203125,0.7241001129150391,2864,0.002486939,-0.0012273829197511077,0.08533632000000001,0.0744775990024209,0.0002133408,0.01824009418487549,-12.28,8361.34,,,,
64,11375,735232,718,-1.0762023404240608,0.125732421875,0.7352142333984375,2868,0.0029950591,-0.0019714139780262485,0.08531584,0.07731122756376863,0.0002132896,0.02135155163705349,-12.28,8361.34,,,,
64,11387,736256,719,-1.0650765746831894,0.149658203125,0.7944661378860474,2872,0.0030518207,-0.002831114863511175,0.08529536,0.04869776638224721,0.0002132384,0.001893267035484314,-12.28,8361.34,,,,
64,11400,737280,720,-1.0649252980947495,0.155517578125,0.6995452642440796,2876,0.0020862832,-0.004348953254520893,0.08527488,0.07267422694712877,0.0002131872,0.010259859263896942,-12.28,8361.34,,,,
64,11413,738304,721,-1.0765951722860336,0.12890625,0.7199562788009644,2880,0.0016023542,-0.0033898313995450735,0.08525440000000001,0.06655018171295524,0.000213136,0.005419360473752022,-12.28,8361.34,,,,
64,11426,739328,722,-1.063684530556202,0.141845703125,0.7225849628448486,2884,0.0019866643,-0.0050582520925672725,0.08523392,0.05631855968385935,0.0002130848,0.0035123154520988464,-12.15,8383.4,,,,
64,11439,740352,723,-1.074890486896038,0.12841796875,0.760665774345398,2888,0.00259709,-0.0031214531627483666,0.08521344,0.04597534076310694,0.0002130336,-0.0017959270626306534,-12.15,8383.4,,,,
64,11451,741376,724,-1.0714002549648285,0.156494140625,0.8055605888366699,2892,0.0024160915,-0.005220210819970816,0.08519296000000001,0.049510476645082235,0.00021298240000000002,0.001814860850572586,-12.15,8383.4,,,,
64,11463,742400,725,-1.0330402851104736,0.119384765625,0.6521131992340088,2896,0.0023222156,-0.003556376585038379,0.08517248,0.08841721341013908,0.00021293119999999998,0.023364178836345673,-12.05,8410.0,,,,
64,11475,743424,726,-1.0923450663685799,0.12451171875,0.7108583450317383,2900,0.0034288918,-0.0025679242389742285,0.085152,0.04826904623769224,0.00021288,0.0002078283578157425,-12.05,8410.0,,,,
64,11487,744448,727,-1.0559757351875305,0.155517578125,0.7195954322814941,2904,0.002878375,-0.005375505250412971,0.08513152,0.06382235023193061,0.00021282879999999998,0.008328564465045929,-11.9,8447.46,,,,
64,11499,745472,728,-1.0510315522551537,0.14794921875,0.8240835666656494,2908,0.0017331291,-0.006259952089749277,0.08511104000000001,0.047611509915441275,0.00021277760000000003,0.0023121293634176254,-11.9,8447.46,,,,
64,11511,746496,729,-1.0424425899982452,0.159912109375,0.8373938202857971,2912,0.0026895143,-0.004487984740990214,0.08509056000000001,0.03626786300446838,0.00021272640000000002,-0.0046493858098983765,-11.9,8447.46,,,,
64,11523,747520,730,-1.071448653936386,0.1181640625,0.8505606055259705,2916,0.00254658,-0.005432929639937356,0.08507008,0.035740418592467904,0.00021267520000000002,-0.011302266269922256,-11.9,8447.46,,,,
64,11536,748544,731,-1.0476999431848526,0.11767578125,0.8046110272407532,2920,0.0021835358,-0.003111063997494057,0.0850496,0.04305469989776611,0.00021262400000000002,0.00021281838417053223,-11.86,8447.57,,,,
64,11549,749568,732,-1.0419192910194397,0.081787109375,0.8479081392288208,2924,0.0017933892,-0.0035601552517618984,0.08502912000000001,0.04743967135436833,0.0002125728,-0.0016720350831747055,-11.86,8447.57,,,,
,,750000,,-1.0687559321522713,0.132568359375,0.8255233764648438,2928,0.0019932818,-0.0034524752991274,0.08500864000000001,0.04677664674818516,0.0002125216,0.0031162071973085403,,,8452.4,8452.4,-1963.6240000000003,2.6
64,11663,750592,733,,,,,,,,,,,-11.86,8447.57,,,,
64,11675,751616,734,-1.0474349930882454,0.1083984375,0.8264574408531189,2932,0.0017610005,-0.004445335740456358,0.08498816000000001,0.04801776329986751,0.0002124704,0.008520461618900299,-11.86,8447.57,,,,
64,11688,752640,735,-1.0519208014011383,0.085205078125,0.8475291728973389,2936,0.0017617553,-0.0046699630038347095,0.08496768,0.042155895847827196,0.0002124192,-0.0056542642414569855,-11.86,8447.57,,,,
64,11701,753664,736,-1.0771174877882004,0.081298828125,0.864003598690033,2940,0.0016670165,-0.0022986017575021833,0.0849472,0.03397287253756076,0.000212368,-0.002424820326268673,-11.86,8447.57,,,,
64,11713,754688,737,-1.060839295387268,0.081298828125,0.7185364961624146,2944,0.0014744217,-0.0033643882488831878,0.08492672000000001,0.0626636533997953,0.0002123168,0.010973524302244186,-11.57,8547.59,,,,
64,11725,755712,738,-1.061897300183773,0.11474609375,0.7972015142440796,2948,0.0021615392,-0.00500979641219601,0.08490624000000001,0.03952613065484911,0.00021226560000000002,-0.004192342981696129,-11.43,8596.93,,,,
64,11737,756736,739,-1.0754658356308937,0.072998046875,0.8495820760726929,2952,0.002169991,-0.003616412286646664,0.08488576,0.030692138941958547,0.0002122144,-0.00454399548470974,-11.43,8596.93,,,,
64,11748,757760,740,-1.0713502541184425,0.16845703125,0.7750853300094604,2956,0.0019418396,-0.0038677973789162934,0.08486528,0.055100849363952875,0.0002121632,0.005461742170155048,-11.43,8596.93,,,,
64,11760,758784,741,-1.1120923906564713,0.099853515625,0.5877832770347595,2960,0.0023229737,-0.0021282937086652964,0.0848448,0.06916063348762691,0.000212112,0.012599766254425049,-11.43,8596.93,,,,
64,11772,759808,742,-1.093724399805069,0.131103515625,0.7159353494644165,2964,0.002346497,-0.0039292589062824845,0.08482432000000001,0.05659242253750563,0.0002120608,0.002278778702020645,-11.43,8596.93,,,,
64,11784,760832,743,-1.0445751622319221,0.104248046875,0.722174882888794,2968,0.0022771438,-0.004385808133520186,0.08480384,0.06629551760852337,0.0002120096,0.008361190557479858,-11.43,8596.93,,,,
64,11795,761856,744,-1.0643699616193771,0.1318359375,0.7860598564147949,2972,0.0020097112,-0.0045282457722350955,0.08478336,0.062218575505539775,0.0002119584,0.0061183832585811615,-11.43,8596.93,,,,
64,11807,762880,745,-1.0582210049033165,0.181640625,0.7393652200698853,2976,0.0025114366,-0.0036850554461125284,0.08476288,0.049328395863994956,0.0002119072,0.0026125311851501465,-11.43,8596.93,,,,
64,11819,763904,746,-1.0651049613952637,0.135009765625,0.5659459233283997,2980,0.0021533382,-0.005308034014888108,0.0847424,0.06766415294259787,0.00021185599999999999,0.0036675482988357544,-11.29,8644.85,,,,
64,11830,764928,747,-1.050975240767002,0.155517578125,0.7265494465827942,2984,0.0023838095,-0.0023814288288122043,0.08472192,0.06652351724915206,0.0002118048,0.020597681403160095,-11.29,8644.85,,,,
64,11842,765952,748,-1.0471581295132637,0.093994140625,0.7696197032928467,2988,0.002093979,-0.003682006965391338,0.08470144,0.05479921749792993,0.00021175359999999998,0.0013535525649785995,-11.29,8644.85,,,,
64,11854,766976,749,-1.0315887331962585,0.140380859375,0.8140243291854858,2992,0.0022806644,-0.004080629209056497,0.08468096000000001,0.05438580107875168,0.00021170240000000003,0.0051813386380672455,-11.29,8644.85,,,,
64,11867,768000,750,-1.060152605175972,0.131103515625,0.7091824412345886,2996,0.0027558273,-0.0031125901732593775,0.08466048,0.07272849674336612,0.0002116512,0.01705046370625496,-11.02,8703.47,,,,
64,11879,769024,751,-1.0717480704188347,0.114013671875,0.8290700912475586,3000,0.0026915646,-0.005192146665649489,0.08464,0.050143873086199164,0.00021160000000000002,-0.002701394259929657,-11.01,8702.95,,,,
64,11891,770048,752,-1.0890403017401695,0.15185546875,0.7684943675994873,3004,0.00262511,-0.0029738982120761648,0.08461952,0.05240833247080445,0.00021154880000000002,0.006944101303815842,-11.05,8698.7,,,,
64,11902,771072,753,-1.0504802390933037,0.1337890625,0.6017172336578369,3008,0.0031269023,-0.005061813979409635,0.08459904000000001,0.07485081674531102,0.0002114976,0.009611790999770164,-10.87,8737.26,,,,
64,11914,772096,754,-1.0632411167025566,0.0703125,0.7312110662460327,3012,0.0018534744,-0.0016867293452378362,0.08457856000000001,0.06934614712372422,0.0002114464,0.013491311110556126,-10.83,8747.4,,,,
64,11926,773120,755,-1.049058523029089,0.082275390625,0.7573397159576416,3016,0.0013549812,-0.0030609736568294466,0.08455808000000001,0.0587758191395551,0.0002113952,0.003630736842751503,-10.83,8747.4,,,,
64,11938,774144,756,-1.0808830261230469,0.084716796875,0.8002057075500488,3020,0.0017184987,-0.0034191031445516273,0.0845376,0.06074570631608367,0.000211344,0.007048327475786209,-10.83,8747.4,,,,
,,775000,,-1.0477616861462593,0.10986328125,0.8100702166557312,3024,0.002273466,-0.003623740565672051,0.08451712,0.05265285912901163,0.0002112928,0.008211491629481316,,,7326.6,7326.6,-269.624,2.4
64,12042,775168,757,,,,,,,,,,,-10.83,8747.4,,,,
64,12053,776192,758,-1.0861525237560272,0.097900390625,0.8635149598121643,3028,0.002149959,-0.004330901167122647,0.08449664000000001,0.0488545133266598,0.0002112416,0.0028046686202287674,-10.83,8747.4,,,,
64,12065,777216,759,-1.0226822830736637,0.122314453125,0.8506319522857666,3032,0.0016098702,-0.002667231485247612,0.08447616000000001,0.049928465858101845,0.00021119040000000002,0.007892541587352753,-10.83,8747.4,,,,
64,12077,778240,760,-1.0581370815634727,0.163818359375,0.8206098675727844,3036,0.0028958898,-0.004900739993900061,0.08445568,0.05027175974100828,0.0002111392,0.007950225844979286,-10.64,8793.0,,,,
64,12088,779264,761,-1.0663718357682228,0.0947265625,0.8218562602996826,3040,0.002367651,-0.0035548987798392773,0.0844352,0.04294659965671599,0.000211088,-0.0035736598074436188,-10.64,8793.0,,,,
64,12100,780288,762,-1.0278171673417091,0.139404296875,0.7390094995498657,3044,0.0031944823,-0.004834475053939968,0.08441472,0.06194434314966202,0.0002110368,0.007203307002782822,-10.62,8789.11,,,,
64,12111,781312,763,-1.018389780074358,0.140380859375,0.755100429058075,3048,0.0022685076,-0.003737134102266282,0.08439424000000001,0.050167520297691226,0.0002109856,0.0066199274733662605,-10.67,8776.69,,,,
64,12123,782336,764,-1.0291369929909706,0.09130859375,0.7048263549804688,3052,0.0022529413,-0.005360165552701801,0.08437376,0.06935546873137355,0.0002109344,0.0067744180560112,-10.72,8752.18,,,,
64,12135,783360,765,-1.040637269616127,0.15478515625,0.7729281187057495,3056,0.0038467103,-0.0030689063132740557,0.08435328,0.059154573595151305,0.0002108832,0.006503339856863022,-10.72,8752.18,,,,
64,12146,784384,766,-1.0653986036777496,0.12939453125,0.7663592100143433,3060,0.0015675086,-0.002747427555732429,0.0843328,0.0593439107760787,0.000210832,0.01089552789926529,-10.72,8752.18,,,,
64,12159,785408,767,-1.1372841075062752,0.091064453125,0.7686346173286438,3064,0.0010008372,-0.004834985185880214,0.08431232,0.05148626817390323,0.00021078079999999999,-0.004150114953517914,-10.52,8779.55,,,,
64,12171,786432,768,-1.0642734542489052,0.130859375,0.8590208292007446,3068,0.0016244702,-0.003848628490231931,0.08429184,0.04173642909154296,0.0002107296,0.0017912741750478745,-10.52,8779.55,,,,
64,12185,787456,769,-1.0929792672395706,0.084716796875,0.7802124619483948,3072,0.001994106,-0.003794313408434391,0.08427136,0.04783214651979506,0.0002106784,0.0035295989364385605,-10.53,8781.95,,,,
64,12197,788480,770,-1.0414685606956482,0.09033203125,0.6508662104606628,3076,0.002297963,-0.005185750109376386,0.08425088000000001,0.06551709165796638,0.00021062720000000003,0.00939662754535675,-10.53,8781.95,,,,
64,12210,789504,771,-1.1092587411403656,0.121337890625,0.8288534879684448,3080,0.002206482,-0.0035101802786812186,0.0842304,0.03628125984687358,0.000210576,0.003914023749530315,-10.49,8795.1,,,,
64,12223,790528,772,-1.0702151656150818,0.13037109375,0.7832626104354858,3084,0.0022771491,-0.004403692379128188,0.08420992000000001,0.0479880073107779,0.00021052480000000002,0.003053370863199234,-10.49,8795.1,,,,
64,12237,791552,773,-1.0520400628447533,0.110107421875,0.7948905825614929,3088,0.0015427598,-0.0035944047558587044,0.08418944,0.04214834049344063,0.0002104736,-0.005834333598613739,-10.49,8795.1,,,,
64,12250,792576,774,-1.0689853504300117,0.126953125,0.7227561473846436,3092,0.0015015658,-0.005143832619069144,0.08416896000000001,0.06682918989099562,0.0002104224,0.00785457156598568,-10.55,8785.41,,,,
64,12264,793600,775,-1.0723396688699722,0.1357421875,0.8073362112045288,3096,0.002230922,-0.004418081050971523,0.08414848000000001,0.02744108031038195,0.0002103712,-0.005547773092985153,-10.55,8785.41,,,,
64,12277,794624,776,-1.0310770459473133,0.087890625,0.5849798321723938,3100,0.0019763783,-0.003979047993198037,0.08412800000000001,0.0746783441863954,0.00021032,0.022920772433280945,-10.55,8785.41,,,,
64,12289,795648,777,-1.0672923997044563,0.128173828125,0.7079747319221497,3104,0.0023735373,-0.0035054302134085447,0.08410752,0.06455685454420745,0.0002102688,0.007948262616991997,-10.55,8785.41,,,,
64,12302,796672,778,-1.0418630614876747,0.12646484375,0.5611353516578674,3108,0.0024371268,-0.003990481025539339,0.08408704,0.0680618800688535,0.0002102176,0.008928194642066956,-10.55,8785.41,,,,
64,12315,797696,779,-0.9942929372191429,0.1943359375,0.711872935295105,3112,0.0023782593,-0.0041998610977316275,0.08406656000000001,0.06005816254764795,0.0002101664,0.005580078810453415,-10.55,8785.41,,,,
64,12329,798720,780,-1.0668903514742851,0.146240234375,0.8235456347465515,3116,0.0028442987,-0.004654159361962229,0.08404608000000001,0.03375821385998279,0.00021011520000000002,-0.0033535081893205643,-10.66,8762.74,,,,
64,12342,799744,781,-1.0667793899774551,0.175048828125,0.7592957615852356,3120,0.0018359541,-0.002021227846853435,0.0840256,0.06828165729530156,0.000210064,0.0028892066329717636,-10.66,8762.74,,,,
