#{"t_start": 1752505676.7818449, "env_id": "SafeCartPole-v0"}
r,l,t,c
200.0,200,123.536947,0.0
192.0,192,123.703429,0.0
200.0,200,124.393017,0.0
200.0,200,124.56655,0.0
200.0,200,124.740898,0.0
200.0,200,124.914257,47.0
200.0,200,125.087848,0.0
200.0,200,125.261222,0.0
200.0,200,125.434538,0.0
200.0,200,125.607856,0.0
200.0,200,125.78133,0.0
200.0,200,125.955109,0.0
200.0,200,126.642854,0.0
200.0,200,126.815765,0.0
200.0,200,126.988515,0.0
200.0,200,127.161146,0.0
200.0,200,127.333945,0.0
200.0,200,127.506823,0.0
200.0,200,127.67986,0.0
200.0,200,127.852777,0.0
200.0,200,128.026701,0.0
200.0,200,128.200236,68.0
200.0,200,128.373653,0.0
200.0,200,129.062386,0.0
200.0,200,129.235974,0.0
200.0,200,129.409371,2.0
200.0,200,129.583242,0.0
200.0,200,129.757087,0.0
200.0,200,129.930974,0.0
200.0,200,130.106756,0.0
200.0,200,130.283049,0.0
200.0,200,130.457132,0.0
200.0,200,130.630748,0.0
200.0,200,131.317848,0.0
200.0,200,131.490638,0.0
200.0,200,131.663742,0.0
200.0,200,131.836611,0.0
200.0,200,132.009672,0.0
200.0,200,132.183956,0.0
200.0,200,132.357524,0.0
200.0,200,132.531299,0.0
200.0,200,132.705105,0.0
200.0,200,132.878664,0.0
200.0,200,133.561959,0.0
200.0,200,133.736384,0.0
200.0,200,133.911006,0.0
200.0,200,134.086623,0.0
200.0,200,134.262317,0.0
200.0,200,134.43837,0.0
200.0,200,134.61278,0.0
200.0,200,134.789701,0.0
200.0,200,134.964205,0.0
200.0,200,135.137777,0.0
200.0,200,135.818058,0.0
200.0,200,135.991325,0.0
200.0,200,136.16473,0.0
200.0,200,136.338517,0.0
200.0,200,136.511888,0.0
200.0,200,136.685696,0.0
200.0,200,136.85895,0.0
200.0,200,137.032368,0.0
200.0,200,137.205556,0.0
200.0,200,137.378565,0.0
200.0,200,137.551462,0.0
200.0,200,138.232298,0.0
200.0,200,138.408141,0.0
200.0,200,138.582091,0.0
200.0,200,138.756359,0.0
200.0,200,138.930112,0.0
200.0,200,139.103984,0.0
200.0,200,139.27782,0.0
200.0,200,139.451604,0.0
200.0,200,139.626026,0.0
200.0,200,139.800572,0.0
200.0,200,140.487208,0.0
200.0,200,140.66146,0.0
200.0,200,140.834581,0.0
200.0,200,141.007682,0.0
200.0,200,141.180917,0.0
200.0,200,141.353908,0.0
200.0,200,141.526846,0.0
200.0,200,141.700005,0.0
200.0,200,141.873602,0.0
200.0,200,142.046869,0.0
200.0,200,142.733596,0.0
200.0,200,142.907583,0.0
200.0,200,143.08152,0.0
200.0,200,143.255656,0.0
200.0,200,143.429303,0.0
200.0,200,143.60292,0.0
200.0,200,143.776565,0.0
200.0,200,143.949977,0.0
200.0,200,144.12325,0.0
200.0,200,144.296954,0.0
200.0,200,144.986705,0.0
200.0,200,145.161061,0.0
200.0,200,145.335074,0.0
200.0,200,145.508899,0.0
200.0,200,145.683267,0.0
200.0,200,145.857013,0.0
200.0,200,146.031095,0.0
200.0,200,146.20457,0.0
200.0,200,146.378983,0.0
200.0,200,146.555025,0.0
200.0,200,146.729623,0.0
200.0,200,147.411646,0.0
200.0,200,147.585419,0.0
200.0,200,147.759063,0.0
200.0,200,147.932584,0.0
200.0,200,148.106099,0.0
200.0,200,148.27974,0.0
200.0,200,148.453861,0.0
200.0,200,148.628842,0.0
200.0,200,148.802927,0.0
200.0,200,148.976243,0.0
200.0,200,149.658305,0.0
200.0,200,149.834177,0.0
200.0,200,150.011578,0.0
200.0,200,150.186902,0.0
200.0,200,150.360348,0.0
200.0,200,150.535193,0.0
200.0,200,150.711805,0.0
200.0,200,150.886709,0.0
200.0,200,151.060611,0.0
169.0,169,151.207237,0.0
200.0,200,151.89178,0.0
200.0,200,152.069012,0.0
117.0,117,152.17201,0.0
200.0,200,152.348522,0.0
200.0,200,152.524654,0.0
200.0,200,152.700737,0.0
200.0,200,152.875136,0.0
200.0,200,153.048782,0.0
200.0,200,153.222565,0.0
200.0,200,153.395684,0.0
200.0,200,153.56924,0.0
200.0,200,212.790297,0.0
200.0,200,212.962166,0.0
200.0,200,213.142916,0.0
200.0,200,213.317572,0.0
200.0,200,213.491794,0.0
200.0,200,213.666349,0.0
200.0,200,213.841025,0.0
200.0,200,214.016241,0.0
200.0,200,214.190937,0.0
200.0,200,214.365708,0.0
200.0,200,215.0554,0.0
200.0,200,215.228183,0.0
200.0,200,215.400872,0.0
200.0,200,215.573585,0.0
200.0,200,215.746295,0.0
200.0,200,215.919667,0.0
200.0,200,216.093681,0.0
200.0,200,216.266713,0.0
200.0,200,216.439721,0.0
200.0,200,216.61298,0.0
200.0,200,217.297392,0.0
200.0,200,217.469749,0.0
200.0,200,217.642084,0.0
200.0,200,217.815319,0.0
200.0,200,217.989761,0.0
200.0,200,218.164562,0.0
200.0,200,218.337328,0.0
200.0,200,218.521064,0.0
200.0,200,218.703588,0.0
200.0,200,218.882898,0.0
200.0,200,219.065243,0.0
200.0,200,219.745224,0.0
200.0,200,219.917456,0.0
200.0,200,220.091168,0.0
200.0,200,220.264177,0.0
200.0,200,220.436509,0.0
200.0,200,220.608707,0.0
169.0,169,220.754282,0.0
200.0,200,220.925543,0.0
200.0,200,221.097689,0.0
200.0,200,221.269605,0.0
200.0,200,221.946361,0.0
200.0,200,222.119848,0.0
71.0,71,222.181328,0.0
200.0,200,222.354181,0.0
200.0,200,222.527706,0.0
200.0,200,222.701149,0.0
200.0,200,222.874124,0.0
200.0,200,223.047007,0.0
200.0,200,223.219963,0.0
200.0,200,223.392674,0.0
200.0,200,223.565193,0.0
200.0,200,224.251185,0.0
200.0,200,224.429348,0.0
200.0,200,224.601585,0.0
200.0,200,224.773915,0.0
200.0,200,224.946038,0.0
200.0,200,225.119031,0.0
200.0,200,225.291124,0.0
200.0,200,225.463256,0.0
200.0,200,225.635605,0.0
200.0,200,225.807886,0.0
200.0,200,226.492748,0.0
200.0,200,226.665216,0.0
200.0,200,226.837559,0.0
200.0,200,227.009654,0.0
200.0,200,227.181765,0.0
200.0,200,227.353734,0.0
200.0,200,227.526087,0.0
200.0,200,227.698309,0.0
200.0,200,227.870533,0.0
200.0,200,228.042574,0.0
200.0,200,228.726407,0.0
200.0,200,228.898793,0.0
200.0,200,229.071198,0.0
200.0,200,229.243563,0.0
200.0,200,229.415834,0.0
200.0,200,229.588702,0.0
200.0,200,229.76205,0.0
200.0,200,229.93523,0.0
200.0,200,230.108357,0.0
200.0,200,230.282055,0.0
200.0,200,230.456048,0.0
200.0,200,231.137373,0.0
200.0,200,231.309884,0.0
200.0,200,231.482151,0.0
200.0,200,231.654359,0.0
200.0,200,231.826752,0.0
200.0,200,231.999111,0.0
200.0,200,232.171348,0.0
200.0,200,232.345268,0.0
200.0,200,232.519311,0.0
200.0,200,232.6928,0.0
200.0,200,233.370619,0.0
200.0,200,233.542538,0.0
200.0,200,233.714419,0.0
200.0,200,233.886669,0.0
200.0,200,234.058531,0.0
200.0,200,234.23026,0.0
200.0,200,234.404134,0.0
200.0,200,234.577577,0.0
200.0,200,234.753012,0.0
200.0,200,234.925956,0.0
200.0,200,235.602736,0.0
200.0,200,235.775502,0.0
200.0,200,235.94745,0.0
200.0,200,236.119421,0.0
200.0,200,236.291597,0.0
200.0,200,236.465258,0.0
200.0,200,236.637491,0.0
200.0,200,236.809436,0.0
200.0,200,236.982353,0.0
200.0,200,237.155939,0.0
200.0,200,237.833745,0.0
200.0,200,238.006482,0.0
200.0,200,238.178951,0.0
200.0,200,238.351446,0.0
200.0,200,238.525633,0.0
200.0,200,238.698889,0.0
200.0,200,238.871371,0.0
200.0,200,239.043741,0.0
200.0,200,239.215808,0.0
200.0,200,239.387841,0.0
200.0,200,239.559706,0.0
200.0,200,240.240007,0.0
200.0,200,240.418951,0.0
200.0,200,240.597456,0.0
200.0,200,240.77096,0.0
200.0,200,240.943162,0.0
200.0,200,241.115616,0.0
200.0,200,241.28757,0.0
200.0,200,241.459347,0.0
200.0,200,241.631337,0.0
200.0,200,241.803119,0.0
200.0,200,242.480895,0.0
200.0,200,242.656346,0.0
200.0,200,242.830337,0.0
200.0,200,243.002883,0.0
200.0,200,243.175428,0.0
200.0,200,243.348276,0.0
200.0,200,243.520667,0.0
200.0,200,243.693335,0.0
200.0,200,243.866235,0.0
200.0,200,244.03861,0.0
200.0,200,244.721217,0.0
200.0,200,244.896281,0.0
114.0,114,244.994654,0.0
200.0,200,245.167523,0.0
200.0,200,245.339958,0.0
200.0,200,245.512436,0.0
200.0,200,245.685734,0.0
200.0,200,245.858252,0.0
200.0,200,246.031166,0.0
200.0,200,246.203756,0.0
200.0,200,246.376207,0.0
200.0,200,247.063747,0.0
200.0,200,247.236065,0.0
200.0,200,247.408539,0.0
200.0,200,247.581082,0.0
200.0,200,247.754137,0.0
200.0,200,247.926641,0.0
200.0,200,248.098963,0.0
200.0,200,248.271696,0.0
200.0,200,248.443895,0.0
200.0,200,248.616594,0.0
200.0,200,249.299539,0.0
200.0,200,249.47213,0.0
200.0,200,249.645556,0.0
200.0,200,249.818316,0.0
200.0,200,249.991729,0.0
200.0,200,250.164276,0.0
200.0,200,250.336683,0.0
200.0,200,250.509229,0.0
200.0,200,250.682694,0.0
200.0,200,250.857802,0.0
200.0,200,251.537807,0.0
200.0,200,251.71025,0.0
200.0,200,251.882716,0.0
200.0,200,252.054956,0.0
200.0,200,252.227289,0.0
200.0,200,252.399598,0.0
200.0,200,252.57185,0.0
200.0,200,252.744907,0.0
200.0,200,252.918261,0.0
200.0,200,253.091147,0.0
200.0,200,253.771005,0.0
200.0,200,253.943999,0.0
200.0,200,254.116583,0.0
200.0,200,254.289232,0.0
200.0,200,254.461717,0.0
200.0,200,254.634619,0.0
200.0,200,254.809803,0.0
200.0,200,254.984797,0.0
200.0,200,255.157546,0.0
200.0,200,255.329903,0.0
200.0,200,255.502551,0.0
200.0,200,256.180696,0.0
200.0,200,256.353007,0.0
200.0,200,256.525448,0.0
200.0,200,256.697635,0.0
200.0,200,256.87085,0.0
200.0,200,257.043688,0.0
200.0,200,257.216275,0.0
200.0,200,257.388666,0.0
200.0,200,257.561085,0.0
200.0,200,257.733788,0.0
200.0,200,258.412384,0.0
200.0,200,258.585063,0.0
200.0,200,258.757856,0.0
200.0,200,258.931692,0.0
200.0,200,259.104914,0.0
200.0,200,259.277541,0.0
200.0,200,259.450011,0.0
200.0,200,259.622916,0.0
200.0,200,259.796416,0.0
200.0,200,259.969093,0.0
200.0,200,260.648172,0.0
200.0,200,260.820883,0.0
200.0,200,260.99475,0.0
200.0,200,261.168262,0.0
200.0,200,261.341164,0.0
200.0,200,261.51385,0.0
200.0,200,261.686771,0.0
200.0,200,261.859413,0.0
200.0,200,262.032287,0.0
200.0,200,262.204913,0.0
200.0,200,262.883802,0.0
200.0,200,263.058128,0.0
200.0,200,263.231065,0.0
200.0,200,263.403717,0.0
200.0,200,263.576022,0.0
200.0,200,263.748571,0.0
200.0,200,263.920734,0.0
200.0,200,264.092907,0.0
200.0,200,264.265159,0.0
200.0,200,264.437311,0.0
200.0,200,264.610052,0.0
200.0,200,265.294366,0.0
200.0,200,265.466883,0.0
200.0,200,265.639545,0.0
200.0,200,265.812221,0.0
200.0,200,265.98488,0.0
200.0,200,266.157466,0.0
200.0,200,266.329938,0.0
200.0,200,266.502257,0.0
200.0,200,266.674623,0.0
200.0,200,266.847123,0.0
172.0,172,267.505983,0.0
200.0,200,267.678467,0.0
200.0,200,267.851017,0.0
200.0,200,268.023349,0.0
200.0,200,268.195817,0.0
200.0,200,268.368426,0.0
200.0,200,268.540998,0.0
200.0,200,268.713588,0.0
200.0,200,268.88609,0.0
200.0,200,269.059112,0.0
200.0,200,269.74557,0.0
200.0,200,269.919205,0.0
200.0,200,270.093466,0.0
200.0,200,270.269992,9.0
200.0,200,270.445974,0.0
200.0,200,270.619537,0.0
200.0,200,270.792977,0.0
200.0,200,270.96574,0.0
200.0,200,271.139276,0.0
200.0,200,271.313578,0.0
200.0,200,271.486553,0.0
200.0,200,272.179361,0.0
200.0,200,272.352066,0.0
200.0,200,272.524494,0.0
200.0,200,272.697048,0.0
200.0,200,272.869456,0.0
200.0,200,273.04205,0.0
200.0,200,273.215834,0.0
200.0,200,273.389655,0.0
200.0,200,273.562563,0.0
200.0,200,273.735393,0.0
200.0,200,274.424996,0.0
200.0,200,274.597784,0.0
200.0,200,274.771717,0.0
200.0,200,274.944098,0.0
200.0,200,275.116677,0.0
200.0,200,275.290593,0.0
200.0,200,275.464142,0.0
200.0,200,275.637412,0.0
200.0,200,275.810462,0.0
200.0,200,275.983172,0.0
200.0,200,276.671259,0.0
200.0,200,276.844262,0.0
200.0,200,277.017266,0.0
200.0,200,277.19032,0.0
200.0,200,277.36518,0.0
200.0,200,277.538851,0.0
200.0,200,277.712353,0.0
200.0,200,277.885434,0.0
200.0,200,278.058619,0.0
200.0,200,278.231921,0.0
200.0,200,278.916121,0.0
200.0,200,279.088572,0.0
200.0,200,279.260913,0.0
200.0,200,279.43411,0.0
200.0,200,279.607352,0.0
200.0,200,279.781994,0.0
200.0,200,279.954349,0.0
200.0,200,280.126475,0.0
200.0,200,280.29904,0.0
200.0,200,280.471264,0.0
200.0,200,281.153936,0.0
200.0,200,281.327379,0.0
200.0,200,281.502204,0.0
200.0,200,281.675602,0.0
200.0,200,281.848478,0.0
200.0,200,282.021528,0.0
200.0,200,282.194401,0.0
200.0,200,282.367176,0.0
200.0,200,282.540224,0.0
200.0,200,282.713464,0.0
200.0,200,282.886311,0.0
200.0,200,283.570038,0.0
200.0,200,283.743533,0.0
200.0,200,283.916402,0.0
200.0,200,284.088966,0.0
200.0,200,284.261614,0.0
200.0,200,284.434209,0.0
200.0,200,284.607434,0.0
200.0,200,284.780457,0.0
200.0,200,284.95319,0.0
200.0,200,285.126277,0.0
200.0,200,285.812071,0.0
200.0,200,285.986042,0.0
200.0,200,286.159122,0.0
200.0,200,286.332123,0.0
200.0,200,286.504876,0.0
200.0,200,286.677739,0.0
200.0,200,286.850459,0.0
200.0,200,287.023266,0.0
200.0,200,287.195955,0.0
200.0,200,287.368657,0.0
200.0,200,288.051088,0.0
200.0,200,288.224254,0.0
200.0,200,288.397179,0.0
200.0,200,288.570141,0.0
200.0,200,288.743353,0.0
200.0,200,288.916161,0.0
200.0,200,289.088907,0.0
200.0,200,289.261634,0.0
200.0,200,289.434339,0.0
200.0,200,289.609064,0.0
200.0,200,290.293378,0.0
200.0,200,290.466378,0.0
200.0,200,290.639264,0.0
200.0,200,290.812483,0.0
200.0,200,290.985247,0.0
200.0,200,291.157753,0.0
200.0,200,291.330337,0.0
200.0,200,291.503112,0.0
200.0,200,291.677851,0.0
200.0,200,291.851236,0.0
200.0,200,292.02411,0.0
200.0,200,292.705254,0.0
200.0,200,292.878059,0.0
200.0,200,293.050753,0.0
200.0,200,293.223654,0.0
200.0,200,293.39644,0.0
200.0,200,293.569555,0.0
200.0,200,293.74463,0.0
200.0,200,293.91782,0.0
200.0,200,294.090793,0.0
200.0,200,294.263966,0.0
200.0,200,294.946822,0.0
200.0,200,295.119022,0.0
200.0,200,295.291121,0.0
200.0,200,295.463235,0.0
200.0,200,295.635817,0.0
200.0,200,295.810352,0.0
200.0,200,295.982875,0.0
200.0,200,296.154903,0.0
200.0,200,296.327567,0.0
200.0,200,296.499701,0.0
200.0,200,297.179163,0.0
200.0,200,297.351632,0.0
200.0,200,297.523921,0.0
200.0,200,297.696986,0.0
200.0,200,297.871383,0.0
200.0,200,298.044724,0.0
200.0,200,298.217431,0.0
200.0,200,298.389783,0.0
200.0,200,298.562392,0.0
200.0,200,298.734797,0.0
200.0,200,299.413943,0.0
200.0,200,299.587787,0.0
200.0,200,299.778435,0.0
200.0,200,299.955305,0.0
200.0,200,300.129506,0.0
200.0,200,300.303427,0.0
200.0,200,300.476117,0.0
200.0,200,300.649283,0.0
200.0,200,300.822184,0.0
200.0,200,300.995182,0.0
200.0,200,301.168106,0.0
200.0,200,301.850572,0.0
200.0,200,302.026141,0.0
200.0,200,302.198899,0.0
200.0,200,302.371818,0.0
200.0,200,302.544798,0.0
200.0,200,302.717909,0.0
200.0,200,302.890491,0.0
200.0,200,303.063386,0.0
200.0,200,303.236847,0.0
200.0,200,303.409636,0.0
200.0,200,304.096541,0.0
200.0,200,304.269963,0.0
200.0,200,304.443299,0.0
200.0,200,304.618243,0.0
200.0,200,304.792982,0.0
200.0,200,304.965898,0.0
200.0,200,305.13908,0.0
200.0,200,305.311899,0.0
200.0,200,305.484762,0.0
200.0,200,305.659667,0.0
200.0,200,306.343483,0.0
200.0,200,306.515818,0.0
200.0,200,306.688242,0.0
200.0,200,306.860615,0.0
200.0,200,307.033005,0.0
200.0,200,307.205192,0.0
200.0,200,307.377385,0.0
200.0,200,307.549448,0.0
200.0,200,307.721949,0.0
200.0,200,307.894473,0.0
200.0,200,308.576033,0.0
200.0,200,308.749283,0.0
200.0,200,308.922286,0.0
200.0,200,309.095375,0.0
200.0,200,309.268389,0.0
200.0,200,309.441118,0.0
200.0,200,309.61555,0.0
200.0,200,309.789041,0.0
200.0,200,309.963679,0.0
200.0,200,310.138809,0.0
200.0,200,310.311934,0.0
200.0,200,310.995187,0.0
200.0,200,311.167562,0.0
200.0,200,311.339612,0.0
200.0,200,311.511622,0.0
200.0,200,311.683744,0.0
200.0,200,311.855758,0.0
200.0,200,312.029013,0.0
200.0,200,312.202554,0.0
200.0,200,312.37552,0.0
200.0,200,312.547901,0.0
200.0,200,313.228468,0.0
200.0,200,313.40076,0.0
200.0,200,313.573375,0.0
200.0,200,313.746456,0.0
200.0,200,313.918962,0.0
200.0,200,314.092926,0.0
200.0,200,314.266877,0.0
200.0,200,314.439374,0.0
200.0,200,314.613221,0.0
200.0,200,314.787365,0.0
200.0,200,315.470748,0.0
200.0,200,315.644983,0.0
200.0,200,315.818258,0.0
200.0,200,315.991553,0.0
200.0,200,316.166699,0.0
200.0,200,316.342266,0.0
200.0,200,316.515392,0.0
200.0,200,316.688171,0.0
200.0,200,316.861091,0.0
200.0,200,317.03461,0.0
200.0,200,317.715914,0.0
200.0,200,317.888728,0.0
200.0,200,318.061286,0.0
200.0,200,318.236142,0.0
200.0,200,318.409733,0.0
200.0,200,318.582647,0.0
200.0,200,318.755385,0.0
200.0,200,318.927879,0.0
200.0,200,319.10287,0.0
200.0,200,319.275793,0.0
200.0,200,319.448584,0.0
200.0,200,320.133102,0.0
200.0,200,320.308878,0.0
200.0,200,320.483473,0.0
200.0,200,320.657912,0.0
200.0,200,320.831275,0.0
200.0,200,321.004167,0.0
200.0,200,321.17725,0.0
200.0,200,321.350366,0.0
200.0,200,321.52347,0.0
200.0,200,321.696535,0.0
200.0,200,322.38674,0.0
200.0,200,322.562034,0.0
200.0,200,322.737201,0.0
200.0,200,322.911659,0.0
200.0,200,323.083989,0.0
200.0,200,323.255867,0.0
200.0,200,323.427704,0.0
200.0,200,323.599422,0.0
200.0,200,323.771683,0.0
200.0,200,323.943768,0.0
200.0,200,324.626898,0.0
200.0,200,324.80057,0.0
200.0,200,324.973199,0.0
200.0,200,325.145813,0.0
200.0,200,325.318166,0.0
200.0,200,325.490536,0.0
200.0,200,325.662956,0.0
200.0,200,325.835528,0.0
200.0,200,326.008083,0.0
200.0,200,326.180231,0.0
200.0,200,326.863863,0.0
200.0,200,327.036432,0.0
200.0,200,327.208654,0.0
200.0,200,327.38111,0.0
200.0,200,327.553354,0.0
200.0,200,327.72555,0.0
200.0,200,327.898001,0.0
200.0,200,328.070321,0.0
200.0,200,328.242439,0.0
200.0,200,328.416368,0.0
200.0,200,328.589568,0.0
200.0,200,329.296547,0.0
200.0,200,329.469504,0.0
200.0,200,329.64248,0.0
200.0,200,329.815161,0.0
200.0,200,329.988522,0.0
200.0,200,330.161075,0.0
200.0,200,330.333452,0.0
200.0,200,330.508193,0.0
200.0,200,330.682732,0.0
200.0,200,330.856275,0.0
200.0,200,331.534918,0.0
200.0,200,331.706677,0.0
200.0,200,331.878597,0.0
200.0,200,332.050072,0.0
200.0,200,332.221489,0.0
200.0,200,332.392909,0.0
200.0,200,332.566304,0.0
200.0,200,332.738619,0.0
200.0,200,332.910466,0.0
200.0,200,333.084953,0.0
200.0,200,333.766824,0.0
200.0,200,333.940939,0.0
200.0,200,334.113664,0.0
200.0,200,334.287596,0.0
200.0,200,334.469063,0.0
200.0,200,334.644249,0.0
200.0,200,334.81982,0.0
200.0,200,334.992759,0.0
200.0,200,335.164511,0.0
200.0,200,335.336144,0.0
200.0,200,336.013468,0.0
200.0,200,336.18571,0.0
200.0,200,336.357929,0.0
200.0,200,336.530646,0.0
200.0,200,336.704837,0.0
200.0,200,336.877417,0.0
200.0,200,337.049561,0.0
200.0,200,337.2214,0.0
200.0,200,337.393227,0.0
200.0,200,337.565155,0.0
200.0,200,338.242842,0.0
200.0,200,338.415028,0.0
200.0,200,338.587876,0.0
118.0,118,338.690757,0.0
200.0,200,338.86412,0.0
200.0,200,339.035626,0.0
200.0,200,339.207581,0.0
200.0,200,339.379287,0.0
200.0,200,339.550962,0.0
200.0,200,339.723494,0.0
200.0,200,339.895764,0.0
200.0,200,340.576224,0.0
200.0,200,340.75125,0.0
200.0,200,340.923956,0.0
200.0,200,341.09719,0.0
200.0,200,341.269716,0.0
200.0,200,341.441602,0.0
200.0,200,341.613644,0.0
200.0,200,341.785425,0.0
200.0,200,341.957517,0.0
200.0,200,342.129454,0.0
200.0,200,342.81866,0.0
200.0,200,342.991522,0.0
200.0,200,343.166927,0.0
200.0,200,343.338949,0.0
200.0,200,343.510733,0.0
200.0,200,343.682491,0.0
200.0,200,343.854527,0.0
200.0,200,344.026664,0.0
200.0,200,344.198785,0.0
200.0,200,344.37042,0.0
200.0,200,344.542009,0.0
200.0,200,345.234797,0.0
200.0,200,345.415147,0.0
200.0,200,345.595712,0.0
200.0,200,345.77623,0.0
200.0,200,345.956844,0.0
200.0,200,346.137342,0.0
200.0,200,346.317644,0.0
200.0,200,346.49785,0.0
200.0,200,346.677889,0.0
200.0,200,346.860456,0.0
200.0,200,347.542028,0.0
200.0,200,347.714384,0.0
200.0,200,347.886599,0.0
200.0,200,348.058672,0.0
200.0,200,348.230811,0.0
200.0,200,348.403165,0.0
200.0,200,348.575374,0.0
200.0,200,348.747806,0.0
200.0,200,348.926377,0.0
200.0,200,349.099219,0.0
200.0,200,349.778273,0.0
200.0,200,349.951763,0.0
200.0,200,350.129445,0.0
200.0,200,350.310527,0.0
200.0,200,350.491653,0.0
200.0,200,350.672986,0.0
200.0,200,350.854885,0.0
200.0,200,351.035949,0.0
200.0,200,351.210396,0.0
200.0,200,351.383264,0.0
200.0,200,352.062396,0.0
200.0,200,352.2342,0.0
200.0,200,352.406139,0.0
200.0,200,352.578195,0.0
200.0,200,352.750171,0.0
200.0,200,352.923593,0.0
200.0,200,353.096921,0.0
200.0,200,353.269281,0.0
200.0,200,353.440947,0.0
200.0,200,353.612756,0.0
200.0,200,353.784814,0.0
200.0,200,354.462766,0.0
200.0,200,354.635987,0.0
200.0,200,354.809186,0.0
200.0,200,354.983249,0.0
200.0,200,355.157126,0.0
200.0,200,355.329576,0.0
200.0,200,355.501893,0.0
200.0,200,355.674858,0.0
200.0,200,355.847141,0.0
200.0,200,356.0192,0.0
200.0,200,356.726059,0.0
200.0,200,356.904956,0.0
200.0,200,357.079519,0.0
200.0,200,357.252768,0.0
200.0,200,357.42508,0.0
200.0,200,357.59704,0.0
200.0,200,357.769799,0.0
200.0,200,357.942447,0.0
200.0,200,358.115025,0.0
200.0,200,358.287958,0.0
200.0,200,358.966261,0.0
200.0,200,359.139806,0.0
200.0,200,359.312404,0.0
200.0,200,359.485015,0.0
200.0,200,359.657907,0.0
200.0,200,359.830239,0.0
200.0,200,360.002044,0.0
200.0,200,360.174009,0.0
200.0,200,360.34662,0.0
200.0,200,360.518558,0.0
200.0,200,361.211735,0.0
200.0,200,361.387005,0.0
200.0,200,361.562119,0.0
200.0,200,361.734308,0.0
200.0,200,361.906899,0.0
200.0,200,362.079147,0.0
200.0,200,362.251293,0.0
200.0,200,362.423099,0.0
200.0,200,362.59512,0.0
200.0,200,362.767239,0.0
200.0,200,362.939194,0.0
200.0,200,363.620854,0.0
200.0,200,363.793445,0.0
200.0,200,363.965568,0.0
200.0,200,364.138004,0.0
200.0,200,364.310079,0.0
200.0,200,364.482365,0.0
200.0,200,364.655941,0.0
200.0,200,364.828697,0.0
200.0,200,365.00099,0.0
200.0,200,365.174502,0.0
200.0,200,365.868138,0.0
200.0,200,366.048898,0.0
200.0,200,366.220877,0.0
200.0,200,366.392958,0.0
200.0,200,366.564881,0.0
200.0,200,366.736704,0.0
200.0,200,366.90916,0.0
200.0,200,367.081344,0.0
200.0,200,367.257652,0.0
200.0,200,367.439362,0.0
200.0,200,368.132274,0.0
200.0,200,368.304534,0.0
200.0,200,368.476516,0.0
200.0,200,368.648631,0.0
200.0,200,368.820949,0.0
200.0,200,368.993139,0.0
200.0,200,369.165244,0.0
200.0,200,369.33904,0.0
200.0,200,369.515484,0.0
200.0,200,369.69843,0.0
200.0,200,370.39158,0.0
200.0,200,370.579781,0.0
200.0,200,370.757435,0.0
200.0,200,370.933562,0.0
200.0,200,371.106997,0.0
200.0,200,371.280384,0.0
200.0,200,371.455555,0.0
200.0,200,371.629464,0.0
200.0,200,371.803274,0.0
200.0,200,371.976461,0.0
200.0,200,372.658537,0.0
200.0,200,372.831526,0.0
200.0,200,373.004165,0.0
200.0,200,373.176943,0.0
200.0,200,373.350379,0.0
200.0,200,373.525278,0.0
200.0,200,373.701265,0.0
200.0,200,373.877662,0.0
200.0,200,374.05206,0.0
200.0,200,374.224898,0.0
200.0,200,374.397635,0.0
200.0,200,375.083022,0.0
200.0,200,375.255465,0.0
200.0,200,375.429196,0.0
200.0,200,375.603839,0.0
200.0,200,375.778056,0.0
200.0,200,375.951705,0.0
200.0,200,376.124807,0.0
200.0,200,376.297769,0.0
200.0,200,376.47034,0.0
200.0,200,376.642837,0.0
200.0,200,377.325266,0.0
200.0,200,377.499601,0.0
200.0,200,377.673608,0.0
200.0,200,377.847831,0.0
200.0,200,378.021943,0.0
200.0,200,378.195419,0.0
200.0,200,378.368404,0.0
200.0,200,378.541016,0.0
200.0,200,378.713902,0.0
200.0,200,378.886686,0.0
200.0,200,379.569722,0.0
200.0,200,379.745976,0.0
200.0,200,379.920375,0.0
200.0,200,380.093272,0.0
200.0,200,380.266398,0.0
200.0,200,380.439485,0.0
200.0,200,380.612509,0.0
200.0,200,380.785748,0.0
200.0,200,380.958357,0.0
200.0,200,381.131394,0.0
200.0,200,381.81824,0.0
200.0,200,381.991613,0.0
200.0,200,382.164613,0.0
200.0,200,382.337546,0.0
200.0,200,382.510113,0.0
200.0,200,382.682635,0.0
200.0,200,382.855015,0.0
200.0,200,383.02735,0.0
200.0,200,383.199943,0.0
200.0,200,383.372445,0.0
200.0,200,383.545372,0.0
200.0,200,384.232846,0.0
200.0,200,384.405759,0.0
200.0,200,384.578857,0.0
200.0,200,384.752656,0.0
200.0,200,384.92604,0.0
200.0,200,385.099832,0.0
200.0,200,385.272694,0.0
200.0,200,385.445304,0.0
200.0,200,385.61925,0.0
200.0,200,385.79413,0.0
200.0,200,386.479402,0.0
200.0,200,386.652097,0.0
200.0,200,386.825144,0.0
200.0,200,386.997809,0.0
200.0,200,387.170581,0.0
200.0,200,387.343044,0.0
200.0,200,387.515772,0.0
200.0,200,387.691212,0.0
200.0,200,387.865858,0.0
200.0,200,388.03922,0.0
200.0,200,388.722279,0.0
200.0,200,388.895133,0.0
200.0,200,389.067769,0.0
200.0,200,389.240467,0.0
