time/iterations,time/total_timesteps,time/time_elapsed,time/fps,train/approx_kl,train/value_loss,train/n_updates,train/entropy_loss,train/policy_gradient_loss,train/learning_rate,train/loss,train/explained_variance,train/clip_range,train/clip_fraction,rollout/ep_rew_mean,rollout/ep_len_mean,eval/mean_score_reward,eval/mean_object_ep_length,eval/mean_score_ep_length,eval/mean_object_reward
3640,3727360,8801,423,0.0002813231,0.002245303890958894,14556,-1.3908603638410568,-0.0034605421824380755,6.36832e-05,-0.018624138087034225,0.9697527289390564,0.02547328,0.121337890625,20.3,7044.26,,,,
3641,3728384,8802,423,0.00033978367,0.0011733731589629315,14560,-1.4402491375803947,-0.0035319990129210055,6.363199999999999e-05,-0.019646456465125084,0.9867439270019531,0.025452799999999998,0.1591796875,20.25,7062.78,,,,
3642,3729408,8803,423,0.00035188295,0.014473018876742572,14564,-1.3899355828762054,-0.002067468303721398,6.35808e-05,-0.011772958561778069,0.9162811636924744,0.025432319999999998,0.22998046875,20.23,7068.43,,,,
3643,3730432,8804,423,0.0004903905,0.002592735065263696,14568,-1.3691046014428139,-0.0033563347533345222,6.35296e-05,-0.01895357295870781,0.971108078956604,0.025411839999999998,0.213623046875,20.23,7068.43,,,,
3644,3731456,8805,423,0.00034245395,0.0016170207891264,14572,-1.4511699080467224,-0.0035810376866720617,6.347839999999999e-05,-0.019550075754523277,0.9862203001976013,0.025391359999999998,0.17822265625,20.28,7058.66,,,,
3645,3732480,8806,423,0.0003225283,0.00303581656771712,14576,-1.331984169781208,-0.003213242714991793,6.342719999999999e-05,-0.0175414327532053,0.9765016436576843,0.02537088,0.15673828125,20.31,7050.46,,,,
3646,3733504,8807,423,0.00028164522,0.002067498746328056,14580,-1.397842861711979,-0.003058227332076058,6.337599999999998e-05,-0.020258061587810516,0.980353832244873,0.025350399999999995,0.140380859375,20.31,7050.46,,,,
3647,3734528,8808,423,0.00026047544,0.0015704019242548384,14584,-1.4101733788847923,-0.00288628923590295,6.33248e-05,-0.020059026777744293,0.9827527403831482,0.025329919999999995,0.113037109375,20.31,7050.46,,,,
3648,3735552,8809,424,0.0003458212,0.0010125951957888901,14588,-1.3970308974385262,-0.002955089061288163,6.327360000000002e-05,-0.01870156079530716,0.9888171553611755,0.025309440000000006,0.15380859375,20.31,7050.46,,,,
3649,3736576,8810,424,0.0002769244,0.0009477200692344923,14592,-1.445503130555153,-0.0024246543762274086,6.322240000000001e-05,-0.020377574488520622,0.9877997636795044,0.025288960000000006,0.1142578125,20.31,7050.46,,,,
3650,3737600,8811,424,0.00041229808,0.0020576768220053054,14596,-1.4406231045722961,-0.0027692660223692656,6.317120000000001e-05,-0.020492030307650566,0.9767540693283081,0.025268480000000006,0.19091796875,20.31,7050.46,,,,
3651,3738624,8812,424,0.0003766517,0.0012141074985265732,14600,-1.405660167336464,-0.0031002421746961772,6.312e-05,-0.021439900621771812,0.9845032691955566,0.025248000000000007,0.1474609375,20.31,7047.86,,,,
3652,3739648,8813,424,0.0003764073,0.0018302445532754064,14604,-1.4443300440907478,-0.0031756370735820383,6.306880000000002e-05,-0.019911866635084152,0.9849663972854614,0.025227520000000003,0.17333984375,20.31,7047.86,,,,
3653,3740672,8814,424,0.00029649382,0.006461762939579785,14608,-1.4039541184902191,-0.0031601074733771384,6.301760000000001e-05,-0.016545956954360008,0.9583083987236023,0.025207040000000003,0.125,20.31,7047.86,,,,
3654,3741696,8815,424,0.00030358246,0.0019728628612938337,14612,-1.4207595735788345,-0.0032114916248247027,6.296640000000001e-05,-0.01983959600329399,0.9729620218276978,0.025186560000000004,0.140625,20.31,7046.79,,,,
3655,3742720,8816,424,0.0002809313,0.0021317439604899846,14616,-1.4620114788413048,-0.002549347060266882,6.29152e-05,-0.019076179713010788,0.9826627373695374,0.025166080000000004,0.165771484375,20.31,7047.56,,,,
3656,3743744,8817,424,0.00036512822,0.0028558950434671715,14620,-1.381121888756752,-0.0032516513019800186,6.2864e-05,-0.01804693602025509,0.9722229242324829,0.025145600000000004,0.1298828125,20.31,7047.56,,,,
3657,3744768,8819,424,0.00030477438,0.023284066875930876,14624,-1.4398106187582016,-0.0017204332980327308,6.281280000000001e-05,-0.010092451237142086,0.7792441844940186,0.02512512,0.13330078125,20.31,7045.2,,,,
3658,3745792,8820,424,0.00028807763,0.0052815926319453865,14628,-1.3963531628251076,-0.0027846785669680685,6.27616e-05,-0.018058884888887405,0.9594875574111938,0.02510464,0.162353515625,20.31,7044.91,,,,
3659,3746816,8821,424,0.00035137462,0.007155459665227681,14632,-1.3808946907520294,-0.00254565424984321,6.27104e-05,-0.015954967588186264,0.9487571120262146,0.02508416,0.115966796875,20.31,7044.91,,,,
3660,3747840,8822,424,0.0003073074,0.0021183379212743603,14636,-1.3854763209819794,-0.0033449665643274784,6.26592e-05,-0.02109149470925331,0.9779660105705261,0.02506368,0.178955078125,20.31,7044.91,,,,
3661,3748864,8823,424,0.00028695795,0.0012848369806306437,14640,-1.435978077352047,-0.0029151552298571914,6.2608e-05,-0.01927247643470764,0.9837103486061096,0.0250432,0.18505859375,20.31,7044.91,,,,
3662,3749888,8824,424,0.00028823334,0.0013280268613016233,14644,-1.4385080114006996,-0.003352816915139556,6.255679999999999e-05,-0.019607502967119217,0.9843477010726929,0.02502272,0.172607421875,20.31,7044.91,,,,
,3750000,,,0.00027916423,0.0011466801006463356,14648,-1.428459882736206,-0.0028337827534414828,6.25056e-05,-0.019721897318959236,0.9863748550415039,0.02500224,0.126953125,,,21.0,6885.0,6885.0,-82.0000002
3663,3750912,8854,423,,,,,,,,,,,20.31,7044.91,,,,
3664,3751936,8855,423,0.00033653906,0.0011223809124203399,14652,-1.4443896859884262,-0.003278523334302008,6.24544e-05,-0.02133476734161377,0.9869060516357422,0.02498176,0.16943359375,20.31,7044.91,,,,
3665,3752960,8856,423,0.000386332,0.0014132082578726113,14656,-1.434213288128376,-0.003071878745686263,6.240319999999999e-05,-0.021129591390490532,0.98766028881073,0.02496128,0.1728515625,20.3,7046.81,,,,
3666,3753984,8857,423,0.00033996266,0.0026274072733940557,14660,-1.3906827419996262,-0.0030706239631399512,6.235199999999999e-05,-0.01848438009619713,0.9797635674476624,0.0249408,0.181640625,20.3,7046.81,,,,
3667,3755008,8858,423,0.00023593835,0.0024502089654561132,14664,-1.4299847856163979,-0.003058224741835147,6.230079999999998e-05,-0.01785697601735592,0.9726114869117737,0.024920319999999996,0.125732421875,20.3,7046.81,,,,
3668,3756032,8859,423,0.00026491395,0.001704610425804276,14668,-1.4307305812835693,-0.0027476374816615134,6.22496e-05,-0.018908068537712097,0.9799429774284363,0.024899839999999996,0.14111328125,20.29,7047.79,,,,
3669,3757056,8860,424,0.0002229925,0.002237718152173329,14672,-1.4259897023439407,-0.002868033421691507,6.219839999999999e-05,-0.017985094338655472,0.9826565384864807,0.024879359999999996,0.11083984375,20.29,7047.79,,,,
3670,3758080,8861,424,0.00023427443,0.001811902031477075,14676,-1.418795071542263,-0.0030629067914560437,6.214720000000001e-05,-0.02063809521496296,0.9800971746444702,0.024858880000000007,0.129638671875,20.29,7046.77,,,,
3671,3759104,8862,424,0.0003836954,0.0019369489382370375,14680,-1.411771647632122,-0.003383703820873052,6.209600000000001e-05,-0.020870737731456757,0.9849711060523987,0.024838400000000007,0.157958984375,20.28,7050.77,,,,
3672,3760128,8863,424,0.00032870664,0.00258358631253941,14684,-1.3660966977477074,-0.0033436704543419182,6.20448e-05,-0.019903643056750298,0.9778862595558167,0.024817920000000007,0.17919921875,20.28,7050.13,,,,
3673,3761152,8864,424,0.0004469179,0.021033157594501972,14688,-1.3806075900793076,-0.0018032339285127819,6.199360000000002e-05,-0.011505387723445892,0.8311561346054077,0.024797440000000004,0.142578125,20.28,7050.13,,,,
3674,3762176,8865,424,0.0004463871,0.02123879303690046,14692,-1.391104780137539,-0.0017399221542291343,6.194240000000001e-05,-0.004737411625683308,0.8071129322052002,0.024776960000000004,0.207275390625,20.28,7050.13,,,,
3675,3763200,8866,424,0.00040767703,0.021834528422914445,14696,-1.4171993732452393,-0.002448979183100164,6.189120000000001e-05,-0.0065900590270757675,0.794463038444519,0.024756480000000004,0.1435546875,20.28,7050.13,,,,
3676,3764224,8867,424,0.0004210231,0.011150398844620213,14700,-1.457773745059967,-0.0024805391440168023,6.184e-05,-0.015293140895664692,0.9123267531394958,0.024736000000000005,0.193359375,20.28,7050.13,,,,
3677,3765248,8868,424,0.0003516336,0.0058737424842547625,14704,-1.3886564075946808,-0.002802932751365006,6.17888e-05,-0.016742762178182602,0.9625979661941528,0.024715520000000005,0.16064453125,20.28,7050.13,,,,
3678,3766272,8869,424,0.00035223365,0.006481500371592119,14708,-1.4356616288423538,-0.0028714841755572706,6.173760000000001e-05,-0.017638996243476868,0.9207843542098999,0.02469504,0.1220703125,20.28,7052.57,,,,
3679,3767296,8870,424,0.00033871311,0.0020089739773538895,14712,-1.4220650866627693,-0.0032844608649611473,6.16864e-05,-0.017803868278861046,0.984041154384613,0.02467456,0.164306640625,20.28,7052.57,,,,
3680,3768320,8871,424,0.0003697739,0.0023287704825634137,14716,-1.3972517549991608,-0.0034586643159855157,6.16352e-05,-0.020251870155334473,0.9744760394096375,0.024654080000000002,0.17236328125,20.28,7052.57,,,,
3681,3769344,8872,424,0.0002488434,0.0014569107661372982,14720,-1.4223198741674423,-0.0028079368494218215,6.1584e-05,-0.019357813522219658,0.9833609461784363,0.024633600000000002,0.146484375,20.28,7052.57,,,,
3682,3770368,8873,424,0.00032112293,0.0012938799627590925,14724,-1.4379718080163002,-0.003177599690388888,6.15328e-05,-0.019287092611193657,0.987002432346344,0.024613120000000002,0.18115234375,20.28,7053.68,,,,
3683,3771392,8875,424,0.0006078283,0.02019857324194163,14728,-1.3997461646795273,-0.0019218282541260123,6.14816e-05,-0.010923928581178188,0.8445205092430115,0.02459264,0.166015625,20.28,7054.5,,,,
3684,3772416,8876,425,0.0004018562,0.012439310434274375,14732,-1.423070304095745,-0.0028784254391212016,6.14304e-05,-0.013069283217191696,0.9443209767341614,0.02457216,0.156494140625,20.29,7050.11,,,,
3685,3773440,8877,425,0.00039245962,0.02063066529808566,14736,-1.3746486008167267,-0.0028181850793771446,6.13792e-05,-0.015675583854317665,0.9003918170928955,0.02455168,0.205810546875,20.33,7044.5,,,,
3686,3774464,8878,425,0.00049011974,0.023878028383478522,14740,-1.3286478593945503,-0.0026501665415707976,6.132799999999999e-05,-0.009194252081215382,0.8863272666931152,0.0245312,0.1806640625,20.33,7044.5,,,,
,3775000,,,0.00032830582,0.007496873557101935,14744,-1.40147465467453,-0.0025673188210930675,6.127679999999999e-05,-0.017880596220493317,0.9321823716163635,0.02451072,0.1474609375,,,21.0,6877.0,6877.0,-272.2133334
3687,3775488,8908,423,,,,,,,,,,,20.33,7044.5,,,,
3688,3776512,8909,423,0.00022244902,0.002259336775750853,14748,-1.4400209784507751,-0.002488966390956193,6.12256e-05,-0.020116129890084267,0.9691473245620728,0.024490239999999996,0.119140625,20.33,7044.5,,,,
3689,3777536,8910,423,0.00026153267,0.0018487122288206592,14752,-1.393623173236847,-0.0027508727507665753,6.11744e-05,-0.02040444314479828,0.9709669947624207,0.024469759999999997,0.136474609375,20.33,7044.5,,,,
3690,3778560,8911,424,0.0003560994,0.0014286540099419653,14756,-1.4552255868911743,-0.003518616926157847,6.112319999999999e-05,-0.019582947716116905,0.9811731576919556,0.024449279999999997,0.212646484375,20.33,7044.5,,,,
3691,3779584,8912,424,0.00036693917,0.0014168486450216733,14760,-1.407047413289547,-0.003025071113370359,6.107199999999999e-05,-0.01927732676267624,0.9832117557525635,0.024428799999999997,0.188232421875,20.35,7039.48,,,,
3692,3780608,8913,424,0.00032712024,0.0014008433208800852,14764,-1.4188370257616043,-0.0031196735508274287,6.102079999999999e-05,-0.018538454547524452,0.9852100610733032,0.024408319999999997,0.180908203125,20.35,7040.16,,,,
3693,3781632,8914,424,0.0002817128,0.002470787469064817,14768,-1.407648853957653,-0.0033644841169007123,6.096960000000001e-05,-0.01932443119585514,0.9770994782447815,0.024387840000000008,0.13134765625,20.35,7040.16,,,,
3694,3782656,8915,424,0.00046029588,0.0019397854848648421,14772,-1.4013546481728554,-0.003926313540432602,6.091840000000001e-05,-0.02178233675658703,0.9775981903076172,0.024367360000000005,0.17822265625,20.35,7040.16,,,,
3695,3783680,8916,424,0.00063203747,0.03575249889399856,14776,-1.42241632938385,-0.001968526979908347,6.086720000000001e-05,-0.0045824479311704636,0.7762783765792847,0.024346880000000005,0.14501953125,20.35,7040.16,,,,
3696,3784704,8917,424,0.0003222226,0.003661465088953264,14780,-1.4470327496528625,-0.0021712888847105205,6.081600000000001e-05,-0.01815461926162243,0.9440304636955261,0.024326400000000005,0.18603515625,20.35,7040.16,,,,
3697,3785728,8918,424,0.00023870409,0.0019541256988304667,14784,-1.434216819703579,-0.002734727517236024,6.076480000000001e-05,-0.01944052428007126,0.9764984846115112,0.024305920000000005,0.143310546875,20.33,7051.02,,,,
3698,3786752,8919,424,0.00040136895,0.005007654210203327,14788,-1.4181353598833084,-0.0028508841060101986,6.071360000000001e-05,-0.019223300740122795,0.9647408127784729,0.024285440000000005,0.103515625,20.29,7059.97,,,,
3699,3787776,8920,424,0.00033325044,0.005466867005452514,14792,-1.3385250642895699,-0.0033635367872193456,6.0662400000000004e-05,-0.01702803745865822,0.9603449702262878,0.024264960000000002,0.173828125,20.29,7059.97,,,,
3700,3788800,8921,424,0.0002851747,0.0034869206428993493,14796,-1.396892562508583,-0.002465542231220752,6.061120000000001e-05,-0.020372169092297554,0.963357150554657,0.024244480000000002,0.114990234375,20.29,7059.97,,,,
3701,3789824,8922,424,0.00026729173,0.0017003316897898912,14800,-1.3931432142853737,-0.0022211349569261074,6.056e-05,-0.01913224719464779,0.9796861410140991,0.024224000000000002,0.147216796875,20.29,7059.97,,,,
3702,3790848,8923,424,0.00035728898,0.001135752612754004,14804,-1.4617419838905334,-0.0034490415710024536,6.0508800000000006e-05,-0.021703384816646576,0.9839073419570923,0.024203520000000003,0.163330078125,20.29,7059.97,,,,
3703,3791872,8924,424,0.00040726806,0.0010684319895517547,14808,-1.4440001025795937,-0.0037329659098759294,6.04576e-05,-0.021701961755752563,0.9881889820098877,0.024183040000000003,0.1787109375,20.29,7059.97,,,,
3704,3792896,8925,424,0.0006775823,0.018867543141823262,14812,-1.4134500697255135,-0.0021410315530374646,6.04064e-05,-0.012055064551532269,0.8381813764572144,0.02416256,0.1875,20.29,7059.97,,,,
3705,3793920,8926,425,0.00030815357,0.001449746145226527,14816,-1.4546416401863098,-0.0026518163504078984,6.03552e-05,-0.019657837226986885,0.9838855266571045,0.02414208,0.151611328125,20.31,7050.89,,,,
3706,3794944,8927,425,0.00029373588,0.002639368423842825,14820,-1.420875996351242,-0.0030761886155232787,6.0304e-05,-0.01931169629096985,0.9735705852508545,0.0241216,0.134033203125,20.29,7056.86,,,,
3707,3795968,8928,425,0.0003936655,0.0017917601217050105,14824,-1.4119830504059792,-0.003057437395909801,6.0252799999999993e-05,-0.017919670790433884,0.9810649752616882,0.02410112,0.206787109375,20.29,7056.86,,,,
3708,3796992,8929,425,0.00022932299,0.0011808209128503222,14828,-1.4457862079143524,-0.002911817893618718,6.0201599999999996e-05,-0.018839536234736443,0.9856332540512085,0.02408064,0.12353515625,20.29,7056.86,,,,
3709,3798016,8931,425,0.00026081275,0.0009556410586810671,14832,-1.4347577467560768,-0.0027465783641673625,6.015039999999999e-05,-0.021578501909971237,0.9892035126686096,0.024060159999999997,0.145263671875,20.29,7056.86,,,,
3710,3799040,8932,425,0.00047297636,0.03925457422155887,14836,-1.4497635588049889,-0.0017277225852012634,6.0099199999999995e-05,0.006225207820534706,0.7056806087493896,0.024039679999999997,0.185546875,20.29,7058.19,,,,
,3800000,,,0.00035140215,0.015076257172040641,14840,-1.4198717698454857,-0.002020685060415417,6.004799999999999e-05,-0.014078021980822086,0.8977532386779785,0.024019199999999997,0.13818359375,,,21.0,6863.4,6863.4,-212.3199998
3711,3800064,8961,424,,,,,,,,,,,20.27,7058.71,,,,
3712,3801088,8962,424,0.00025705632,0.004969235247699544,14844,-1.347972385585308,-0.0031557122711092234,5.999679999999999e-05,-0.018707439303398132,0.959291934967041,0.023998719999999998,0.12109375,20.25,7063.59,,,,
3713,3802112,8963,424,0.00035085966,0.0028468516684370115,14848,-1.3689649999141693,-0.0033835830981843174,5.994559999999999e-05,-0.018636729568243027,0.971733570098877,0.023978239999999998,0.166015625,20.25,7063.59,,,,
3714,3803136,8965,424,0.00026381528,0.002040443017904181,14852,-1.3817630931735039,-0.0024952637031674385,5.989439999999999e-05,-0.019124973565340042,0.9797243475914001,0.023957759999999995,0.12255859375,20.25,7063.59,,,,
3715,3804160,8966,424,0.00031382113,0.013314333889866248,14856,-1.4164870381355286,-0.0023660631850361824,5.984320000000002e-05,-0.012717275880277157,0.9027695655822754,0.023937280000000005,0.151611328125,20.25,7063.59,,,,
3716,3805184,8967,424,0.00034014555,0.0014151718423818238,14860,-1.4503537341952324,-0.0031866632198216394,5.979200000000001e-05,-0.019999757409095764,0.982170581817627,0.023916800000000005,0.160400390625,20.25,7063.59,,,,
3717,3806208,8968,424,0.00029747136,0.0013863301719538867,14864,-1.3997385427355766,-0.0027830328908748925,5.974080000000001e-05,-0.019431309774518013,0.9837312698364258,0.023896320000000006,0.1533203125,20.25,7063.59,,,,
3718,3807232,8969,424,0.0002501516,0.0013032913266215473,14868,-1.43760447204113,-0.0026357509195804596,5.968960000000001e-05,-0.017434049397706985,0.9856556057929993,0.023875840000000006,0.142822265625,20.25,7061.83,,,,
3719,3808256,8970,424,0.00057994726,0.02040637261234224,14872,-1.4170410111546516,-0.0020484706619754434,5.963840000000001e-05,-0.004936906509101391,0.8319681882858276,0.023855360000000006,0.19140625,20.25,7061.83,,,,
3720,3809280,8971,424,0.00031584094,0.0025639083178248256,14876,-1.40959532558918,-0.003376479638973251,5.958720000000001e-05,-0.019611893221735954,0.9710396528244019,0.023834880000000003,0.154052734375,20.27,7058.22,,,,
3721,3810304,8972,424,0.0003392407,0.002023609406023752,14880,-1.4393586814403534,-0.0027450865309219807,5.953600000000001e-05,-0.016551677137613297,0.9753953814506531,0.023814400000000003,0.13916015625,20.27,7058.22,,,,
3722,3811328,8973,424,0.00024887285,0.0013168724908609875,14884,-1.4366800859570503,-0.002481808769516647,5.9484800000000003e-05,-0.01890581287443638,0.9840919971466064,0.023793920000000003,0.13134765625,20.27,7058.22,,,,
3723,3812352,8974,424,0.00046622154,0.0172078657487873,14888,-1.4011388421058655,-0.0026824911474250257,5.9433600000000006e-05,-0.006770288571715355,0.8821865916252136,0.023773440000000003,0.144775390625,20.27,7058.22,,,,
3724,3813376,8975,424,0.00034021155,0.0023024812544463202,14892,-1.4659037664532661,-0.003373624786036089,5.93824e-05,-0.021261954680085182,0.9783763289451599,0.023752960000000004,0.173095703125,20.3,7049.3,,,,
3725,3814400,8976,424,0.00040129124,0.0027281233051326126,14896,-1.4012023285031319,-0.003621853538788855,5.93312e-05,-0.019504399970173836,0.9750127196311951,0.02373248,0.189453125,20.3,7048.99,,,,
3726,3815424,8977,424,0.00021718041,0.0035453017480904236,14900,-1.3609163090586662,-0.0029012462764512748,5.928e-05,-0.018323572352528572,0.9687776565551758,0.023712,0.122314453125,20.3,7051.43,,,,
3727,3816448,8978,425,0.00028030842,0.002148755214875564,14904,-1.3790460303425789,-0.0028158324130345136,5.92288e-05,-0.017120691016316414,0.9786500930786133,0.02369152,0.137451171875,20.3,7051.43,,,,
3728,3817472,8979,425,0.00024183636,0.001430323849490378,14908,-1.4072090983390808,-0.0025816737907007337,5.91776e-05,-0.0189292524009943,0.9827350378036499,0.02367104,0.191650390625,20.3,7051.43,,,,
3729,3818496,8980,425,0.00030792347,0.0010873050086956937,14912,-1.4236989468336105,-0.003109603247139603,5.91264e-05,-0.019858606159687042,0.9874923825263977,0.02365056,0.1669921875,20.3,7051.43,,,,
3730,3819520,8981,425,0.00032379222,0.0009532112126180436,14916,-1.4233758747577667,-0.0031260151881724596,5.907519999999999e-05,-0.020248916000127792,0.9889917969703674,0.023630079999999998,0.149169921875,20.3,7051.43,,,,
3731,3820544,8982,425,0.00034751935,0.0008435396193817724,14920,-1.434214361011982,-0.0031810223008506,5.9023999999999996e-05,-0.017348816618323326,0.9892916083335876,0.023609599999999998,0.19140625,20.41,7002.97,,,,
3732,3821568,8983,425,0.0003325069,0.0012883975359727629,14924,-1.3992212787270546,-0.002864969428628683,5.897279999999999e-05,-0.01981808990240097,0.9888640642166138,0.023589119999999998,0.1953125,20.41,7002.97,,,,
3733,3822592,8984,425,0.00029376155,0.02179385512135923,14928,-1.4428015649318695,-0.0011814970639534295,5.8921599999999995e-05,-0.009901418350636959,0.7930982112884521,0.02356864,0.162841796875,20.41,7002.97,,,,
3734,3823616,8985,425,0.0003510564,0.029323513968847692,14932,-1.3990596160292625,-0.002279546402860433,5.887039999999999e-05,-0.008757686242461205,0.8086651563644409,0.02354816,0.205322265625,20.41,7002.97,,,,
3735,3824640,8986,425,0.0003379304,0.0035926239797845483,14936,-1.4503185376524925,-0.0028580594225786626,5.881919999999999e-05,-0.01741727814078331,0.9668744802474976,0.023527679999999995,0.18505859375,20.4,7010.24,,,,
,3825000,,,0.00023040781,0.002728467501583509,14940,-1.4282645359635353,-0.002186550438636914,5.876799999999999e-05,-0.018265806138515472,0.9686907529830933,0.023507199999999995,0.119873046875,,,21.0,6841.4,6841.4,-227.01333339999996
3736,3825664,9016,424,,,,,,,,,,,20.4,7010.24,,,,
3737,3826688,9017,424,0.00030384184,0.002361481689149514,14944,-1.4267406985163689,-0.0033510313951410353,5.8716800000000014e-05,-0.01869986206293106,0.973498523235321,0.023486720000000006,0.175048828125,20.4,7005.56,,,,
3738,3827712,9018,424,0.00053918286,0.020113507052883506,14948,-1.4034334793686867,-0.0019425776845309883,5.8665600000000016e-05,-0.008456195704638958,0.8360558748245239,0.023466240000000006,0.162109375,20.4,7006.16,,,,
3739,3828736,9019,424,0.00025064766,0.003111939469818026,14952,-1.392592579126358,-0.0025761169963516295,5.861440000000001e-05,-0.01882660761475563,0.9740326404571533,0.023445760000000006,0.125732421875,20.39,7010.39,,,,
3740,3829760,9020,424,0.00027117546,0.005419236927991733,14956,-1.3875153958797455,-0.0026203675370197743,5.856320000000001e-05,-0.017588552087545395,0.9570976495742798,0.023425280000000007,0.1162109375,20.37,7016.45,,,,
3741,3830784,9021,424,0.00029775733,0.003051358653465286,14960,-1.399032510817051,-0.0027046054019592702,5.851200000000001e-05,-0.01854819618165493,0.9745722413063049,0.023404800000000003,0.1318359375,20.37,7016.45,,,,
3742,3831808,9022,424,0.00024973298,0.0018424841400701553,14964,-1.4233544021844864,-0.0032280864543281496,5.846080000000001e-05,-0.020246153697371483,0.979945182800293,0.023384320000000004,0.182861328125,20.37,7016.45,,,,
3743,3832832,9023,424,0.00026380765,0.0013741285292780958,14968,-1.4077196046710014,-0.0027090199291706085,5.8409600000000004e-05,-0.018993835896253586,0.9832926988601685,0.023363840000000004,0.151611328125,20.37,7016.45,,,,
3744,3833856,9024,424,0.00024482264,0.0010944446912617423,14972,-1.4326991513371468,-0.0028153529856354,5.835840000000001e-05,-0.02041570656001568,0.986190915107727,0.023343360000000004,0.11572265625,20.37,7016.16,,,,
3745,3834880,9025,424,0.00024623954,0.0011255064528086223,14976,-1.4549391865730286,-0.0024390880134887993,5.83072e-05,-0.017845334485173225,0.9886302947998047,0.023322880000000004,0.104736328125,20.37,7016.16,,,,
3746,3835904,9026,424,0.0002400669,0.0016236962474067695,14980,-1.3933925554156303,-0.002732997032580897,5.8256000000000006e-05,-0.017865711823105812,0.9846125841140747,0.0233024,0.13427734375,20.37,7016.16,,,,
3747,3836928,9027,425,0.00027122692,0.0011313590403005946,14984,-1.4660262912511826,-0.0028042268531862646,5.82048e-05,-0.020034542307257652,0.9862028360366821,0.02328192,0.1513671875,20.37,7016.16,,,,
3748,3837952,9028,425,0.0002442893,0.0011325985178700648,14988,-1.4396476224064827,-0.002705443825107068,5.81536e-05,-0.019384656101465225,0.9882388114929199,0.02326144,0.1357421875,20.37,7016.16,,,,
3749,3838976,9029,425,0.0002985109,0.0010775146329251584,14992,-1.4297993034124374,-0.002820671768859029,5.81024e-05,-0.019776472821831703,0.9874014258384705,0.02324096,0.1435546875,20.36,7017.53,,,,
3750,3840000,9030,425,0.00035115832,0.0021696733310818672,14996,-1.4634205847978592,-0.0029540295945480466,5.80512e-05,-0.019302992150187492,0.9758844971656799,0.02322048,0.11865234375,20.36,7018.8,,,,
3751,3841024,9031,425,0.00032649323,0.0014727302841492929,15000,-1.4004423692822456,-0.003038499504327774,5.8e-05,-0.019389715045690536,0.9892449378967285,0.0232,0.160888671875,20.37,7011.68,,,,
3752,3842048,9032,425,0.00025057775,0.0020999608968850225,15004,-1.3970827236771584,-0.0029570882325060666,5.7948799999999996e-05,-0.019264232367277145,0.9802573323249817,0.02317952,0.133544921875,20.38,6999.2,,,,
3753,3843072,9033,425,0.0003304456,0.0019384814077056944,15008,-1.3687787652015686,-0.0026247764471918344,5.789759999999999e-05,-0.01879231445491314,0.98520827293396,0.02315904,0.159423828125,20.38,6999.2,,,,
3754,3844096,9034,425,0.00031076168,0.0015935716583044268,15012,-1.4075555875897408,-0.003204602748155594,5.7846399999999996e-05,-0.020491065457463264,0.9847882986068726,0.02313856,0.1484375,20.43,6986.91,,,,
3755,3845120,9035,425,0.00029864104,0.0015601510749547742,15016,-1.3893439695239067,-0.0027026281459257007,5.779519999999999e-05,-0.019196733832359314,0.984646737575531,0.02311808,0.1552734375,20.43,6986.91,,,,
3756,3846144,9036,425,0.00030932477,0.0010230723855784163,15020,-1.4404070228338242,-0.0030369808082468808,5.774399999999999e-05,-0.020814459770917892,0.9886717200279236,0.023097599999999996,0.1953125,20.43,6986.91,,,,
3757,3847168,9037,425,0.00021069928,0.0008914913378248457,15024,-1.414306066930294,-0.0027055540995206684,5.769279999999999e-05,-0.01940123736858368,0.9901435971260071,0.023077119999999996,0.111083984375,20.43,6986.91,,,,
3758,3848192,9039,425,0.0003024211,0.0008291735939565115,15028,-1.4401542395353317,-0.0025870628596749157,5.764159999999999e-05,-0.02000492997467518,0.9919310808181763,0.023056639999999996,0.150634765625,20.44,6982.61,,,,
3759,3849216,9040,425,0.00032357057,0.0011692837069858797,15032,-1.4186198189854622,-0.0028151615551905707,5.759040000000002e-05,-0.020450303331017494,0.9881979823112488,0.023036160000000007,0.143798828125,20.44,6982.61,,,,
,3850000,,,0.0002733227,0.0009658765666245017,15036,-1.4082826226949692,-0.002297268947586417,5.753920000000001e-05,-0.018762845546007156,0.9884411692619324,0.023015680000000007,0.171142578125,,,21.0,6898.2,6898.2,-207.60000019999998
3760,3850240,9069,424,,,,,,,,,,,20.44,6982.61,,,,
3761,3851264,9070,424,0.00021293847,0.0011163129420310725,15040,-1.4545950964093208,-0.0019264700240455568,5.748800000000001e-05,-0.018901605159044266,0.987769365310669,0.022995200000000007,0.120849609375,20.44,6982.61,,,,
3762,3852288,9071,424,0.00018116995,0.0010858685127459466,15044,-1.454740971326828,-0.002523768664104864,5.743680000000001e-05,-0.01903790794312954,0.9890731573104858,0.022974720000000004,0.151611328125,20.44,6980.17,,,,
3763,3853312,9073,424,0.00043482595,0.021286970702931285,15048,-1.3808685392141342,-0.002085874497424811,5.738560000000001e-05,-0.010761597193777561,0.8235841393470764,0.022954240000000004,0.1728515625,20.44,6980.17,,,,
3764,3854336,9074,424,0.00022279395,0.004291882098186761,15052,-1.4715332463383675,-0.0024956731940619648,5.733440000000001e-05,-0.01628350280225277,0.9596633911132812,0.022933760000000004,0.139404296875,20.44,6982.85,,,,
