time/time_elapsed,time/total_timesteps,time/fps,time/iterations,train/value_loss,train/n_updates,train/loss,train/explained_variance,train/clip_range,train/learning_rate,train/policy_gradient_loss,train/approx_kl,train/clip_fraction,train/entropy_loss,rollout/ep_len_mean,rollout/ep_rew_mean,eval/mean_object_reward,eval/mean_object_ep_length,eval/mean_score_ep_length,eval/mean_score_reward
18136,1082368,59,1057,0.040850312216207385,4224,-0.013636458665132523,0.7925879955291748,0.07837312,0.00019593279999999998,-0.004477118258364499,0.0020529346,0.11181640625,-1.3787999600172043,14093.68,-7.75,,,,
18149,1083392,59,1058,0.013626296014990658,4228,-0.018762050196528435,0.9152275323867798,0.07835264,0.0001958816,-0.005613592977169901,0.0021084372,0.18115234375,-1.3854529410600662,14093.68,-7.75,,,,
18162,1084416,59,1059,0.012622715847101063,4232,-0.018087012693285942,0.93801349401474,0.07833216000000001,0.00019583040000000003,-0.004394344694446772,0.003163702,0.155029296875,-1.381103627383709,14093.68,-7.75,,,,
18175,1085440,59,1060,0.011456927342806011,4236,-0.029086507856845856,0.9429852962493896,0.07831168,0.0001957792,-0.005823350744321942,0.0028519712,0.159423828125,-1.4073254838585854,14093.68,-7.75,,,,
18188,1086464,59,1061,0.011114645516499877,4240,-0.02024143747985363,0.9570152163505554,0.0782912,0.00019572800000000002,-0.004061513871420175,0.0027474102,0.149169921875,-1.412444606423378,14093.68,-7.75,,,,
18201,1087488,59,1062,0.014548421313520521,4244,-0.02784581482410431,0.9407009482383728,0.07827072,0.0001956768,-0.00808892649365589,0.0029276172,0.12939453125,-1.3749560341238976,14093.68,-7.75,,,,
18213,1088512,59,1063,0.02662794617936015,4248,-0.010026492178440094,0.9159124493598938,0.07825024000000001,0.0001956256,-0.0075350527913542464,0.002231368,0.11767578125,-1.4159605950117111,14093.79,-7.46,,,,
18226,1089536,59,1064,0.024239296675659716,4252,-0.017291128635406494,0.8699958920478821,0.07822976000000001,0.0001955744,-0.00772242181119509,0.004381705,0.185302734375,-1.4156201258301735,14093.79,-7.46,,,,
18239,1090560,59,1065,0.02904781757388264,4256,-0.01674679107964039,0.6858299970626831,0.07820928,0.0001955232,-0.0068038044846616685,0.0021975953,0.135498046875,-1.410296656191349,14093.79,-7.46,,,,
18251,1091584,59,1066,0.02809160086326301,4260,-0.0072807325050234795,0.8366217017173767,0.0781888,0.000195472,-0.0050188450259156525,0.002408474,0.1259765625,-1.4029033705592155,14093.79,-7.46,,,,
18264,1092608,59,1067,0.04120542167220265,4264,-0.018077265471220016,0.6990219354629517,0.07816832000000001,0.0001954208,-0.004579597385600209,0.0020331324,0.10595703125,-1.406701184809208,14167.98,-7.46,,,,
18277,1093632,59,1068,0.035655645886436105,4268,-0.01683044247329235,0.7461323142051697,0.07814784000000001,0.00019536960000000002,-0.005946200049947947,0.003107699,0.145751953125,-1.4129030480980873,14167.98,-7.46,,,,
18290,1094656,59,1069,0.022481258085463196,4272,-0.018114350736141205,0.8354385495185852,0.07812736,0.00019531840000000002,-0.006320698346826248,0.0018448804,0.197265625,-1.3933100402355194,14167.98,-7.46,,,,
18303,1095680,59,1070,0.03507915139198303,4276,-0.010691406205296516,0.811039388179779,0.07810688,0.0001952672,-0.004712980036856607,0.0021426666,0.129638671875,-1.4028878137469292,14167.98,-7.46,,,,
18316,1096704,59,1071,0.025056036771275103,4280,-0.008457763120532036,0.8774353265762329,0.0780864,0.000195216,-0.006148663233034313,0.0021132762,0.23193359375,-1.4304324686527252,14167.98,-7.46,,,,
18329,1097728,59,1072,0.044440280296839774,4284,-0.004774516448378563,0.7912552356719971,0.07806592000000001,0.0001951648,-0.005286045576212928,0.0026227809,0.10595703125,-1.3916976302862167,14167.98,-7.46,,,,
18341,1098752,59,1073,0.0301370732486248,4288,-0.01667507365345955,0.8233660459518433,0.07804544000000001,0.0001951136,-0.006491317733889446,0.00214057,0.109130859375,-1.3864727765321732,14167.98,-7.46,,,,
18356,1099776,59,1074,0.03810196230188012,4292,-0.008181777782738209,0.8126752376556396,0.07802496,0.0001950624,-0.006259966437937692,0.0023708527,0.11865234375,-1.3898468911647797,14167.98,-7.46,,,,
,1100000,,,0.02611636556684971,4296,-0.014354278333485126,0.8982265591621399,0.07800448,0.0001950112,-0.006453973415773362,0.0026357244,0.122314453125,-1.4018282443284988,,,-554.1199999999999,18101.0,18101.0,8.2
18552,1100800,59,1075,,,,,,,,,,,14197.36,-7.19,,,,
18565,1101824,59,1076,0.031338922563008964,4300,-0.008612417615950108,0.8882501721382141,0.077984,0.00019496,-0.005528122070245445,0.00318947,0.12255859375,-1.3479102924466133,14197.36,-7.19,,,,
18577,1102848,59,1077,0.021691993810236454,4304,-0.01518337707966566,0.9133391380310059,0.07796352000000001,0.00019490879999999999,-0.006942615727894008,0.0030518156,0.1328125,-1.4230173155665398,14197.36,-7.19,,,,
18592,1103872,59,1078,0.018473397591151297,4308,-0.01918773166835308,0.9006954431533813,0.07794304,0.0001948576,-0.005579878750722855,0.0021720745,0.1298828125,-1.3664314076304436,14197.36,-7.19,,,,
18606,1104896,59,1079,0.029130511917173862,4312,-0.016897622495889664,0.8807099461555481,0.07792256,0.0001948064,-0.008823370066238567,0.003170595,0.14208984375,-1.404186837375164,14172.49,-6.79,,,,
18620,1105920,59,1080,0.0232912867795676,4316,-0.015863720327615738,0.8377188444137573,0.07790208000000001,0.00019475520000000003,-0.005708003067411482,0.0036248679,0.175537109375,-1.3819110244512558,14172.49,-6.79,,,,
18632,1106944,59,1081,0.04302242037374526,4320,-0.010876788757741451,0.6672244071960449,0.0778816,0.000194704,-0.0054944878502283245,0.002118491,0.136474609375,-1.3556057885289192,14254.02,-6.8,,,,
18644,1107968,59,1082,0.02536657953169197,4324,-0.015759140253067017,0.86432945728302,0.07786112,0.00019465280000000002,-0.005970220663584769,0.0033212914,0.137939453125,-1.3850384503602982,14254.02,-6.8,,,,
18657,1108992,59,1083,0.05785230896435678,4328,-0.004260249435901642,0.5234009027481079,0.07784064,0.0001946016,-0.005776976875495166,0.0019540768,0.087158203125,-1.3947790414094925,14254.02,-6.8,,,,
18669,1110016,59,1084,0.0330376693746075,4332,-0.014843931421637535,0.631011962890625,0.07782016000000001,0.0001945504,-0.007805615838151425,0.003552954,0.177001953125,-1.3953635394573212,14364.96,-6.75,,,,
18682,1111040,59,1085,0.04121502360794693,4336,-0.012424973770976067,0.6673234105110168,0.07779968,0.00019449919999999998,-0.00647047272650525,0.0022392785,0.099853515625,-1.4079025834798813,14364.96,-6.75,,,,
18695,1112064,59,1086,0.03499555459711701,4340,-0.017898689955472946,0.6425262689590454,0.0777792,0.000194448,-0.005044023419031873,0.002117951,0.1435546875,-1.4309933930635452,14364.96,-6.75,,,,
18707,1113088,59,1087,0.05177349573932588,4344,-0.009448321536183357,0.5021321773529053,0.07775872,0.0001943968,-0.00559937849175185,0.0024367073,0.12890625,-1.4038005247712135,14364.96,-6.75,,,,
18720,1114112,59,1088,0.045375836780294776,4348,-0.0023291483521461487,0.6068791747093201,0.07773824000000001,0.0001943456,-0.004626836511306465,0.0021812394,0.112548828125,-1.414482295513153,14364.96,-6.75,,,,
18733,1115136,59,1089,0.032530349562875926,4352,-0.016144320368766785,0.6327114105224609,0.07771776000000001,0.00019429440000000002,-0.007018652075203136,0.0026317653,0.14111328125,-1.4139593839645386,14364.96,-6.75,,,,
18746,1116160,59,1090,0.03312098630703986,4356,-0.007681133225560188,0.6354619264602661,0.07769728000000001,0.00019424320000000002,-0.006089404312660918,0.0024490303,0.13427734375,-1.424496866762638,14509.15,-6.64,,,,
18760,1117184,59,1091,0.028538106358610094,4360,-0.012290769256651402,0.5501421093940735,0.0776768,0.00019419200000000001,-0.005868164851563051,0.0024638243,0.108154296875,-1.4232917353510857,14509.15,-6.64,,,,
18773,1118208,59,1092,0.03107181203085929,4364,-0.019687296822667122,0.7502928376197815,0.07765632,0.0001941408,-0.006043409870471805,0.0024409858,0.1376953125,-1.406027004122734,14590.7,-6.62,,,,
18786,1119232,59,1093,0.052654869854450226,4368,-0.004430873319506645,0.10724323987960815,0.07763584000000001,0.0001940896,-0.004445189668331295,0.0017837224,0.173828125,-1.3976069167256355,14679.6,-6.56,,,,
18797,1120256,59,1094,0.06520734261721373,4372,0.009049838408827782,0.40932387113571167,0.07761536000000001,0.0001940384,-0.004358899459475651,0.0020392328,0.120361328125,-1.3622081950306892,14679.6,-6.56,,,,
18810,1121280,59,1095,0.07340008113533258,4376,0.006727665662765503,0.5379868745803833,0.07759488,0.0001939872,-0.007332098815822974,0.0033609518,0.128173828125,-1.372206948697567,14679.6,-6.56,,,,
18822,1122304,59,1096,0.05068258545361459,4380,-0.008627500385046005,0.6908300518989563,0.0775744,0.000193936,-0.007825327455066144,0.0021798252,0.138671875,-1.377613939344883,14679.6,-6.56,,,,
18835,1123328,59,1097,0.0454187944997102,4384,-0.006903350353240967,0.6928848624229431,0.07755392,0.0001938848,-0.005161888926522806,0.0017941985,0.068115234375,-1.4133470207452774,14731.42,-6.51,,,,
18848,1124352,59,1098,0.04925474664196372,4388,9.994767606258392e-05,0.7147984504699707,0.07753344000000001,0.0001938336,-0.004012640391010791,0.0027254345,0.15234375,-1.423457719385624,14731.42,-6.51,,,,
,1125000,,,0.04663519433233887,4392,0.0012919101864099503,0.7236334085464478,0.07751296,0.0001937824,-0.003600829921197146,0.0013543272,0.079833984375,-1.3779660761356354,,,-244.21000000000004,37831.2,37831.2,-12.0
19259,1125376,58,1099,,,,,,,,,,,14731.42,-6.51,,,,
19271,1126400,58,1100,0.027220919146202505,4396,-0.017941540107131004,0.8364042043685913,0.07749248,0.0001937312,-0.0055491484818048775,0.0020631328,0.0791015625,-1.39934840798378,14731.42,-6.51,,,,
19284,1127424,58,1101,0.03869517066050321,4400,-0.006388068199157715,0.7265020608901978,0.077472,0.00019368,-0.004629536837455817,0.0023524743,0.11572265625,-1.3845233544707298,14731.42,-6.51,,,,
19297,1128448,58,1102,0.04850223730318248,4404,-0.002479156479239464,0.6971095204353333,0.07745152,0.0001936288,-0.003958249872084707,0.0030384925,0.18798828125,-1.3885321840643883,14731.42,-6.51,,,,
19309,1129472,58,1103,0.043289885856211185,4408,-0.003772212192416191,0.7519664764404297,0.07743104,0.00019357760000000002,-0.006355466146487743,0.0022823086,0.113525390625,-1.3604160696268082,14731.42,-6.51,,,,
19323,1130496,58,1104,0.028858380508609116,4412,-0.012785921804606915,0.8148951530456543,0.07741056,0.0001935264,-0.007617614726768807,0.0031200077,0.154541015625,-1.4135393276810646,14731.42,-6.51,,,,
19336,1131520,58,1105,0.038386727566830814,4416,0.0017125960439443588,0.7798813581466675,0.07739008000000001,0.00019347520000000001,-0.0056839752360247076,0.0022303567,0.16357421875,-1.3936660811305046,14731.42,-6.51,,,,
19348,1132544,58,1106,0.032975815469399095,4420,-0.019701536744832993,0.7580329179763794,0.0773696,0.00019342399999999998,-0.005640094634145498,0.0027723345,0.1376953125,-1.3951395973563194,14731.42,-6.51,,,,
19361,1133568,58,1107,0.039230847265571356,4424,-0.010861841961741447,0.768283486366272,0.07734912000000001,0.0001933728,-0.006889051233883947,0.0026551238,0.1484375,-1.411319650709629,14731.42,-6.51,,,,
19373,1134592,58,1108,0.04805325297638774,4428,-0.0069890618324279785,0.7443773746490479,0.07732864,0.0001933216,-0.004552476792014204,0.0022025208,0.12109375,-1.4034723043441772,14731.42,-6.51,,,,
19386,1135616,58,1109,0.027806003810837865,4432,-0.012681009247899055,0.8540009260177612,0.07730816000000001,0.00019327040000000003,-0.0066414787725079805,0.0035882494,0.147216796875,-1.4418084919452667,14731.42,-6.51,,,,
19399,1136640,58,1110,0.0299810990691185,4436,-0.015257357619702816,0.8629791736602783,0.07728768000000001,0.00019321920000000002,-0.005015564413042739,0.003018449,0.14013671875,-1.441134162247181,14720.57,-6.24,,,,
19412,1137664,58,1111,0.043015833711251616,4440,-0.003786833956837654,0.7905929088592529,0.07726720000000001,0.00019316800000000002,-0.0044063285167794675,0.0023244824,0.182373046875,-1.4386193230748177,14679.74,-5.62,,,,
19425,1138688,58,1112,0.04020340775605291,4444,-0.00578148290514946,0.7404285073280334,0.07724672,0.00019311680000000001,-0.005982388276606798,0.0027046977,0.169189453125,-1.449325755238533,14759.51,-5.57,,,,
19438,1139712,58,1113,0.053535479586571455,4448,-0.004540933296084404,0.751859188079834,0.07722624,0.0001930656,-0.004342982138041407,0.0016828746,0.09130859375,-1.4491130784153938,14770.46,-5.48,,,,
19451,1140736,58,1114,0.046222914243116975,4452,-0.003624945878982544,0.6483863592147827,0.07720576000000001,0.0001930144,-0.005371389677748084,0.0022686291,0.114990234375,-1.4568611681461334,14749.25,-5.13,,,,
19463,1141760,58,1115,0.043221771251410246,4456,-0.001959916204214096,0.5909637212753296,0.07718528000000001,0.0001929632,-0.004659002850530669,0.0015797272,0.08740234375,-1.4209772273898125,14759.51,-5.0,,,,
19476,1142784,58,1116,0.053172833286225796,4460,0.0003782641142606735,0.7073769569396973,0.0771648,0.000192912,-0.003964289237046614,0.0032144873,0.17236328125,-1.4531984105706215,14759.51,-5.0,,,,
19488,1143808,58,1117,0.051182657945901155,4464,-0.004425520077347755,0.6133862733840942,0.07714432,0.0001928608,-0.005397876258939505,0.0021210983,0.1142578125,-1.4269143864512444,14759.51,-5.0,,,,
19501,1144832,58,1118,0.07245708303526044,4468,0.009623311460018158,0.5994671583175659,0.07712384,0.0001928096,-0.00507208492490463,0.002706602,0.132080078125,-1.4419761672616005,14739.73,-4.64,,,,
19514,1145856,58,1119,0.053973207250237465,4472,-0.0015284344553947449,0.6143896579742432,0.07710336000000001,0.0001927584,-0.005578504642471671,0.0030509308,0.2099609375,-1.37203099578619,14739.73,-4.64,,,,
19527,1146880,58,1120,0.05402902700006962,4476,-0.0018989946693181992,0.7315933704376221,0.07708288,0.0001927072,-0.004516238230280578,0.0018265612,0.134765625,-1.4446328431367874,14739.73,-4.64,,,,
19539,1147904,58,1121,0.03899644163902849,4480,-0.005845931358635426,0.7839947938919067,0.0770624,0.000192656,-0.00570060289464891,0.0027080816,0.0986328125,-1.4467972666025162,14739.73,-4.64,,,,
19552,1148928,58,1122,0.04709556954912841,4484,-0.006847850978374481,0.6844030618667603,0.07704192,0.0001926048,-0.0051379509386606514,0.002588029,0.11865234375,-1.4227359220385551,14739.73,-4.64,,,,
19564,1149952,58,1123,0.06373201659880579,4488,0.002120431512594223,0.6944966912269592,0.07702144,0.0001925536,-0.0074541720969136804,0.0018716662,0.077880859375,-1.3927097097039223,14739.73,-4.64,,,,
,1150000,,,0.057410635985434055,4492,-0.005987217649817467,0.7927484512329102,0.07700096000000001,0.0001925024,-0.006768647464923561,0.0033716804,0.138671875,-1.4462563917040825,,,-98.28,15971.4,15971.4,-12.4
19741,1150976,58,1124,,,,,,,,,,,14739.73,-4.64,,,,
19754,1152000,58,1125,0.046186184510588646,4496,-0.013294745236635208,0.7276889085769653,0.07698048,0.0001924512,-0.008894140075426549,0.0015728712,0.109375,-1.4294933676719666,14739.73,-4.64,,,,
19767,1153024,58,1126,0.04407263523899019,4500,-0.012022243812680244,0.7976572513580322,0.07696000000000001,0.00019240000000000001,-0.007551877701189369,0.0027231476,0.13671875,-1.4251935184001923,14739.73,-4.64,,,,
19779,1154048,58,1127,0.04021879471838474,4504,-0.012219902127981186,0.8442326784133911,0.07693952,0.00019234879999999998,-0.007571912021376193,0.0026900016,0.1728515625,-1.4001659080386162,14739.73,-4.64,,,,
19792,1155072,58,1128,0.03848240675870329,4508,-0.008515419438481331,0.8346145153045654,0.07691904000000001,0.0001922976,-0.00493329027085565,0.0014544234,0.07421875,-1.4223005399107933,14739.73,-4.64,,,,
19804,1156096,58,1129,0.025382151477970183,4512,-0.01673530414700508,0.8984695076942444,0.07689856,0.00019224639999999998,-0.006514071661513299,0.0015919444,0.08837890625,-1.39792962372303,14739.73,-4.64,,,,
19817,1157120,58,1130,0.032236407161690295,4516,-0.01235177367925644,0.9120954871177673,0.07687808000000002,0.00019219520000000003,-0.006086292240070179,0.0028045666,0.1396484375,-1.3958751484751701,14739.73,-4.64,,,,
19830,1158144,58,1131,0.029974711826071143,4520,-0.015846507623791695,0.9084672331809998,0.07685760000000001,0.00019214400000000002,-0.007640998766873963,0.0027130651,0.14599609375,-1.3998438641428947,14688.43,-4.28,,,,
19842,1159168,58,1132,0.03364465478807688,4524,-0.011907561682164669,0.8984464406967163,0.07683712000000001,0.00019209280000000002,-0.005460150976432487,0.0020310823,0.133056640625,-1.3987238705158234,14688.43,-4.28,,,,
19855,1160192,58,1133,0.0226531270891428,4528,-0.023929456248879433,0.9366069436073303,0.07681664,0.00019204160000000001,-0.008311780693475157,0.0029791822,0.1396484375,-1.4469010829925537,14688.43,-4.28,,,,
19868,1161216,58,1134,0.044985562562942505,4532,-0.0017880648374557495,0.8557363152503967,0.07679616,0.0001919904,-0.005773315788246691,0.0018905606,0.094970703125,-1.373329721391201,14688.43,-4.28,,,,
19880,1162240,58,1135,0.03303155431058258,4536,-0.016474103555083275,0.8989000916481018,0.07677568000000001,0.0001919392,-0.006250527163501829,0.00204861,0.16650390625,-1.4028746336698532,14612.34,-3.74,,,,
19893,1163264,58,1136,0.030588256777264178,4540,-0.019517019391059875,0.8862819075584412,0.07675520000000001,0.000191888,-0.007924517034552991,0.0021934533,0.1650390625,-1.3943145349621773,14612.34,-3.74,,,,
19907,1164288,58,1137,0.0267259175889194,4544,-0.010437303222715855,0.8654912114143372,0.07673472,0.0001918368,-0.007868698274251074,0.002333542,0.23388671875,-1.4015629962086678,14645.01,-3.66,,,,
19920,1165312,58,1138,0.0296949353069067,4548,-0.008798130787909031,0.8182504177093506,0.07671424,0.0001917856,-0.005813084950204939,0.0022340144,0.22119140625,-1.423388421535492,14645.01,-3.66,,,,
19933,1166336,58,1139,0.050581630785018206,4552,-0.0060417987406253815,0.6478555202484131,0.07669376,0.0001917344,-0.0072866354894358665,0.002247744,0.141845703125,-1.439615659415722,14645.01,-3.66,,,,
19946,1167360,58,1140,0.03175521420780569,4556,-0.018015820533037186,0.7952558994293213,0.07667328000000001,0.00019168320000000001,-0.0053813616395927966,0.0020534252,0.10791015625,-1.4330696389079094,14680.4,-3.58,,,,
19959,1168384,58,1141,0.04811296844854951,4560,-0.006816990673542023,0.8006858825683594,0.07665280000000001,0.000191632,-0.007551391332526691,0.003424856,0.166748046875,-1.4340078756213188,14680.4,-3.58,,,,
19972,1169408,58,1142,0.02933461091015488,4564,-0.02027406543493271,0.8470422625541687,0.07663232,0.0001915808,-0.0068648983433377,0.002451166,0.15380859375,-1.4297348484396935,14680.4,-3.58,,,,
19985,1170432,58,1143,0.035100966109894216,4568,-0.014508787542581558,0.8584959506988525,0.07661184,0.0001915296,-0.006824172480264679,0.0017039934,0.129638671875,-1.4405428171157837,14706.53,-3.57,,,,
19998,1171456,58,1144,0.03781305707525462,4572,-0.011135390028357506,0.7900011539459229,0.07659136,0.0001914784,-0.008278511028038338,0.003295404,0.15234375,-1.400065302848816,14720.59,-3.62,,,,
20010,1172480,58,1145,0.04171917703934014,4576,-0.008110769093036652,0.7059729099273682,0.07657088000000001,0.0001914272,-0.008188661886379123,0.0015604075,0.14501953125,-1.4191233813762665,14720.59,-3.62,,,,
20024,1173504,58,1146,0.05618113395757973,4580,-0.006075488403439522,0.7811808586120605,0.0765504,0.000191376,-0.005931457126280293,0.0023648636,0.104736328125,-1.3817989155650139,14720.59,-3.62,,,,
20037,1174528,58,1147,0.047720029251649976,4584,-0.006485383957624435,0.7177164554595947,0.07652992000000002,0.00019132480000000002,-0.007975857355631888,0.0020487169,0.161376953125,-1.4027752429246902,14720.59,-3.62,,,,
,1175000,,,0.05674403999000788,4588,-0.006432797759771347,0.6785460710525513,0.07650944,0.00019127359999999998,-0.006830245052697137,0.0025462415,0.108154296875,-1.411151833832264,,,-215.6,13945.8,13945.8,-8.4
20191,1175552,58,1148,,,,,,,,,,,14720.59,-3.62,,,,
20204,1176576,58,1149,0.044678375008516014,4592,-0.016287868842482567,0.7682721614837646,0.07648896000000001,0.0001912224,-0.005741239176131785,0.0017940293,0.146484375,-1.3893196061253548,14757.03,-3.4,,,,
20216,1177600,58,1150,0.024624451296404004,4596,-0.01371077261865139,0.8380929231643677,0.07646848,0.00019117119999999998,-0.005173484998522326,0.0016458277,0.10791015625,-1.4057945981621742,14757.03,-3.4,,,,
20229,1178624,58,1151,0.03317152394447476,4600,-0.012755162082612514,0.774457573890686,0.07644800000000002,0.00019112000000000003,-0.0033530726796016097,0.0014920442,0.11376953125,-1.3983662500977516,14757.03,-3.4,,,,
20242,1179648,58,1152,0.026366941281594336,4604,-0.010953170247375965,0.8693293333053589,0.07642752,0.0001910688,-0.005945395358139649,0.002017241,0.091796875,-1.3897735103964806,14757.03,-3.4,,,,
20254,1180672,58,1153,0.042957535944879055,4608,-0.0104659553617239,0.8032718896865845,0.07640704000000001,0.00019101760000000002,-0.006720473058521748,0.0020105431,0.1279296875,-1.390302762389183,14757.03,-3.4,,,,
20267,1181696,58,1154,0.042882456444203854,4612,-0.007026825100183487,0.7990348935127258,0.07638656,0.00019096640000000002,-0.004793112544575706,0.0017366497,0.119873046875,-1.3904996067285538,14757.03,-3.4,,,,
20279,1182720,58,1155,0.0369688494829461,4616,-0.011900541372597218,0.8390265107154846,0.07636608,0.0001909152,-0.0062703834410058334,0.0018913378,0.077880859375,-1.3780212104320526,14757.03,-3.4,,,,
20292,1183744,58,1156,0.026382531155832112,4620,-0.015882007777690887,0.9041383862495422,0.07634560000000001,0.000190864,-0.006522407580632716,0.0031036956,0.1396484375,-1.3995836600661278,14757.03,-3.4,,,,
20305,1184768,58,1157,0.017684057471342385,4624,-0.01763274148106575,0.9388036727905273,0.07632512000000001,0.0001908128,-0.006398564466508105,0.0028319994,0.124755859375,-1.359306439757347,14696.04,-3.19,,,,
20317,1185792,58,1158,0.03629257972352207,4628,-0.01284388080239296,0.8843016624450684,0.07630464,0.0001907616,-0.008557492954423651,0.002132137,0.121826171875,-1.390247568488121,14696.04,-3.19,,,,
20330,1186816,58,1159,0.018152994103729725,4632,-0.020681440830230713,0.936686635017395,0.07628416,0.0001907104,-0.007080407463945448,0.0020277707,0.1533203125,-1.4154121428728104,14696.04,-3.19,,,,
20343,1187840,58,1160,0.051089097280055285,4636,-0.0012348517775535583,0.7826651930809021,0.07626368,0.0001906592,-0.004927724381559528,0.0022173484,0.0908203125,-1.4040650874376297,14633.37,-2.79,,,,
20355,1188864,58,1161,0.02444373443722725,4640,-0.02124587446451187,0.845660388469696,0.07624320000000001,0.00019060800000000002,-0.006815594679210335,0.001906205,0.118408203125,-1.3995291367173195,14642.98,-2.68,,,,
20368,1189888,58,1162,0.042917088605463505,4644,-0.0019078049808740616,0.8059037327766418,0.07622272000000001,0.0001905568,-0.005776429257821292,0.0029151342,0.133056640625,-1.3764750137925148,14642.98,-2.68,,,,
20381,1190912,58,1163,0.039032720029354095,4648,-0.012322993949055672,0.8238574266433716,0.07620224,0.0001905056,-0.005201877182116732,0.0017025633,0.087158203125,-1.3845031931996346,14601.63,-2.35,,,,
20393,1191936,58,1164,0.02546489902306348,4652,-0.01899825409054756,0.8923928737640381,0.07618176,0.0001904544,-0.0070665867533534765,0.0020984453,0.1103515625,-1.4024992734193802,14602.69,-2.36,,,,
20406,1192960,58,1165,0.03252730472013354,4656,-0.011440127156674862,0.8956665396690369,0.07616128,0.0001904032,-0.005198622369789518,0.0018288286,0.12744140625,-1.385100081562996,14602.69,-2.36,,,,
20419,1193984,58,1166,0.03716594178695232,4660,-0.008697481825947762,0.8661200404167175,0.07614080000000001,0.000190352,-0.008238121692556888,0.0031009906,0.14599609375,-1.3503263890743256,14602.69,-2.36,,,,
20432,1195008,58,1167,0.04806176549755037,4664,-0.007705299183726311,0.7478498220443726,0.07612032,0.0001903008,-0.006204208853887394,0.0017710804,0.1611328125,-1.398178406059742,14602.69,-2.36,,,,
20445,1196032,58,1168,0.03606001229491085,4668,-0.007668913342058659,0.852603018283844,0.07609984,0.0001902496,-0.005887057224754244,0.003246099,0.141357421875,-1.3635748103260994,14581.13,-2.02,,,,
20458,1197056,58,1169,0.023248816607519984,4672,-0.02448619157075882,0.903719961643219,0.07607936,0.00019019839999999998,-0.008710870723007247,0.0021772443,0.166259765625,-1.405546486377716,14581.13,-2.02,,,,
20470,1198080,58,1170,0.023046265356242657,4676,-0.017844971269369125,0.8882532119750977,0.07605888000000001,0.0001901472,-0.006698428391246125,0.0022606684,0.125244140625,-1.4333768859505653,14581.13,-2.02,,,,
20483,1199104,58,1171,0.028240427491255105,4680,-0.011692693457007408,0.90451979637146,0.0760384,0.000190096,-0.00694410249707289,0.0027615426,0.145263671875,-1.4158887341618538,14581.13,-2.02,,,,
,1200000,,,0.022833000402897596,4684,-0.01895611733198166,0.922396183013916,0.07601792000000002,0.00019004480000000003,-0.007035442744381726,0.0028016479,0.18115234375,-1.4318237528204918,,,-214.85999999999999,13027.4,13027.4,-20.4
20630,1200128,58,1172,,,,,,,,,,,14581.13,-2.02,,,,
20642,1201152,58,1173,0.031026939977891743,4688,-0.015553684905171394,0.9025350213050842,0.07599744,0.0001899936,-0.007566318221506663,0.0019512107,0.207763671875,-1.4163655117154121,14554.49,-1.84,,,,
20655,1202176,58,1174,0.04687532945536077,4692,-0.0060366299003362656,0.822543740272522,0.07597696000000001,0.00018994240000000002,-0.00693455696455203,0.0026929823,0.126708984375,-1.4157564491033554,14554.49,-1.84,,,,
20667,1203200,58,1175,0.030644844053313136,4696,-0.013692700304090977,0.8564826846122742,0.07595648,0.00018989120000000002,-0.005655186148942448,0.0020924262,0.14697265625,-1.4166460633277893,14554.49,-1.84,,,,
20680,1204224,58,1176,0.01918088475940749,4700,-0.022712768986821175,0.9181168079376221,0.075936,0.00018984,-0.00745899643516168,0.0020540697,0.097412109375,-1.4084058180451393,14512.15,-1.49,,,,
20693,1205248,58,1177,0.057492600521072745,4704,-0.004876835271716118,0.7600518465042114,0.07591552000000001,0.0001897888,-0.005961974558886141,0.0025694217,0.139404296875,-1.4095822423696518,14512.15,-1.49,,,,
20706,1206272,58,1178,0.03185023181140423,4708,-0.01737237721681595,0.8958103656768799,0.07589504000000001,0.0001897376,-0.006683494983008131,0.0024073736,0.115478515625,-1.4353269264101982,14512.15,-1.49,,,,
20719,1207296,58,1179,0.036033343290910125,4712,-0.012606769800186157,0.8876825571060181,0.07587456000000001,0.0001896864,-0.0056170116004068404,0.0023116285,0.114990234375,-1.401947632431984,14512.15,-1.49,,,,
20731,1208320,58,1180,0.027665563742630184,4716,-0.01384133379906416,0.9164547920227051,0.07585408,0.0001896352,-0.004494328051805496,0.0016780065,0.08837890625,-1.4127206802368164,14512.15,-1.49,,,,
20744,1209344,58,1181,0.03269464010372758,4720,-0.015426130965352058,0.8819385766983032,0.0758336,0.00018958400000000002,-0.006758758914656937,0.0019399878,0.083251953125,-1.420474849641323,14512.15,-1.49,,,,
20757,1210368,58,1182,0.05361708137206733,4724,-0.010385781526565552,0.8389056921005249,0.07581312000000001,0.00018953280000000002,-0.0059664229629561305,0.0033385435,0.15380859375,-1.424165666103363,14512.15,-1.49,,,,
20770,1211392,58,1183,0.07136775157414377,4728,0.007516033947467804,0.8280683755874634,0.07579264000000001,0.0001894816,-0.005373432039050385,0.0024335487,0.128173828125,-1.400698997080326,14506.93,-1.56,,,,
20783,1212416,58,1184,0.03899692220147699,4732,-0.010565616190433502,0.8917208909988403,0.07577216,0.0001894304,-0.007314432121347636,0.0026490157,0.106689453125,-1.3840978890657425,14506.93,-1.56,,,,
20795,1213440,58,1185,0.035584092140197754,4736,-0.00923723354935646,0.9076117277145386,0.07575168,0.0001893792,-0.004656157369026914,0.0025933804,0.11767578125,-1.3801037818193436,14488.5,-1.57,,,,
