time/time_elapsed,time/iterations,time/fps,time/total_timesteps,train/clip_range,train/clip_fraction,train/n_updates,train/value_loss,train/loss,train/explained_variance,train/entropy_loss,train/approx_kl,train/policy_gradient_loss,train/learning_rate,rollout/ep_rew_mean,rollout/ep_len_mean,eval/mean_score_ep_length,eval/mean_score_reward,eval/mean_object_reward,eval/mean_object_ep_length
10216,4361,437,4465664,0.010707199999999995,0.166748046875,17440,0.0014826785627519712,-0.01544276811182499,0.9879913330078125,-1.279484860599041,8.1062026e-05,-0.0013424573699012399,2.676799999999999e-05,20.85,6863.59,,,,
10217,4362,437,4466688,0.010686720000000005,0.137939453125,17444,0.0009216292892233469,-0.016321487724781036,0.9889538884162903,-1.3603156208992004,5.431322e-05,-0.0012752841576002538,2.6716800000000015e-05,20.85,6863.59,,,,
10218,4363,437,4467712,0.010666240000000006,0.202880859375,17448,0.0005941942326899152,-0.01624012552201748,0.9929404258728027,-1.3693975359201431,6.8377354e-05,-0.0010757944255601615,2.666560000000001e-05,20.85,6863.59,,,,
10219,4364,437,4468736,0.010645760000000004,0.1787109375,17452,0.0024575250208727084,-0.014559026807546616,0.969809353351593,-1.3953666165471077,9.815203e-05,-0.0006575353327207267,2.661440000000001e-05,20.85,6863.59,,,,
10220,4365,437,4469760,0.010625280000000004,0.150634765625,17456,0.0006852912374597508,-0.016261190176010132,0.9917030334472656,-1.4070921540260315,5.5542157e-05,-0.0012501255259849131,2.656320000000001e-05,20.85,6864.88,,,,
10221,4366,437,4470784,0.010604800000000005,0.171630859375,17460,0.0007594842718390282,-0.015842007473111153,0.9922121167182922,-1.3821310177445412,5.792419e-05,-0.0011891067842952907,2.651200000000001e-05,20.85,6864.88,,,,
10222,4367,437,4471808,0.010584320000000003,0.177001953125,17464,0.020126860472373664,-0.0013190684840083122,0.8585062026977539,-1.349574476480484,8.382066e-05,-0.0008483935380354524,2.6460800000000006e-05,20.85,6865.22,,,,
10223,4368,437,4472832,0.010563840000000003,0.136474609375,17468,0.0017025834968080744,-0.015392955392599106,0.9813294410705566,-1.3589264899492264,6.335013e-05,-0.00092028544167988,2.6409600000000005e-05,20.85,6864.61,,,,
10224,4369,437,4473856,0.010543360000000002,0.157470703125,17472,0.0017219121218658984,-0.015198459848761559,0.9844200611114502,-1.3224891275167465,6.3003914e-05,-0.0013007083907723427,2.6358400000000005e-05,20.86,6862.1,,,,
10225,4370,437,4474880,0.010522880000000002,0.16845703125,17476,0.0012221338038216345,-0.016243951395154,0.9880878925323486,-1.3530837446451187,7.6092896e-05,-0.0014181496226228774,2.6307200000000005e-05,20.86,6862.1,,,,
,,,4475000,0.010502400000000002,0.186279296875,17480,0.017753839507349767,-0.007046593353152275,0.8062217831611633,-1.3698884397745132,9.117008e-05,-0.0005564392195083201,2.6256e-05,,,6911.8,21.0,-206.42400000000004,6911.8
10254,4371,436,4475904,,,,,,,,,,,20.86,6862.1,,,,
10255,4372,436,4476928,0.01048192,0.140869140625,17484,0.002171999090933241,-0.015195646323263645,0.982293963432312,-1.3810267895460129,6.745808e-05,-0.0012399777479004115,2.62048e-05,20.86,6862.1,,,,
10256,4373,436,4477952,0.01046144,0.20068359375,17488,0.017273288627620786,-0.006087174639105797,0.8430894613265991,-1.3658644407987595,0.0001033016,-0.0008044832502491772,2.61536e-05,20.86,6862.48,,,,
10257,4374,436,4478976,0.010440959999999999,0.16845703125,17492,0.005494686163729057,-0.012507815845310688,0.9618686437606812,-1.3931643888354301,8.280238e-05,-0.00119828520109877,2.61024e-05,20.85,6865.0,,,,
10258,4375,436,4480000,0.01042048,0.22705078125,17496,0.016097998595796525,-0.006014500744640827,0.9107158780097961,-1.2967688664793968,9.3057984e-05,-0.0010925967944785953,2.6051199999999995e-05,20.85,6865.0,,,,
10259,4376,436,4481024,0.0104,0.1708984375,17500,0.0034745303564704955,-0.015071377158164978,0.9576497077941895,-1.3679025694727898,7.2079245e-05,-0.001092338323360309,2.5999999999999995e-05,20.85,6865.0,,,,
10260,4377,436,4482048,0.010379519999999998,0.15087890625,17504,0.0012850010862166528,-0.016116686165332794,0.984114944934845,-1.4178395196795464,6.474613e-05,-0.0011940302792936563,2.5948799999999995e-05,20.85,6865.0,,,,
10261,4378,436,4483072,0.010359039999999998,0.14111328125,17508,0.0009466141273151152,-0.015833226963877678,0.9882098436355591,-1.3770926743745804,7.748394e-05,-0.00130197819089517,2.5897599999999994e-05,20.85,6865.0,,,,
10262,4379,436,4484096,0.010338559999999997,0.206298828125,17512,0.0008398243408009876,-0.016953859478235245,0.9903481602668762,-1.4063656628131866,6.052811e-05,-0.001195097400341183,2.5846399999999994e-05,20.85,6866.23,,,,
10263,4380,436,4485120,0.010318079999999997,0.14990234375,17516,0.0008797849441180006,-0.016085708513855934,0.9923616051673889,-1.3726254403591156,7.519568e-05,-0.0014432669267989695,2.579519999999999e-05,20.85,6866.15,,,,
10264,4381,437,4486144,0.010297599999999997,0.18505859375,17520,0.0011566762186703272,-0.014613980427384377,0.9888206720352173,-1.3313104212284088,8.538243e-05,-0.0012895215186290443,2.574399999999999e-05,20.85,6864.68,,,,
10265,4382,437,4487168,0.010277119999999995,0.1494140625,17524,0.001117038817028515,-0.015608849935233593,0.9881659746170044,-1.3798590376973152,6.528146e-05,-0.001324989163549617,2.569279999999999e-05,20.83,6871.61,,,,
10267,4383,437,4488192,0.010256639999999996,0.164306640625,17528,0.0013284190281410702,-0.01617535576224327,0.9889559745788574,-1.3378572016954422,6.909261e-05,-0.0014205722836777568,2.564159999999999e-05,20.83,6871.61,,,,
10268,4384,437,4489216,0.010236160000000006,0.198974609375,17532,0.0010919595260929782,-0.015546876937150955,0.987374484539032,-1.3056600168347359,6.268767e-05,-0.0014695313875563443,2.5590400000000015e-05,20.83,6871.61,,,,
10269,4385,437,4490240,0.010215680000000005,0.12353515625,17536,0.0006440276447392534,-0.016236217692494392,0.9918634295463562,-1.4090188965201378,4.236953e-05,-0.0013010805996600538,2.553920000000001e-05,20.83,6871.61,,,,
10270,4386,437,4491264,0.010195200000000005,0.1787109375,17540,0.0006145140760054346,-0.01567123271524906,0.9933551549911499,-1.3705572709441185,7.3363655e-05,-0.0012740811216644943,2.548800000000001e-05,20.83,6871.61,,,,
10271,4387,437,4492288,0.010174720000000005,0.1767578125,17544,0.0006660611688857898,-0.01651427522301674,0.99417644739151,-1.3707483783364296,5.436095e-05,-0.001368173660011962,2.543680000000001e-05,20.81,6875.51,,,,
10272,4388,437,4493312,0.010154240000000004,0.142333984375,17548,0.0012166292035544757,-0.015146701596677303,0.9890098571777344,-1.329908661544323,6.135064e-05,-0.0013600894599221647,2.538560000000001e-05,20.81,6875.51,,,,
10273,4389,437,4494336,0.010133760000000004,0.172607421875,17552,0.000849884901981568,-0.01608305424451828,0.990310549736023,-1.3154024854302406,8.20703e-05,-0.0012755967327393591,2.5334400000000006e-05,20.81,6875.51,,,,
10274,4390,437,4495360,0.010113280000000002,0.2099609375,17556,0.0005396138240030268,-0.016438620164990425,0.9919816255569458,-1.3675548881292343,5.0283037e-05,-0.001184492139145732,2.5283200000000006e-05,20.81,6875.51,,,,
10275,4391,437,4496384,0.010092800000000002,0.1650390625,17560,0.0005402394854172599,-0.01660052500665188,0.994105875492096,-1.4321069121360779,5.5044133e-05,-0.0013290488859638572,2.5232000000000005e-05,20.81,6875.51,,,,
10276,4392,437,4497408,0.010072320000000003,0.15576171875,17564,0.0005377033830882283,-0.01577184349298477,0.9933714866638184,-1.3565778955817223,4.0234532e-05,-0.0011804522364400327,2.5180800000000005e-05,20.82,6874.84,,,,
10277,4393,437,4498432,0.010051840000000001,0.15673828125,17568,0.0006323540801531635,-0.01698276400566101,0.9936994910240173,-1.395256094634533,6.279937e-05,-0.001440310967154801,2.51296e-05,20.82,6875.97,,,,
10278,4394,437,4499456,0.010031360000000001,0.15576171875,17572,0.010683596803573892,-0.01305442675948143,0.9122554063796997,-1.3764986544847488,7.740391e-05,-0.0010019128094427288,2.50784e-05,20.82,6875.97,,,,
,,,4500000,0.01001088,0.1318359375,17576,0.004193254993879236,-0.013785088434815407,0.9677477478981018,-1.316659115254879,5.252112e-05,-0.0008843821124173701,2.50272e-05,,,6871.4,21.0,-156.472,6871.4
10307,4395,436,4500480,,,,,,,,,,,20.85,6864.93,,,,
10308,4396,436,4501504,0.0099904,0.135986328125,17580,0.001137499504693551,-0.016432635486125946,0.9899654388427734,-1.362838827073574,5.5032317e-05,-0.0012023444287478924,2.4976e-05,20.85,6864.85,,,,
10309,4397,436,4502528,0.00996992,0.213623046875,17584,0.001100674802728463,-0.015770254656672478,0.9892175793647766,-1.3353343233466148,7.245719e-05,-0.0012451483053155243,2.49248e-05,20.85,6864.85,,,,
10310,4398,436,4503552,0.009949439999999999,0.160888671875,17588,0.00068973083034507,-0.01544271782040596,0.9920074939727783,-1.3597819954156876,4.6803267e-05,-0.0007927916012704372,2.4873599999999995e-05,20.85,6864.85,,,,
10311,4399,436,4504576,0.009928959999999999,0.167236328125,17592,0.0005572996014961973,-0.016619816422462463,0.9931183457374573,-1.397341512143612,7.851416e-05,-0.0012090881064068526,2.4822399999999995e-05,20.85,6864.85,,,,
10312,4400,436,4505600,0.009908479999999997,0.1904296875,17596,0.000655662141070934,-0.01582266390323639,0.9935252070426941,-1.40679469704628,5.7879428e-05,-0.001235023228218779,2.4771199999999994e-05,20.85,6865.57,,,,
10313,4401,436,4506624,0.009887999999999997,0.14599609375,17600,0.001038678405166138,-0.01603749580681324,0.9921979308128357,-1.3299375399947166,6.861001e-05,-0.0012636268511414528,2.4719999999999994e-05,20.85,6865.57,,,,
10314,4402,437,4507648,0.009867519999999998,0.1552734375,17604,0.0011966347628913354,-0.015270732343196869,0.9851462244987488,-1.3099360391497612,6.0241553e-05,-0.0011366002436261624,2.466879999999999e-05,20.85,6865.57,,,,
10315,4403,437,4508672,0.009847039999999996,0.18310546875,17608,0.0007202214474091306,-0.0165349580347538,0.9916123151779175,-1.3905001133680344,5.9770886e-05,-0.0009479370201006532,2.461759999999999e-05,20.85,6865.57,,,,
10316,4404,437,4509696,0.009826559999999996,0.1875,17612,0.0005693371113011381,-0.015830833464860916,0.9935294985771179,-1.4037007167935371,0.000104062085,-0.0009554976131767035,2.456639999999999e-05,20.85,6865.57,,,,
10317,4405,437,4510720,0.009806079999999995,0.139404296875,17616,0.0006162322788441088,-0.01643696054816246,0.9924925565719604,-1.4106451123952866,3.952952e-05,-0.00112848449498415,2.451519999999999e-05,20.85,6865.57,,,,
10318,4406,437,4511744,0.009785600000000005,0.173583984375,17620,0.0005633983491861727,-0.015565874055027962,0.9936672449111938,-1.400683432817459,5.6606776e-05,-0.0011057496012654155,2.4464000000000015e-05,20.85,6866.65,,,,
10319,4407,437,4512768,0.009765120000000006,0.15087890625,17624,0.0006703430008201394,-0.016102327033877373,0.9943423867225647,-1.3784136399626732,8.8345434e-05,-0.0009819614351727068,2.441280000000001e-05,20.85,6869.09,,,,
10320,4408,437,4513792,0.009744640000000006,0.164306640625,17628,0.0014629402357968502,-0.01634730026125908,0.9842733144760132,-1.3768092021346092,7.934717e-05,-0.0012442436418496072,2.436160000000001e-05,20.86,6865.1,,,,
10321,4409,437,4514816,0.009724160000000004,0.210205078125,17632,0.0009044203943631146,-0.01546536386013031,0.9927988052368164,-1.3480017334222794,5.296315e-05,-0.0009864476160146296,2.431040000000001e-05,20.86,6864.93,,,,
10322,4410,437,4515840,0.009703680000000004,0.15478515625,17636,0.0009400572016602382,-0.01395632978528738,0.9915834069252014,-1.3062697127461433,6.0010818e-05,-0.0011626191408140585,2.425920000000001e-05,20.86,6864.93,,,,
10323,4411,437,4516864,0.009683200000000003,0.1796875,17640,0.0006381491912179627,-0.015825098380446434,0.991715669631958,-1.385151982307434,5.856977e-05,-0.0012576946173794568,2.420800000000001e-05,20.86,6864.93,,,,
10324,4412,437,4517888,0.009662720000000003,0.1728515625,17644,0.0005200338237045798,-0.015612898394465446,0.9943416714668274,-1.4037755727767944,4.5888883e-05,-0.0007432668353430927,2.4156800000000006e-05,20.86,6864.93,,,,
10325,4413,437,4518912,0.009642240000000003,0.134521484375,17648,0.0005235817607172066,-0.014901429414749146,0.9938063621520996,-1.375076487660408,3.949675e-05,-0.0010749040520749986,2.4105600000000005e-05,20.86,6867.14,,,,
10326,4414,437,4519936,0.009621760000000002,0.21044921875,17652,0.0008220393356168643,-0.015903061255812645,0.9928967952728271,-1.397764377295971,6.160326e-05,-0.0012634517042897642,2.4054400000000005e-05,20.86,6866.98,,,,
10327,4415,437,4520960,0.009601280000000002,0.182373046875,17656,0.0013469057739712298,-0.015094260685145855,0.9875096082687378,-1.2936641052365303,4.6836038e-05,-0.0012296087807044387,2.4003200000000004e-05,20.86,6866.98,,,,
10328,4416,437,4521984,0.0095808,0.180419921875,17660,0.0007355277812166605,-0.015678273513913155,0.9910942912101746,-1.3725935146212578,5.9326005e-05,-0.001187097397632897,2.3952e-05,20.86,6866.98,,,,
10329,4417,437,4523008,0.00956032,0.200927734375,17664,0.0005688813744200161,-0.016589021310210228,0.9934670329093933,-1.41293416172266,7.774122e-05,-0.0013586126151494682,2.39008e-05,20.86,6866.98,,,,
10330,4418,437,4524032,0.00953984,0.205810546875,17668,0.0005261049354885472,-0.015939611941576004,0.9937938451766968,-1.397530771791935,4.9500435e-05,-0.0012156198499724269,2.38496e-05,20.86,6866.98,,,,
,,,4525000,0.00951936,0.167724609375,17672,0.0005376028020691592,-0.01597869209945202,0.9936082363128662,-1.391565889120102,4.780834e-05,-0.0012488438514992595,2.37984e-05,,,6863.0,21.0,-152.216,6863.0
10359,4419,436,4525056,,,,,,,,,,,20.86,6867.0,,,,
10360,4420,436,4526080,0.00949888,0.151611328125,17676,0.0005866572901140898,-0.01547480933368206,0.9941864609718323,-1.4191014170646667,5.2741263e-05,-0.0012128491362091154,2.3747199999999995e-05,20.86,6865.61,,,,
10361,4421,436,4527104,0.009478399999999998,0.162109375,17680,0.006141038888017647,-0.012587080709636211,0.9486406445503235,-1.3404206559062004,6.88209e-05,-0.000891235307790339,2.3695999999999995e-05,20.86,6864.21,,,,
10362,4422,436,4528128,0.009457919999999998,0.168212890625,17684,0.0015868489572312683,-0.013358987867832184,0.9863811731338501,-1.3441840186715126,4.5502442e-05,-0.0010381032770965248,2.3644799999999994e-05,20.86,6861.36,,,,
10363,4423,437,4529152,0.009437439999999998,0.136474609375,17688,0.0015021774888737127,-0.014760060235857964,0.9859424233436584,-1.368766114115715,4.127703e-05,-0.0010329328360967338,2.3593599999999994e-05,20.86,6861.36,,,,
10364,4424,437,4530176,0.009416959999999997,0.156005859375,17692,0.0008285581025120337,-0.015437877736985683,0.9910351037979126,-1.3422593995928764,5.4760894e-05,-0.0013700231211259961,2.354239999999999e-05,20.86,6861.36,,,,
10365,4425,437,4531200,0.009396479999999997,0.186767578125,17696,0.0005503439060703386,-0.015802161768078804,0.9928292632102966,-1.3832543045282364,7.6604134e-05,-0.001192576950415969,2.349119999999999e-05,20.86,6861.36,,,,
10367,4426,437,4532224,0.009375999999999995,0.169189453125,17700,0.0005301956171024358,-0.017027735710144043,0.9944368004798889,-1.4237803518772125,4.9465045e-05,-0.0013285510940477252,2.343999999999999e-05,20.87,6858.6,,,,
10368,4427,437,4533248,0.009355519999999996,0.152587890625,17704,0.0007184494024841115,-0.015462992712855339,0.9939937591552734,-1.3648812919855118,5.155994e-05,-0.0011906748404726386,2.338879999999999e-05,20.87,6858.6,,,,
10369,4428,437,4534272,0.009335039999999994,0.177001953125,17708,0.0013461217022268102,-0.015256190672516823,0.9872884154319763,-1.3425882086157799,4.7384354e-05,-0.0011885070707648993,2.3337599999999988e-05,20.87,6858.6,,,,
10370,4429,437,4535296,0.009314560000000005,0.250732421875,17712,0.0007956289700814523,-0.01531456969678402,0.9913690090179443,-1.3585571572184563,3.8937374e-05,-0.0009652117150835693,2.3286400000000015e-05,20.87,6858.6,,,,
10371,4430,437,4536320,0.009294080000000005,0.1630859375,17716,0.0005991942598484457,-0.015844358131289482,0.99250727891922,-1.3880456611514091,4.8887974e-05,-0.0011974755325354636,2.323520000000001e-05,20.87,6858.6,,,,
10372,4431,437,4537344,0.009273600000000005,0.14501953125,17720,0.0005442956025945023,-0.016838306561112404,0.9938060641288757,-1.4286183416843414,4.406215e-05,-0.0010257998947054148,2.318400000000001e-05,20.87,6858.6,,,,
10373,4432,437,4538368,0.009253120000000004,0.158935546875,17724,0.0005533315852517262,-0.01574639230966568,0.993590235710144,-1.388148471713066,4.2072905e-05,-0.0009554903954267502,2.313280000000001e-05,20.87,6858.6,,,,
10374,4433,437,4539392,0.009232640000000004,0.186279296875,17728,0.0005147370247868821,-0.01660213991999626,0.9945295453071594,-1.415367066860199,5.7401077e-05,-0.0012706585985142738,2.308160000000001e-05,20.87,6861.83,,,,
10375,4434,437,4540416,0.009212160000000002,0.151611328125,17732,0.0007414197898469865,-0.01587025448679924,0.9936408996582031,-1.3772125393152237,5.0893286e-05,-0.001198707293951884,2.3030400000000006e-05,20.87,6862.26,,,,
10376,4435,437,4541440,0.009191680000000002,0.18505859375,17736,0.0008223552576964721,-0.014952846802771091,0.9929819107055664,-1.3399017453193665,7.7847915e-05,-0.0011774030572269112,2.2979200000000005e-05,20.87,6859.82,,,,
10377,4436,437,4542464,0.009171200000000003,0.16015625,17740,0.000800827892817324,-0.01500110886991024,0.992072343826294,-1.3478582352399826,5.346065e-05,-0.0013335582916624844,2.2928000000000005e-05,20.87,6861.22,,,,
10378,4437,437,4543488,0.009150720000000001,0.19140625,17744,0.0007204333705885801,-0.01601070538163185,0.9926341772079468,-1.3760418519377708,5.4641976e-05,-0.0011663745099212974,2.2876800000000004e-05,20.87,6861.22,,,,
10379,4438,437,4544512,0.009130240000000001,0.154296875,17748,0.0004966637407051167,-0.016615157946944237,0.9942319989204407,-1.3801720291376114,4.6994246e-05,-0.0011857266799779609,2.28256e-05,20.87,6861.22,,,,
10380,4439,437,4545536,0.00910976,0.148193359375,17752,0.0005886139915673994,-0.01574784703552723,0.9931964874267578,-1.4204675257205963,4.749419e-05,-0.00103404835681431,2.27744e-05,20.87,6858.78,,,,
10381,4440,437,4546560,0.00908928,0.1708984375,17756,0.01572751277126372,-0.006473046727478504,0.8961887359619141,-1.4163699224591255,0.00010471023,-0.0007707596814725548,2.27232e-05,20.86,6861.27,,,,
10382,4441,438,4547584,0.0090688,0.17822265625,17760,0.0020675305495387875,-0.014235204085707664,0.9825753569602966,-1.3269708082079887,5.1249343e-05,-0.0010508399573154747,2.2672e-05,20.86,6861.27,,,,
10383,4442,438,4548608,0.009048319999999999,0.173583984375,17764,0.0011414885739213787,-0.015921596437692642,0.9853345155715942,-1.3673489540815353,5.268131e-05,-0.001277527553611435,2.2620799999999995e-05,20.86,6861.27,,,,
10384,4443,438,4549632,0.009027839999999999,0.141357421875,17768,0.0006820943126513157,-0.015525615774095058,0.9918069839477539,-1.4053885340690613,3.8313272e-05,-0.0010744800965767354,2.2569599999999995e-05,20.86,6861.27,,,,
,,,4550000,0.009007359999999997,0.179931640625,17772,0.0006199116487550782,-0.015918057411909103,0.9917898178100586,-1.3934108167886734,3.9092265e-05,-0.000911421375349164,2.2518399999999994e-05,,,6885.8,21.0,-259.352,6885.8
10413,4444,436,4550656,,,,,,,,,,,20.86,6861.27,,,,
10414,4445,437,4551680,0.008986879999999997,0.206787109375,17776,0.0006129722241894342,-0.01668776571750641,0.9925986528396606,-1.4397217333316803,5.7034427e-05,-0.0012462848681025207,2.2467199999999994e-05,20.86,6861.27,,,,
10415,4446,437,4552704,0.008966399999999998,0.172119140625,17780,0.0006982417908147909,-0.014804273843765259,0.9922780990600586,-1.3957161754369736,3.8120546e-05,-0.000973888672888279,2.2415999999999993e-05,20.86,6862.29,,,,
10416,4447,437,4553728,0.008945919999999996,0.14697265625,17784,0.0007989080731931608,-0.015068745240569115,0.9924607872962952,-1.3863784149289131,4.672975e-05,-0.0011134699161630124,2.236479999999999e-05,20.86,6861.03,,,,
10417,4448,437,4554752,0.008925439999999996,0.1650390625,17788,0.0013255519625090528,-0.01480653416365385,0.9883229732513428,-1.387712873518467,5.0765928e-05,-0.0010776530543807894,2.231359999999999e-05,20.86,6861.3,,,,
10418,4449,437,4555776,0.008904959999999995,0.166259765625,17792,0.0008955058510764502,-0.015338935889303684,0.9913229942321777,-1.3189677894115448,5.5756303e-05,-0.0012762016849592328,2.226239999999999e-05,20.86,6861.62,,,,
10419,4450,437,4556800,0.008884479999999995,0.19970703125,17796,0.0007478891602659132,-0.015522155910730362,0.9928942322731018,-1.3796128630638123,6.2451174e-05,-0.0013811444805469364,2.2211199999999988e-05,20.86,6861.62,,,,
10420,4451,437,4557824,0.008864000000000006,0.216796875,17800,0.0006627962393395137,-0.015447168610990047,0.9923505783081055,-1.3740931674838066,6.2434876e-05,-0.0011043896083720028,2.2160000000000015e-05,20.86,6861.62,,,,
10421,4452,437,4558848,0.008843520000000006,0.18505859375,17804,0.0006792512758693192,-0.015574481338262558,0.9920542240142822,-1.4108613580465317,4.9539376e-05,-0.0010779858566820621,2.210880000000001e-05,20.86,6860.31,,,,
10422,4453,437,4559872,0.008823040000000004,0.163330078125,17808,0.0006761292097507976,-0.016070520505309105,0.993446409702301,-1.3929101675748825,5.6329765e-05,-0.001282930898014456,2.205760000000001e-05,20.86,6860.89,,,,
10423,4454,437,4560896,0.008802560000000004,0.20263671875,17812,0.0011397935995773878,-0.016615567728877068,0.9897525310516357,-1.372326299548149,7.057027e-05,-0.0012225888785906136,2.200640000000001e-05,20.86,6862.23,,,,
10424,4455,437,4561920,0.008782080000000003,0.141357421875,17816,0.0009958211267075967,-0.014487444423139095,0.9906608462333679,-1.3212772011756897,3.5771285e-05,-0.0009259129874408245,2.195520000000001e-05,20.86,6862.23,,,,
10425,4456,437,4562944,0.008761600000000003,0.153076171875,17820,0.0005635215202346444,-0.015538085252046585,0.992836058139801,-1.3781030401587486,4.3939566e-05,-0.0008252058760263026,2.1904000000000006e-05,20.86,6862.23,,,,
10426,4457,437,4563968,0.008741120000000003,0.1630859375,17824,0.0005439146862045163,-0.016721829771995544,0.9937644004821777,-1.4264026135206223,4.3590786e-05,-0.001461544365156442,2.1852800000000005e-05,20.86,6862.23,,,,
10427,4458,437,4564992,0.008720640000000002,0.129150390625,17828,0.0005315316284395522,-0.01663328893482685,0.9935672283172607,-1.4138432368636131,3.974134e-05,-0.0010964180692099035,2.1801600000000005e-05,20.86,6862.23,,,,
10428,4459,437,4566016,0.008700160000000002,0.179443359375,17832,0.0005297770330798812,-0.016340190544724464,0.9932319521903992,-1.4041215404868126,5.8190722e-05,-0.0011505651928018779,2.1750400000000004e-05,20.86,6862.23,,,,
10429,4460,437,4567040,0.00867968,0.17578125,17836,0.00064833867145353,-0.01636677421629429,0.9948214888572693,-1.4042048826813698,4.253426e-05,-0.0009432120714336634,2.1699200000000004e-05,20.86,6861.0,,,,
10430,4461,437,4568064,0.0086592,0.165771484375,17840,0.0008829359649098478,-0.014667673967778683,0.9909719228744507,-1.3264041617512703,3.934221e-05,-0.000939483696129173,2.1648e-05,20.87,6856.8,,,,
10431,4462,437,4569088,0.00863872,0.148193359375,17844,0.0006545027317770291,-0.016307277604937553,0.9943942427635193,-1.389221914112568,4.4815242e-05,-0.001038939255522564,2.15968e-05,20.87,6858.08,,,,
10432,4463,438,4570112,0.00861824,0.206298828125,17848,0.0007027664069028106,-0.015511052682995796,0.993291974067688,-1.3382002860307693,6.7327404e-05,-0.0011893598129972816,2.15456e-05,20.87,6858.08,,,,
10433,4464,438,4571136,0.00859776,0.176025390625,17852,0.0007709235251240898,-0.01546570286154747,0.9911437034606934,-1.3842500001192093,3.7096208e-05,-0.001030512386932969,2.14944e-05,20.87,6858.08,,,,
10434,4465,438,4572160,0.008577279999999998,0.151611328125,17856,0.0006617971230298281,-0.015328789129853249,0.992573618888855,-1.3954931199550629,4.615757e-05,-0.0010846306104213,2.1443199999999995e-05,20.87,6855.64,,,,
10435,4466,438,4573184,0.008556799999999998,0.17822265625,17860,0.0006358340979204513,-0.017185114324092865,0.9932885766029358,-1.4119511768221855,4.921877e-05,-0.001139461703132838,2.1391999999999994e-05,20.87,6855.64,,,,
10437,4467,438,4574208,0.008536319999999998,0.1533203125,17864,0.0008950040100899059,-0.01548739429563284,0.9931157231330872,-1.3837444484233856,4.2870874e-05,-0.0010876092710532248,2.1340799999999994e-05,20.87,6855.54,,,,
,,,4575000,0.008515839999999997,0.148681640625,17868,0.0011132857216580305,-0.015372968278825283,0.9900254607200623,-1.3203798234462738,4.35572e-05,-0.0010501263313926756,2.1289599999999993e-05,,,6815.0,21.0,-178.04,6815.0
10465,4468,437,4575232,,,,,,,,,,,20.87,6855.54,,,,
10466,4469,437,4576256,0.008495359999999997,0.169189453125,17872,0.0006893038735142909,-0.015336708165705204,0.9916992783546448,-1.381830520927906,5.471497e-05,-0.0011005793348886073,2.123839999999999e-05,20.87,6855.54,,,,
10467,4470,437,4577280,0.008474879999999995,0.17041015625,17876,0.0006709333720209543,-0.0163323562592268,0.9917876124382019,-1.409849390387535,4.821678e-05,-0.00107963930349797,2.118719999999999e-05,20.87,6855.54,,,,
10468,4471,437,4578304,0.008454399999999996,0.176513671875,17880,0.0005489200175361475,-0.016022972762584686,0.993630051612854,-1.4146635383367538,3.9305014e-05,-0.0010171024478040636,2.113599999999999e-05,20.87,6855.54,,,,
10469,4472,437,4579328,0.008433919999999996,0.153076171875,17884,0.0005721301131416112,-0.015384938567876816,0.9932469725608826,-1.4021752625703812,4.896795e-05,-0.0010217975359410048,2.1084799999999988e-05,20.87,6856.64,,,,
10470,4473,437,4580352,0.008413440000000006,0.1728515625,17888,0.0006251786107895896,-0.016070138663053513,0.9941330552101135,-1.4201697334647179,4.2539556e-05,-0.0011274495045654476,2.1033600000000015e-05,20.87,6856.93,,,,
10471,4474,437,4581376,0.008392960000000005,0.158935546875,17892,0.0009879277095024008,-0.01610841229557991,0.9917201399803162,-1.3472235575318336,4.6741567e-05,-0.0010548423742875457,2.098240000000001e-05,20.88,6854.71,,,,
10472,4475,437,4582400,0.008372480000000005,0.135986328125,17896,0.0008253098749264609,-0.015079779550433159,0.9926108717918396,-1.3538038432598114,3.6899175e-05,-0.0010512977023608983,2.093120000000001e-05,20.88,6854.71,,,,
10474,4476,437,4583424,0.008352000000000004,0.15087890625,17900,0.0007748018397251144,-0.015716399997472763,0.9928228855133057,-1.361928015947342,4.892738e-05,-0.0011191562516614795,2.088000000000001e-05,20.88,6853.29,,,,
10475,4477,437,4584448,0.008331520000000004,0.172607421875,17904,0.004435042850673199,-0.013411669060587883,0.9731874465942383,-1.3625785782933235,5.4693082e-05,-0.0008288648095913231,2.082880000000001e-05,20.88,6853.29,,,,
10476,4478,437,4585472,0.008311040000000004,0.169921875,17908,0.0013668902538483962,-0.015354213304817677,0.983174204826355,-1.4101903587579727,4.5630673e-05,-0.0008831589948385954,2.077760000000001e-05,20.88,6853.29,,,,
10477,4479,437,4586496,0.008290560000000002,0.1357421875,17912,0.0005941945491940714,-0.016142399981617928,0.9935017228126526,-1.4140256866812706,4.0778774e-05,-0.0009515752317383885,2.0726400000000005e-05,20.88,6854.42,,,,
10478,4480,437,4587520,0.008270080000000003,0.177978515625,17916,0.0010381742868048605,-0.0149540351703763,0.991173505783081,-1.3797796070575714,4.1792577e-05,-0.0009614978334866464,2.0675200000000005e-05,20.88,6855.43,,,,
10479,4481,437,4588544,0.008249600000000001,0.144775390625,17920,0.005576099880272523,-0.012564482167363167,0.9626521468162537,-1.362014152109623,4.4242595e-05,-0.0009592886781319976,2.0624000000000004e-05,20.88,6859.16,,,,
