time/iterations,time/total_timesteps,time/time_elapsed,time/fps,train/explained_variance,train/value_loss,train/n_updates,train/learning_rate,train/entropy_loss,train/clip_range,train/approx_kl,train/clip_fraction,train/policy_gradient_loss,train/loss,rollout/ep_len_mean,rollout/ep_rew_mean,eval/mean_object_ep_length,eval/mean_score_ep_length,eval/mean_object_reward,eval/mean_score_reward
3636,3723264,8803,422,0.9285236597061157,0.015410919557325542,14540,6.3888e-05,-1.5047664493322372,0.0255552,0.0003235548,0.137939453125,-0.003294803202152252,-0.014966782182455063,8218.17,17.7,,,,
3637,3724288,8804,422,0.8389686942100525,0.023027383955195546,14544,6.38368e-05,-1.4889400228857994,0.02553472,0.0002554602,0.093994140625,-0.002771453437162563,-0.012150822207331657,8218.17,17.7,,,,
,3725000,,,0.8824791312217712,0.016530300374142826,14548,6.37856e-05,-1.530530460178852,0.02551424,0.00048725342,0.170166015625,-0.0028773294761776924,-0.01430341973900795,,,8278.4,8278.4,-78.6933334,18.2
3638,3725312,8839,421,,,,,,,,,,,8218.17,17.7,,,,
3639,3726336,8840,421,0.8810819387435913,0.008175638067768887,14552,6.37344e-05,-1.514693669974804,0.02549376,0.00034264143,0.168212890625,-0.0023437864729203284,-0.017336685210466385,8218.17,17.7,,,,
3640,3727360,8841,421,0.9229449033737183,0.01113327214261517,14556,6.36832e-05,-1.5083953142166138,0.02547328,0.0003717178,0.1435546875,-0.0028298862162046134,-0.016226135194301605,8218.17,17.7,,,,
3641,3728384,8842,421,0.9288272261619568,0.006486471596872434,14560,6.363199999999999e-05,-1.5211154147982597,0.025452799999999998,0.00031054002,0.14697265625,-0.0028065864462405443,-0.01794670894742012,8230.99,17.71,,,,
3642,3729408,8843,421,0.9532339572906494,0.004587059840559959,14564,6.35808e-05,-1.525423415005207,0.025432319999999998,0.00030168676,0.14990234375,-0.0035122191766276956,-0.020403139293193817,8180.21,17.86,,,,
3643,3730432,8844,421,0.8344556093215942,0.02105739834951237,14568,6.35296e-05,-1.5037136673927307,0.025411839999999998,0.00038491975,0.20703125,-0.0024189698160625994,-0.011822985485196114,8180.21,17.86,,,,
3644,3731456,8845,421,0.9236832857131958,0.013690213032532483,14572,6.347839999999999e-05,-1.5254308432340622,0.025391359999999998,0.00028521247,0.1474609375,-0.0032357702730223536,-0.017398493364453316,8157.37,17.86,,,,
3645,3732480,8846,421,0.8717243075370789,0.0170886316918768,14576,6.342719999999999e-05,-1.4948784857988358,0.02537088,0.0006042227,0.16552734375,-0.002855777711374685,-0.014444462954998016,8165.98,17.88,,,,
3646,3733504,8847,421,0.9161399006843567,0.013596127042546868,14580,6.337599999999998e-05,-1.5235321894288063,0.025350399999999995,0.00028207398,0.11376953125,-0.0029631337674800307,-0.016711927950382233,8165.98,17.88,,,,
3647,3734528,8848,422,0.9277521967887878,0.008427257474977523,14584,6.33248e-05,-1.496329165995121,0.025329919999999995,0.00028344657,0.173583984375,-0.0030726215918548405,-0.017140261828899384,8188.55,17.88,,,,
3648,3735552,8849,422,0.9488394856452942,0.01064599008532241,14588,6.327360000000002e-05,-1.5030747056007385,0.025309440000000006,0.00031863718,0.126708984375,-0.0032034023315645754,-0.016417372971773148,8171.01,17.87,,,,
3649,3736576,8851,422,0.8534462451934814,0.03245744889136404,14592,6.322240000000001e-05,-1.524997167289257,0.025288960000000006,0.00033954217,0.13037109375,-0.0015833142097108066,-0.008890519849956036,8171.01,17.87,,,,
3650,3737600,8852,422,0.8958434462547302,0.01947894343174994,14596,6.317120000000001e-05,-1.4642868414521217,0.025268480000000006,0.00059792906,0.17431640625,-0.002371310576563701,-0.013580785132944584,8187.89,17.87,,,,
3651,3738624,8853,422,0.9184969067573547,0.020293244975619018,14600,6.312e-05,-1.5449577495455742,0.025248000000000007,0.000330456,0.107666015625,-0.0025428198277950287,-0.011825361289083958,8187.89,17.87,,,,
3652,3739648,8854,422,0.9401976466178894,0.01690983702428639,14604,6.306880000000002e-05,-1.5146526619791985,0.025227520000000003,0.0002441064,0.097412109375,-0.0025028167001437396,-0.013544927351176739,8187.89,17.87,,,,
3653,3740672,8855,422,0.9088402986526489,0.022149005555547774,14608,6.301760000000001e-05,-1.4868327155709267,0.025207040000000003,0.000496187,0.172119140625,-0.0022679140383843333,-0.011647405102849007,8187.89,17.87,,,,
3654,3741696,8856,422,0.858313798904419,0.0331059416057542,14612,6.296640000000001e-05,-1.4906612783670425,0.025186560000000004,0.0003445046,0.133544921875,-0.001086714444682002,-0.002766149118542671,8187.89,17.87,,,,
3655,3742720,8857,422,0.9004392623901367,0.020945706870406866,14616,6.29152e-05,-1.537780649960041,0.025166080000000004,0.00038124196,0.16357421875,-0.003302069380879402,-0.011306772008538246,8187.89,17.87,,,,
3656,3743744,8858,422,0.939472496509552,0.014293497486505657,14620,6.2864e-05,-1.502932459115982,0.025145600000000004,0.00032058312,0.16162109375,-0.0022005835198797286,-0.012581233866512775,8236.08,17.8,,,,
3657,3744768,8859,422,0.9087034463882446,0.009036419301992282,14624,6.281280000000001e-05,-1.5009119659662247,0.02512512,0.00029301754,0.142822265625,-0.002073786046821624,-0.016405651345849037,8181.39,17.96,,,,
3658,3745792,8860,422,0.9167084097862244,0.010708811169024557,14628,6.27616e-05,-1.5256568938493729,0.02510464,0.00037648733,0.1455078125,-0.003034755849512294,-0.017027411609888077,8188.09,17.97,,,,
3659,3746816,8861,422,0.9136111736297607,0.013702183670829982,14632,6.27104e-05,-1.4804381355643272,0.02508416,0.00034228916,0.12939453125,-0.0027428657631389797,-0.014100603759288788,8188.09,17.97,,,,
3660,3747840,8862,422,0.8721632957458496,0.02125044958665967,14636,6.26592e-05,-1.5108291655778885,0.02506368,0.00055424403,0.143310546875,-0.0023732944391667843,-0.009287482127547264,8198.15,17.94,,,,
3661,3748864,8863,422,0.9071210622787476,0.02178878302220255,14640,6.2608e-05,-1.5069073289632797,0.0250432,0.00032160385,0.1484375,-0.0023306122748181224,-0.010985992848873138,8208.71,17.9,,,,
3662,3749888,8864,423,0.8357762694358826,0.035327126388438046,14644,6.255679999999999e-05,-1.492163710296154,0.02502272,0.0003006874,0.115966796875,-0.002935212105512619,-0.0032802317291498184,8208.71,17.9,,,,
,3750000,,,0.7966095209121704,0.03888869832735509,14648,6.25056e-05,-1.484073705971241,0.02500224,0.00046759087,0.1640625,-0.0029218485578894615,-0.006335550919175148,,,8179.8,8179.8,-100.00000020000002,17.2
3663,3750912,8898,421,,,,,,,,,,,8208.71,17.9,,,,
3664,3751936,8899,421,0.9080587029457092,0.01691114401910454,14652,6.24544e-05,-1.496455006301403,0.02498176,0.00025649846,0.134521484375,-0.0023309895186685026,-0.013115652836859226,8206.52,17.9,,,,
3665,3752960,8901,421,0.9123114943504333,0.018173494609072804,14656,6.240319999999999e-05,-1.506351612508297,0.02496128,0.00038878026,0.1611328125,-0.002786056720651686,-0.012381743639707565,8226.77,17.9,,,,
3666,3753984,8902,421,0.8813410997390747,0.017032321367878467,14660,6.235199999999999e-05,-1.5009965673089027,0.0249408,0.0003639955,0.177978515625,-0.001798994984710589,-0.01218271255493164,8169.52,18.07,,,,
3667,3755008,8903,421,0.9521269202232361,0.01184549427125603,14664,6.230079999999998e-05,-1.500210925936699,0.024920319999999996,0.00034335942,0.144287109375,-0.0029071890166960657,-0.01687915250658989,8169.52,18.07,,,,
3668,3756032,8904,421,0.9393432140350342,0.01540066342568025,14668,6.22496e-05,-1.5056693404912949,0.024899839999999996,0.0002148556,0.104248046875,-0.0027286428376100957,-0.014787890017032623,8169.52,18.07,,,,
3669,3757056,8905,421,0.8707018494606018,0.030868051922880113,14672,6.219839999999999e-05,-1.4943376630544662,0.024879359999999996,0.00064846856,0.22705078125,-0.0028622752870433033,-0.007345518097281456,8169.52,18.07,,,,
3670,3758080,8906,421,0.8879023194313049,0.01726119389059022,14676,6.214720000000001e-05,-1.5089963749051094,0.024858880000000007,0.000370914,0.206298828125,-0.0023853593738749623,-0.013818410225212574,8169.52,18.07,,,,
3671,3759104,8907,422,0.913580060005188,0.010151290887733921,14680,6.209600000000001e-05,-1.5197316333651543,0.024838400000000007,0.00025022274,0.14794921875,-0.002553279133280739,-0.01714400388300419,8169.52,18.07,,,,
3672,3760128,8908,422,0.9102145433425903,0.013211041106842458,14684,6.20448e-05,-1.4910184815526009,0.024817920000000007,0.00021467847,0.1416015625,-0.0026886783889494836,-0.015785664319992065,8169.78,18.02,,,,
3673,3761152,8909,422,0.8970209360122681,0.012359011976514012,14688,6.199360000000002e-05,-1.4961611926555634,0.024797440000000004,0.00032282295,0.17333984375,-0.002821294532623142,-0.015763860195875168,8169.78,18.02,,,,
3674,3762176,8910,422,0.7498353719711304,0.03407876135315746,14692,6.194240000000001e-05,-1.5149247497320175,0.024776960000000004,0.00040973717,0.110595703125,-0.002480503579135984,-0.008825434371829033,8175.49,18.02,,,,
3675,3763200,8911,422,0.9271671772003174,0.010354109399486333,14696,6.189120000000001e-05,-1.4944128319621086,0.024756480000000004,0.00025838194,0.15380859375,-0.003093119419645518,-0.01691768318414688,8192.37,17.95,,,,
3676,3764224,8912,422,0.8894951343536377,0.023855409759562463,14700,6.184e-05,-1.4933669418096542,0.024736000000000005,0.0004563852,0.177001953125,-0.002684902196051553,-0.012112759053707123,8211.84,17.94,,,,
3677,3765248,8913,422,0.8708397150039673,0.023991002468392253,14704,6.17888e-05,-1.502615548670292,0.024715520000000005,0.00031021,0.12548828125,-0.0027026022726204246,-0.013645731844007969,8219.25,17.97,,,,
3678,3766272,8914,422,0.8277572393417358,0.035280209267511964,14708,6.173760000000001e-05,-1.4920081868767738,0.02469504,0.00035267533,0.13916015625,-0.002164424688089639,-0.00409858301281929,8219.25,17.97,,,,
3679,3767296,8915,422,0.8591259121894836,0.02755668177269399,14712,6.16864e-05,-1.5214379206299782,0.02467456,0.000413839,0.189208984375,-0.0028473279380705208,-0.00914519652724266,8219.25,17.97,,,,
3680,3768320,8916,422,0.8414369225502014,0.035526687977835536,14716,6.16352e-05,-1.4967563673853874,0.024654080000000002,0.00037795323,0.154052734375,-0.0027268619160167873,-0.0029840562492609024,8219.25,17.97,,,,
3681,3769344,8917,422,0.8446731567382812,0.03283838147763163,14720,6.1584e-05,-1.4940438568592072,0.024633600000000002,0.00033203216,0.213134765625,-0.0023393952287733555,-0.0027817972004413605,8234.35,17.93,,,,
3682,3770368,8918,422,0.7890698909759521,0.035030431346967816,14724,6.15328e-05,-1.503554329276085,0.024613120000000002,0.00033106224,0.141357421875,-0.0023187361657619476,-0.00263011921197176,8234.35,17.93,,,,
3683,3771392,8919,422,0.8587360382080078,0.028303790488280356,14728,6.14816e-05,-1.5259044766426086,0.02459264,0.0004289702,0.147705078125,-0.0031685528228990734,-0.009342215023934841,8239.74,17.92,,,,
3684,3772416,8920,422,0.8814185857772827,0.021606114110909402,14732,6.14304e-05,-1.512451857328415,0.02457216,0.00023138127,0.115966796875,-0.003177292470354587,-0.012290196493268013,8239.74,17.92,,,,
3685,3773440,8921,422,0.8737009167671204,0.0216854881728068,14736,6.13792e-05,-1.4970486760139465,0.02455168,0.00034478353,0.156982421875,-0.0026415774482302368,-0.010147245600819588,8239.74,17.92,,,,
3686,3774464,8922,423,0.8355394005775452,0.02424752339720726,14740,6.132799999999999e-05,-1.5252969712018967,0.0245312,0.0003625527,0.16845703125,-0.002241556707303971,-0.00873892568051815,8239.74,17.92,,,,
,3775000,,,0.8916184902191162,0.02354477357584983,14744,6.127679999999999e-05,-1.5224181562662125,0.02451072,0.0004212297,0.1484375,-0.0025357452395837754,-0.008899854496121407,,,8068.0,8068.0,-149.98666659999998,17.6
3687,3775488,8956,421,,,,,,,,,,,8287.74,17.81,,,,
3688,3776512,8957,421,0.8593714237213135,0.031788057647645473,14748,6.12256e-05,-1.4858008846640587,0.024490239999999996,0.0003211659,0.134765625,-0.0022625646379310638,-0.009555647149682045,8287.74,17.81,,,,
3689,3777536,8958,421,0.8397030830383301,0.026971211773343384,14752,6.11744e-05,-1.5144556611776352,0.024469759999999997,0.00036481372,0.14599609375,-0.001337436813628301,-0.007111039943993092,8271.88,17.81,,,,
3690,3778560,8960,421,0.8192380666732788,0.02456413471372798,14756,6.112319999999999e-05,-1.5231981948018074,0.024449279999999997,0.00032445538,0.122314453125,-0.0021656586322933435,-0.007031753659248352,8300.49,17.79,,,,
3691,3779584,8961,421,0.8129069805145264,0.02912476542405784,14760,6.107199999999999e-05,-1.4880903586745262,0.024428799999999997,0.00032209215,0.130615234375,-0.0026790994161274284,-0.008240116760134697,8300.49,17.79,,,,
3692,3780608,8962,421,0.8417208790779114,0.026098864036612213,14764,6.102079999999999e-05,-1.5029587969183922,0.024408319999999997,0.00040181336,0.109619140625,-0.0019632665789686143,-0.0056540388613939285,8300.49,17.79,,,,
3693,3781632,8963,421,0.9135777950286865,0.0164068047888577,14768,6.096960000000001e-05,-1.5203946009278297,0.024387840000000008,0.00023402949,0.117431640625,-0.0025536001776345074,-0.012518152594566345,8300.49,17.79,,,,
3694,3782656,8964,421,0.8862094879150391,0.0246318083954975,14772,6.091840000000001e-05,-1.5057820305228233,0.024367360000000005,0.00065237435,0.199462890625,-0.002725070167798549,-0.009091056883335114,8280.87,17.89,,,,
3695,3783680,8965,422,0.9134820699691772,0.010952983750030398,14776,6.086720000000001e-05,-1.5136093720793724,0.024346880000000005,0.00027518527,0.1376953125,-0.002974261937197298,-0.01868857815861702,8280.87,17.89,,,,
3696,3784704,8966,422,0.9247559905052185,0.01889120932901278,14780,6.081600000000001e-05,-1.508113294839859,0.024326400000000005,0.0003653292,0.131103515625,-0.002465626283083111,-0.009725593030452728,8280.87,17.89,,,,
3697,3785728,8967,422,0.9270181655883789,0.011684404104016721,14784,6.076480000000001e-05,-1.4960278496146202,0.024305920000000005,0.0003301858,0.16455078125,-0.0031603804090991616,-0.0155868548899889,8261.15,17.9,,,,
3698,3786752,8968,422,0.9156131744384766,0.0174529820214957,14788,6.071360000000001e-05,-1.5443660393357277,0.024285440000000005,0.00038501242,0.153076171875,-0.0028599112993106246,-0.012556726112961769,8261.15,17.9,,,,
3699,3787776,8969,422,0.8831849098205566,0.020758756319992244,14792,6.0662400000000004e-05,-1.5209480971097946,0.024264960000000002,0.00034829718,0.142578125,-0.0027117272838950157,-0.010638797655701637,8268.58,17.93,,,,
3700,3788800,8970,422,0.9513709545135498,0.00858513338607736,14796,6.061120000000001e-05,-1.5109691098332405,0.024244480000000002,0.00023294496,0.091796875,-0.002566027920693159,-0.01837172545492649,8268.58,17.93,,,,
3701,3789824,8971,422,0.9591697454452515,0.008180298551451415,14800,6.056e-05,-1.5276354849338531,0.024224000000000002,0.00034957385,0.154052734375,-0.0030646725790575147,-0.015606585890054703,8268.58,17.93,,,,
3702,3790848,8972,422,0.937839150428772,0.010978159436490387,14804,6.0508800000000006e-05,-1.5454551428556442,0.024203520000000003,0.000276396,0.11376953125,-0.0025551867729518563,-0.01638968288898468,8313.75,17.83,,,,
3703,3791872,8973,422,0.8907557129859924,0.022113718558102846,14808,6.04576e-05,-1.5111120641231537,0.024183040000000003,0.00038266467,0.13623046875,-0.002288386138388887,-0.011141782626509666,8310.97,17.85,,,,
3704,3792896,8974,422,0.9154267907142639,0.015239513537380844,14812,6.04064e-05,-1.5157753750681877,0.02416256,0.0002691751,0.146728515625,-0.0027716096956282854,-0.014520836062729359,8310.97,17.85,,,,
3705,3793920,8975,422,0.9136543273925781,0.015482568938750774,14816,6.03552e-05,-1.5221329778432846,0.02414208,0.00031224306,0.1494140625,-0.003005619626492262,-0.014810536056756973,8310.97,17.85,,,,
3706,3794944,8976,422,0.901266872882843,0.018615977664012462,14820,6.0304e-05,-1.5328271687030792,0.0241216,0.00031781936,0.163330078125,-0.003413965052459389,-0.014692340046167374,8291.56,17.82,,,,
3707,3795968,8977,422,0.9116030335426331,0.016965940420050174,14824,6.0252799999999993e-05,-1.505088433623314,0.02410112,0.0003067801,0.108642578125,-0.002104341285303235,-0.012248016893863678,8291.56,17.82,,,,
3708,3796992,8978,422,0.8579055666923523,0.02523688122164458,14828,6.0201599999999996e-05,-1.521679125726223,0.02408064,0.0002971192,0.14892578125,-0.0030191114638000727,-0.012829700484871864,8291.56,17.82,,,,
3709,3798016,8979,422,0.911690890789032,0.018798476201482117,14832,6.015039999999999e-05,-1.5127690359950066,0.024060159999999997,0.00025971368,0.14111328125,-0.002398523152805865,-0.010864189825952053,8291.56,17.82,,,,
3710,3799040,8980,423,0.9546694159507751,0.012486822379287332,14836,6.0099199999999995e-05,-1.5220368430018425,0.024039679999999997,0.00041930052,0.153076171875,-0.002833848586305976,-0.01547213364392519,8291.56,17.82,,,,
,3800000,,,0.877946674823761,0.027338387677446008,14840,6.004799999999999e-05,-1.528389684855938,0.024019199999999997,0.0002516905,0.13671875,-0.0030380908865481615,-0.006684781983494759,,,9369.0,9369.0,-169.77333360000006,16.6
3711,3800064,9020,421,,,,,,,,,,,8289.03,17.83,,,,
3712,3801088,9021,421,0.8230218887329102,0.03740623372141272,14844,5.999679999999999e-05,-1.504403568804264,0.023998719999999998,0.00028680387,0.147705078125,-0.0016370840021409094,-0.0029094116762280464,8289.03,17.83,,,,
3713,3802112,9022,421,0.8801438808441162,0.025730935391038656,14848,5.994559999999999e-05,-1.534686140716076,0.023978239999999998,0.00035715138,0.147216796875,-0.002267418254632503,-0.008407952263951302,8289.03,17.83,,,,
3714,3803136,9023,421,0.9255145788192749,0.02000669715926051,14852,5.989439999999999e-05,-1.5220301002264023,0.023957759999999995,0.00033559033,0.160400390625,-0.002508494595531374,-0.010613694787025452,8305.84,17.81,,,,
3715,3804160,9024,421,0.9216572642326355,0.01948814350180328,14856,5.984320000000002e-05,-1.5468662232160568,0.023937280000000005,0.0003775503,0.16064453125,-0.0023077534278854728,-0.012157861143350601,8305.84,17.81,,,,
3716,3805184,9025,421,0.8751301765441895,0.028134069521911442,14860,5.979200000000001e-05,-1.4900077357888222,0.023916800000000005,0.00026771368,0.126220703125,-0.002341651765163988,-0.004242650233209133,8305.84,17.81,,,,
3717,3806208,9026,421,0.9191281199455261,0.022027247585356236,14864,5.974080000000001e-05,-1.5245933085680008,0.023896320000000006,0.00026997272,0.138916015625,-0.0023195130634121597,-0.01040566898882389,8305.84,17.81,,,,
3718,3807232,9027,421,0.8726784586906433,0.02634457335807383,14868,5.968960000000001e-05,-1.5318341553211212,0.023875840000000006,0.00027342205,0.13134765625,-0.0025812493986450136,-0.005959974601864815,8305.84,17.81,,,,
3719,3808256,9028,421,0.7991679906845093,0.03211001574527472,14872,5.963840000000001e-05,-1.494619071483612,0.023855360000000006,0.00030244963,0.163818359375,-0.0024537635035812855,-0.007464876398444176,8315.3,17.8,,,,
3720,3809280,9029,421,0.9162922501564026,0.009903530939482152,14876,5.958720000000001e-05,-1.5294866561889648,0.023834880000000003,0.0003701545,0.1845703125,-0.002824336872436106,-0.017927812412381172,8315.3,17.8,,,,
3721,3810304,9030,421,0.897249698638916,0.022153713856823742,14880,5.953600000000001e-05,-1.5221039429306984,0.023814400000000003,0.00024208095,0.13623046875,-0.0034081721678376198,-0.01477150246500969,8315.3,17.8,,,,
3722,3811328,9031,422,0.887682318687439,0.026859823148697615,14884,5.9484800000000003e-05,-1.5115812942385674,0.023793920000000003,0.00030340668,0.127197265625,-0.0026963009731844068,-0.006381767801940441,8305.47,17.87,,,,
3723,3812352,9032,422,0.9057337641716003,0.02284046553540975,14888,5.9433600000000006e-05,-1.526211678981781,0.023773440000000003,0.00025910727,0.149658203125,-0.0018628245452418923,-0.010040448978543282,8314.42,17.81,,,,
3724,3813376,9033,422,0.9045371413230896,0.019869797164574265,14892,5.93824e-05,-1.5132588371634483,0.023752960000000004,0.00035861868,0.145263671875,-0.002304086636286229,-0.012024907395243645,8314.42,17.81,,,,
3725,3814400,9034,422,0.8754061460494995,0.03103282512165606,14896,5.93312e-05,-1.5252309739589691,0.02373248,0.00030421006,0.138916015625,-0.0032930607558228076,-0.01178246270865202,8359.72,17.7,,,,
3726,3815424,9035,422,0.8889310956001282,0.01585709844948724,14900,5.928e-05,-1.5159474536776543,0.023712,0.0004035036,0.179931640625,-0.002297203551279381,-0.013677546754479408,8359.72,17.7,,,,
3727,3816448,9036,422,0.8790232539176941,0.023868817486800253,14904,5.92288e-05,-1.488381840288639,0.02369152,0.0004245633,0.18212890625,-0.0020899703085888177,-0.010625641793012619,8402.57,17.62,,,,
3728,3817472,9037,422,0.8901623487472534,0.0244256854057312,14908,5.91776e-05,-1.5474423542618752,0.02367104,0.00022346427,0.143310546875,-0.002646003064000979,-0.010733052156865597,8386.2,17.64,,,,
3729,3818496,9038,422,0.9003560543060303,0.02219000883633271,14912,5.91264e-05,-1.5135209113359451,0.02365056,0.0003285196,0.1376953125,-0.0025102953368332237,-0.010965360328555107,8386.2,17.64,,,,
3730,3819520,9039,422,0.9256466627120972,0.012461707403417677,14916,5.907519999999999e-05,-1.502187505364418,0.023630079999999998,0.00040067034,0.16162109375,-0.0027282833762001246,-0.016577012836933136,8386.2,17.64,,,,
3731,3820544,9040,422,0.9281808137893677,0.0159016398829408,14920,5.9023999999999996e-05,-1.5182105377316475,0.023609599999999998,0.0002750216,0.1513671875,-0.0026560669066384435,-0.013246854767203331,8386.2,17.64,,,,
3732,3821568,9041,422,0.8796041011810303,0.026370588690042496,14924,5.897279999999999e-05,-1.5123043283820152,0.023589119999999998,0.00042705168,0.167236328125,-0.0018367025186307728,-0.009220076724886894,8368.32,17.64,,,,
3733,3822592,9042,422,0.922150194644928,0.01684624276822433,14928,5.8921599999999995e-05,-1.4995820969343185,0.02356864,0.0003968685,0.12255859375,-0.002069111476885155,-0.012613844126462936,8376.08,17.6,,,,
3734,3823616,9043,422,0.9113237261772156,0.024570081499405205,14932,5.887039999999999e-05,-1.532949611544609,0.02354816,0.00024818152,0.120849609375,-0.00309558748267591,-0.009924707934260368,8376.08,17.6,,,,
3735,3824640,9044,422,0.9131838083267212,0.025145719526335597,14936,5.881919999999999e-05,-1.5060604885220528,0.023527679999999995,0.00036501832,0.114501953125,-0.0030591650574933738,-0.00990252010524273,8376.08,17.6,,,,
,3825000,,,0.9189860820770264,0.02050706697627902,14940,5.876799999999999e-05,-1.5251249223947525,0.023507199999999995,0.00029277604,0.150390625,-0.002076700853649527,-0.013172904029488564,,,8492.2,8492.2,-253.47999999999996,16.2
3736,3825664,9080,421,,,,,,,,,,,8376.08,17.6,,,,
3737,3826688,9081,421,0.8554868102073669,0.015095442940946668,14944,5.8716800000000014e-05,-1.5231904834508896,0.023486720000000006,0.00033304765,0.16259765625,-0.0024690662685316056,-0.013128582388162613,8376.08,17.6,,,,
3738,3827712,9082,421,0.8764400482177734,0.015571322641335428,14948,5.8665600000000016e-05,-1.5219883620738983,0.023466240000000006,0.00024058763,0.104248046875,-0.0016732931253500283,-0.013837819918990135,8363.54,17.57,,,,
3739,3828736,9083,421,0.9205756187438965,0.008799336908850819,14952,5.861440000000001e-05,-1.524841032922268,0.023445760000000006,0.00027906563,0.125,-0.002339695463888347,-0.01580679416656494,8307.41,17.74,,,,
3740,3829760,9084,421,0.796279788017273,0.03627155115827918,14956,5.856320000000001e-05,-1.5167289823293686,0.023425280000000007,0.00032143953,0.12451171875,-0.0025599038344807923,-0.0059534404426813126,8307.41,17.74,,,,
3741,3830784,9085,421,0.9010089039802551,0.02531494607683271,14960,5.851200000000001e-05,-1.5349413752555847,0.023404800000000003,0.00031639187,0.163330078125,-0.0028424328193068504,-0.006441835314035416,8307.41,17.74,,,,
3742,3831808,9086,421,0.8918181657791138,0.013558520120568573,14964,5.846080000000001e-05,-1.5074312090873718,0.023384320000000004,0.00027560018,0.1328125,-0.0021826500596944243,-0.013492707163095474,8307.41,17.74,,,,
3743,3832832,9087,421,0.869327962398529,0.02140238950960338,14968,5.8409600000000004e-05,-1.508994273841381,0.023363840000000004,0.0002764304,0.119140625,-0.00269161572214216,-0.009294673800468445,8336.53,17.68,,,,
3744,3833856,9089,421,0.9259809851646423,0.011660410440526903,14972,5.835840000000001e-05,-1.520242527127266,0.023343360000000004,0.00028352987,0.126220703125,-0.0032143642310984433,-0.01759222149848938,8342.28,17.66,,,,
3745,3834880,9090,421,0.8978027701377869,0.018234322546049953,14976,5.83072e-05,-1.5365640968084335,0.023322880000000004,0.00037452386,0.134521484375,-0.0032892082817852497,-0.014163685962557793,8342.26,17.66,,,,
3746,3835904,9091,421,0.8403424024581909,0.031728850211948156,14980,5.8256000000000006e-05,-1.509010024368763,0.0233024,0.00032253383,0.173828125,-0.0022956192260608077,-0.004206297919154167,8377.79,17.58,,,,
3747,3836928,9092,422,0.9393215775489807,0.01737226260593161,14984,5.82048e-05,-1.5070970058441162,0.02328192,0.0002272476,0.13134765625,-0.0023843349772505462,-0.013979285955429077,8377.79,17.58,,,,
3748,3837952,9093,422,0.8841601014137268,0.022789625683799386,14988,5.81536e-05,-1.5185640528798103,0.02326144,0.0003001495,0.173583984375,-0.0028654617781285197,-0.007877016440033913,8377.79,17.58,,,,
3749,3838976,9094,422,0.8901473879814148,0.019992509623989463,14992,5.81024e-05,-1.5487093925476074,0.02324096,0.00026914652,0.122314453125,-0.002380483318120241,-0.012111921794712543,8379.16,17.58,,,,
3750,3840000,9095,422,0.9137660264968872,0.009796880884096026,14996,5.80512e-05,-1.5000103563070297,0.02322048,0.00033495814,0.177734375,-0.0027868071920238435,-0.014720363542437553,8379.16,17.58,,,,
3751,3841024,9096,422,0.8847281336784363,0.02199063269654289,15000,5.8e-05,-1.5051918998360634,0.0232,0.00033057277,0.170166015625,-0.0029582663264591247,-0.009327791631221771,8360.5,17.57,,,,
3752,3842048,9097,422,0.8898209929466248,0.02289576397743076,15004,5.7948799999999996e-05,-1.5249435901641846,0.02317952,0.00033186597,0.122802734375,-0.0025671072071418166,-0.011032415553927422,8360.5,17.57,,,,
3753,3843072,9098,422,0.9238287806510925,0.020192673080600798,15008,5.789759999999999e-05,-1.5284194573760033,0.02315904,0.0002459411,0.14208984375,-0.002980136836413294,-0.012073454447090626,8360.5,17.57,,,,
3754,3844096,9099,422,0.9403753876686096,0.009172822668915614,15012,5.7846399999999996e-05,-1.4990774989128113,0.02313856,0.00030930783,0.16259765625,-0.0029570245824288577,-0.015138562768697739,8360.5,17.57,,,,
3755,3845120,9100,422,0.8754150867462158,0.019087128224782646,15016,5.779519999999999e-05,-1.5166462138295174,0.02311808,0.00025850593,0.146484375,-0.0028189610166009516,-0.009769408963620663,8360.5,17.57,,,,
3756,3846144,9101,422,0.9419445991516113,0.005189129791688174,15020,5.774399999999999e-05,-1.5387582927942276,0.023097599999999996,0.000295348,0.1376953125,-0.0024948609061539173,-0.018661310896277428,8360.5,17.57,,,,
3757,3847168,9102,422,0.9552927017211914,0.003748035858734511,15024,5.769279999999999e-05,-1.517866663634777,0.023077119999999996,0.00030059775,0.156982421875,-0.0028565118554979563,-0.01809726655483246,8338.4,17.58,,,,
3758,3848192,9103,422,0.9583674669265747,0.004571529978420585,15028,5.764159999999999e-05,-1.52505761384964,0.023056639999999996,0.00025285652,0.141845703125,-0.0028158429195173085,-0.018202336505055428,8343.52,17.56,,,,
3759,3849216,9104,422,0.9268779754638672,0.00903004189603962,15032,5.759040000000002e-05,-1.5224947333335876,0.023036160000000007,0.00021179626,0.119384765625,-0.0024214285076595843,-0.016835106536746025,8382.08,17.54,,,,
,3850000,,,0.9368908405303955,0.007138158107409254,15036,5.753920000000001e-05,-1.5289206504821777,0.023015680000000007,0.0001900366,0.1337890625,-0.0028641001554206014,-0.018811695277690887,,,7162.8,7162.8,-34.400000000000006,19.4
3760,3850240,9134,421,,,,,,,,,,,8323.39,17.73,,,,
