time/fps,time/iterations,time/total_timesteps,time/time_elapsed,train/n_updates,train/learning_rate,train/clip_range,train/approx_kl,train/value_loss,train/clip_fraction,train/entropy_loss,train/explained_variance,train/policy_gradient_loss,train/loss,rollout/ep_len_mean,rollout/ep_rew_mean,eval/mean_object_ep_length,eval/mean_object_reward,eval/mean_score_reward,eval/mean_score_ep_length
503,629,644096,1278,2512,0.0002178464,0.08713856,0.001454364,0.06976201734505594,0.08251953125,-1.3183939009904861,0.6093794107437134,-0.003547734988387674,0.011380314826965332,7849.76,-16.48,,,,
504,630,645120,1279,2516,0.0002177952,0.08711808,0.0026364385,0.05614039418287575,0.131591796875,-1.3050592243671417,0.6158273220062256,-0.005676718195900321,-0.000902470201253891,7849.76,-16.48,,,,
504,631,646144,1280,2520,0.000217744,0.0870976,0.0025599399,0.06492508365772665,0.19580078125,-1.3315166383981705,0.49962908029556274,-0.0058635801542550325,0.002941824495792389,7849.76,-16.48,,,,
504,632,647168,1281,2524,0.0002176928,0.08707712000000001,0.001438028,0.07422069227322936,0.041015625,-1.3028451427817345,0.3515586256980896,-0.003886556951329112,0.006208885461091995,7849.76,-16.48,,,,
505,633,648192,1282,2528,0.0002176416,0.08705664,0.0027814463,0.04287316673435271,0.0966796875,-1.2884511649608612,0.6431230306625366,-0.002023105975240469,0.006255684420466423,7849.76,-16.48,,,,
505,634,649216,1283,2532,0.0002175904,0.08703616000000002,0.0015050657,0.05321853281930089,0.1435546875,-1.2626062333583832,0.6060510277748108,-0.0016531103174202144,0.00742620974779129,7849.76,-16.48,,,,
,,650000,,2536,0.0002175392,0.08701568,0.0023414157,0.09310059156268835,0.11328125,-1.2731247693300247,0.42486274242401123,-0.004568773380015045,0.014354120939970016,,,10030.6,-836.0266666000001,9.4,10030.6
490,635,650240,1325,,,,,,,,,,,7849.76,-16.48,,,,
490,636,651264,1326,2540,0.00021748800000000003,0.08699520000000001,0.003013035,0.08055662619881332,0.161865234375,-1.3062452003359795,0.44214928150177,-0.004212288535200059,0.014616314321756363,7849.76,-16.48,,,,
491,637,652288,1327,2544,0.0002174368,0.08697472,0.0012460281,0.06609095796011388,0.086669921875,-1.3269686326384544,0.6416734457015991,-0.00285588187398389,0.009043043479323387,7849.76,-16.48,,,,
491,638,653312,1328,2548,0.00021738560000000002,0.08695424000000002,0.0014961837,0.0606994244735688,0.0712890625,-1.3021222725510597,0.6892995834350586,-0.004269025521352887,0.00011799484491348267,7849.76,-16.48,,,,
492,639,654336,1329,2552,0.0002173344,0.08693376,0.0021214432,0.07130766334012151,0.148193359375,-1.263471357524395,0.6268317103385925,-0.0033119786821771413,0.008706629276275635,7875.54,-16.42,,,,
492,640,655360,1330,2556,0.00021728320000000001,0.08691328000000001,0.003303901,0.07016936270520091,0.1533203125,-1.2851401567459106,0.6057822704315186,-0.0034621162922121584,0.016779102385044098,7976.41,-16.19,,,,
492,641,656384,1331,2560,0.000217232,0.0868928,0.0015557611,0.08166856877505779,0.066162109375,-1.2985579445958138,0.5240781307220459,-0.00470670365029946,0.008283626288175583,7976.41,-16.19,,,,
493,642,657408,1332,2564,0.0002171808,0.08687232,0.0019912224,0.07569508859887719,0.11669921875,-1.2625119760632515,0.48783010244369507,-0.004785667872056365,0.012402445077896118,8073.36,-15.98,,,,
493,643,658432,1333,2568,0.0002171296,0.08685184000000001,0.0030559155,0.06293769483454525,0.111328125,-1.286181665956974,0.6311184167861938,-0.0055853753292467445,0.00691169872879982,8103.07,-15.91,,,,
494,644,659456,1334,2572,0.0002170784,0.08683136000000001,0.0026778744,0.044262658106163144,0.121826171875,-1.3174859136343002,0.6840962171554565,-0.002798296103719622,0.005842551589012146,8138.19,-15.81,,,,
494,645,660480,1335,2576,0.0002170272,0.08681088,0.0015954631,0.054471190785989165,0.102783203125,-1.2765411660075188,0.7044586539268494,-0.003124087059404701,-0.0018994510173797607,8138.19,-15.81,,,,
494,646,661504,1336,2580,0.00021697600000000002,0.0867904,0.001212396,0.05118673085235059,0.11865234375,-1.2884773761034012,0.6212621331214905,-0.0020430650911293924,0.00138048455119133,8138.19,-15.81,,,,
495,647,662528,1337,2584,0.00021692480000000001,0.08676992,0.0020464188,0.058960967464372516,0.094482421875,-1.3041674941778183,0.68358314037323,-0.005045574565883726,0.0013326536864042282,8138.19,-15.81,,,,
495,648,663552,1338,2588,0.0002168736,0.08674944000000001,0.0014790196,0.0658498308621347,0.11376953125,-1.2668450847268105,0.7406338453292847,-0.002394936847849749,0.01101861521601677,8138.19,-15.81,,,,
495,649,664576,1339,2592,0.0002168224,0.08672896000000001,0.0022748285,0.0788158462382853,0.142822265625,-1.3245240524411201,0.5479732751846313,-0.003378133405931294,0.01743990369141102,8138.19,-15.81,,,,
496,650,665600,1341,2596,0.0002167712,0.08670848,0.0026947565,0.06802645861171186,0.1083984375,-1.2500429823994637,0.5019347071647644,-0.004433875670656562,0.015105752274394035,8138.19,-15.81,,,,
496,651,666624,1342,2600,0.00021672,0.086688,0.0028469653,0.053744475822895765,0.164306640625,-1.2344253584742546,0.5985587239265442,-0.0012645483948290348,0.001676233485341072,8190.26,-15.56,,,,
497,652,667648,1343,2604,0.0002166688,0.08666752,0.0027748072,0.05585037334822118,0.1240234375,-1.2456537187099457,0.7143459320068359,-0.0028550803544931114,0.011187086813151836,8190.26,-15.56,,,,
497,653,668672,1344,2608,0.0002166176,0.08664704000000001,0.0026703659,0.053660053526982665,0.098388671875,-1.229873187839985,0.7040762901306152,-0.003528634028043598,0.008651215583086014,8190.26,-15.56,,,,
497,654,669696,1345,2612,0.0002165664,0.08662656,0.004123669,0.05783157469704747,0.1748046875,-1.2562676444649696,0.7234335541725159,-0.0037880968884564936,0.007944481447339058,8190.26,-15.56,,,,
498,655,670720,1346,2616,0.00021651519999999998,0.08660608,0.0020929356,0.05227585835382342,0.14697265625,-1.2290691658854485,0.7276650667190552,-0.003556691692210734,0.003595825284719467,8190.26,-15.56,,,,
498,656,671744,1347,2620,0.000216464,0.0865856,0.0039775553,0.06618087296374142,0.1826171875,-1.2168745920062065,0.5229244232177734,-0.0034447659563738853,0.007898390293121338,8190.26,-15.56,,,,
499,657,672768,1348,2624,0.00021641280000000003,0.08656512000000001,0.002105767,0.0749610299244523,0.120849609375,-1.2043302729725838,0.6054257154464722,-0.0018575835856609046,0.012451224029064178,8190.26,-15.56,,,,
499,658,673792,1349,2628,0.0002163616,0.08654464,0.0024647303,0.061921149492263794,0.123046875,-1.181742012500763,0.6253854036331177,-0.0038944751722738147,0.006827356293797493,8232.1,-15.47,,,,
499,659,674816,1350,2632,0.00021631040000000002,0.08652416000000002,0.0023521173,0.06473549595102668,0.1552734375,-1.1856105476617813,0.7315800786018372,-0.005748403782490641,0.0071293748915195465,8263.77,-15.39,,,,
,,675000,,2636,0.0002162592,0.08650368,0.0030086364,0.06558580067940056,0.1337890625,-1.1711195185780525,0.6166107654571533,-0.004143851867411286,0.014904040843248367,,,10423.4,-2103.5599998000002,-1.4,10423.4
484,660,675840,1393,,,,,,,,,,,8263.77,-15.39,,,,
485,661,676864,1394,2640,0.00021620800000000001,0.08648320000000001,0.002651007,0.05027720797806978,0.15234375,-1.192989394068718,0.6911067962646484,-0.0046704779379069805,0.0031072162091732025,8349.52,-15.2,,,,
485,662,677888,1395,2644,0.0002161568,0.08646272,0.0031326911,0.07391928462311625,0.14794921875,-1.1547594517469406,0.5867106914520264,-0.0055256286868825555,0.016749294474720955,8349.52,-15.2,,,,
486,663,678912,1396,2648,0.0002161056,0.08644224,0.0020556743,0.06041613593697548,0.115234375,-1.126440279185772,0.6260091066360474,-0.0032584412256255746,0.013555393554270267,8399.31,-15.11,,,,
486,664,679936,1397,2652,0.0002160544,0.08642176000000001,0.002068629,0.05674956017173827,0.165283203125,-1.1580229625105858,0.5147607326507568,-0.0016469670226797462,0.006265444681048393,8399.31,-15.11,,,,
486,665,680960,1398,2656,0.0002160032,0.08640128000000001,0.0019996783,0.053644838044419885,0.116455078125,-1.1097934544086456,0.6314067840576172,-0.0022613202745560557,0.004625104367733002,8399.31,-15.11,,,,
487,666,681984,1399,2660,0.00021595200000000002,0.08638080000000001,0.0024383282,0.054358172696083784,0.1376953125,-1.1201895624399185,0.6864713430404663,-0.003621781012043357,0.0002565234899520874,8399.31,-15.11,,,,
487,667,683008,1400,2664,0.00021590080000000002,0.08636032,0.0016916543,0.06632540561258793,0.093017578125,-1.099374771118164,0.6413009166717529,-0.002572273137047887,0.014072667807340622,8399.31,-15.11,,,,
487,668,684032,1401,2668,0.00021584960000000001,0.08633984,0.001963923,0.06544033833779395,0.114990234375,-1.0823623985052109,0.5939030051231384,-0.004544945084489882,0.0039715394377708435,8399.31,-15.11,,,,
488,669,685056,1402,2672,0.0002157984,0.08631936000000001,0.0023818521,0.059835851890966296,0.14453125,-1.0781809836626053,0.7275424003601074,-0.004914906399790198,0.0032166726887226105,8451.56,-14.9,,,,
488,670,686080,1403,2676,0.0002157472,0.08629888000000001,0.0025359376,0.06882941350340843,0.136474609375,-1.1044292524456978,0.6422592997550964,-0.003537802316714078,0.00607089139521122,8469.97,-14.84,,,,
489,671,687104,1404,2680,0.000215696,0.0862784,0.0023631167,0.07048124028369784,0.11279296875,-1.1128546446561813,0.6183159947395325,-0.0037844727048650384,0.007749989628791809,8469.97,-14.84,,,,
489,672,688128,1405,2684,0.0002156448,0.08625792,0.0016341271,0.06905026035383344,0.110595703125,-1.0989789217710495,0.6104307174682617,-0.004563138470984995,0.012792091816663742,8469.97,-14.84,,,,
489,673,689152,1406,2688,0.0002155936,0.08623744,0.0027423978,0.0784252907615155,0.12744140625,-1.0855472683906555,0.6545398235321045,-0.0030284704407677054,0.01880839094519615,8469.97,-14.84,,,,
490,674,690176,1407,2692,0.0002155424,0.08621696000000001,0.003050221,0.07429600041359663,0.17236328125,-1.1258435025811195,0.5702657699584961,-0.004989150882465765,0.01141834631562233,8469.97,-14.84,,,,
490,675,691200,1408,2696,0.0002154912,0.08619648,0.0024535782,0.05362223368138075,0.119140625,-1.0961799547076225,0.7307543158531189,-0.0028435123385861516,0.010458292439579964,8469.97,-14.84,,,,
490,676,692224,1409,2700,0.00021543999999999998,0.086176,0.0023406493,0.06766657810658216,0.116455078125,-1.1486500278115273,0.4818999171257019,-0.003188041679095477,0.002469770610332489,8469.97,-14.84,,,,
491,677,693248,1410,2704,0.0002153888,0.08615552,0.0032965243,0.07225200720131397,0.146728515625,-1.1044266298413277,0.621773362159729,-0.0028993249870836735,0.017640598118305206,8469.97,-14.84,,,,
491,678,694272,1411,2708,0.0002153376,0.08613504,0.0017984305,0.06752152787521482,0.111328125,-1.1090378388762474,0.6135126352310181,-0.0040341654967051,0.005351511761546135,8469.97,-14.84,,,,
492,679,695296,1412,2712,0.0002152864,0.08611456,0.0023941773,0.061919706175103784,0.135009765625,-1.144096963107586,0.6621432304382324,-0.004292291007004678,0.005287589505314827,8469.97,-14.84,,,,
492,680,696320,1413,2716,0.00021523520000000002,0.08609408000000002,0.0014184378,0.0529926095623523,0.0869140625,-1.1822420358657837,0.6417059898376465,-0.0023933691263664514,0.0023167412728071213,8516.1,-14.72,,,,
492,681,697344,1414,2720,0.000215184,0.0860736,0.0044887783,0.06217429740354419,0.20947265625,-1.1541702449321747,0.6678400039672852,-0.004412124457303435,0.006279587745666504,8599.71,-14.46,,,,
493,682,698368,1415,2724,0.00021513280000000001,0.08605312000000001,0.0019722641,0.07633812027052045,0.099365234375,-1.1712490692734718,0.5742932558059692,-0.0042834031919483095,0.009249094873666763,8599.71,-14.46,,,,
493,683,699392,1417,2728,0.00021508159999999998,0.08603264,0.0019364705,0.052893298445269465,0.10546875,-1.185716837644577,0.6886129379272461,-0.00545430404599756,0.003675457090139389,8599.71,-14.46,,,,
,,700000,,2732,0.0002150304,0.08601216,0.0024941037,0.06627227761782706,0.150390625,-1.1423728242516518,0.618344783782959,-0.003673951083328575,0.003955980762839317,,,10991.6,-2565.0533334,6.4,10991.6
478,684,700416,1462,,,,,,,,,,,8659.59,-14.29,,,,
479,685,701440,1463,2736,0.0002149792,0.08599168000000001,0.0023130376,0.053568247240036726,0.135498046875,-1.1874417439103127,0.693243682384491,-0.003966371703427285,0.006666455417871475,8659.59,-14.29,,,,
479,686,702464,1464,2740,0.000214928,0.08597120000000001,0.0018447186,0.06668985425494611,0.129150390625,-1.153806820511818,0.7085940837860107,-0.0036335824988782406,0.00924522802233696,8724.32,-14.09,,,,
479,687,703488,1465,2744,0.00021487680000000002,0.08595072000000001,0.0019147674,0.06270652473904192,0.073974609375,-1.1749418005347252,0.6965380907058716,-0.0048450542089995,0.001335909590125084,8769.79,-13.97,,,,
480,688,704512,1466,2748,0.00021482560000000002,0.08593024,0.0014762941,0.05604844284243882,0.110595703125,-1.1716335117816925,0.6258752346038818,-0.004428831423865631,-0.005776381120085716,8769.79,-13.97,,,,
480,689,705536,1467,2752,0.00021477440000000002,0.08590976,0.0013275266,0.0720011021476239,0.087890625,-1.1889591813087463,0.4766013026237488,-0.0035685020266100764,0.014396212995052338,8769.79,-13.97,,,,
480,690,706560,1468,2756,0.0002147232,0.08588928000000001,0.001769868,0.04495668178424239,0.134033203125,-1.1874996647238731,0.7483433485031128,-0.0044736231211572886,-0.0011386852711439133,8840.68,-13.74,,,,
481,691,707584,1470,2760,0.000214672,0.08586880000000001,0.0023455461,0.07277226843871176,0.1201171875,-1.1434618905186653,0.5389024019241333,-0.003837864671368152,0.014704713597893715,8840.68,-13.74,,,,
481,692,708608,1471,2764,0.0002146208,0.08584832,0.0020614413,0.07204128382727504,0.1015625,-1.1675793305039406,0.642220139503479,-0.0034870299277827144,0.02019033394753933,8840.68,-13.74,,,,
482,693,709632,1472,2768,0.0002145696,0.08582784,0.0018256867,0.06797048263251781,0.083740234375,-1.1683165431022644,0.6472856998443604,-0.003977182059315965,0.006663437932729721,8840.68,-13.74,,,,
482,694,710656,1473,2772,0.0002145184,0.08580736,0.0037958883,0.061541420640423894,0.1220703125,-1.1768127977848053,0.7108342051506042,-0.002841465116944164,0.010960524901747704,8840.68,-13.74,,,,
482,695,711680,1474,2776,0.0002144672,0.08578688000000001,0.0024570674,0.07167783589102328,0.120361328125,-1.1845724657177925,0.6474942564964294,-0.003559066040907055,0.012006301432847977,8840.68,-13.74,,,,
483,696,712704,1475,2780,0.000214416,0.0857664,0.0032383814,0.06031979457475245,0.16650390625,-1.167662300169468,0.606849193572998,-0.005338234535884112,0.003995513543486595,8840.68,-13.74,,,,
483,697,713728,1476,2784,0.0002143648,0.08574592,0.0029828353,0.060484179528430104,0.191650390625,-1.0826535671949387,0.7183245420455933,-0.005716448125895113,0.001774560660123825,8840.68,-13.74,,,,
483,698,714752,1477,2788,0.0002143136,0.08572544,0.0021006514,0.06863257964141667,0.088623046875,-1.1458360850811005,0.6666861176490784,-0.004271621291991323,0.011678989976644516,8840.68,-13.74,,,,
484,699,715776,1478,2792,0.0002142624,0.08570496,0.0033288347,0.03999108076095581,0.1142578125,-1.1006641238927841,0.7991092801094055,-0.005320414580637589,0.005342729389667511,8840.68,-13.74,,,,
484,700,716800,1479,2796,0.0002142112,0.08568448000000001,0.0022185603,0.04018272086977959,0.150390625,-1.0732337608933449,0.8430467844009399,-0.005031441804021597,0.004431057721376419,8840.68,-13.74,,,,
484,701,717824,1480,2800,0.00021416000000000002,0.08566400000000002,0.003209171,0.06272257887758315,0.13720703125,-1.090009793639183,0.6012696027755737,-0.004077450779732317,0.011541508138179779,8840.68,-13.74,,,,
485,702,718848,1481,2804,0.0002141088,0.08564352,0.0020603694,0.031876664259471,0.119384765625,-1.116051658987999,0.8139846324920654,-0.0022046300873626024,-0.00544319674372673,8840.68,-13.74,,,,
485,703,719872,1482,2808,0.00021405760000000002,0.08562304000000001,0.0041739573,0.054753125412389636,0.1689453125,-1.1260291412472725,0.7555983066558838,-0.006115279131336138,-0.003410879522562027,8868.99,-13.39,,,,
486,704,720896,1483,2812,0.00021400639999999998,0.08560256,0.0030286438,0.045931995613500476,0.130615234375,-1.097689002752304,0.7794910669326782,-0.0031360920111183077,0.005609381943941116,8868.99,-13.39,,,,
486,705,721920,1484,2816,0.0002139552,0.08558208,0.0027477073,0.05294437939301133,0.14453125,-1.0745791047811508,0.7445224523544312,-0.0025414812844246626,0.0016006920486688614,8868.99,-13.39,,,,
486,706,722944,1485,2820,0.00021390399999999998,0.0855616,0.0022455761,0.038619321188889444,0.166259765625,-1.1167152300477028,0.8250272274017334,-0.002776305773295462,-0.0006362712010741234,8917.96,-13.26,,,,
487,707,723968,1486,2824,0.00021385280000000003,0.08554112000000001,0.0039840536,0.04114157997537404,0.156982421875,-1.1367128789424896,0.7865270972251892,-0.0044011728023178875,-0.0030061714351177216,8917.96,-13.26,,,,
487,708,724992,1487,2828,0.00021380160000000002,0.08552064000000001,0.0021922467,0.053117733681574464,0.122802734375,-1.1353650838136673,0.7382100820541382,-0.005666958750225604,0.008537214249372482,8959.18,-12.66,,,,
,,725000,,2832,0.00021375040000000002,0.08550016,0.0025204606,0.0493579157628119,0.12060546875,-1.1516573950648308,0.6974993348121643,-0.004184736520983279,0.003512408584356308,,,11146.4,-468.2733336000001,14.8,11146.4
473,709,726016,1533,,,,,,,,,,,9006.51,-12.57,,,,
473,710,727040,1534,2836,0.00021369920000000002,0.08547968,0.0032334754,0.060266594868153334,0.191162109375,-1.1255735978484154,0.6227129697799683,-0.0034826919436454773,0.012647549621760845,9180.71,-11.88,,,,
474,711,728064,1535,2840,0.000213648,0.08545920000000001,0.003227533,0.05634554917924106,0.138427734375,-1.1124675199389458,0.7021909952163696,-0.0028052006964571774,0.009302377700805664,9180.71,-11.88,,,,
474,712,729088,1536,2844,0.0002135968,0.08543872000000001,0.0016048546,0.037473319098353386,0.100830078125,-1.137204423546791,0.807470977306366,-0.0030301522347144783,-0.006364606320858002,9180.71,-11.88,,,,
474,713,730112,1537,2848,0.0002135456,0.08541824,0.005119088,0.048842108342796564,0.226806640625,-1.1169100031256676,0.7189797163009644,-0.0032429399143438786,-0.0021504461765289307,9180.71,-11.88,,,,
475,714,731136,1538,2852,0.0002134944,0.08539776,0.0016372974,0.05235766130499542,0.10546875,-1.0644959956407547,0.7340701818466187,-0.005206062633078545,0.004620738327503204,9180.71,-11.88,,,,
475,715,732160,1539,2856,0.0002134432,0.08537728,0.0028627596,0.0494614684721455,0.165771484375,-1.0756554752588272,0.7911475896835327,-0.0028286312881391495,0.004681255668401718,9180.71,-11.88,,,,
475,716,733184,1541,2860,0.000213392,0.08535680000000001,0.0014355473,0.058881432749331,0.127685546875,-1.079226791858673,0.6675840020179749,-0.0035796730080619454,0.0025601573288440704,9180.71,-11.88,,,,
476,717,734208,1542,2864,0.0002133408,0.08533632000000001,0.0028528408,0.0612422910053283,0.144287109375,-1.1034885495901108,0.7214954495429993,-0.0034387554333079606,0.007729703560471535,9180.71,-11.88,,,,
476,718,735232,1543,2868,0.0002132896,0.08531584,0.0026415628,0.0573986591771245,0.1533203125,-1.090378150343895,0.7659754157066345,-0.004617844766471535,0.0035668611526489258,9180.71,-11.88,,,,
476,719,736256,1544,2872,0.0002132384,0.08529536,0.0026629274,0.08555635460652411,0.08349609375,-1.082938089966774,0.6273926496505737,-0.00374690123135224,0.01630568504333496,9180.71,-11.88,,,,
477,720,737280,1545,2876,0.0002131872,0.08527488,0.002336591,0.06035652197897434,0.130615234375,-1.0950677171349525,0.7000397443771362,-0.0018778132216539234,0.020425545051693916,9180.71,-11.88,,,,
477,721,738304,1546,2880,0.000213136,0.08525440000000001,0.002167471,0.05424064095132053,0.14111328125,-1.0885771065950394,0.7437180280685425,-0.0011654229601845145,0.013108297251164913,9180.71,-11.88,,,,
477,722,739328,1547,2884,0.0002130848,0.08523392,0.0023845402,0.03752084297593683,0.13037109375,-1.0889425724744797,0.7922656536102295,-0.002507534169126302,-7.965788245201111e-05,9180.71,-11.88,,,,
478,723,740352,1548,2888,0.0002130336,0.08521344,0.0034194072,0.061837106477469206,0.13916015625,-1.0789834186434746,0.6387550830841064,-0.004188643593806773,0.006677685305476189,9180.71,-11.88,,,,
478,724,741376,1549,2892,0.00021298240000000002,0.08519296000000001,0.0017736515,0.051880779676139355,0.093505859375,-1.0721998736262321,0.7522892951965332,-0.003788408066611737,0.005563538521528244,9206.93,-11.55,,,,
478,725,742400,1550,2896,0.00021293119999999998,0.08517248,0.0024549488,0.06289214012213051,0.11962890625,-1.0808215364813805,0.7159006595611572,-0.005566841893596575,0.00731254369020462,9206.93,-11.55,,,,
479,726,743424,1551,2900,0.00021288,0.085152,0.002566378,0.04439209122210741,0.114501953125,-1.0743954628705978,0.7508017420768738,-0.005521805956959724,-0.00559476763010025,9210.32,-11.23,,,,
479,727,744448,1552,2904,0.00021282879999999998,0.08513152,0.0022171997,0.03750911960378289,0.168212890625,-1.0644145235419273,0.779544472694397,-0.00635861384216696,-0.003205295652151108,9252.52,-10.91,,,,
479,728,745472,1553,2908,0.00021277760000000003,0.08511104000000001,0.0018468976,0.06003064359538257,0.092529296875,-1.0211638249456882,0.7698839902877808,-0.003161886357702315,0.011708008125424385,9252.52,-10.91,,,,
480,729,746496,1554,2912,0.00021272640000000002,0.08509056000000001,0.0037337013,0.051224229857325554,0.169189453125,-1.0441677942872047,0.5819370150566101,-0.0016693914658389986,0.007384326308965683,9308.16,-10.81,,,,
480,730,747520,1555,2916,0.00021267520000000002,0.08507008,0.0034527476,0.06518001900985837,0.159423828125,-1.0168941356241703,0.6792261600494385,-0.00250784435775131,0.010862674564123154,9308.16,-10.81,,,,
480,731,748544,1556,2920,0.00021262400000000002,0.0850496,0.0029253329,0.05332407006062567,0.11328125,-1.0528780817985535,0.7036551237106323,-0.004054525401443243,0.0027984846383333206,9308.16,-10.81,,,,
481,732,749568,1557,2924,0.0002125728,0.08502912000000001,0.002877523,0.0733373414259404,0.166748046875,-1.0272021479904652,0.6174896955490112,-0.0035614229273051023,0.013117410242557526,9308.16,-10.81,,,,
,,750000,,2928,0.0002125216,0.08500864000000001,0.0016789697,0.06300512538291514,0.11181640625,-1.0673233419656754,0.5916567444801331,-0.004271585843525827,0.009719382971525192,,,11174.0,-625.7866668,13.6,11174.0
467,733,750592,1603,,,,,,,,,,,9308.16,-10.81,,,,
468,734,751616,1604,2932,0.0002124704,0.08498816000000001,0.002222146,0.049147424986585975,0.096435546875,-1.00752729550004,0.6502600312232971,-0.003412827441934496,0.004238799214363098,9308.16,-10.81,,,,
468,735,752640,1605,2936,0.0002124192,0.08496768,0.0028332474,0.05299550504423678,0.146728515625,-1.035912461578846,0.653252124786377,-0.002922954910900444,0.0019290745258331299,9373.01,-10.68,,,,
469,736,753664,1606,2940,0.000212368,0.0849472,0.0022382014,0.03859248058870435,0.124267578125,-1.062478318810463,0.6928309202194214,-0.004337895079515874,-0.0053582750260829926,9373.01,-10.68,,,,
469,737,754688,1607,2944,0.0002123168,0.08492672000000001,0.0024666502,0.04618456307798624,0.122314453125,-1.034070335328579,0.7642118334770203,-0.0051044917781837285,-0.0016333479434251785,9436.1,-10.57,,,,
469,738,755712,1608,2948,0.00021226560000000002,0.08490624000000001,0.0028886262,0.07151008187793195,0.105224609375,-1.0368134453892708,0.5646336078643799,-0.004421232151798904,0.010419785976409912,9436.1,-10.57,,,,
470,739,756736,1609,2952,0.0002122144,0.08488576,0.0022081512,0.05677548539824784,0.11279296875,-1.0105392336845398,0.7331867218017578,-0.003672543040011078,0.006951142102479935,9436.1,-10.57,,,,
470,740,757760,1610,2956,0.0002121632,0.08486528,0.0025936496,0.037679239409044385,0.158447265625,-1.0447897017002106,0.7399654388427734,-0.00464527597068809,-0.0027296729385852814,9500.72,-10.43,,,,
470,741,758784,1611,2960,0.000212112,0.0848448,0.0029750958,0.06801542011089623,0.1201171875,-1.0350104793906212,0.6598834991455078,-0.0033543448080308735,0.0071563683450222015,9594.39,-10.24,,,,
471,742,759808,1613,2964,0.0002120608,0.08482432000000001,0.0035934537,0.04582151351496577,0.195068359375,-0.9972638599574566,0.775600016117096,-0.004265450726961717,0.0036537759006023407,9594.39,-10.24,,,,
471,743,760832,1614,2968,0.0002120096,0.08480384,0.0026348778,0.05491572339087725,0.145263671875,-1.0488318428397179,0.7215373516082764,-0.004490836814511567,0.002343321219086647,9594.39,-10.24,,,,
471,744,761856,1615,2972,0.0002119584,0.08478336,0.0027430942,0.052181112580001354,0.156982421875,-1.0133113749325275,0.7577917575836182,-0.0010684282751753926,0.011179791763424873,9607.75,-9.93,,,,
472,745,762880,1616,2976,0.0002119072,0.08476288,0.002740587,0.052372857462614775,0.126708984375,-1.0566903129220009,0.7335536479949951,-0.003921028692275286,0.0038093077018857002,9607.75,-9.93,,,,
472,746,763904,1617,2980,0.00021185599999999999,0.0847424,0.002233699,0.07089898455888033,0.10791015625,-1.0729534104466438,0.6468338966369629,-0.002576893602963537,0.015392424538731575,9607.75,-9.93,,,,
472,747,764928,1618,2984,0.0002118048,0.08472192,0.0020794703,0.044197519309818745,0.098876953125,-1.084782399237156,0.7742059230804443,-0.005716170708183199,-0.00892656296491623,9607.75,-9.93,,,,
473,748,765952,1619,2988,0.00021175359999999998,0.08470144,0.0020138766,0.040566483279690146,0.118896484375,-1.0974132418632507,0.8286162614822388,-0.004382812941912562,-0.005819603800773621,9632.96,-9.63,,,,
473,749,766976,1620,2992,0.00021170240000000003,0.08468096000000001,0.0017889137,0.052086375653743744,0.140625,-1.0875895842909813,0.7867360711097717,-0.004354965087259188,0.0012306254357099533,9632.96,-9.63,,,,
473,750,768000,1621,2996,0.0002116512,0.08466048,0.002848751,0.06118682702071965,0.1513671875,-1.1110791489481926,0.7164011001586914,-0.0048246668302454054,0.009718981571495533,9632.96,-9.63,,,,
474,751,769024,1622,3000,0.00021160000000000002,0.08464,0.0017245305,0.05096019571647048,0.135009765625,-1.1183234378695488,0.7284209728240967,-0.004946419270709157,-0.004496010020375252,9632.96,-9.63,,,,
474,752,770048,1623,3004,0.00021154880000000002,0.08461952,0.002703543,0.0778031637892127,0.13232421875,-1.1002495363354683,0.6230677366256714,-0.0030393999186344445,0.022664710879325867,9632.96,-9.63,,,,
474,753,771072,1624,3008,0.0002114976,0.08459904000000001,0.001878088,0.054400712717324495,0.085693359375,-1.1003797352313995,0.6800550222396851,-0.0033468323235865682,0.003294549882411957,9683.77,-9.53,,,,
475,754,772096,1625,3012,0.0002114464,0.08457856000000001,0.0024898495,0.04754516272805631,0.114013671875,-1.122331328690052,0.765171229839325,-0.004394272109493613,0.003466689959168434,9683.77,-9.53,,,,
475,755,773120,1626,3016,0.0002113952,0.08455808000000001,0.0024221456,0.04873180016875267,0.129638671875,-1.109381802380085,0.7846361398696899,-0.003454340941971168,-0.0016329754143953323,9756.69,-9.07,,,,
475,756,774144,1627,3020,0.000211344,0.0845376,0.0027747802,0.06538329110480845,0.1455078125,-1.0885511562228203,0.6469876766204834,-0.0030813011107966304,0.01583993062376976,9756.69,-9.07,,,,
,,775000,,3024,0.0002112928,0.08451712,0.0035474151,0.07609617221169174,0.1533203125,-1.094839446246624,0.7088707685470581,-0.0058933323016390204,0.018951263278722763,,,7721.2,-56.5666666,19.6,7721.2
467,757,775168,1659,,,,,,,,,,,9756.69,-9.07,,,,
467,758,776192,1660,3028,0.0002112416,0.08449664000000001,0.004484756,0.05283906124532223,0.14501953125,-1.1114785224199295,0.6957248449325562,-0.005652042484143749,0.0007599834352731705,9747.2,-8.79,,,,
467,759,777216,1661,3032,0.00021119040000000002,0.08447616000000001,0.0027656446,0.06052103778347373,0.12158203125,-1.1293838918209076,0.6999514102935791,-0.0021229527483228594,0.010691606439650059,9772.13,-8.49,,,,
